t_s,joint,jnt_ref_deg,angle_change_deg,last_sent_cmd_deg
0.010756699135527015,1,0.0,0.0,0.0
0.020908338949084282,1,0.0,0.0,0.0
0.030994158005341887,1,0.0,0.0,0.0
0.040977220982313156,1,0.0,0.0,0.0
0.05105016892775893,1,0.0,0.0,0.0
0.06113553396426141,1,0.0,0.0,0.0
0.07219773204997182,1,0.0,0.0,0.0
0.08128065196797252,1,0.0,0.0,0.0
0.09141333610750735,1,0.0,0.0,0.0
0.1014799871481955,1,0.0,0.0,0.0
0.11154372710734606,1,0.0,0.0,0.0
0.12162745813839138,1,0.0,0.0,0.0
0.1316781749483198,1,0.0,0.0,0.0
0.1418265940155834,1,0.0,0.0,0.0
0.15196904609911144,1,0.0,0.0,0.0
0.1619896071497351,1,0.0,0.0,0.0
0.172103923978284,1,0.0,0.0,0.0
0.18217998812906444,1,0.0,0.0,0.0
0.1922808289527893,1,0.0,0.0,0.0
0.20241245906800032,1,0.0,0.0,0.0
0.21248413412831724,1,0.0,0.0,0.0
0.2226752070710063,1,0.0,0.0,0.0
0.23282265895977616,1,0.0,0.0,0.0
0.24292648094706237,1,0.0,0.0,0.0
0.25298062013462186,1,0.0,0.0,0.0
0.2630390969570726,1,0.0,0.0,0.0
0.27311694994568825,1,0.0,0.0,0.0
0.28319055400788784,1,0.0,0.0,0.0
0.29327195207588375,1,0.0,0.0,0.0
0.303317504003644,1,0.0,0.0,0.0
0.31347578414715827,1,0.0,0.0,0.18
0.32370952097699046,1,0.0,0.0,0.36
0.3337544009555131,1,0.0009000000427477062,0.0009000000427477062,0.54
0.3438271980267018,1,0.037043213844299316,0.037043213844299316,0.72
0.35389138711616397,1,0.1410985291004181,0.1410985291004181,0.9
0.3640575751196593,1,0.2872253358364105,0.2872253358364105,1.08
0.3741572741419077,1,0.44802993535995483,0.44802993535995483,1.26
0.38419317407533526,1,0.6142992973327637,0.6142992973327637,1.44
0.3942344761453569,1,0.7838544249534607,0.7838544249534607,1.6199999999999999
0.40447394805960357,1,0.9558010697364807,0.9558010697364807,1.8
0.4144949659239501,1,1.129574179649353,1.129574179649353,1.98
0.42460953909903765,1,1.3047566413879395,1.3047566413879395,2.16
0.4346226940397173,1,1.4810290336608887,1.4810290336608887,2.34
0.444639652967453,1,1.6581447124481201,1.6581447124481201,2.52
0.4554322981275618,1,1.835912823677063,1.835912823677063,2.6999999999999997
0.46490505593828857,1,2.014185905456543,2.014185905456543,2.88
0.4749448411166668,1,2.192849636077881,2.192849636077881,3.06
0.48510987707413733,1,2.3718156814575195,2.3718156814575195,3.2399999999999998
0.4952810970135033,1,2.551015615463257,2.551015615463257,3.42
0.5053879909683019,1,2.7303965091705322,2.7303965091705322,3.6
0.5154401110485196,1,2.945932388305664,2.945932388305664,3.8699999999999997
0.5254758049268275,1,3.121084451675415,3.121084451675415,4.05
0.5355600791517645,1,3.300941228866577,3.300941228866577,4.23
0.5456190989352763,1,3.477222204208374,3.477222204208374,4.41
0.5557933649979532,1,3.6574339866638184,3.6574339866638184,4.59
0.5658425190486014,1,3.8390085697174072,3.8390085697174072,4.77
0.5759320929646492,1,4.0157270431518555,4.0157270431518555,4.95
0.5860151769593358,1,4.196795463562012,4.196795463562012,5.13
0.5961279841139913,1,4.374014377593994,4.374014377593994,5.31
0.606193644925952,1,4.5554704666137695,4.5554704666137695,5.49
0.6162804560735822,1,4.732215404510498,4.732215404510498,5.67
0.6263635300565511,1,4.90726375579834,4.90726375579834,5.8500000000000005
0.6364266909658909,1,5.083043098449707,5.083043098449707,6.03
0.6465417880099267,1,5.2597150802612305,5.2597150802612305,6.210000000000001
0.6567151080816984,1,5.437129974365234,5.437129974365234,6.39
0.6668524779379368,1,5.615128040313721,5.615128040313721,6.569999999999999
0.6769833830185235,1,5.793578624725342,5.793578624725342,6.75
0.6871254991274327,1,5.972379684448242,5.972379684448242,6.93
0.6971842560451478,1,6.15145206451416,6.15145206451416,7.11
0.7072588650044054,1,6.3307342529296875,6.3307342529296875,7.29
0.717276998097077,1,6.510178565979004,6.510178565979004,7.470000000000001
0.7273380220867693,1,6.689748764038086,6.689748764038086,7.65
0.7373994281515479,1,6.869416236877441,6.869416236877441,7.829999999999999
0.7475630871485919,1,7.049159049987793,7.049159049987793,8.01
0.7576823439449072,1,7.264797687530518,7.264797687530518,8.19
