t_s,joint,jnt_ref_deg,angle_change_deg,last_sent_cmd_deg
0.010642139939591289,1,0.0,0.0,0.0
0.020692588994279504,1,0.0,0.0,0.0
0.030825200956314802,1,0.0,0.0,0.0
0.040932032046839595,1,0.0,0.0,0.0
0.0510232790838927,1,0.0,0.0,0.0
0.061147142900153995,1,0.0,0.0,0.0
0.0711858500726521,1,0.0,0.0,0.0
0.08133430499583483,1,0.0,0.0,0.0
0.09143045102246106,1,0.0,0.0,0.0
0.1015926799736917,1,0.0,0.0,0.0
0.11159198894165456,1,0.0,0.0,0.0
0.12168211489915848,1,0.0,0.0,0.0
0.13173046009615064,1,0.0,0.0,0.0
0.1417901599779725,1,0.0,0.0,0.0
0.15189979504793882,1,0.0,0.0,0.0
0.1619941529352218,1,0.0,0.0,0.0
0.17213735403493047,1,0.0,0.0,0.0
0.18226414499804378,1,0.0,0.0,0.0
0.19233402097597718,1,0.0,0.0,0.0
0.20239109196700156,1,0.0,0.0,0.0
0.21240987605415285,1,0.0,0.0,0.0
0.22253872896544635,1,0.0,0.0,0.0
0.23261756799183786,1,0.0,0.0,0.0
0.2426915569230914,1,0.0,0.0,0.0
0.2527447510510683,1,0.0,0.0,0.0
0.2628803059924394,1,0.0,0.0,0.0
0.27304011303931475,1,0.0,0.0,0.0
0.28319363202899694,1,0.0,0.0,0.0
0.29318666993640363,1,0.0,0.0,0.0
0.30325409304350615,1,0.0,0.0,0.0
0.3133283010683954,1,0.0,0.0,0.18
0.3234859479125589,1,0.0,0.0,0.36
0.3335436841007322,1,0.008033907040953636,0.008033907040953636,0.54
0.34370656590908766,1,0.05867934599518776,0.05867934599518776,0.72
0.3537768020760268,1,0.15790103375911713,0.15790103375911713,0.9
0.364073937991634,1,0.2861686944961548,0.2861686944961548,1.08
0.37412623409181833,1,0.4298960566520691,0.4298960566520691,1.26
0.3842084009665996,1,0.583139181137085,0.583139181137085,1.44
0.39428973104804754,1,0.7428922057151794,0.7428922057151794,1.6199999999999999
0.40441827988252044,1,0.9073847532272339,0.9073847532272339,1.8
0.41450150893069804,1,1.1088496446609497,1.1088496446609497,1.98
0.4246231319848448,1,1.2800906896591187,1.2800906896591187,2.16
0.43468964099884033,1,1.453318476676941,1.453318476676941,2.34
0.44469646899960935,1,1.6280802488327026,1.6280802488327026,2.52
0.45483478996902704,1,1.806357979774475,1.806357979774475,2.6999999999999997
0.4648998659104109,1,1.9791206121444702,1.9791206121444702,2.88
0.4749620230868459,1,2.1574761867523193,2.1574761867523193,3.06
