t_s,joint,jnt_ref_deg,angle_change_deg,last_sent_cmd_deg
0.020448366180062294,1,0.0,0.0,0.0
0.030533071141690016,1,0.0,0.0,0.0
0.040689190151169896,1,0.0,0.0,0.0
0.050699691055342555,1,0.0,0.0,0.0
0.06083420803770423,1,0.0,0.0,0.0
0.07095593609847128,1,0.0,0.0,0.0
0.0810369870159775,1,0.0,0.0,0.0
0.09104948816820979,1,0.0,0.0,0.0
0.10116575215943158,1,0.0,0.0,0.0
0.11129408399574459,1,0.0,0.0,0.0
0.1213986340444535,1,0.0,0.0,0.0
0.13146097515709698,1,0.0,0.0,0.0
0.14159902418032289,1,0.0,0.0,0.0
0.15159835596568882,1,0.0,0.0,0.0
0.16166616813279688,1,0.0,0.0,0.0
0.1717032950837165,1,0.0,0.0,0.0
0.18180378712713718,1,0.0,0.0,0.0
0.191849421011284,1,0.0,0.0,0.0
0.20198680507019162,1,0.0,0.0,0.0
0.21205393713898957,1,0.0,0.0,0.0
0.22212694212794304,1,0.0,0.0,0.0
0.23225172911770642,1,0.0,0.0,0.0
0.24235103698447347,1,0.0,0.0,0.0
0.25246139406226575,1,0.0,0.0,0.0
0.2625289161223918,1,0.0,0.0,0.0
0.2726659921463579,1,0.0,0.0,0.0
0.28273406717926264,1,0.0,0.0,0.0
0.2928027929738164,1,0.0,0.0,0.0
0.3028503879904747,1,0.0,0.0,0.0
0.31298328610137105,1,0.0,0.0,0.18
0.323053440079093,1,0.0,0.0,0.36
0.33325659297406673,1,0.0,0.0,0.54
0.34333906415849924,1,0.00336352176964283,0.00336352176964283,0.72
0.3534621619619429,1,0.02570495381951332,0.02570495381951332,0.9
0.3636140380986035,1,0.08622491359710693,0.08622491359710693,1.08
0.3736031500156969,1,0.18837834894657135,0.18837834894657135,1.26
0.3837377580348402,1,0.34594759345054626,0.34594759345054626,1.44
0.3937357971444726,1,0.495394229888916,0.495394229888916,1.6199999999999999
0.40384892001748085,1,0.6553525328636169,0.6553525328636169,1.8
0.413980667013675,1,0.8221681714057922,0.8221681714057922,1.98
0.4240521800238639,1,0.9934660196304321,0.9934660196304321,2.16
0.43419008515775204,1,1.1677004098892212,1.1677004098892212,2.34
0.44433916406705976,1,1.3438637256622314,1.3438637256622314,2.52
0.45439480198547244,1,1.5212982892990112,1.5212982892990112,2.6999999999999997
0.4644637501332909,1,1.6995733976364136,1.6995733976364136,2.88
0.4745361350942403,1,1.8784066438674927,1.8784066438674927,3.06
0.4846717859618366,1,2.057612180709839,2.057612180709839,3.2399999999999998
0.4948023061733693,1,2.237067699432373,2.237067699432373,3.42
0.5049849441275001,1,2.416691303253174,2.416691303253174,3.6
0.5151098740752786,1,2.5964293479919434,2.5964293479919434,3.7800000000000002
0.5252251161728054,1,2.776245355606079,2.776245355606079,3.96
0.5353170440066606,1,2.9561150074005127,2.9561150074005127,4.14
0.5453509511426091,1,3.1360220909118652,3.1360220909118652,4.32
0.555518439039588,1,3.3180439472198486,3.3180439472198486,4.5
0.5655095900874585,1,3.4985105991363525,3.4985105991363525,4.68
0.5755640789866447,1,3.6776282787323,3.6776282787323,4.86
0.5857049431651831,1,3.8567631244659424,3.8567631244659424,5.04
0.595786500023678,1,4.0353312492370605,4.0353312492370605,5.31
0.605918298009783,1,4.21618127822876,4.21618127822876,5.49
0.6160644220653921,1,4.391831398010254,4.391831398010254,5.67
0.6261361399665475,1,4.60558557510376,4.60558557510376,5.8500000000000005
0.6361404901836067,1,4.78564453125,4.78564453125,6.03
0.6462091919966042,1,4.963277816772461,4.963277816772461,6.210000000000001
0.6563507930841297,1,5.139888763427734,5.139888763427734,6.39
0.6664148771669716,1,5.3162617683410645,5.3162617683410645,6.569999999999999
0.6765535799786448,1,5.492806434631348,5.492806434631348,6.75
0.6866280720569193,1,5.669713973999023,5.669713973999023,6.93
0.6967238851357251,1,5.84705114364624,5.84705114364624,7.11
0.7067781270015985,1,6.024816036224365,6.024816036224365,7.29
0.7167985599953681,1,6.20297384262085,6.20297384262085,7.470000000000001
0.7269362229853868,1,6.381475925445557,6.381475925445557,7.65
0.7370367001276463,1,6.560269832611084,6.560269832611084,7.829999999999999
0.7470816180575639,1,6.739306449890137,6.739306449890137,8.01
0.7571351639926434,1,6.918541431427002,6.918541431427002,8.19
0.7672709131147712,1,7.097936630249023,7.097936630249023,8.37
0.7774124350398779,1,7.277461051940918,7.277461051940918,8.55
0.7875576310325414,1,7.457087516784668,7.457087516784668,8.73
0.7976979201193899,1,7.6367950439453125,7.6367950439453125,8.91
0.8078008680604398,1,7.816566467285156,7.816566467285156,9.09
0.8178813250269741,1,7.998476505279541,7.998476505279541,9.27
0.8279277470428497,1,8.178852081298828,8.178852081298828,9.45
0.8380020139738917,1,8.35574722290039,8.35574722290039,9.629999999999999
0.8480576609726995,1,8.534197807312012,8.534197807312012,9.81
0.8581332031171769,1,8.713550567626953,8.713550567626953,9.99
0.8686259649693966,1,8.932581901550293,8.932581901550293,10.17
0.8786978721618652,1,9.110758781433105,9.110758781433105,10.35
0.8887715269811451,1,9.292332649230957,9.292332649230957,10.530000000000001
0.89885532297194,1,9.469439506530762,9.469439506530762,10.709999999999999
0.9089207199867815,1,9.650604248046875,9.650604248046875,10.89
0.9190634649712592,1,9.830852508544922,9.830852508544922,11.07
0.9292065100744367,1,10.004905700683594,10.004905700683594,11.25
0.9393735420890152,1,10.18309497833252,10.18309497833252,11.43
0.949509009020403,1,10.367218017578125,10.367218017578125,11.61
0.9595505860634148,1,10.553973197937012,10.553973197937012,11.790000000000001
0.9696264800149947,1,10.741500854492188,10.741500854492188,11.97
0.9797019460238516,1,10.928811073303223,10.928811073303223,12.15
0.989772719098255,1,11.115427017211914,11.115427017211914,12.330000000000002
0.9999178680591285,1,11.301164627075195,11.301164627075195,12.510000000000002
1.009990907041356,1,11.486002922058105,11.486002922058105,12.69
1.0201195320114493,1,11.670004844665527,11.670004844665527,12.87
1.030265815090388,1,11.853267669677734,11.853267669677734,13.049999999999999
1.0404376999940723,1,12.035900115966797,12.035900115966797,13.229999999999999
1.0504643879830837,1,12.218006134033203,12.218006134033203,13.41
1.0605549069587141,1,12.399680137634277,12.399680137634277,13.59
1.0707026910968125,1,12.616565704345703,12.616565704345703,13.77
1.0806995870079845,1,12.79755973815918,12.79755973815918,13.95
1.0907936999574304,1,12.978340148925781,12.978340148925781,14.22
1.1008664071559906,1,13.158951759338379,13.158951759338379,14.4
1.1109678279608488,1,13.339428901672363,13.339428901672363,14.58
1.121009174035862,1,13.519801139831543,13.519801139831543,14.76
1.1310695901047438,1,13.700091361999512,13.700091361999512,14.940000000000001
1.141231426037848,1,13.884125709533691,13.884125709533691,15.120000000000001
1.1512458990328014,1,14.062313079833984,14.062313079833984,15.3
1.1613695421256125,1,14.243760108947754,14.243760108947754,15.479999999999999
1.171448013978079,1,14.423868179321289,14.423868179321289,15.659999999999998
1.1817549851257354,1,14.600865364074707,14.600865364074707,15.84
1.1916296230629086,1,14.77655029296875,14.77655029296875,16.02
