t_s,joint,cmd_deg
0.3003156699705869,1,0.0
0.3054611240513623,1,0.09
0.310414033010602,1,0.18
0.31534644099883735,1,0.27
0.32038554595783353,1,0.36
0.32538552209734917,1,0.45
0.33033027593046427,1,0.54
0.3353419729974121,1,0.63
0.3404095789883286,1,0.72
0.34541618009097874,1,0.8099999999999999
0.3504239849280566,1,0.9
0.3554151449352503,1,0.99
0.3603815969545394,1,1.08
0.3653878460172564,1,1.17
0.3704011801164597,1,1.26
0.3753326339647174,1,1.3499999999999999
0.3803419000469148,1,1.44
0.38534107408486307,1,1.53
0.39034064998850226,1,1.6199999999999999
0.3953902430366725,1,1.71
0.4003724211361259,1,1.8
0.4053821531124413,1,1.8900000000000001
0.41038208710961044,1,1.98
0.4153867841232568,1,2.07
0.4203998439479619,1,2.16
0.42538895597681403,1,2.25
0.43040420510806143,1,2.34
0.43541003903374076,1,2.43
0.44039034307934344,1,2.52
0.445375561947003,1,2.6100000000000003
0.45036761299706995,1,2.6999999999999997
0.4553661660756916,1,2.79
0.4603558829985559,1,2.88
0.4653490169439465,1,2.97
0.4703586839605123,1,3.06
0.47540037194266915,1,3.1500000000000004
0.4803408831357956,1,3.2399999999999998
0.4853794330265373,1,3.3299999999999996
0.4903557449579239,1,3.42
0.49539753096178174,1,3.51
0.5003982279449701,1,3.6
0.5053426909726113,1,3.69
0.510401789098978,1,3.7800000000000002
0.5154310639481992,1,3.8699999999999997
0.5204389630816877,1,3.96
0.5253561360295862,1,4.05
0.5303691099397838,1,4.14
0.5354133769869804,1,4.23
0.5403384079691023,1,4.32
0.5453864161390811,1,4.41
0.5502721909433603,1,4.5
0.55530363204889,1,4.59
0.5602630430366844,1,4.68
0.5654345650691539,1,4.77
0.5704431859776378,1,4.86
0.5753820489626378,1,4.95
0.5804292510729283,1,5.04
0.5853652870282531,1,5.13
0.5903494651429355,1,5.220000000000001
0.5953902150504291,1,5.31
0.6003553299233317,1,5.3999999999999995
0.6053977301344275,1,5.49
0.6103973970748484,1,5.58
0.6153783320914954,1,5.67
0.6203917691018432,1,5.76
0.6253551030531526,1,5.8500000000000005
0.6303967980202287,1,5.94
0.6353429551236331,1,6.03
0.6403942201286554,1,6.12
0.6453873501159251,1,6.210000000000001
0.6503457829821855,1,6.300000000000001
0.6553472699597478,1,6.39
0.6603418351151049,1,6.4799999999999995
0.6653945851139724,1,6.569999999999999
0.6703935361001641,1,6.659999999999999
0.67535280296579,1,6.75
0.6803578869439662,1,6.84
0.6853731630835682,1,6.93
0.690523711964488,1,7.02
0.6954002759885043,1,7.11
0.7003581770695746,1,7.2
0.7053910209797323,1,7.29
0.7103892981540412,1,7.38
0.7153969570063055,1,7.470000000000001
0.720395167125389,1,7.5600000000000005
0.7253957730717957,1,7.65
0.7303673210553825,1,7.739999999999999
0.7353800891432911,1,7.829999999999999
0.7404607650823891,1,7.92
0.745376906124875,1,8.01
0.7503462671302259,1,8.1
0.7553452830761671,1,8.19
0.7603905480355024,1,8.28
0.7653368290048093,1,8.37
0.7702789970207959,1,8.46
0.7753378539346159,1,8.55
0.7803607359528542,1,8.64
0.7853809979278594,1,8.73
0.7903515170328319,1,8.82
0.7953356369398534,1,8.91
0.800344638992101,1,9.0
0.8053458810318261,1,9.09
0.8103415600489825,1,9.18
0.8153510310221463,1,9.27
0.8203446420375258,1,9.36
0.8253331140149385,1,9.45
0.8303893529810011,1,9.54
0.8353448989801109,1,9.629999999999999
0.8403471200726926,1,9.72
0.8453454009722918,1,9.81
0.8503702580928802,1,9.9
0.855393392033875,1,9.99
0.8603311330080032,1,10.08
0.8654108729679137,1,10.17
0.8703399710357189,1,10.26
0.8753457290586084,1,10.35
0.8802950941026211,1,10.440000000000001
0.8853615061379969,1,10.530000000000001
0.8903548610396683,1,10.62
0.8953585210256279,1,10.709999999999999
0.9003694029524922,1,10.799999999999999
0.9053887431509793,1,10.89
0.910396846011281,1,10.98
0.9153482839465141,1,11.07
0.9204037350136787,1,11.16
0.9253921580966562,1,11.25
0.9303433729801327,1,11.34
0.9353673530276865,1,11.43
0.9403731699567288,1,11.52
0.9453670149669051,1,11.61
0.9503607801161706,1,11.700000000000001
0.9555779779329896,1,11.790000000000001
0.9603995599318296,1,11.88
0.9653651809785515,1,11.97
0.9704189519397914,1,12.06
0.9753461589571089,1,12.15
0.980334352934733,1,12.24
0.9853540640324354,1,12.330000000000002
0.9902824610471725,1,12.420000000000002
0.995389471994713,1,12.510000000000002
1.0003495989367366,1,12.600000000000001
1.005313198082149,1,12.69
1.010325319133699,1,12.78
1.0153952080290765,1,12.87
1.020374109968543,1,12.959999999999999
1.0253533460199833,1,13.049999999999999
1.03035002714023,1,13.139999999999999
1.0353567469865084,1,13.229999999999999
1.040395941119641,1,13.319999999999999
1.0453398821409792,1,13.41
1.0503563380334526,1,13.5
1.055374215124175,1,13.59
1.0603454110678285,1,13.68
1.0653829949442297,1,13.77
1.0704382951371372,1,13.86
1.0753369880840182,1,13.95
1.080334973987192,1,14.04
1.0853516880888492,1,14.13
1.0903439349494874,1,14.22
1.0953893719706684,1,14.31
1.100316412979737,1,14.4
1.1052717210259289,1,14.49
1.11039247806184,1,14.58
1.115362494951114,1,14.67
1.1204401671420783,1,14.76
1.1253382260911167,1,14.850000000000001
1.1303427510429174,1,14.940000000000001
