t_s,joint,jnt_ref_deg,angle_change_deg,last_sent_cmd_deg
0.020639914087951183,1,0.0,0.0,0.0
0.030717354035004973,1,0.0,0.0,0.0
0.04078333708457649,1,0.0,0.0,0.0
0.05086106900125742,1,0.0,0.0,0.0
0.06091747898608446,1,0.0,0.0,0.0
0.07103755394928157,1,0.0,0.0,0.0
0.08110399404540658,1,0.0,0.0,0.0
0.0911722150631249,1,0.0,0.0,0.0
0.10125393304042518,1,0.0,0.0,0.0
0.11137313302606344,1,0.0,0.0,0.0
0.12144474987871945,1,0.0,0.0,0.0
0.1317089139483869,1,0.0,0.0,0.0
0.1417720289900899,1,0.0,0.0,0.0
0.1518982609268278,1,0.0,0.0,0.0
0.16200830601155758,1,0.0,0.0,0.0
0.17211807589046657,1,0.0,0.0,0.0
0.18204189790412784,1,0.0,0.0,0.0
0.19212813209742308,1,0.0,0.0,0.0
0.2022793039213866,1,0.0,0.0,0.0
0.2123950810637325,1,0.0,0.0,0.0
0.22264497401192784,1,0.0,0.0,0.0
0.2326352100353688,1,0.0,0.0,0.0
0.24279784597456455,1,0.0,0.0,0.0
0.2529209910426289,1,0.0,0.0,0.0
0.2629748668987304,1,0.0,0.0,0.0
0.27304918388836086,1,0.0,0.0,0.0
0.2831191730219871,1,0.0,0.0,0.0
0.2931383950635791,1,0.0,0.0,0.0
0.30317105492576957,1,0.0,0.0,0.0
0.3133325600065291,1,0.0,0.0,0.18
0.3234036238864064,1,0.0,0.0,0.36
0.3336975169368088,1,0.006660000421106815,0.006660000421106815,0.54
0.34361638803966343,1,0.09415620565414429,0.09415620565414429,0.72
0.35378635209053755,1,0.27148109674453735,0.27148109674453735,0.9
0.36451190896332264,1,0.4868459701538086,0.4868459701538086,1.08
0.37389600300230086,1,0.6981915831565857,0.6981915831565857,1.26
0.38404560694471,1,0.8983749151229858,0.8983749151229858,1.44
0.3941144288983196,1,1.090560793876648,1.090560793876648,1.6199999999999999
0.4042747439816594,1,1.277799367904663,1.277799367904663,1.8
0.41434383508749306,1,1.462080478668213,1.462080478668213,1.98
0.42449214891530573,1,1.6446094512939453,1.6446094512939453,2.16
0.43456373596563935,1,1.8261030912399292,1.8261030912399292,2.34
0.4446197650395334,1,2.0069849491119385,2.0069849491119385,2.52
0.4547543409280479,1,2.188791513442993,2.188791513442993,2.6999999999999997
0.4648357620462775,1,2.3609707355499268,2.3609707355499268,2.88
0.47501311101950705,1,2.542163372039795,2.542163372039795,3.06
0.4850588869303465,1,2.7170567512512207,2.7170567512512207,3.2399999999999998
0.4951150130946189,1,2.935667037963867,2.935667037963867,3.42
0.5051909741014242,1,3.1094605922698975,3.1094605922698975,3.6
0.5152759950142354,1,3.282606840133667,3.282606840133667,3.7800000000000002
0.5253285688813776,1,3.469273805618286,3.469273805618286,3.96
0.5354020448867232,1,3.6456851959228516,3.6456851959228516,4.14
0.5454835069831461,1,3.8193509578704834,3.8193509578704834,4.32
