t_s,joint,jnt_ref_deg,angle_change_deg,last_sent_cmd_deg
0.01989602902904153,1,0.0,0.0,0.0
0.029973112978041172,1,0.0,0.0,0.0
0.040109781082719564,1,0.0,0.0,0.0
0.05018446105532348,1,0.0,0.0,0.0
0.060276924166828394,1,0.0,0.0,0.0
0.07039227103814483,1,0.0,0.0,0.0
0.08043836406432092,1,0.0,0.0,0.0
0.09052253910340369,1,0.0,0.0,0.0
0.10058568208478391,1,0.0,0.0,0.0
0.11059880815446377,1,0.0,0.0,0.0
0.12099447310902178,1,0.0,0.0,0.0
0.1309787950012833,1,0.0,0.0,0.0
0.14113464998081326,1,0.0,0.0,0.0
0.1511869360692799,1,0.0,0.0,0.0
0.16124523896723986,1,0.0,0.0,0.0
0.17134068999439478,1,0.0,0.0,0.0
0.18148903315886855,1,0.0,0.0,0.0
0.19145787716843188,1,0.0,0.0,0.0
0.20151933911256492,1,0.0,0.0,0.0
0.21160024497658014,1,0.0,0.0,0.0
0.2216649940237403,1,0.0,0.0,0.0
0.2317399731837213,1,0.0,0.0,0.0
0.2419325050432235,1,0.0,0.0,0.0
0.2520256689749658,1,0.0,0.0,0.0
0.26209846301935613,1,0.0,0.0,0.0
0.27212412212975323,1,0.0,0.0,0.0
0.28222949197515845,1,0.0,0.0,0.0
0.2923660690430552,1,0.0,0.0,0.0
0.3024230031296611,1,0.0,0.0,0.0
0.31256717117503285,1,0.0,0.0,0.18
0.32267024414613843,1,0.0,0.0,0.36
0.33282594312913716,1,0.0,0.0,0.54
0.34291451005265117,1,0.0013896001037210226,0.0013896001037210226,0.72
0.3530294841621071,1,0.024550192058086395,0.024550192058086395,0.9
0.3631109711714089,1,0.09826917946338654,0.09826917946338654,1.08
0.37360049108974636,1,0.24135789275169373,0.24135789275169373,1.26
0.3833170090802014,1,0.43036019802093506,0.43036019802093506,1.44
0.3934061019681394,1,0.6355538368225098,0.6355538368225098,1.6199999999999999
0.40345707116648555,1,0.8432602286338806,0.8432602286338806,1.8
0.41363365412689745,1,1.0479011535644531,1.0479011535644531,1.98
0.42366130696609616,1,1.2874510288238525,1.2874510288238525,2.16
0.4337371331639588,1,1.4817721843719482,1.4817721843719482,2.34
0.44381044898182154,1,1.6722677946090698,1.6722677946090698,2.52
0.4538821161258966,1,1.8597815036773682,1.8597815036773682,2.6999999999999997
0.4639493250288069,1,2.04506778717041,2.04506778717041,2.88
0.4740263430867344,1,2.2287373542785645,2.2287373542785645,3.06
0.4841701299883425,1,2.4112582206726074,2.4112582206726074,3.2399999999999998
0.4941720459610224,1,2.59297513961792,2.59297513961792,3.42
0.5043115301523358,1,2.7741363048553467,2.7741363048553467,3.6
0.5143987031187862,1,2.9549171924591064,2.9549171924591064,3.7800000000000002
0.5244582451414317,1,3.13543963432312,3.13543963432312,3.96
0.5345951120834798,1,3.3157877922058105,3.3157877922058105,4.14
0.5446751001290977,1,3.496018886566162,3.496018886566162,4.32
0.5547640090808272,1,3.6761720180511475,3.6761720180511475,4.5
0.5648330310359597,1,3.8562729358673096,3.8562729358673096,4.68
0.5749046171549708,1,4.040516376495361,4.040516376495361,4.86
0.5850299240555614,1,4.220067977905273,4.220067977905273,5.04
0.5951757850125432,1,4.398579120635986,4.398579120635986,5.220000000000001
0.6052521241363138,1,4.579878807067871,4.579878807067871,5.3999999999999995
0.6153503709938377,1,4.7546186447143555,4.7546186447143555,5.58
0.6255040680989623,1,4.927621841430664,4.927621841430664,5.76
0.6355245260056108,1,5.100979804992676,5.100979804992676,5.94
0.6456494270823896,1,5.275436878204346,5.275436878204346,6.12
0.6556792219635099,1,5.451117515563965,5.451117515563965,6.300000000000001
0.6657781861722469,1,5.627892017364502,5.627892017364502,6.569999999999999
0.6759256350342184,1,5.805551528930664,5.805551528930664,6.75
0.6863309170585126,1,6.019845008850098,6.019845008850098,6.93
0.6963564921170473,1,6.198763847351074,6.198763847351074,7.11
0.706433016108349,1,6.378018379211426,6.378018379211426,7.29
0.7166775839868933,1,6.55750846862793,6.55750846862793,7.470000000000001
0.726742499973625,1,6.737163066864014,6.737163066864014,7.65
0.7368803271092474,1,6.916930198669434,6.916930198669434,7.829999999999999
0.7469727990683168,1,7.096774101257324,7.096774101257324,8.01
0.757124189985916,1,7.276669502258301,7.276669502258301,8.19
0.7672720330301672,1,7.456600666046143,7.456600666046143,8.37
0.7773140750359744,1,7.636554718017578,7.636554718017578,8.55
0.7874127479735762,1,7.816524028778076,7.816524028778076,8.73
0.797450996004045,1,7.996504306793213,7.996504306793213,8.91
0.8075266920495778,1,8.180667877197266,8.180667877197266,9.09
0.8176059250254184,1,8.3601655960083,8.3601655960083,9.27
0.8277416471391916,1,8.538642883300781,8.538642883300781,9.45
0.8378259241580963,1,8.71640396118164,8.71640396118164,9.629999999999999
0.8479699420277029,1,8.890379905700684,8.890379905700684,9.81
0.8580461649689823,1,9.073257446289062,9.073257446289062,9.99
0.8681382921058685,1,9.253463745117188,9.253463745117188,10.17
0.8782452850136906,1,9.470739364624023,9.470739364624023,10.35
0.8883252970408648,1,9.651437759399414,9.651437759399414,10.530000000000001
0.898409018991515,1,9.826626777648926,9.826626777648926,10.709999999999999
0.9084579860791564,1,9.994095802307129,9.994095802307129,10.89
0.9185431490186602,1,10.173486709594727,10.173486709594727,11.07
0.9286653320305049,1,10.363851547241211,10.363851547241211,11.25
0.9387392490170896,1,10.556893348693848,10.556893348693848,11.43
0.9488096779678017,1,10.749061584472656,10.749061584472656,11.61
0.9588845381513238,1,10.939130783081055,10.939130783081055,11.790000000000001
0.9690226011443883,1,11.126936912536621,11.126936912536621,11.97
0.979055164149031,1,11.312747955322266,11.312747955322266,12.15
0.9891591181512922,1,11.496954917907715,11.496954917907715,12.330000000000002
0.9992423469666392,1,11.679938316345215,11.679938316345215,12.510000000000002
1.0093177200760692,1,11.862024307250977,11.862024307250977,12.69
1.0195025079883635,1,12.043463706970215,12.043463706970215,12.87
1.0296791840810329,1,12.224448204040527,12.224448204040527,13.049999999999999
1.0397298771422356,1,12.405116081237793,12.405116081237793,13.229999999999999
1.0498277130536735,1,12.585567474365234,12.585567474365234,13.41
1.0599831810686737,1,12.765869140625,12.765869140625,13.59
1.069959880085662,1,12.950248718261719,12.950248718261719,13.77
1.0801161960698664,1,13.129892349243164,13.129892349243164,13.95
1.0901701310649514,1,13.308463096618652,13.308463096618652,14.13
1.1002319771796465,1,13.486287117004395,13.486287117004395,14.31
1.1103254479821771,1,13.664654731750488,13.664654731750488,14.49
1.1205818969756365,1,13.875900268554688,13.875900268554688,14.67
1.1307018969673663,1,14.059591293334961,14.059591293334961,14.940000000000001
1.1407497939653695,1,14.2402982711792,14.2402982711792,15.120000000000001
1.1508364530745894,1,14.415655136108398,14.415655136108398,15.3
1.1609585301484913,1,14.58964729309082,14.58964729309082,15.479999999999999
1.1709706580732018,1,14.763991355895996,14.763991355895996,15.659999999999998
1.1810317821800709,1,14.939291000366211,14.939291000366211,15.84
1.1911446140147746,1,15.11563777923584,15.11563777923584,16.02
1.2011940299998969,1,15.292913436889648,15.292913436889648,16.2
