iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3
0,6.829835701310409,6.0265354452281,1.7186419958754036,0.47255,3.7499999999986655,2.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.80732983712451,4.1754600296630295,1.5734886642006272,2.499519340548976,3.728740356130447,2.69618504059139,2.0233314749854814,-0.04457798693407376,-0.11061438645330207,0.019345782769157722,0.046658715357594374,0.07207485460240776,-0.10364907599640108,0.07729716577057383
2,4.741554267104211,3.437466634767222,2.7847442138726146,4.608220193052804,4.971501923364441,1.3565197957708666,4.236166457180259,1.0,0.384294799702276,-3.123447277819473,-3.14,2.123480777947699,-0.7347175389936028,3.14
3,3.8600316434857542,2.8291233257748694,2.0490442460445863,4.842295300052815,4.206904693670071,0.6756122081882094,4.944917507672807,0.04714419581240292,-2.794675294328178,-2.0062742268217386,-1.5301529667907896,3.14,-1.6653064643014022,-1.2268117591835428
4,2.4469278212851373,1.9469055655905687,1.309864772464667,5.518499573939041,3.2828352795622204,0.4728718798983779,5.402843330871023,-0.1436166456922041,-2.942384083873776,-3.064781724912547,-1.1647657376904357,3.14,-1.6529710588233455,-1.4204030962019292
5,1.9501514191426184,1.5703305602540298,1.059449355946659,5.797961055450964,2.8307940509809773,0.4826807922373291,5.665852079935709,-0.5138314900128086,-2.9417339418604485,-3.14,-1.1800534899618427,2.9972943063402013,-1.6502524955159015,-1.557900544472608
6,1.7138242998515707,1.3519310483327247,0.9820696565308913,5.899622305308281,2.6226515547338893,0.5850960553211721,5.767710806838895,-0.6835738929125018,-2.9480929730727277,-3.14,-1.3840492278647527,3.14,-1.6060300962089673,-1.6402067033100973
7,1.4274317063982804,1.1753108993201853,0.7675051963158249,5.957332236114689,2.440817997768398,0.6761391756103607,5.8246558853464645,-0.8331870809087422,-2.9487369465564353,-3.14,-1.5907059034464297,3.14,-1.5617172973152926,-1.6898172411981636
8,1.1637350740870482,1.0231461685041285,0.5321456640084283,5.991576519625724,2.319794713815339,0.783095467263303,5.86105014892122,-0.9409119372761231,-2.948720204841319,-3.14,-1.8211141723846407,3.14,-1.5215707409095156,-1.7119495978221937
9,0.9523224840346828,0.9021111873288443,0.2955826884752831,6.017179424392058,2.272542650029176,0.8920656385284549,5.8931116811421616,-1.0,-2.950042767799081,-3.14,-2.0556688423013116,3.14,-1.4916757252808424,-1.7165771161845702
10,0.8283265613511739,0.8253263218994565,0.06890174608714572,6.03883271054071,2.3088541642302847,0.994010606879284,5.92542125255959,-1.0,-2.9534202692323084,-3.14,-2.2877103729655413,3.14,-1.4731995002232445,-1.7123783520388236
11,0.8002330561513671,0.7788324907491428,0.17943746227770832,6.057411932859515,2.3690375579333502,1.0864166290629433,5.958137526438715,-1.0,-2.9576840616890294,-3.14,-2.5247905717613897,3.14,-1.4635834108601915,-1.7060166811762314
12,0.907796450445353,0.7759901020794828,0.459696262969298,6.072982802585963,2.465847879147426,1.1739018574024442,5.993045345067528,-1.0,-2.9602382107419922,-3.14,-2.8068830739502877,3.14,-1.457970785200414,-1.701437112369253
13,1.1728750520802909,0.842434739288867,0.792631054860504,6.0987000344839775,2.603835304030941,1.2371142676823066,6.044580374739883,-1.0,-2.9519046567941847,-3.14,-3.14,3.14,-1.4451571970563535,-1.7013900078722783
14,1.1472830876759341,0.8481548875136138,0.7502179984945793,6.107407802586917,2.607831088529645,1.2324155849422018,6.054492258965864,-1.0,-2.9347555303331405,-3.09817088337871,-3.14,3.14,-1.4250010110217923,-1.6968509242594696
