iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3,dq0_dda_joint_linear_track,dq1_dda_joint_carriage,dq2_dda_joint_base,dq3_dda_joint_shoulder,dq4_dda_joint_elbow,dq5_dda_joint_wrist1,dq6_dda_joint_wrist2,dq7_dda_joint_wrist3
0,5.7462953871799085,4.552530296998402,2.0943951023903686,6.71255,3.7499999999986655,2.697,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.0165008824302584,2.5897906795091234,1.2217036635269372,5.141845909590191,2.6175686149844832,1.56717770882078,5.89,-0.3500000000680557,-1.0990000000955449,-1.0989999999188658,-0.7671721209967698,1.099,-0.3364451434017554,1.0990000000000004,-0.35000000000000053,-0.3500000000680557,-1.0990000000955449,-1.0989999999188658,-0.7671721209967698,1.099,-0.3364451434017554,1.0990000000000004
2,2.3363319776215565,2.298301095073376,0.3897963103968803,4.554434437744096,3.0585456377855555,1.0487229073572066,5.539999999897768,-0.6750000000340277,-1.7860035575673368,-2.119499999959433,0.3318278790032304,0.8825771884707485,0.23870968151286337,2.1195000000149307,-0.35000000010223165,-0.324999999965972,-0.6870035574717919,-1.020500000040567,1.0990000000000002,-0.21642281152925147,0.5751548249146188,1.0205000000149302
3,1.8942208411651311,1.810802402185586,0.5464591222954336,4.398834262776601,2.287873220629101,1.9864397126966313,5.189999999880272,-0.8375000000170137,-1.228456010992315,-1.0204999999594329,-0.016926251865411857,-0.21642281152925147,-0.5457878112470738,2.6297500000074656,-0.35000000001749587,-0.16249999998298603,0.5575475465750217,1.099,-0.34875413086864226,-1.099,-0.7844974927599371,0.510249999992535
4,1.5707096291424578,1.5247688150223215,0.34808145472829594,3.862741526652454,2.5529724161466874,1.009533035601454,4.83999999987302,-0.9187500000085068,-1.5659243045797435,-2.080249999979716,0.2312827276774968,0.8825771884707485,0.01395592647242383,2.884875000003733,-0.3500000000072525,-0.08124999999149307,-0.33746829358742847,-1.0597500000202833,0.24820897954290866,1.099,0.5597437377194976,0.2551249999962675
5,1.2085982454435436,1.1819388022650121,0.24574376060677744,3.6989009520221874,2.296488993242053,2.118856507140312,4.48999999987302,-0.9593750000046387,-1.3548397041307683,-0.981249999979718,0.07398413152972388,-0.21642281152925147,-0.19774618305599576,2.565092089614163,-0.34999999999999964,-0.040624999996131894,0.21108460044897526,1.0989999999999982,-0.15729859614777292,-1.099,-0.21170210952841959,-0.31978291038956996
6,0.8149646458093892,0.7884484313151396,0.20118220378934012,3.2668195423003534,2.2567705832317717,1.3271927108550445,4.13999999987302,-0.979687499993208,-1.3554818993153748,-2.0606249999898587,0.6971771370137938,0.8825771884530362,-0.05181602669674498,2.155140826688877,-0.34999999999999964,-0.02031249998856932,-0.0006421951846065088,-1.0793750000101408,0.62319300548407,1.0989999999822877,0.14593015635925077,-0.40995126292528594
7,0.39693487017086043,0.39331296473377847,0.05324334408942987,2.991346087987559,2.1104564665783414,1.8168162656327647,3.7899999998730194,-0.9898437499956626,-1.2202135699250611,-1.1106137495251875,-0.4018228629862062,1.4431437265677083,-0.30456878976093293,1.621488149438257,-0.350000000000001,-0.01015625000245457,0.13526832939031364,0.9500112504646712,-1.099,0.560566538114672,-0.2527527630641879,-0.5336526772506203
8,0.037398909726462606,0.03396196430827436,0.015660778712541224,2.6680004604253216,1.9801731682195811,1.699523276104596,3.4399999998730193,-0.9949218749978314,-1.1087920205055966,-1.3796070944113294,-0.07291169937100306,1.4859692889926837,-0.46113093013303147,1.536093186051981,-0.3500000000000001,-0.005078125002168754,0.11142154941946458,-0.2689933448861419,0.3289111636152031,0.04282556242497537,-0.15656214037209853,-0.08539496338627584
9,0.00034013308990857446,0.00020658173039227024,0.0002702119665839893,2.6359416401801994,1.9800950363723606,1.7103586623344134,3.411625226161266,-0.9974609374989156,-1.1120633066985806,-1.3634861044342832,-0.0840673607363925,1.44771647057772,-0.45847613703948203,1.5706075236873238,-0.02837477371175323,-0.002539062501084266,-0.003271286192984002,0.01612098997704625,-0.011155661365389438,-0.03825281841496375,0.0026547930935494346,0.03451433763534273
10,4.454169153448071e-08,2.5193271288868956e-08,2.9802322387695312e-08,2.6358641287250437,1.9799732675350659,1.710506426010591,3.4116030059169304,-0.9976358212016267,-1.1121138323605055,-1.3633244980326338,-0.08412423088405559,1.4474486483927413,-0.4586824876160328,1.5707964046237628,-2.2220244335624528e-05,-0.00017488370271112608,-5.0525661924982757e-05,0.00016160640164941675,-5.687014766309062e-05,-0.00026782218497856114,-0.00020635057655077338,0.0001888809364389843
