iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3,dq0_dda_joint_linear_track,dq1_dda_joint_carriage,dq2_dda_joint_base,dq3_dda_joint_shoulder,dq4_dda_joint_elbow,dq5_dda_joint_wrist1,dq6_dda_joint_wrist2,dq7_dda_joint_wrist3
0,3.5024818662752337,2.8004278138723477,1.6378338249985964,6.17255,3.7499999999986655,2.697,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.000078893541336,2.329622603506303,1.5620665948301522,6.063575067927467,3.1134349462348565,2.6656452340202894,5.619820225816659,-0.3305211743126763,-0.09763473327701609,-0.21993037101073973,-0.01742004750912241,0.17102660002547387,-0.045990799790599085,0.2097471555962499,-0.08017977418334077,-0.3305211743126763,-0.09763473327701609,-0.21993037101073973,-0.01742004750912241,0.17102660002547387,-0.045990799790599085,0.2097471555962499
2,3.8874483196504905,3.5248224684300324,1.5780127203931826,4.980333514420112,5.123540999628675,0.48463263805468504,4.819688790669097,1.0,3.14,-2.013790581499122,-1.3114150037513304,-0.5205084975312555,-3.14,3.14,-0.8001314351475628,1.3305211743126764,3.2376347332770163,-1.7938602104883823,-1.293994956242208,-0.6915350975567294,-3.094009200209401,2.9302528444037503
3,2.380334684974187,1.9970360828689835,1.2730375475008264,4.850553656859414,3.6837453828106597,1.0230956550836874,4.532879793805522,-0.22425769720704491,2.297255001739479,-1.28494440662644,-2.3960417186909257,-0.517080826640571,-3.14,2.7388056205549245,-0.28680899686357453,-1.224257697207045,-0.8427449982605211,0.728846174872682,-1.0846267149395954,0.00342767089068452,0.0,-0.40119437944507563
4,1.8068496666969807,1.3144926591309203,1.2044498162127566,4.478103194463328,3.151092772788572,1.3875836194089441,4.357852417383301,-0.605531663569659,2.010628104922352,-0.9015378353649312,-3.1065860464296975,-0.5278207982936437,-3.14,2.550120187261496,-0.17502737642222144,-0.3812739663626141,-0.28662689681712683,0.3834065712615088,-0.7105443277387717,-0.010739971653072722,0.0,-0.18868543329342868
5,1.7720253173384588,1.0526710586063182,1.4014705581473852,4.527231531413373,2.8665455700678635,1.3887147514299716,4.416681397119908,-0.8911111222688743,1.9465736604967483,-0.7738922190393869,-3.14,-0.465823717594225,-3.14,2.3243574680193553,0.0588289797366075,-0.2855794586992153,-0.06405444442560393,0.12764561632554428,-0.033413953570302635,0.06199708069941873,0.0,-0.22576271924214053
6,1.7806871379968658,0.9467031907838921,1.4831872503947765,4.4811365492499915,2.7605017189584324,1.3871860628206507,4.370263200524834,-1.0,1.9148615755890228,-0.7479894626226866,-3.14,-0.4708374288657847,-3.14,2.225659914841341,-0.04641819659507451,-0.10888887773112566,-0.03171208490772548,0.025902756416700257,0.0,-0.005013711271559751,0.0,-0.0986975531780141
7,1.805677231224098,0.9388687069142676,1.5153968773054656,4.4321490596096496,2.7606262168540336,1.3896480294781588,4.322102423820122,-1.0,1.9099836210938972,-0.7451140512927795,-3.14,-0.495244416556118,-3.14,2.1569092709751563,-0.04816077670471142,0.0,-0.004877954495125625,0.002875411329907096,0.0,-0.02440698769033328,0.0,-0.0687506438661849
8,1.822220160695943,0.9325370583594716,1.5379367011154235,4.396518150666608,2.758856876057545,1.3927887014826865,4.287585359540359,-1.0,1.9256923857808717,-0.7454107737905088,-3.14,-0.5232356494988529,-3.14,2.088409726470583,-0.03451706427976298,0.0,0.015708764686974463,-0.0002967224977292737,0.0,-0.027991232942734923,0.0,-0.06849954450457307
9,1.8298209139929793,0.9263933278028125,1.5508939718075823,4.3686126722426355,2.755693681889482,1.3965523024498645,4.260859408875824,-1.0,1.9561460290017483,-0.7488352256019655,-3.14,-0.5541903327684643,-3.14,2.0224910614197023,-0.026725950664535425,0.0,0.030453643220876625,-0.0034244518114566747,0.0,-0.03095468326961137,0.0,-0.06591866505088095
