iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3
0,1.843311332416452,1.8433113322538461,2.412907997543909e-05,2.367163779928465,1.8243506181366769,1.7110784315646594,2.675353318797949,-0.981445046677709,-0.5801285810400286,-1.3684975980037573,-0.07244828707993167,1.440973182423595,2.1509242743145998,-1.5707735832690537
1,1.1965500595614307,1.1965500594386076,1.707067036753416e-05,3.0139306203425478,1.8279971432202773,1.7110845673515798,3.233049687076101,-0.9397348487223796,-0.4977514212272253,-1.3647231861913383,-0.08021768000760533,1.4449595928701289,2.0685483858188913,-1.5707828850095062
2,0.7769211626760523,0.7769211625820416,1.20670335707631e-05,3.4335686694106866,1.8291294364323738,1.7110868714512906,3.57931499432403,-0.9134866599317519,-0.4317937492019621,-1.3621414242223884,-0.0855325230382973,1.4476868244265224,2.002591517757346,-1.5707883382659737
3,0.5046066927371947,0.5046066926649745,8.530130647062463e-06,3.705888687768185,1.828869636172706,1.7110875967831463,3.7949486630998965,-0.8979360043666221,-0.3817401645931455,-1.360513372516735,-0.0888841914531756,1.4494063990883006,1.9525382958730313,-1.5707915249753917
4,0.32782559846566806,0.32782559841010356,6.032523053456455e-06,3.882670241577501,1.8280333937179314,1.7110876547638647,3.930318398686401,-0.8891151771071276,-0.3455717777963071,-1.3595430878504629,-0.09088200977861847,1.4504311309311186,1.9163699423412643,-1.5707933939042247
5,0.21301776812168985,0.21301776807891484,4.2674594687658145e-06,3.9974752234728657,1.827106839600745,1.711087459554901,4.0161247765636245,-0.8842050036643005,-0.3204111766179267,-1.3589799217053413,-0.09204188417580418,1.4510259042684923,1.8912091760327039,-1.5707945033482291
6,0.13843413686584335,0.13843413683293423,3.0178438520924168e-06,4.072054874142223,1.8263085784972544,1.7110872028061235,4.070969283881842,-0.8814598217842031,-0.3033557841792957,-1.3586533775394858,-0.09271466534093703,1.4513708139117252,1.8741535284411959,-1.5707951741551902
7,0.0899713727688462,0.08997137274358276,2.131647436887151e-06,4.120513864332394,1.825696701587056,1.71108696422604,4.106235210902525,-0.8798945974264344,-0.2919816232109314,-1.3584612697821326,-0.0931106283435617,1.4515737647288,1.8627790940542657,-1.5707955881017996
8,0.058477143338996625,0.05847714331967806,1.502876482382316e-06,4.1520050481518025,1.8252568531692839,1.7110867692456904,4.129001758291192,-0.8789785793924519,-0.2844710220871301,-1.358345915289714,-0.09334849054499869,1.4516956596457777,1.8552682405355403,-1.5707958484006117
9,0.03800849030313094,0.03800849028843035,1.0568274990617018e-06,4.172471444150956,1.824952395236064,1.7110866198036807,4.143736098694957,-0.8784284372577754,-0.2795411752725163,-1.358275237212591,-0.09349428781095069,1.4517703654227,1.8503381791934272,-1.5707960146325717
10,0.024704891290679296,0.02470489127955742,7.408739861641131e-07,4.185773451252019,1.8247464615900901,1.7110865093869745,4.153287130098091,-0.8780906329190237,-0.2763170536141126,-1.358231192745608,-0.09358517807880465,1.4518169332065625,1.8471138844996924,-1.5707961220426283
11,0.016057953816878814,0.016057953808518297,5.174802349265078e-07,4.194419299173856,1.824609161986993,1.711086429640015,4.159484422516936,-0.8778795962301974,-0.27421320846118846,-1.358203387138682,-0.09364257739632954,1.4518463403910546,1.8450099047167154,-1.570796192030401
12,0.010437598499881953,0.010437598493637904,3.6071891894669146e-07,4.200038922606946,1.8245184532675707,1.7110863729052654,4.163508141548816,-0.8777460734738803,-0.27284230866836523,-1.3581856677886222,-0.09367916710311054,1.451865085825524,1.843638902879379,-1.5707962378982212
13,0.006784423750996471,0.00678442374636156,2.5023304855446086e-07,4.203691611522754,1.8244588737465426,1.7110863329659158,4.166121675307212,-0.8776608362187024,-0.27194980207334507,-1.358174301928074,-0.09370264401615247,1.4518771133286963,1.8427463204524763,-1.5707962680743202
14,0.004409878534394213,0.00440987853097576,1.7249341164216756e-07,4.206065836672364,1.8244198869591666,1.7110863050676324,4.167819687262217,-0.8776060892143297,-0.2713690768175347,-1.3581669789447675,-0.09371777430493146,1.4518848648174714,1.8421655397059575,-1.5707962879761772
15,0.002866428520122527,0.0028664285176156932,1.1733186057227575e-07,4.207609076851394,1.8243944369751859,1.711086285696539,4.16892306860642,-0.8775707807304782,-0.2709913552488557,-1.358162246704108,-0.09372755436161037,1.4518898753787608,1.8417877780286505,-1.570796301122117
16,0.001863185690563734,0.0018631856887346315,7.884953353001449e-08,4.2086121825454805,1.8243778495901066,1.7110862723105915,4.169640131457759,-0.8775479464948106,-0.27074573121247153,-1.3581591826069994,-0.0937338885181841,1.4518931205926782,1.8415421252918016,-1.5707963098133657
17,0.001211076314472902,0.0012110763131464835,5.16191365590357e-08,4.209264202480489,1.8243670494888748,1.711086263097137,4.170106167003946,-0.8775331527531502,-0.2705860315467151,-1.3581571960441012,-0.09373799620900583,1.4518952251627595,1.8413824052596188,-1.5707963155622346
