iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3
0,2.1006063215382382,0.13423264467438836,2.0943260856399233,6.038359925532412,1.8134119167814928,1.5877939277579685,5.11870378369563,-0.9568427334635898,0.4822327995213286,-1.3096711730510637,-0.4757937640473531,0.6875394341678027,1.33674343271158,-1.1452030096173493
1,1.4053401245792216,0.145919913453341,1.3963853298606035,6.0373645698117855,1.7885076369110198,1.578251130961545,5.211650208240292,-1.0,0.3914634832645742,-1.452292468771045,-0.18618295690299957,1.246135742743427,1.0754581792874314,-1.3874353663716925
2,0.9153138971296388,0.11777021485267128,0.9071749523711401,6.039376853205497,1.8190821963342843,1.604396918730677,5.298562532913868,-1.0,0.32988225198074067,-1.490912509345829,0.027081629198656032,1.6370192517248368,1.0893878915482753,-1.6557713204549216
3,0.5892931592512036,0.08919993381389503,0.5823158614553432,6.039417040849528,1.8311526934888545,1.6346146963212373,5.371587832818691,-1.0,0.27867668215543856,-1.477975217776269,0.14179943607241957,1.8513617487655545,1.2126225433665296,-1.7727031530881228
4,0.3829862931029916,0.06586210639176088,0.3772152276787167,6.038694557816334,1.8383463134034406,1.661068125720218,5.41300797280595,-1.0,0.25049385855412226,-1.4553920230633337,0.20211805764096358,1.9640206043000432,1.3083971981505726,-1.794940797851476
5,0.2504410405099391,0.05092558279774863,0.24518312686007498,6.038231422333663,1.8424889220140905,1.6802197663715874,5.438621939681753,-1.0,0.2328200127919263,-1.4366633244599099,0.23678292059330558,2.031983473295355,1.3700108449860489,-1.7896222852195935
6,0.16494259839732756,0.04194362586593409,0.15950911169895787,6.038015403092702,1.8441548747440843,1.6934981436297152,5.456977676876759,-1.0,0.21921696527351492,-1.422603956767361,0.25697064085422305,2.075483441198989,1.4094891391679474,-1.7770863505558763
7,0.10996945912940265,0.03632003921744276,0.10379292686387813,6.037956063003181,1.8441075430769962,1.7026202493753542,5.471568748988252,-1.0,0.2074514913399052,-1.41218158121657,0.2682944813842644,2.1040089503742743,1.4354052632079697,-1.763546755273309
8,0.07490388752378414,0.032381616941364176,0.06753983071886298,6.037980876251091,1.8429950110081081,1.7088691704832195,5.4838637131017185,-1.0,0.19681372753820092,-1.4044023971260213,0.2740882200490212,2.122992059098081,1.452983225506426,-1.7509370201421104
9,0.05279984920355528,0.02925973411433456,0.04394946127035731,6.0380423056477275,1.8412847063903748,1.713138214107055,5.494529769624099,-1.0,0.18709625313405054,-1.398526246012893,0.27645481845582054,2.1358006752223146,1.4653501911410163,-1.7397589316340225
10,0.03903308186362247,0.026563025323783133,0.02859963796088117,6.038113028581891,1.839289049907402,1.7160443912825276,5.5039109882817305,-1.0,0.17823526665813438,-1.3940248191837288,0.2767404474793966,2.144582831418214,1.4743882265112989,-1.730022418707782
11,0.030476925760166397,0.02413317621724793,0.018612255472907676,6.038179361801258,1.8372063893664758,1.7180147611162868,5.512216760575507,-1.0,0.17019284448212996,-1.390522228623036,0.27580499369062916,2.150722368810432,1.4812434916220165,-1.7215808321225667
12,0.025037601821248083,0.021911763215750234,0.012114053091152885,6.038235770790357,1.8351565015495361,1.7193450592928468,5.519596278769036,-1.0,0.1629248028370117,-1.3877502944890754,0.2741928616852209,2.1551146068024027,1.486624587139406,-1.7142537616648834
13,0.02138506687092339,0.019877892912645544,0.007885963198000029,6.038281089444633,1.8332071318477752,1.7202395809168851,5.526168026079695,-1.0,0.15637684993234435,-1.385517311669832,0.27224425399873026,2.1583404981541237,1.4909774779518683,-1.707870525741463
14,0.018739135854772087,0.01802189313529468,0.005134770524216167,6.038316206178379,1.831392621816124,1.7208388294037327,5.532031645398515,-1.0,0.15048838628807798,-1.3836860951030798,0.2701680103437252,2.160778242544934,1.4945886784979767,-1.7022832387914024
15,0.016674348585886626,0.016335500323887905,0.0033444105188602732,6.03834277312838,1.8297265253106503,1.7212389219579913,5.537273024459183,-1.0,0.14519705610795897,-1.3821583286201262,0.2680891066654042,2.16267511019686,1.497646620069425,-1.69736835028325
16,0.014968499867406785,0.01480902345269586,0.0021791571876863592,6.038362551765465,1.8282099391259006,1.7215052522534766,5.54196683054494,-1.0,0.14044216529605907,-1.3808633371057883,0.266079451072246,2.164193703015422,1.500278495045937,-1.6930241605784402
17,0.01350608849292473,0.013431167406357986,0.001420611911586625,6.038377122836293,1.8268368847814118,1.721682079826816,5.546178102366362,-1.0,0.1361667769547873,-1.3797500411707375,0.26417773175247955,2.1654417599203937,1.5025726129790522,-1.6891672989536328
18,0.012224844086209873,0.01218966884923983,0.000926701497713515,6.038387789469713,1.8255977091093682,1.7217992183218722,5.5499634805617575,-1.0,0.13231876793728067,-1.3787812219340128,0.2624021336869479,2.166491369885176,1.5045921248909169,-1.6857293016938704
19,0.011088535362895786,0.01107201810977294,0.0006050022631391619,6.038395573670382,1.8244811785806894,1.7218766658284725,5.553372270308443,-1.0,0.1288511843494611,-1.377929458567469,0.26075843599978105,2.167391369219949,1.506383557483697,-1.6826536655039848
