iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3,dq0_dda_joint_linear_track,dq1_dda_joint_carriage,dq2_dda_joint_base,dq3_dda_joint_shoulder,dq4_dda_joint_elbow,dq5_dda_joint_wrist1,dq6_dda_joint_wrist2,dq7_dda_joint_wrist3
0,3.539933884586257,2.880074387244346,1.6378338250010505,0.47255,3.7499999999986655,2.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.986918382309127,2.32791017885875,1.6059757043844618,0.8262320639882648,3.278988138640175,2.6692559254177475,0.3475636984895075,-0.21420309046496874,0.024262086061947366,-0.1863111444255976,-0.055068910898754,0.0670589811288776,0.0577313189468328,0.09215287317664933,0.3475636984895075,-0.21420309046496874,0.024262086061947366,-0.1863111444255976,-0.055068910898754,0.0670589811288776,0.0577313189468328,0.09215287317664933
2,3.600932794033738,2.6859041676313593,2.045210347647415,0.1712912416925234,2.986443042975678,2.662359158366323,0.3098579950191893,-1.0,1.4322260609065627,0.19336172277763364,0.29688488181848915,0.1603436371718498,-1.2995429362199302,-0.7981302886062516,-0.03770570347031821,-0.7857969095350312,1.4079639748446153,0.37967286720323123,0.35195379271724314,0.09328465604297219,-1.357274255166763,-0.8902831617829009
3,2.9422984601045683,2.3263745879646534,1.6320217958369134,0.6117523445000321,2.952911503846753,2.7071619057890137,0.1645621034777679,-1.0,1.6000796168092308,-0.18495457096780793,0.07083055575876596,0.37573587858895696,-1.2257531272150668,-0.6559866049182568,-0.14529589154142142,0.0,0.16785355590266815,-0.37831629374544157,-0.2260543260597232,0.21539224141710717,0.07378980900486343,0.1421436836879948
4,2.455621810671193,2.0275771411893686,1.3130521642149156,0.987037069942575,2.963224235070817,2.658439996013942,0.9315248625404491,-1.0,1.5634812926366517,0.3118324075326693,-0.19627970475099704,-0.16523604032108685,-1.0692827458752088,-0.6169880033509407,0.7669627590626812,0.0,-0.03659832417257913,0.4967869785004772,-0.267110260509763,-0.5409719189100438,0.15647038133985802,0.03899860156731605
5,2.0935487773064114,1.792801626847233,1.0496767677369538,1.3019625138363389,2.9603746090854957,2.6169292780823006,1.1995809916339548,-1.0,1.6195545580451933,0.36994978767183406,-0.3724947736053715,-0.3255692405795031,-1.0424012317573288,-0.5286651589625945,0.26805612909350574,0.0,0.05607326540854163,0.05811738013916479,-0.17621506885437443,-0.16033320025841624,0.02688151411787998,0.08832284438834626
6,1.7973872362072585,1.5830592476773457,0.8392568752222128,1.5641065254423951,2.953447754379067,2.5139616230793154,1.5344686391137647,-1.0,1.651793618938252,0.6103979382136306,-0.7009974619713457,-0.4649232770243088,-1.025569906181754,-0.4591833119973187,0.3348876474798099,0.0,0.032239060893058724,0.24044815054179658,-0.32850268836597424,-0.1393540364448057,0.016831325575574763,0.06948184696527576
7,1.5706604273135538,1.41845850712772,0.6705692935987804,1.7667498628915501,2.9436281172598333,2.3984945945239624,1.7758874758960879,-1.0,1.6854375821188643,0.8123105796499785,-1.0004940240732458,-0.5476539422728626,-1.028424551752073,-0.4105078235283554,0.24141883678232312,0.0,0.033643963180612246,0.2019126414363479,-0.2994965621019001,-0.08273066524855377,-0.002854645570318892,0.0486754884689633
8,1.4041415924035965,1.2974850639586393,0.5357911066950617,1.919243460261999,2.9337437928295307,2.2893247669920775,1.9458989955263524,-1.0,1.718984896726449,0.9716630566854487,-1.2465497210212984,-0.6006308066856039,-1.0392866023038874,-0.38200234880008205,0.1700115196302645,0.0,0.033547314607584644,0.15935247703547017,-0.24605569694805252,-0.0529768644127413,-0.01086205055181444,0.02850547472827336
9,1.284805553798661,1.2112931085363616,0.4282354347217222,2.033719015120159,2.92451582416388,2.193046448300991,2.0688564671551095,-1.0,1.751511963503596,1.0991905879426327,-1.443370039547034,-0.6385121532748094,-1.0517984318738554,-0.36905948182706283,0.12295747162875714,0.0,0.03252706677714712,0.12752753125718397,-0.19682031852573556,-0.0378813465892055,-0.012511829569967992,0.012942866973019218
10,1.20052372095674,1.1506611314564004,0.34239301646520437,2.120239571701302,2.915849137200908,2.111379149265129,2.1606069793660425,-1.0,1.782999841324297,1.2028079093752206,-1.5987334950211283,-0.6684974417379743,-1.0634657145669875,-0.3674027285695517,0.091750512210933,0.0,0.03148787782070084,0.10361732143258795,-0.15536345547409436,-0.02998528846316495,-0.011667282693132108,0.0016567532575111343
11,1.1411903954087448,1.1078213844259666,0.273846218566402,2.1863410893063837,2.907451961191727,2.04375867249226,2.2312758646223343,-1.0,1.8136262362970859,1.288085467918955,-1.7201888672348105,-0.6941826817336653,-1.0735373509606072,-0.373827604194397,0.07066888525629178,0.0,0.03062639497278896,0.08527755854373442,-0.12145537221368219,-0.025685239995690945,-0.010071636393619743,-0.006424875624845283
12,1.09894221714519,1.076838519438962,0.21908219439075455,2.2374624124288607,2.899014052159715,1.9886547710234068,2.2874506644569292,-1.0,1.8435995067985007,1.3590668460928956,-1.8141883012783324,-0.7174449641211766,-1.0820192221341973,-0.38609453939076627,0.056174799834594946,0.0,0.02997327050141485,0.07098137817394057,-0.09399943404352196,-0.02326228238751138,-0.008481871173590116,-0.012266935196369289
13,1.0679664628281524,1.0534297828630217,0.17531121444411668,2.277480758382807,2.890249446903301,1.944241778874817,2.3335026512301735,-1.0,1.8731282781998326,1.4187911931980086,-1.8860153426212531,-0.7393264710841325,-1.0892128306426765,-0.4026829165846321,0.04605198677324429,0.0,0.02952877140133192,0.059724347105112985,-0.07182704134292073,-0.021881506962955877,-0.007193608508479166,-0.016588377193865855
14,1.044128274266937,1.0346124591393078,0.14031564568888535,2.309159646314023,2.880905757271222,1.9087246335109829,2.372374616212878,-1.0,1.9024130257894794,1.469595629488121,-1.939923274919712,-0.760447895854165,-1.0955001483330942,-0.4225687291094155,0.03887196498270429,0.0,0.02928474758964672,0.05080443629011233,-0.053907932298458805,-0.021121424770032426,-0.006287317690417682,-0.019885812524783386
15,1.0245645911072712,1.0183521405489877,0.11233001849725516,2.3344831254222607,2.8707653546721748,1.8804826739100589,2.4060660363900834,-1.0,1.931638571945489,1.5132948559356905,-1.9793092087499753,-0.7812043420764059,-1.1012488786527337,-0.4450562850923579,0.03369142017720561,0.0,0.029225546156009585,0.04369922644756952,-0.03938593383026334,-0.020756446222240932,-0.005748730319639517,-0.022487555982942387
16,1.0073271582920662,1.003276160834604,0.08994690884731565,2.3548931168611715,2.8596442809622755,1.8581192442449839,2.435942004534068,-1.0,1.960966571149413,1.5512969591220038,-2.0068747145924664,-0.8018606600514923,-1.1067763266860495,-0.4696599797796331,0.029875968143984633,0.0,0.02932799920392415,0.03800210318631336,-0.027565505842491067,-0.02065631797508638,-0.0055274480333158404,-0.02460369468727519
17,0.9911042542447407,0.9884628737033944,0.07204309618743257,2.371453725253881,2.8473907991948577,1.840464589976782,2.462934205591556,-1.0,1.9905292539651858,1.5846855678475622,-2.024762618157842,-0.8225994239485129,-1.1123404183333174,-0.4960243669308659,0.026992201057487897,0.0,0.02956268281577268,0.03338860872555838,-0.01788790356537584,-0.020738763897020673,-0.005564091647267899,-0.026364387151232793
18,0.9750197270575222,0.9732960826343747,0.05772143622221035,2.3849635196116172,2.8338846349873843,1.8265573692500374,2.487673240866602,-1.0,2.0204249207027454,1.6142828885224763,-2.0346708358742673,-0.8435457415819033,-1.1181420564423936,-0.523871191992847,0.02473903527504584,0.0,0.029895666737559612,0.02959732067491405,-0.009908217716425138,-0.020946317633390388,-0.00580163810907619,-0.027846825061981162
19,0.9584952064347994,0.9573687423820697,0.04626493122497625,2.39603189522625,2.8190374425884572,1.8156180203547603,2.5105766263730134,-1.0,2.050715104977199,1.6407007417118062,-2.03794664371529,-0.8647802295318558,-1.1243312177132887,-0.5529647140613562,0.022903385506411578,0.0,0.030290184274453846,0.026417853189329987,-0.003275807841022882,-0.02123448794995253,-0.006189161270895083,-0.029093522068509126
20,0.9411591149227054,0.9404213797918813,0.03710032219511326,2.405131099970061,2.802794528949139,1.8070206737328645,2.5319082925135477,-1.0,2.081423218878984,1.6643834114520941,-2.0356646911407377,-0.8863458618509865,-1.131013441409016,-0.5830893817285924,0.021331666140534278,0.0,0.03070811390178463,0.023682669740287876,0.002281952574552548,-0.021565632319130668,-0.006682223695727352,-0.030124667667236205
21,0.9227882028885257,0.9223037707150775,0.029769158143994164,2.412631950197667,2.7851374286492065,1.8002667727185244,2.551820112938631,-1.0,2.1125346035919614,1.685644570891181,-2.028691361098184,-0.908251889372231,-1.1382554965654703,-0.6140360665667781,0.019911820425083437,0.0,0.031111384712977586,0.021261159439086796,0.006973330042553627,-0.021906027521244487,-0.0072420551564542635,-0.030946684838185745
22,0.9032704957736696,0.9029513848137775,0.023904763889364557,2.4188286752321884,2.766086589735279,1.794961699906585,2.5703824465155343,-1.0,2.143998044587962,1.7046996596270376,-2.0177373358520647,-0.9304767995272624,-1.1460900478781288,-0.6455945066562909,0.01856233357690318,0.0,0.031463440996000624,0.019055088735856707,0.010954025246119325,-0.022224910155031363,-0.007834551312658533,-0.03155844008951281
