frame,timestamp_start,x_m,y_m,z_m,qx,qy,qz,qw
48,2026-06-01 20:59:55.267908,0.9870046377182007,1.0123627185821533,0.2903900742530823,-0.0015211451100185513,0.08785298466682434,0.0006743145058862865,0.9961321353912354
49,2026-06-01 20:59:55.267908,0.987005352973938,1.012365460395813,0.2903952896595001,-0.001504342071712017,0.08792883902788162,0.0006990860565565526,0.9961254000663757
50,2026-06-01 20:59:55.267908,0.9870052337646484,1.0123618841171265,0.29039815068244934,-0.001513640396296978,0.08791211992502213,0.0007479535997845232,0.9961268305778503
51,2026-06-01 20:59:55.267908,0.9870012402534485,1.0123614072799683,0.29039204120635986,-0.001447969232685864,0.08783505856990814,0.0006638823542743921,0.9961338043212891
52,2026-06-01 20:59:55.267908,0.9869953393936157,1.0123544931411743,0.2903999090194702,-0.0015208481345325708,0.08786328881978989,0.0006895787664689124,0.996131181716919
53,2026-06-01 20:59:55.267908,0.9870057702064514,1.012359380722046,0.29038676619529724,-0.0015059041325002909,0.08784077316522598,0.0006976988515816629,0.9961332082748413
54,2026-06-01 20:59:55.267908,0.9870131611824036,1.0123591423034668,0.2903895676136017,-0.0014385373797267675,0.08780508488416672,0.0006881048320792615,0.996136486530304
55,2026-06-01 20:59:55.267908,0.9870067834854126,1.0123664140701294,0.2903861403465271,-0.001504834508523345,0.08785281330347061,0.0006880010478198528,0.9961321353912354
56,2026-06-01 20:59:55.267908,0.9870147705078125,1.0123683214187622,0.29038572311401367,-0.0014474919298663735,0.08781255781650543,0.0007107722340151668,0.9961357116699219
57,2026-06-01 20:59:55.267908,0.9870121479034424,1.0123662948608398,0.29039499163627625,-0.0014474288327619433,0.08783138543367386,0.0006738485535606742,0.9961341619491577
58,2026-06-01 20:59:55.267908,0.9870137572288513,1.012365460395813,0.2903830409049988,-0.0014664726331830025,0.08775979280471802,0.0006915408885106444,0.9961404204368591
59,2026-06-01 20:59:55.267908,0.9870099425315857,1.0123623609542847,0.29039183259010315,-0.0015422739088535309,0.08782470971345901,0.0007250241469591856,0.9961345195770264
60,2026-06-01 20:59:55.267908,0.987010657787323,1.0123616456985474,0.2903955578804016,-0.0014778559561818838,0.08792245388031006,0.0006943397456780076,0.9961259961128235
61,2026-06-01 20:59:55.267908,0.9870064854621887,1.0123683214187622,0.2903892397880554,-0.001502030179835856,0.0878918394446373,0.0007576816715300083,0.9961286783218384
62,2026-06-01 20:59:55.267908,0.9870077967643738,1.012364149093628,0.2903936207294464,-0.0014961723936721683,0.08782370388507843,0.0006959169986657798,0.9961347579956055
63,2026-06-01 20:59:55.267908,0.9870131611824036,1.0123668909072876,0.2903903126716614,-0.0014394093304872513,0.0878237783908844,0.0006645938265137374,0.9961347579956055
64,2026-06-01 20:59:55.267908,0.9870085120201111,1.0123658180236816,0.29039233922958374,-0.0014996157260611653,0.0878300815820694,0.000699963653460145,0.9961341619491577
65,2026-06-01 20:59:55.267908,0.9870189428329468,1.0123660564422607,0.290385901927948,-0.0014636327978223562,0.08778715133666992,0.0006925046909600496,0.9961379170417786
66,2026-06-01 20:59:55.267908,0.9870119094848633,1.0123623609542847,0.29039400815963745,-0.0015059091383591294,0.08787421137094498,0.0007112630410119891,0.9961302280426025
67,2026-06-01 20:59:55.267908,0.9870142340660095,1.0123704671859741,0.29038071632385254,-0.0015975426649674773,0.0877864807844162,0.0006263180403038859,0.9961379170417786
68,2026-06-01 20:59:55.267908,0.9870067834854126,1.0123590230941772,0.29039379954338074,-0.0014672779943794012,0.08782429993152618,0.0006640313076786697,0.9961347579956055
69,2026-06-01 20:59:55.267908,0.9870082139968872,1.012365460395813,0.2903924286365509,-0.0014622267335653305,0.08780090510845184,0.000663231941871345,0.9961368441581726
70,2026-06-01 20:59:55.267908,0.9870082139968872,1.0123686790466309,0.2903878390789032,-0.001499068341217935,0.08786767721176147,0.000707437633536756,0.9961308240890503
71,2026-06-01 20:59:55.267908,0.9870167374610901,1.0123662948608398,0.29038429260253906,-0.0014915886567905545,0.08779492229223251,0.0007202363340184093,0.9961372017860413
72,2026-06-01 20:59:55.267908,0.9870055317878723,1.0123616456985474,0.29039356112480164,-0.0014536206144839525,0.08778668195009232,0.000681648903992027,0.9961380362510681
73,2026-06-01 20:59:55.267908,0.9870119690895081,1.0123625993728638,0.2903917133808136,-0.0014579306589439511,0.08788660913705826,0.0006425259634852409,0.9961292743682861
74,2026-06-01 20:59:55.267908,0.9870147109031677,1.0123673677444458,0.2903843820095062,-0.0014715084107592702,0.08777165412902832,0.0006819762056693435,0.9961393475532532
75,2026-06-01 20:59:55.267908,0.9870120882987976,1.0123670101165771,0.2903853952884674,-0.0014907224103808403,0.08783699572086334,0.000640630314592272,0.99613356590271
76,2026-06-01 20:59:55.267908,0.9870120286941528,1.0123704671859741,0.29037997126579285,-0.0014838691568002105,0.08781538158655167,0.0007245067972689867,0.9961354732513428
77,2026-06-01 20:59:55.267908,0.9870165586471558,1.0123615264892578,0.29038572311401367,-0.0015405641170218587,0.08786187320947647,0.0006675118347629905,0.9961313009262085
78,2026-06-01 20:59:55.267908,0.9870097637176514,1.0123600959777832,0.29039064049720764,-0.0014947665622457862,0.08782415091991425,0.0006886426126584411,0.9961346387863159
79,2026-06-01 20:59:55.267908,0.9870200753211975,1.012364387512207,0.2903892993927002,-0.0014683024492114782,0.0878581777215004,0.0006502488977275789,0.9961317777633667
80,2026-06-01 20:59:55.267908,0.987007737159729,1.0123580694198608,0.29039549827575684,-0.0014748231042176485,0.08786444365978241,0.0006786304875276983,0.996131181716919
81,2026-06-01 20:59:55.267908,0.9870091080665588,1.0123635530471802,0.29038554430007935,-0.0015048839850351214,0.08785983920097351,0.0007336162962019444,0.996131420135498
82,2026-06-01 20:59:55.267908,0.9870087504386902,1.0123740434646606,0.2903757393360138,-0.0016478569013997912,0.08790095150470734,0.0006138731841929257,0.9961276650428772
83,2026-06-01 20:59:55.267908,0.9870122671127319,1.0123605728149414,0.2903851270675659,-0.001492219278588891,0.087872214615345,0.0006952816620469093,0.9961304664611816
84,2026-06-01 20:59:55.267908,0.987007200717926,1.0123556852340698,0.2903960049152374,-0.001492934301495552,0.08789301663637161,0.0006989160319790244,0.9961285591125488
85,2026-06-01 20:59:55.267908,0.987007200717926,1.0123597383499146,0.2903916537761688,-0.0015176133019849658,0.08783932775259018,0.0006638638442382216,0.9961333274841309
86,2026-06-01 20:59:55.267908,0.9870046377182007,1.0123621225357056,0.2903920114040375,-0.0014953679637983441,0.08784256130456924,0.0006888830102980137,0.9961330890655518
87,2026-06-01 20:59:55.267908,0.9870022535324097,1.012366771697998,0.29038581252098083,-0.0014803067315369844,0.0878487080335617,0.0006892064702697098,0.996132493019104
88,2026-06-01 20:59:55.267908,0.9870070219039917,1.0123616456985474,0.29039105772972107,-0.0014999958220869303,0.08784408867359161,0.0006886841147206724,0.9961329698562622
89,2026-06-01 20:59:55.267908,0.9870075583457947,1.0123591423034668,0.29038894176483154,-0.0014710131799802184,0.08779408782720566,0.0007288757478818297,0.9961373209953308
90,2026-06-01 20:59:55.267908,0.9870092272758484,1.0123686790466309,0.2903808057308197,-0.0016147304559126496,0.08783845603466034,0.0006044861511327326,0.9961333274841309
91,2026-06-01 20:59:55.267908,0.9870039820671082,1.0123614072799683,0.2903870940208435,-0.0015101415337994695,0.08785770833492279,0.0006905984482727945,0.9961316585540771
92,2026-06-01 20:59:55.267908,0.9870115518569946,1.0123733282089233,0.2903779447078705,-0.0016249374020844698,0.08786332607269287,0.0006468601059168577,0.9961310625076294
93,2026-06-01 20:59:55.267908,0.9870115518569946,1.012360692024231,0.2903880476951599,-0.0014717241283506155,0.08780033141374588,0.0006850894424133003,0.9961368441581726
94,2026-06-01 20:59:55.267908,0.9870137572288513,1.0123637914657593,0.29038411378860474,-0.0014783969381824136,0.0877649337053299,0.0007311425870284438,0.9961399435997009
95,2026-06-01 20:59:55.267908,0.9870124459266663,1.01236093044281,0.2903803884983063,-0.0014454555930569768,0.08776823431253433,0.000680012337397784,0.9961397051811218
96,2026-06-01 20:59:55.267908,0.987013578414917,1.0123661756515503,0.290388286113739,-0.0015230403514578938,0.0878157988190651,0.000670202833134681,0.9961353540420532
97,2026-06-01 20:59:55.267908,0.9870131611824036,1.0123625993728638,0.29038381576538086,-0.0014909551246091723,0.0878216102719307,0.0007000728510320187,0.996134877204895
98,2026-06-01 20:59:55.267908,0.9870096445083618,1.0123634338378906,0.29039299488067627,-0.0014911482576280832,0.08780638128519058,0.0007106101838871837,0.9961362481117249
99,2026-06-01 20:59:55.267908,0.9870074987411499,1.0123575925827026,0.2903880774974823,-0.0014696287689730525,0.08779511600732803,0.00065745844040066,0.9961373209953308
100,2026-06-01 20:59:55.267908,0.9870184659957886,1.0123625993728638,0.2903807759284973,-0.001486238674260676,0.08783260732889175,0.0006727176369167864,0.9961339235305786
101,2026-06-01 20:59:55.267908,0.9870153069496155,1.0123597383499146,0.29039114713668823,-0.0014852152671664953,0.08783543854951859,0.0007063140510581434,0.9961336851119995
102,2026-06-01 20:59:55.267908,0.9870210289955139,1.0123674869537354,0.2903757691383362,-0.0014618936693295836,0.08776796609163284,0.0007321739103645086,0.9961395859718323
103,2026-06-01 20:59:55.267908,0.9870089292526245,1.012361764907837,0.2903890311717987,-0.0014933261554688215,0.0878051146864891,0.0007043385412544012,0.9961363673210144
104,2026-06-01 20:59:55.267908,0.9870017766952515,1.0123573541641235,0.2903901934623718,-0.001478874241001904,0.08779767900705338,0.0006412485963664949,0.9961370825767517
105,2026-06-01 20:59:55.267908,0.9870026111602783,1.0123567581176758,0.2903887629508972,-0.0014941089320927858,0.087809257209301,0.0006886731134727597,0.9961360096931458
106,2026-06-01 20:59:55.267908,0.987014651298523,1.012359619140625,0.29038870334625244,-0.0014363763621076941,0.08781255036592484,0.0007149362354539335,0.9961357116699219
107,2026-06-01 20:59:55.267908,0.9870086312294006,1.0123655796051025,0.29039013385772705,-0.0015080129960551858,0.08784220367670059,0.0007143881521187723,0.9961330890655518
108,2026-06-01 20:59:55.267908,0.9870100021362305,1.0123597383499146,0.2903897166252136,-0.001508205896243453,0.08785118162631989,0.0006899877334944904,0.9961322546005249
109,2026-06-01 20:59:55.267908,0.9870024919509888,1.01236093044281,0.290386438369751,-0.0014747543027624488,0.08784137666225433,0.0006839698762632906,0.9961332082748413
110,2026-06-01 20:59:55.267908,0.9870070815086365,1.0123600959777832,0.29039180278778076,-0.0014977643731981516,0.0878036841750145,0.0007004690705798566,0.996136486530304
111,2026-06-01 20:59:55.267908,0.9870113134384155,1.0123556852340698,0.29039323329925537,-0.0014517229283228517,0.08780886232852936,0.0006874193786643445,0.9961361289024353
112,2026-06-01 20:59:55.267908,0.9870122075080872,1.0123622417449951,0.2903883755207062,-0.0015378018142655492,0.0878337025642395,0.0007131733000278473,0.9961338043212891
113,2026-06-01 20:59:55.267908,0.9870097637176514,1.0123629570007324,0.29038867354393005,-0.0015096439747139812,0.08785957098007202,0.0007266334723681211,0.9961315393447876
114,2026-06-01 20:59:55.267908,0.9870058298110962,1.0123652219772339,0.2903884947299957,-0.0014971569180488586,0.08778635412454605,0.0006870534271001816,0.9961380362510681
115,2026-06-01 20:59:55.267908,0.9870108366012573,1.0123586654663086,0.2903890013694763,-0.001452303840778768,0.08787084370851517,0.0006549375830218196,0.9961305856704712
116,2026-06-01 20:59:55.267908,0.9870133996009827,1.0123611688613892,0.29038316011428833,-0.0014498397940769792,0.08777978271245956,0.0006814050138927996,0.9961386322975159
117,2026-06-01 20:59:55.267908,0.987014889717102,1.0123629570007324,0.29038774967193604,-0.0015280997613444924,0.08779576420783997,0.0006840829155407846,0.9961370825767517
118,2026-06-01 20:59:55.267908,0.9870149493217468,1.012365698814392,0.2903864085674286,-0.0015164522919803858,0.08786772191524506,0.0007462166249752045,0.9961307048797607
119,2026-06-01 20:59:55.267908,0.98701012134552,1.0123604536056519,0.2903856933116913,-0.0015069242799654603,0.08781582117080688,0.0007017202442511916,0.9961353540420532
120,2026-06-01 20:59:55.267908,0.987011194229126,1.0123605728149414,0.29038482904434204,-0.0014378882478922606,0.08782107383012772,0.0006660136277787387,0.9961349964141846
121,2026-06-01 20:59:55.267908,0.9870069026947021,1.012366533279419,0.2903828024864197,-0.0014820486539974809,0.08775532245635986,0.000642342958599329,0.9961407780647278
122,2026-06-01 20:59:55.267908,0.9870119690895081,1.0123635530471802,0.2903841435909271,-0.0014816062757745385,0.08781005442142487,0.0007163537084124982,0.9961358904838562
123,2026-06-01 20:59:55.267908,0.9870175123214722,1.0123658180236816,0.2903798520565033,-0.0014906966825947165,0.08786731213331223,0.0007459184271283448,0.9961308240890503
124,2026-06-01 20:59:55.267908,0.987015426158905,1.012358546257019,0.29038509726524353,-0.001471054507419467,0.08782748132944107,0.0007244658190757036,0.9961344003677368
125,2026-06-01 20:59:55.267908,0.9870054721832275,1.0123608112335205,0.2903892695903778,-0.0015080634038895369,0.08790699392557144,0.0007174196653068066,0.9961273074150085
126,2026-06-01 20:59:55.267908,0.9870015978813171,1.0123544931411743,0.2903950810432434,-0.001486488152295351,0.08781114220619202,0.0006354243378154933,0.9961358904838562
127,2026-06-01 20:59:55.267908,0.9869981408119202,1.012360692024231,0.29039669036865234,-0.001464261207729578,0.08784031122922897,0.0006529130041599274,0.9961333274841309
128,2026-06-01 20:59:55.267908,0.9870052337646484,1.0123668909072876,0.29039493203163147,-0.0014789282577112317,0.08785790205001831,0.0007063072989694774,0.9961316585540771
129,2026-06-01 20:59:55.267908,0.9870184659957886,1.0123718976974487,0.29038891196250916,-0.0014881842071190476,0.08789891004562378,0.0007497970364056528,0.9961280226707458
130,2026-06-01 20:59:55.267908,0.9870072603225708,1.0123651027679443,0.2903817296028137,-0.0015052628004923463,0.08784878998994827,0.0006946909124962986,0.996132493019104
131,2026-06-01 20:59:55.267908,0.9870004057884216,1.0123603343963623,0.29039275646209717,-0.0014888267032802105,0.0878320187330246,0.0006365095032379031,0.9961340427398682
132,2026-06-01 20:59:55.267908,0.9870014190673828,1.0123569965362549,0.29039421677589417,-0.001475142315030098,0.08787709474563599,0.0006577025051228702,0.996130108833313
133,2026-06-01 20:59:55.267908,0.9870058298110962,1.0123655796051025,0.29038020968437195,-0.0014519894029945135,0.08780565112829208,0.0007184544811025262,0.9961363673210144
134,2026-06-01 20:59:55.267908,0.9870022535324097,1.0123640298843384,0.2903919219970703,-0.0014934861101210117,0.08786927908658981,0.0007041702046990395,0.9961307048797607
135,2026-06-01 20:59:55.267908,0.9870087504386902,1.0123642683029175,0.2903876006603241,-0.0014624596806243062,0.08791573345661163,0.0007021884666755795,0.9961265921592712
136,2026-06-01 20:59:55.267908,0.9870253205299377,1.0123368501663208,0.2904109060764313,-0.001628706930205226,0.08807321637868881,0.0008863727562129498,0.9961122870445251
137,2026-06-01 20:59:55.267908,0.9870049357414246,1.0123546123504639,0.29039591550827026,-0.0014905757270753384,0.08783131837844849,0.0006520308088511229,0.9961340427398682
138,2026-06-01 20:59:55.267908,0.9869999289512634,1.0123642683029175,0.29038771986961365,-0.001477450947277248,0.08782391250133514,0.0006579218897968531,0.9961347579956055
139,2026-06-01 20:59:55.267908,0.9870049357414246,1.0123648643493652,0.29039713740348816,-0.0014791542198508978,0.08785082399845123,0.0006443427409976721,0.9961323738098145
140,2026-06-01 20:59:55.267908,0.9870041608810425,1.012367606163025,0.2903941869735718,-0.00150838284753263,0.0878746435046196,0.0006958370213396847,0.9961302280426025
141,2026-06-01 20:59:55.267908,0.9870078563690186,1.0123639106750488,0.2903927266597748,-0.0015500345034524798,0.08789101243019104,0.000718063150998205,0.9961286783218384
142,2026-06-01 20:59:55.267908,0.9870104193687439,1.0123549699783325,0.2903975546360016,-0.0015093248803168535,0.08791251480579376,0.0006660227663815022,0.9961268305778503
143,2026-06-01 20:59:55.267908,0.9870046973228455,1.01235830783844,0.2903969883918762,-0.0014908213634043932,0.08784927427768707,0.000646396423690021,0.996132493019104
144,2026-06-01 20:59:55.267908,0.9869980216026306,1.0123616456985474,0.2903909683227539,-0.0015065844636410475,0.087803415954113,0.0006470322259701788,0.996136486530304
145,2026-06-01 20:59:55.267908,0.9870171546936035,1.0123759508132935,0.29038578271865845,-0.001461983541958034,0.08783446252346039,0.0006967316730879247,0.9961338043212891
146,2026-06-01 20:59:55.267908,0.9870091080665588,1.0123674869537354,0.2903929650783539,-0.0015349306631833315,0.08790766447782516,0.0007090502185747027,0.996127188205719
147,2026-06-01 20:59:55.267908,0.987001359462738,1.01236093044281,0.2903936505317688,-0.0014778976328670979,0.0878719761967659,0.0006711308960802853,0.9961304664611816
148,2026-06-01 20:59:55.267908,0.9870147109031677,1.012376070022583,0.29038169980049133,-0.0016046419041231275,0.08790742605924606,0.0006112389382906258,0.996127188205719
149,2026-06-01 20:59:55.267908,0.987043023109436,1.0126466751098633,0.29032009840011597,-0.0011106721358373761,0.08794545382261276,0.0007405733922496438,0.9961244463920593
150,2026-06-01 20:59:55.267908,0.9870928525924683,1.0135321617126465,0.2902764081954956,0.00045212547411210835,0.08828926086425781,0.0011465746210888028,0.9960941672325134
151,2026-06-01 20:59:55.267908,0.9870297908782959,1.0150682926177979,0.29035133123397827,0.0011918540112674236,0.08733376115560532,0.0007617834489792585,0.996178150177002
152,2026-06-01 20:59:55.267908,0.9870598912239075,1.016395092010498,0.29028505086898804,0.0022230895701795816,0.08764458447694778,0.0006807443569414318,0.9961491823196411
153,2026-06-01 20:59:55.267908,0.9870921969413757,1.0185765027999878,0.29026079177856445,0.004405546933412552,0.08768516033887863,0.0005729822441935539,0.9961383938789368
154,2026-06-01 20:59:55.267908,0.9870255589485168,1.0213572978973389,0.2903493642807007,0.006599203683435917,0.08714492619037628,0.00036930202622897923,0.9961737990379333
155,2026-06-01 20:59:55.267908,0.9870639443397522,1.0245379209518433,0.29037827253341675,0.009151007980108261,0.08663170039653778,0.0003555765433702618,0.9961983561515808
156,2026-06-01 20:59:55.267908,0.9870262742042542,1.0274206399917603,0.2903839945793152,0.011001764796674252,0.08645477890968323,0.0005896548391319811,0.9961948394775391
157,2026-06-01 20:59:55.267908,0.9869951009750366,1.0313961505889893,0.2904667556285858,0.013853517360985279,0.08672788739204407,0.0006669808062724769,0.9961354732513428
158,2026-06-01 20:59:55.267908,0.9870262742042542,1.035895824432373,0.29059427976608276,0.018012717366218567,0.08739607036113739,0.0006572967395186424,0.9960105419158936
159,2026-06-01 20:59:55.267908,0.9870749115943909,1.0407136678695679,0.2907384932041168,0.02146017737686634,0.08707591891288757,0.0005342919030226767,0.9959703683853149
160,2026-06-01 20:59:55.267908,0.9870782494544983,1.045064926147461,0.2909383177757263,0.024949023500084877,0.0867709144949913,0.0005231011309660971,0.9959157109260559
161,2026-06-01 20:59:55.267908,0.9871273040771484,1.0508748292922974,0.2912919819355011,0.03016922064125538,0.08621843159198761,0.001211656490340829,0.9958186745643616
162,2026-06-01 20:59:55.267908,0.9872270822525024,1.0557336807250977,0.291582316160202,0.03428318351507187,0.08637192845344543,0.001143846195191145,0.995672345161438
163,2026-06-01 20:59:55.267908,0.9872677326202393,1.061157464981079,0.2918064296245575,0.03798277676105499,0.08636012673377991,0.001966301817446947,0.9955377578735352
164,2026-06-01 20:59:55.267908,0.9873107075691223,1.0666323900222778,0.29224324226379395,0.042575959116220474,0.0869361013174057,0.0023615118116140366,0.9953008890151978
165,2026-06-01 20:59:55.267908,0.9873866438865662,1.0741596221923828,0.2928996980190277,0.048469480127096176,0.08594713360071182,0.0028015729039907455,0.995116114616394
166,2026-06-01 20:59:55.267908,0.9874724745750427,1.0819412469863892,0.29363957047462463,0.054256621748209,0.08620698750019073,0.0035218941047787666,0.9947925209999084
