iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3,dq0_dda_joint_linear_track,dq1_dda_joint_carriage,dq2_dda_joint_base,dq3_dda_joint_shoulder,dq4_dda_joint_elbow,dq5_dda_joint_wrist1,dq6_dda_joint_wrist2,dq7_dda_joint_wrist3
0,3.679493494858893,1.8409763231331135,2.773492570853711,3.05255,3.2899999999986655,2.697,2.58,-0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.9801295293612138,1.4041868534410493,1.3012636480777742,3.058818481339259,2.607149561785883,2.672873790316805,2.93,-0.73,-0.7956416387263275,-0.28812017068005463,0.08062784482457835,0.4233897047499493,-0.7014871273381379,0.49349441200352084,0.3500000000000001,-0.26999999999999996,-0.7956416387263275,-0.28812017068005463,0.08062784482457835,0.4233897047499493,-0.7014871273381379,0.49349441200352084
2,1.3660903065613186,1.082270385215542,0.804748968716345,3.414697883235298,2.071088801705266,1.9120604369554226,3.2800000000000002,-0.5014864632962008,-0.16567542608186436,-1.3871201706716676,0.2716897872597026,1.5223897047118329,-1.8004871273381378,0.9969545389135092,0.3500000000000001,0.22851353670379915,0.6299662126444632,-1.098999999991613,0.19106194243512425,1.0989999999618836,-1.0989999999999998,0.5034601269099883
3,1.1303020596175133,0.9273786281371319,0.6423581992668199,2.8597710912821457,2.6396429219671025,1.2737466680047116,3.4680366402798235,-0.5307698818612427,-1.197688963434672,-2.263560085335834,0.9451128390274096,2.3311948523560155,-0.7014871273381378,1.0927242438338767,0.18803664027982325,-0.029283418565041908,-1.0320135373528077,-0.8764399146641664,0.673423051767707,0.8088051476441827,1.099,0.09576970492036752
4,0.3272222699063937,0.31222390667275857,0.09753892628752676,2.6583329171135004,2.070520383420895,1.6550943320996332,3.118036640277557,-0.765384940932401,-0.8032973243069157,-1.4010722325949638,-0.15388716097259036,2.7162949932604827,-1.1872512996579299,0.7569942336704893,-0.3500000000022667,-0.2346150590711582,0.3943916391277562,0.8624878527408701,-1.099,0.3851001409044672,-0.4857641723197921,-0.3357300101633873
5,0.015145755946119738,0.014978314118936511,0.0022458836801409416,2.380446479195521,1.9313501851194497,1.6339063597674786,2.8100594719988043,-0.8826924704662005,-0.767180794731918,-1.4314750264407612,-0.1288249591391178,2.7358527637305974,-1.2181658829606066,0.8750582516267303,-0.30797716827875243,-0.11730752953379953,0.03611652957499767,-0.03040279384579736,0.025062201833472575,0.019557770470114644,-0.030914583302676713,0.118064017956241
6,4.8682458515358025e-05,4.6616061708772026e-05,1.4032922803758833e-05,2.3744076331873156,1.9412606612353878,1.6433822806212666,2.806581826510951,-0.8758762723856032,-0.7711019204737031,-1.4234965679767784,-0.12814071743391556,2.7298682411972814,-1.2148582492051316,0.8712009079017383,-0.0034776454878535645,0.006816198080597302,-0.003921125741785048,0.007978458463982818,0.000684241705202232,-0.005984522533315939,0.003307633755474937,-0.003857343724992024
