iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3
0,3.407026881250766,0.8421686028674534,3.14000085534157,4.45939838249912,2.710124764146672,1.9713147646896778,4.498967741282192,-1.0,-1.571109027871224,0.35582711491597563,-1.925813483325227,-3.14,3.14,-0.0030673735092261456
1,2.337539889180577,0.9018013593914147,2.0702051176919722,4.5833833483483355,2.820196340057684,1.5862810905220726,4.573222370075249,-0.8261738655751093,-1.5704057801281581,0.22571866967317022,-2.4175717989750036,-2.736906181674836,2.041024709989072,-0.22166349638132743
2,1.5896232750010477,0.7774108721450987,1.3498327005298763,4.631211312542435,2.6343913310203675,1.3755199483812253,4.412864892258688,-0.9280146110779404,-1.3750579988108271,0.06247026383026527,-2.867659939057199,-2.0454080579438028,1.2980369590636887,-0.2607390544581903
3,1.1322637582107082,0.6932536250586535,0.8771708072086343,4.590446004499587,2.5333153173934564,1.3404000379786545,4.285256704106468,-1.0,-1.3852835330766888,-0.23436644683102642,-3.0653061700230895,-1.399166040453095,0.8572679731829891,-0.21764786708566858
4,0.8695261788895675,0.6481500773268888,0.5695951121164746,4.545332798338873,2.4972918523827525,1.3541914355624562,4.314496674208334,-1.0,-1.4812577813868661,-0.24985990852193046,-2.9721180143028767,-1.4396029577163325,0.5653611658426545,-0.13042786565217154
5,0.7197140231099658,0.6156464371948246,0.36699872717666315,4.515242474434247,2.4853334340521624,1.3959198261421628,4.2474424716722226,-1.0,-1.5682072607719562,-0.11521909379303649,-3.0611157267079734,-1.5507425680293845,0.3661395297061704,-0.010334913258039855
6,0.6421799916894039,0.5843196196815051,0.26316360786742365,4.423255904826767,2.469642946626535,1.434550772046866,4.1366574731459576,-1.0,-1.6801896207847467,-0.06266644022144299,-3.14,-1.7007364428778984,0.23963028394366162,0.3043927905380326
7,0.6875962016507637,0.5928480113337585,0.34564894533817464,4.30577823549286,2.4657096382885104,1.4533520487782756,4.033466369358743,-1.0,-1.7160352405784354,-0.10336516197618975,-3.14,-1.7565643093053274,0.1721189980839209,0.5883076353143109
8,0.7465034665330409,0.6095921266391668,0.4280090328833341,4.244290576774957,2.4663296256492044,1.4613423993903665,3.9702815616647893,-1.0,-1.7018332967007201,-0.11018696585440164,-3.14,-1.7788568006974526,0.1300256228571265,0.7249197143911132
9,0.7691118118793225,0.6158403724723128,0.4579474930864012,4.225809318277298,2.467965782192681,1.4675925446838263,3.9473159602151937,-1.0,-1.678537541246024,-0.11730089996598617,-3.14,-1.798753996193693,0.10092179357460429,0.7909667198495252
10,0.7716392455161086,0.6155622657368072,0.46281735738129015,4.225510759611378,2.4696571228916557,1.4738512754847335,3.943679402657753,-1.0,-1.657708975468621,-0.1294830075826377,-3.14,-1.8221194751963594,0.07962820738110742,0.835854133362821
11,0.7667736417518508,0.6127325110589588,0.458809487412095,4.231592691633891,2.4711424996514664,1.4802574399916935,3.9481613462855627,-1.0,-1.6410324856497518,-0.14592193877310183,-3.14,-1.8489306698747385,0.06359739665078254,0.8775884283752019
12,0.7592755098191286,0.609047075933224,0.4515087078957021,4.239876587091919,2.4723850556956517,1.4865266738594989,3.9562687040058853,-1.0,-1.627838220744186,-0.1645660920666589,-3.14,-1.8774820792893019,0.051324947242655655,0.9189364745458682
13,0.7509449875117299,0.6052073330152093,0.44293575215720643,4.248754071785994,2.473401406878618,1.4924340705550778,3.966011551064209,-1.0,-1.6173493020106873,-0.18385179836065824,-3.14,-1.9063726332115734,0.04180088719976096,0.9594045539323379
14,0.7425667596995327,0.601519832398617,0.433976805078771,4.257509007478787,2.4742210784790375,1.4978695141918081,3.9763674318706705,-1.0,-1.6089675276653546,-0.2028408685646037,-3.14,-1.9347510806171762,0.0343194848162431,0.9983343616848018
15,0.7345118287110456,0.5981144000072124,0.4250792565796222,4.265804115022816,2.4748758753150035,1.5028007586787278,3.9867683191441623,-1.0,-1.6022422010171924,-0.22102398530167258,-3.14,-1.9621591217848422,0.02837976289032205,1.0353453966230155
16,0.7269540951451947,0.5950349739121188,0.416483873866174,4.2734898503081995,2.4753957581785144,1.5072386158653441,3.996893168620991,-1.0,-1.5968271964857508,-0.23814943510130585,-3.14,-1.988377261483803,0.023620774782543028,1.070288720983729
