t_s,joint,cmd_deg
0.30042761005461216,1,0.0
0.30553954909555614,1,0.09
0.3103942850138992,1,0.18
0.3153849879745394,1,0.27
0.32045814394950867,1,0.36
0.3254586779512465,1,0.45
0.33039908204227686,1,0.54
0.3353986779693514,1,0.63
0.34044954809360206,1,0.72
0.3454814830329269,1,0.8099999999999999
0.3504514619708061,1,0.9
0.35547803109511733,1,0.99
0.36045540613122284,1,1.08
0.3655843159649521,1,1.17
0.3704628860577941,1,1.26
0.37547207809984684,1,1.3499999999999999
0.38040876807644963,1,1.44
0.38545272615738213,1,1.53
0.39046093402430415,1,1.6199999999999999
0.39550984813831747,1,1.71
0.4004261619411409,1,1.8
0.40552344801835716,1,1.8900000000000001
0.41052974201738834,1,1.98
0.41626658011227846,1,2.07
0.42044957005418837,1,2.16
0.4255267861299217,1,2.25
0.4304881279822439,1,2.34
0.4355269130319357,1,2.43
0.44042160804383457,1,2.52
0.44540609209798276,1,2.6100000000000003
0.4505258221179247,1,2.6999999999999997
0.45553001505322754,1,2.79
0.4604913510847837,1,2.88
0.4654944590292871,1,2.97
0.4705340350046754,1,3.06
0.47549453703686595,1,3.1500000000000004
0.480642959009856,1,3.2399999999999998
0.48539228015579283,1,3.3299999999999996
0.490369969047606,1,3.42
0.4953999051358551,1,3.51
0.5004306780174375,1,3.6
0.505404612980783,1,3.69
0.5104685721453279,1,3.7800000000000002
0.5154593801125884,1,3.8699999999999997
0.5205368660390377,1,3.96
0.5254047501366585,1,4.05
0.5304093940649182,1,4.14
0.5353975901380181,1,4.23
0.5404862309806049,1,4.32
0.5454817761201411,1,4.41
0.5504589430056512,1,4.5
0.5555291951168329,1,4.59
0.5605174249503762,1,4.68
0.5655365569982678,1,4.77
0.5705370830837637,1,4.86
0.5754919550381601,1,4.95
0.5804883509408683,1,5.04
0.5855315290391445,1,5.13
0.5905410060659051,1,5.220000000000001
0.5955543781165034,1,5.31
0.6004428961314261,1,5.3999999999999995
0.6054704480338842,1,5.49
0.6105294360313565,1,5.58
0.6154786420520395,1,5.67
0.6205705699976534,1,5.76
0.6255274040158838,1,5.8500000000000005
0.6304925780277699,1,5.94
0.635533647146076,1,6.03
0.6405010591261089,1,6.12
0.6455294941551983,1,6.210000000000001
0.6504898469429463,1,6.300000000000001
0.6555161320138723,1,6.39
0.6605754799675196,1,6.4799999999999995
0.6654879590496421,1,6.569999999999999
0.6704682849813253,1,6.659999999999999
0.6754768320824951,1,6.75
0.6804882290307432,1,6.84
0.6854634119663388,1,6.93
0.690486784093082,1,7.02
0.6954859390389174,1,7.11
0.7005329870153219,1,7.2
0.7055274629965425,1,7.29
0.710529169999063,1,7.38
0.7155300041195005,1,7.470000000000001
0.7205303460359573,1,7.5600000000000005
0.7255288630258292,1,7.65
0.7305300901643932,1,7.739999999999999
0.7354834990110248,1,7.829999999999999
0.740547887980938,1,7.92
0.7455314311664551,1,8.01
0.7505035230424255,1,8.1
0.7554438461083919,1,8.19
0.760529023129493,1,8.28
0.7654848850797862,1,8.37
0.7705462099984288,1,8.46
0.7755290190689266,1,8.55
0.7805337971076369,1,8.64
0.7854834629688412,1,8.73
0.7905500950291753,1,8.82
0.7955258339643478,1,8.91
0.8005311491433531,1,9.0
0.8055266521405429,1,9.09
0.8104884121567011,1,9.18
0.8154607301112264,1,9.27
0.820447996025905,1,9.36
0.8255300449673086,1,9.45
0.8304522230755538,1,9.54
0.8354807840660214,1,9.629999999999999
0.8404906201176345,1,9.72
0.8454876891337335,1,9.81
0.8504878610838205,1,9.9
0.8554813470691442,1,9.99
0.8605386391282082,1,10.08
0.865491985110566,1,10.17
0.8704699170775712,1,10.26
0.875492129009217,1,10.35
0.880489086965099,1,10.440000000000001
0.8854369770269841,1,10.530000000000001
0.8904306411277503,1,10.62
0.8954891229514033,1,10.709999999999999
0.9004839260596782,1,10.799999999999999
0.9054955269675702,1,10.89
0.9105443260632455,1,10.98
0.9155364809557796,1,11.07
0.9205698200967163,1,11.16
0.9255341060925275,1,11.25
0.930540262022987,1,11.34
0.9354976259637624,1,11.43
0.9406061710324138,1,11.52
0.9455390649382025,1,11.61
0.9504406230989844,1,11.700000000000001
0.9555388910230249,1,11.790000000000001
0.9604882670100778,1,11.88
0.9655590390320867,1,11.97
0.9705457191448659,1,12.06
0.9755504070781171,1,12.15
0.980537440162152,1,12.24
0.9855494750663638,1,12.330000000000002
0.9905275390483439,1,12.420000000000002
0.9954884201288223,1,12.510000000000002
1.0005329200066626,1,12.600000000000001
1.0055318151134998,1,12.69
1.0104885280597955,1,12.78
1.0154745299369097,1,12.87
1.0205083270557225,1,12.959999999999999
1.0254079680889845,1,13.049999999999999
1.030437716981396,1,13.139999999999999
1.0354341289494187,1,13.229999999999999
1.040430905064568,1,13.319999999999999
1.0454231691546738,1,13.41
1.0504139750264585,1,13.5
1.0555256600491703,1,13.59
1.0605354520957917,1,13.68
1.065485229017213,1,13.77
1.0705302660353482,1,13.86
1.0755323481280357,1,13.95
1.0804598690010607,1,14.04
1.0854031720664352,1,14.13
1.0904482421465218,1,14.22
1.0954202520661056,1,14.31
1.1004256431479007,1,14.4
1.1054780341219157,1,14.49
1.1104903530795127,1,14.58
1.1155050620436668,1,14.67
1.1204927221406251,1,14.76
1.125537893967703,1,14.850000000000001
1.130539078032598,1,14.940000000000001
1.1355337740387768,1,15.030000000000001
1.140487601980567,1,15.120000000000001
1.1467314341571182,1,15.21
1.1504419399425387,1,15.3
1.1554899450857192,1,15.39
1.1604832110460848,1,15.479999999999999
1.1655047270469368,1,15.569999999999999
1.1704847649671137,1,15.659999999999998
1.1754918911028653,1,15.749999999999998
1.1804836429655552,1,15.84
1.1854892480187118,1,15.93
1.190530528081581,1,16.02
1.1955361349973828,1,16.11
1.2004549780394882,1,16.2
1.2054893400054425,1,16.29
1.2104786119889468,1,16.38
1.2155366439837962,1,16.47
1.2205501690041274,1,16.56
1.225539678009227,1,16.65
1.2305317700374871,1,16.74
1.2354889791458845,1,16.83
1.2404837810900062,1,16.92
1.2454953051637858,1,17.01
1.2505353649612516,1,17.1
1.2554972651414573,1,17.19
1.2605316429398954,1,17.28
1.2655061190016568,1,17.37
1.270438170991838,1,17.46
1.2754283091053367,1,17.55
1.2804830181412399,1,17.64
1.2854852529708296,1,17.73
1.2904805950820446,1,17.82
1.295492327073589,1,17.91
1.3004897800274193,1,18.0
1.3055415810085833,1,18.09
1.3105282741598785,1,18.18
1.3155393139459193,1,18.27
1.3205339980777353,1,18.36
1.3255344300996512,1,18.45
1.3307931199669838,1,18.54
1.3354499679990113,1,18.63
1.340525350999087,1,18.72
1.3455460120458156,1,18.81
1.3505372700747102,1,18.9
1.3555411770939827,1,18.99
1.3605282150674611,1,19.08
1.3655349831096828,1,19.169999999999998
1.370539508992806,1,19.259999999999998
1.3755326771643013,1,19.35
1.3805001331493258,1,19.44
1.3854906600899994,1,19.53
1.3905283571220934,1,19.62
1.395494855940342,1,19.71
1.400460482109338,1,19.8
1.4055309069808573,1,19.89
1.4105356121435761,1,19.98
1.4154335740022361,1,20.07
1.4204838851001114,1,20.16
1.4255294320173562,1,20.25
1.4303907949943095,1,20.34
1.435483735986054,1,20.43
1.440489195054397,1,20.52
1.4454904070589691,1,20.61
1.4504999020136893,1,20.7
1.4555299440398812,1,20.790000000000003
1.4604940270073712,1,20.880000000000003
1.4654207159765065,1,20.970000000000002
1.4705051600467414,1,21.060000000000002
1.4754505150485784,1,21.15
1.4804560609627515,1,21.24
1.4855078449472785,1,21.33
1.4904720250051469,1,21.419999999999998
1.4954781541600823,1,21.509999999999998
1.5004869480617344,1,21.599999999999998
1.5054951419588178,1,21.689999999999998
1.5105039130430669,1,21.78
1.5155070051550865,1,21.87
1.5205397480167449,1,21.96
1.5255314621608704,1,22.05
1.5304938100744039,1,22.14
1.5354294469580054,1,22.23
1.5405254440847784,1,22.32
1.5455375420860946,1,22.41
1.5504841080401093,1,22.5
1.5555277310777456,1,22.59
1.5605411829892546,1,22.68
1.5655371751636267,1,22.77
1.5705317631363869,1,22.86
1.575531518086791,1,22.95
1.5805329231079668,1,23.04
1.5854798289947212,1,23.13
1.5905312111135572,1,23.22
1.5955426371656358,1,23.310000000000002
1.600476484047249,1,23.400000000000002
1.605525596998632,1,23.490000000000002
1.6105303161311895,1,23.580000000000002
1.6154839619994164,1,23.67
1.620529297972098,1,23.76
1.6255297791212797,1,23.85
1.6304862520191818,1,23.94
1.635481626028195,1,24.03
1.6405293319839984,1,24.12
1.6454766739625484,1,24.21
1.6504965431522578,1,24.3
1.6555041579995304,1,24.39
1.6605331050232053,1,24.48
1.6655292671639472,1,24.57
1.6705332540441304,1,24.660000000000004
1.6755286960396916,1,24.750000000000004
1.6805317220278084,1,24.840000000000003
1.685530510963872,1,24.930000000000003
1.6904856329783797,1,25.020000000000003
1.6955250650644302,1,25.110000000000003
1.700533620081842,1,25.200000000000003
1.7055315589532256,1,25.290000000000003
1.710534071084112,1,25.38
1.7161396299488842,1,25.47
1.7203877889551222,1,25.56
1.7254062620922923,1,25.65
1.7304780839476734,1,25.74
1.7355630709789693,1,25.83
1.7404236460570246,1,25.919999999999998
1.745403366163373,1,26.009999999999998
1.7504812621045858,1,26.099999999999998
1.7554553609807044,1,26.189999999999998
1.760426364140585,1,26.279999999999998
1.765483251074329,1,26.369999999999997
1.770459104096517,1,26.459999999999997
1.7754573221318424,1,26.549999999999997
1.780466535128653,1,26.639999999999997
1.7854729029349983,1,26.73
1.7905472910497338,1,26.82
1.795527147129178,1,26.91
1.8004837830085307,1,27.0
1.8055002510081977,1,27.09
1.8105290629900992,1,27.18
1.8154811321292073,1,27.27
1.8204807839356363,1,27.36
1.8255272530950606,1,27.45
1.8305327950511128,1,27.54
1.8354785970877856,1,27.63
1.8405282699968666,1,27.72
1.8455351709853858,1,27.81
1.8504798230715096,1,27.9
1.8554745081346482,1,27.99
1.8605261920019984,1,28.08
1.865475283935666,1,28.17
1.8704789821058512,1,28.26
1.875520776025951,1,28.35
1.8804793870076537,1,28.44
1.8854761640541255,1,28.53
1.8905314130242914,1,28.62
1.8954819219652563,1,28.71
1.900526724057272,1,28.8
1.9055279230233282,1,28.89
1.9104787530377507,1,28.98
1.915400316938758,1,29.07
1.920488558942452,1,29.16
1.9255244210362434,1,29.25
1.9304190180264413,1,29.34
1.935410100966692,1,29.43
1.9404244660399854,1,29.52
1.94541370193474,1,29.610000000000003
1.950440552085638,1,29.700000000000003
1.9554091300815344,1,29.790000000000003
1.96051289816387,1,29.880000000000003
1.9654566100798547,1,29.970000000000002
1.97063924302347,1,30.060000000000002
1.975482186069712,1,30.150000000000002
1.9804688079748303,1,30.240000000000002
1.9854109659790993,1,30.330000000000002
1.990483018103987,1,30.42
1.9954134630970657,1,30.51
2.0004059181082994,1,30.6
2.005481399130076,1,30.69
2.0104777009692043,1,30.78
2.015399446943775,1,30.87
2.0204587129410356,1,30.959999999999997
2.0254880390129983,1,31.049999999999997
2.0304564349353313,1,31.139999999999997
2.0355078370776027,1,31.229999999999997
2.040534663014114,1,31.319999999999997
2.0455443470273167,1,31.409999999999997
2.0504739831667393,1,31.499999999999996
2.0555324850138277,1,31.589999999999996
2.060557276941836,1,31.68
2.065540567971766,1,31.77
2.0705327049363405,1,31.86
2.075557000003755,1,31.95
2.0805375119671226,1,32.04
2.0855651239398867,1,32.129999999999995
2.090498740086332,1,32.22
2.0955555951222777,1,32.31
2.100537504069507,1,32.4
2.1054757011588663,1,32.49
2.110420073149726,1,32.58
2.115489986957982,1,32.67
2.120459376135841,1,32.76
2.1254894509911537,1,32.85
2.1304230249952525,1,32.94
2.135527905076742,1,33.03
2.1404650141485035,1,33.12
2.1454211820382625,1,33.21
2.150422753067687,1,33.3
2.1554192940238863,1,33.39
2.160458859987557,1,33.48
2.165492160944268,1,33.57
2.1704833819530904,1,33.66
2.175539185060188,1,33.75
2.180543720955029,1,33.84
2.1854992529843003,1,33.93
2.190496389986947,1,34.02
2.1954987440258265,1,34.11
2.200538240140304,1,34.2
2.205543207935989,1,34.29
2.210535034071654,1,34.38
2.215544098056853,1,34.47
2.2205347190611064,1,34.56
2.2255396861582994,1,34.65
2.231145235011354,1,34.74
2.235501253977418,1,34.83
2.2404971569776535,1,34.92
2.245540658943355,1,35.01
2.250533482991159,1,35.1
2.2555310090538114,1,35.19
2.26052850112319,1,35.28
2.2655316391028464,1,35.370000000000005
2.2704575159586966,1,35.46
2.2754377780947834,1,35.550000000000004
2.280479768058285,1,35.64
2.2855266709811985,1,35.730000000000004
2.290529367979616,1,35.82
2.295530616072938,1,35.910000000000004
2.3005304920952767,1,36.0
2.3055277441162616,1,36.09
2.3105303519405425,1,36.18
2.315530664054677,1,36.27
2.3205389860086143,1,36.36
2.3255290780216455,1,36.45
2.3305024369619787,1,36.54
2.335506966104731,1,36.629999999999995
2.3405336330179125,1,36.72
2.345526365097612,1,36.809999999999995
2.3505357829853892,1,36.9
2.3555330010131,1,36.989999999999995
2.360528353136033,1,37.08
2.3655352310743183,1,37.169999999999995
2.3704597069881856,1,37.26
2.37554221204482,1,37.35
2.3804345179814845,1,37.44
2.3854911329690367,1,37.53
2.390527110081166,1,37.62
2.3955255940090865,1,37.71
2.400476230075583,1,37.8
2.4055137161631137,1,37.89
2.4104820820502937,1,37.98
2.415499546099454,1,38.07
2.4204780841246247,1,38.16
2.4254858379717916,1,38.25
2.430482537019998,1,38.339999999999996
2.435464423149824,1,38.43
2.4405017110984772,1,38.519999999999996
2.445548406103626,1,38.61
2.4504827270284295,1,38.7
2.455528732156381,1,38.79
2.460522023960948,1,38.88
2.465552214998752,1,38.97
2.4705330720171332,1,39.06
2.4755329210311174,1,39.15
2.480531237088144,1,39.24
2.4855358011554927,1,39.33
2.4905308270826936,1,39.42
2.4955344791524112,1,39.51
2.500506130978465,1,39.6
2.5055211670696735,1,39.69
2.510475920047611,1,39.78
2.5155301310587674,1,39.87
2.520526036154479,1,39.96
2.5254840259440243,1,40.05
2.5305276580620557,1,40.14
2.53552540903911,1,40.230000000000004
