iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,goal_bias,0,2,True,False,,,,best_parent=0,0.08000000000000003,"[1.366043, 0.776097, -0.984615, 0.756607, -0.103309, -2.374902, -1.751774, -0.540691]","[1.593507, 0.829975, -0.740999, 0.680509, -0.078245, -2.554999, -2.022006, -0.399762]","[2.311322, 1.0, 0.027787, 0.440365, 0.000851, -3.123336, -2.874785, 0.044973]"
1,add_node,goal_bias,1,3,True,False,,,,best_parent=0,0.15999999999999998,"[1.366043, 0.776097, -0.984615, 0.756607, -0.103309, -2.374902, -1.751774, -0.540691]","[1.820971, 0.883853, -0.497383, 0.604411, -0.053181, -2.735096, -2.292237, -0.258832]","[2.311322, 1.0, 0.027787, 0.440365, 0.000851, -3.123336, -2.874785, 0.044973]"
2,add_node,random,0,4,True,False,,,,best_parent=0,0.07999999999999996,"[1.366043, 0.776097, -0.984615, 0.756607, -0.103309, -2.374902, -1.751774, -0.540691]","[1.336505, 0.691336, -0.782982, 0.725266, -0.085664, -2.13912, -1.474288, -0.4602]","[0.981836, -0.326369, 1.637985, 0.348962, 0.126196, 0.691866, 1.85744, 0.506242]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.15146164125943737,"[1.366043, 0.776097, -0.984615, 0.756607, -0.103309, -2.374902, -1.751774, -0.540691]","[1.496375, 0.640564, -0.725208, 0.476161, -0.055018, -1.924529, -1.164268, -0.411762]","[3.713576, -0.063581, 0.076051, -2.978629, 0.369996, 1.051595, 3.135325, 0.260022]"
4,add_node,random,4,6,True,False,,,,best_parent=0,0.21460455664632533,"[1.366043, 0.776097, -0.984615, 0.756607, -0.103309, -2.374902, -1.751774, -0.540691]","[1.637324, 0.638917, -0.564204, 0.333057, 0.064972, -1.512597, -1.081032, -0.460861]","[3.183595, 0.620844, 1.202077, -1.236844, 1.381309, 3.006457, -0.167906, -0.999506]"
5,add_node,random,5,7,True,False,,,,best_parent=0,0.23765827090218178,"[1.366043, 0.776097, -0.984615, 0.756607, -0.103309, -2.374902, -1.751774, -0.540691]","[1.723073, 0.672864, -0.569175, 0.371004, 0.32592, -1.24767, -1.265303, -0.711252]","[2.503089, 0.981669, -0.614394, 0.716181, 2.699636, 1.162239, -2.941521, -2.98893]"
6,add_node,goal_bias,2,8,True,False,,,,best_parent=2,0.24,"[1.820971, 0.883853, -0.497383, 0.604411, -0.053181, -2.735096, -2.292237, -0.258832]","[2.048435, 0.937731, -0.253767, 0.528313, -0.028117, -2.915193, -2.562469, -0.117903]","[2.311322, 1.0, 0.027787, 0.440365, 0.000851, -3.123336, -2.874785, 0.044973]"
7,add_node,random,5,9,True,False,,,,best_parent=0,0.2571494575242723,"[1.366043, 0.776097, -0.984615, 0.756607, -0.103309, -2.374902, -1.751774, -0.540691]","[1.59869, 0.519719, -0.301189, 0.347158, -0.110103, -1.435831, -1.112365, -0.52776]","[1.147478, -0.872414, 2.770621, 0.511843, -2.154837, -0.539265, -1.478306, -1.309087]"
8,add_node,random,8,10,True,False,,,,best_parent=0,0.3126432227715563,"[1.366043, 0.776097, -0.984615, 0.756607, -0.103309, -2.374902, -1.751774, -0.540691]","[1.987227, 0.434029, -0.215192, 0.429663, -0.194134, -1.252149, -1.069057, -0.694296]","[5.817904, -0.410813, 0.632672, 1.243102, -1.022618, 0.558819, -0.642077, -2.336208]"
9,add_node,random,9,11,True,False,,,,best_parent=9,0.39264322277155633,"[1.987227, 0.434029, -0.215192, 0.429663, -0.194134, -1.252149, -1.069057, -0.694296]","[2.063625, 0.349898, -0.066289, 0.145102, -0.303856, -1.069413, -1.036202, -0.865391]","[2.943516, -0.619044, 1.64865, -3.132233, -1.567535, 1.035182, -0.657796, -2.83592]"
10,add_node,random,10,12,True,False,,,,best_parent=8,0.4182569490705476,"[1.59869, 0.519719, -0.301189, 0.347158, -0.110103, -1.435831, -1.112365, -0.52776]","[1.873961, 0.392382, 0.154204, -0.019445, -0.418891, -0.945258, -0.770426, -0.673293]","[0.359382, 0.731644, 1.914972, -1.333451, -1.337517, 0.046196, 1.351952, 0.860723]"
11,add_node,goal_bias,7,13,True,False,,,,best_parent=7,0.31999999999999995,"[2.048435, 0.937731, -0.253767, 0.528313, -0.028117, -2.915193, -2.562469, -0.117903]","[2.275899, 0.99161, -0.010151, 0.452216, -0.003053, -3.09529, -2.832701, 0.023026]","[2.311322, 1.0, 0.027787, 0.440365, 0.000851, -3.123336, -2.874785, 0.044973]"
11,connect_goal,,12,13,True,False,,,,periodic_goal_connected,0.33245843918738144,"[2.275899, 0.99161, -0.010151, 0.452216, -0.003053, -3.09529, -2.832701, 0.023026]","[2.311322, 1.0, 0.027787, 0.440365, 0.000851, -3.123336, -2.874785, 0.044973]",
