iteration,phase,sample_type,nearest_idx,node_count,elapsed_s,phase_elapsed_s,collision_check_elapsed_s,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
10,add_node,random,8,11,0.051325799999176525,,,True,False,,,,best_parent=4,0.4014444589636492,"[3.197058, -0.794175, -1.481791, 1.003058, 0.416985, 0.109838, -0.84128, -0.367689]","[3.711362, -0.490428, -0.712463, 0.905233, 0.999985, 0.301731, -0.547639, -0.013012]","[7.699612, 0.42603, 2.2243, 1.747927, 3.033444, 2.241182, 1.874661, -2.093474]"
11,add_node,random,6,12,0.06490629999825615,,,True,False,,,,best_parent=0,0.28857342756316673,"[3.210231, -1.0, -2.112334, 1.112566, 0.628316, 0.306684, -0.920425, -0.705367]","[3.059767, -0.568643, -1.310424, 1.356908, 0.3405, -0.271936, -1.095308, -0.172109]","[2.3702, -0.339982, -0.483281, 3.01145, -0.388534, -2.364309, -1.949411, -1.466472]"
12,add_node,random,10,13,0.0816977999984374,,,True,False,,,,best_parent=4,0.4350330904779226,"[3.197058, -0.794175, -1.481791, 1.003058, 0.416985, 0.109838, -0.84128, -0.367689]","[4.063079, -0.460939, -0.8785, 0.575219, 1.062025, 0.327179, -0.508718, 0.139209]","[6.976146, -0.216698, -2.253682, -2.158091, 1.575866, 0.537955, -0.186357, 1.399965]"
13,add_node,random,12,14,0.09557629999835626,,,True,False,,,,best_parent=4,0.4595282829203352,"[3.197058, -0.794175, -1.481791, 1.003058, 0.416985, 0.109838, -0.84128, -0.367689]","[4.292046, -0.410409, -0.965652, 0.390293, 0.793257, 0.111292, -0.326546, 0.122501]","[7.582336, 0.315712, -2.218037, -2.267128, -3.068978, -2.991035, 2.291295, -0.117603]"
14,add_node,random,11,15,0.1153692999996565,,,True,False,,,,best_parent=0,0.3099940141245451,"[3.210231, -1.0, -2.112334, 1.112566, 0.628316, 0.306684, -0.920425, -0.705367]","[3.102442, -0.525815, -1.145911, 1.367512, 0.078508, 0.045848, -1.17722, -0.34432]","[3.506811, -0.119991, 0.41294, 1.467992, -2.404, 3.057021, -1.953382, -1.976104]"
15,add_node,random,3,16,0.13064719999965746,,,True,False,,,,best_parent=0,0.19195460383059854,"[3.210231, -1.0, -2.112334, 1.112566, 0.628316, 0.306684, -0.920425, -0.705367]","[3.561452, -0.833148, -1.931146, 1.159852, 0.066949, 0.312059, -0.162714, -0.285393]","[4.851651, -0.439847, -3.09426, 2.211035, -1.242142, 0.756489, 0.678553, -0.956936]"
16,add_node,random,13,17,0.148368299998765,,,True,False,,,,best_parent=4,0.4719046508003264,"[3.197058, -0.794175, -1.481791, 1.003058, 0.416985, 0.109838, -0.84128, -0.367689]","[4.502254, -0.38795, -0.965916, 0.212609, 0.512482, 0.018028, -0.465793, -0.162131]","[6.474152, -0.177268, -0.968396, -1.454184, -2.121382, -0.85686, -1.772024, -2.832174]"
17,add_node,random,16,18,0.15680519999841636,,,True,False,,,,best_parent=5,0.5517327087690163,"[2.995283, -0.66995, -1.466911, 0.9648, 0.592032, -0.067168, -0.770823, -0.290852]","[4.630552, -0.284121, -0.676021, 0.254541, 0.680397, -0.025918, -0.468673, -0.302778]","[5.839483, 0.694239, 2.055619, 0.649656, 2.262638, -0.440007, -0.495808, -1.628071]"
18,add_node,random,17,19,0.16521479999937583,,,True,False,,,,best_parent=5,0.5675557331807557,"[2.995283, -0.66995, -1.466911, 0.9648, 0.592032, -0.067168, -0.770823, -0.290852]","[4.369325, -0.22994, -0.436157, 0.370031, 0.489041, 0.061397, -0.289319, -0.484596]","[0.990254, 0.470915, 2.66658, 1.863948, -1.98623, 1.190851, 2.030685, -2.836492]"
19,choose_parent,goal_bias,0,19,0.17882139999892388,0.00048720000086177606,0.00048720000086177606,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.215102, -0.996473, -2.098508, 1.105326, 0.605856, 0.268311, -0.804882, -0.614065]",0.08695652173913043,parent_edge_collision,,"[3.210231, -1.0, -2.112334, 1.112566, 0.628316, 0.306684, -0.920425, -0.705367]","[3.266246, -0.959442, -1.953337, 1.029312, 0.37002, -0.134604, 0.40832, 0.344606]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]"
19,add_node,goal_bias,9,20,0.19287049999911687,,,True,False,,,,best_parent=9,0.2972381229448162,"[3.300006, -0.930998, -1.839613, 1.001829, 0.333994, 0.049513, 0.048572, 0.088861]","[3.266246, -0.959442, -1.953337, 1.029312, 0.37002, -0.134604, 0.40832, 0.344606]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]"
20,add_node,random,7,21,0.2138584999993327,,,True,False,,,,best_parent=0,0.3460405950556043,"[3.210231, -1.0, -2.112334, 1.112566, 0.628316, 0.306684, -0.920425, -0.705367]","[3.144716, -0.494638, -1.353492, 1.317091, 0.91584, 0.149848, -0.731718, 0.495135]","[2.727437, -0.095918, -2.345658, 2.679624, 2.963514, -0.516449, -0.845939, 2.590137]"
21,add_node,random,18,22,0.22162329999991925,,,True,False,,,,best_parent=8,0.6293889012679874,"[3.415158, -0.558493, -0.930575, 0.842647, 0.848962, 0.157689, -0.727542, 0.141503]","[4.494673, -0.176518, -0.269154, 0.223552, 0.558026, 0.195823, -0.089844, -0.164639]","[5.538702, 0.268442, 1.121822, -0.996486, 1.13261, 1.315462, 1.571605, 2.500313]"
22,add_node,random,20,23,0.23880279999866616,,,True,False,,,,best_parent=20,0.42604059505560427,"[3.144716, -0.494638, -1.353492, 1.317091, 0.91584, 0.149848, -0.731718, 0.495135]","[3.069496, -0.495408, -1.353078, 1.482353, 1.110648, -0.082871, -0.757684, 0.853924]","[2.630143, -0.499902, -1.35066, 2.447643, 2.24851, -1.442176, -0.909351, 2.949598]"
23,add_node,random,18,24,0.24700839999968593,,,True,False,,,,best_parent=8,0.6244911685051231,"[3.415158, -0.558493, -0.930575, 0.842647, 0.848962, 0.157689, -0.727542, 0.141503]","[4.171624, -0.161459, -0.227391, 0.19755, 0.619634, -0.153914, -0.497783, -0.520159]","[1.667791, 0.705835, 2.416572, -1.986878, 2.273554, -2.880768, -3.137915, -0.97055]"
24,choose_parent,random,0,24,0.25069149999944784,0.0004965999996784376,0.0004965999996784376,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.218671, -0.998235, -2.108991, 1.099075, 0.627573, 0.296604, -0.862101, -0.657889]",0.038461538461538464,parent_edge_collision,,"[3.210231, -1.0, -2.112334, 1.112566, 0.628316, 0.306684, -0.920425, -0.705367]","[3.429661, -0.954104, -2.025414, 0.761787, 0.609, 0.044607, 0.596014, 0.529073]","[4.996404, -0.902928, -2.716451, -1.80309, 2.900206, 1.762782, 2.395523, 2.297649]"
24,add_node,random,19,25,0.26300699999956123,,,True,False,,,,best_parent=9,0.3482727466812935,"[3.300006, -0.930998, -1.839613, 1.001829, 0.333994, 0.049513, 0.048572, 0.088861]","[3.429661, -0.954104, -2.025414, 0.761787, 0.609, 0.044607, 0.596014, 0.529073]","[4.996404, -0.902928, -2.716451, -1.80309, 2.900206, 1.762782, 2.395523, 2.297649]"
25,add_node,random,21,26,0.2721810999992158,,,True,False,,,,best_parent=8,0.6489534315343524,"[3.415158, -0.558493, -0.930575, 0.842647, 0.848962, 0.157689, -0.727542, 0.141503]","[4.370222, -0.230554, -0.072413, -0.020385, 0.696737, 0.394995, 0.064399, -0.346066]","[2.845087, -0.892756, 2.338626, -3.009814, 2.396628, 2.835833, 1.954629, -2.569438]"
26,add_node,goal_bias,19,27,0.2843304999987595,,,True,False,,,,best_parent=9,0.3772381229448162,"[3.300006, -0.930998, -1.839613, 1.001829, 0.333994, 0.049513, 0.048572, 0.088861]","[3.232485, -0.987885, -2.067062, 1.056794, 0.406046, -0.31872, 0.768067, 0.60035]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]"
26,connect_goal,,26,27,0.2848305999996228,,,True,False,,,,periodic_goal_connected,0.411312910499773,"[3.232485, -0.987885, -2.067062, 1.056794, 0.406046, -0.31872, 0.768067, 0.60035]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]",
27,add_node,goal_bias,26,28,0.29251339999973425,,,True,False,,,,best_parent=26,0.411312910499773,"[3.232485, -0.987885, -2.067062, 1.056794, 0.406046, -0.31872, 0.768067, 0.60035]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]"
27,connect_goal,,26,28,0.29303749999962747,,,True,False,,,,periodic_goal_connected,0.411312910499773,"[3.232485, -0.987885, -2.067062, 1.056794, 0.406046, -0.31872, 0.768067, 0.60035]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]",
28,add_node,random,8,29,0.3234673999995721,,,True,False,,,,best_parent=4,0.3692886333962998,"[3.197058, -0.794175, -1.481791, 1.003058, 0.416985, 0.109838, -0.84128, -0.367689]","[3.251524, -0.573336, -0.749048, 0.648989, 0.533046, 0.165351, -0.840033, 0.365872]","[1.762341, -0.708425, 0.90297, -1.113426, -2.342006, 0.23508, -1.863784, 2.407789]"
29,add_node,random,28,30,0.35728739999831305,,,True,False,,,,best_parent=4,0.4122414750423473,"[3.197058, -0.794175, -1.481791, 1.003058, 0.416985, 0.109838, -0.84128, -0.367689]","[2.981188, -0.577843, -0.450469, 0.720675, 0.37487, 0.313912, -0.623206, 0.498656]","[0.073318, -0.626323, 2.761205, 1.491767, -1.326548, 1.911911, 1.709096, 1.926942]"
30,add_node,goal_bias,27,31,0.3649071999989246,,,True,False,,,,best_parent=27,0.411312910499773,"[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]"
30,connect_goal,,26,31,0.3655525999984093,,,True,False,,,,periodic_goal_connected,0.411312910499773,"[3.232485, -0.987885, -2.067062, 1.056794, 0.406046, -0.31872, 0.768067, 0.60035]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]",
31,add_node,random,21,32,0.3756567999989784,,,True,False,,,,best_parent=16,0.6890450463706087,"[4.502254, -0.38795, -0.965916, 0.212609, 0.512482, 0.018028, -0.465793, -0.162131]","[4.553691, -0.122104, -0.059904, -0.052246, 0.434604, 0.102243, -0.037018, 0.10809]","[5.127563, 0.406998, 1.974786, -2.734037, -0.765519, -0.807697, 0.47665, 2.760029]"
32,add_node,random,23,33,0.3831988999991154,,,True,False,,,,best_parent=8,0.6779189602881774,"[3.415158, -0.558493, -0.930575, 0.842647, 0.848962, 0.157689, -0.727542, 0.141503]","[4.203257, -0.058213, -0.259917, -0.016793, 0.809498, -0.398312, -0.447156, -0.483697]","[4.493641, 0.88955, -0.5585, -1.984391, 2.552387, -2.64181, 0.017582, -0.148989]"
33,add_node,goal_bias,27,34,0.39204529999915394,,,True,False,,,,best_parent=27,0.411312910499773,"[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]"
33,connect_goal,,26,34,0.3970748999981879,,,True,False,,,,periodic_goal_connected,0.411312910499773,"[3.232485, -0.987885, -2.067062, 1.056794, 0.406046, -0.31872, 0.768067, 0.60035]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]",
34,add_node,random,31,35,0.4064543999993475,,,True,False,,,,best_parent=13,0.737710692385098,"[4.292046, -0.410409, -0.965652, 0.390293, 0.793257, 0.111292, -0.326546, 0.122501]","[4.616543, -0.0359, 0.03347, 0.192142, 0.188895, 0.05653, 0.087366, 0.282051]","[5.351967, 0.972756, 1.126022, 3.051672, -2.686095, -0.478349, 1.54275, 2.317537]"
35,add_node,random,34,36,0.4157179999983782,,,True,False,,,,best_parent=13,0.7968309710355059,"[4.292046, -0.410409, -0.965652, 0.390293, 0.793257, 0.111292, -0.326546, 0.122501]","[4.747991, 0.044502, 0.084185, -0.004438, 0.041866, 0.298855, 0.322312, 0.3136]","[6.222345, 0.946312, 0.653018, -2.20932, -1.607246, 3.016828, 2.957524, 0.667457]"
36,choose_parent,random,0,36,0.41681919999973616,0.00032140000075742137,0.00032140000075742137,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.224536, -0.987562, -2.108829, 1.108416, 0.586285, 0.306968, -0.856588, -0.695778]",0.058823529411764705,parent_edge_collision,,"[3.210231, -1.0, -2.112334, 1.112566, 0.628316, 0.306684, -0.920425, -0.705367]","[3.453412, -0.788561, -2.052757, 1.042011, -0.08621, 0.311506, 0.164805, -0.542348]","[2.491766, -0.391695, -3.135192, -0.00687, -1.44945, 0.30658, 3.080002, -2.829462]"
36,add_node,random,15,37,0.44136409999919124,,,True,False,,,,best_parent=1,0.27156849244069686,"[3.491444, -0.978006, -1.795073, 1.043592, 0.470763, 0.299029, -0.678395, -0.611604]","[3.453412, -0.788561, -2.052757, 1.042011, -0.08621, 0.311506, 0.164805, -0.542348]","[2.491766, -0.391695, -3.135192, -0.00687, -1.44945, 0.30658, 3.080002, -2.829462]"
37,choose_parent,random,0,37,0.44526719999885245,0.0004731999997602543,0.0004731999997602543,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.207095, -0.997863, -2.112262, 1.097557, 0.61863, 0.306831, -0.867711, -0.651853]",0.037037037037037035,parent_edge_collision,,"[3.210231, -1.0, -2.112334, 1.112566, 0.628316, 0.306684, -0.920425, -0.705367]","[3.125555, -0.942297, -2.110398, 0.707331, 0.366783, 0.310645, 0.502871, 0.739508]","[0.45586, -0.838651, -2.856454, 0.229271, -1.75959, 2.64614, -0.314808, 2.586877]"
37,add_node,random,24,38,0.4595058999984758,,,True,False,,,,best_parent=9,0.3665752540402404,"[3.300006, -0.930998, -1.839613, 1.001829, 0.333994, 0.049513, 0.048572, 0.088861]","[3.125555, -0.942297, -2.110398, 0.707331, 0.366783, 0.310645, 0.502871, 0.739508]","[0.45586, -0.838651, -2.856454, 0.229271, -1.75959, 2.64614, -0.314808, 2.586877]"
38,add_node,random,35,39,0.471362099999169,,,True,False,,,,best_parent=31,0.8679016598873646,"[4.553691, -0.122104, -0.059904, -0.052246, 0.434604, 0.102243, -0.037018, 0.10809]","[4.942452, 0.07929, 0.250296, -0.352835, -0.001489, 0.480306, 0.280495, 0.489812]","[6.366631, 0.334069, 1.466845, -2.904402, -0.319006, 1.809201, -0.025765, 1.780344]"
39,add_node,random,38,40,0.4769784999989497,,,True,False,,,,best_parent=31,0.9104932151488909,"[4.553691, -0.122104, -0.059904, -0.052246, 0.434604, 0.102243, -0.037018, 0.10809]","[4.751513, 0.128625, 0.332046, -0.470127, -0.230144, 0.197202, 0.481905, 0.599049]","[2.556324, 0.69581, 1.27191, -1.818599, -2.858933, -3.057574, 2.797464, 1.854921]"
40,add_node,random,39,41,0.4848374999983207,,,True,False,,,,best_parent=34,0.9400677986456065,"[4.616543, -0.0359, 0.03347, 0.192142, 0.188895, 0.05653, 0.087366, 0.282051]","[4.533009, 0.208323, 0.303714, -0.438959, -0.375513, -0.052383, 0.240558, 0.726179]","[2.522409, 0.94168, 0.043013, -0.152166, -1.713152, -2.348987, -1.980237, 1.895987]"
40,connect_goal,,26,41,0.48595529999875,,,True,False,,,,periodic_goal_connected,0.411312910499773,"[3.232485, -0.987885, -2.067062, 1.056794, 0.406046, -0.31872, 0.768067, 0.60035]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]",
41,add_node,random,39,42,0.4932297999985167,,,True,False,,,,best_parent=31,0.9471492936412027,"[4.553691, -0.122104, -0.059904, -0.052246, 0.434604, 0.102243, -0.037018, 0.10809]","[4.464023, 0.192948, 0.535092, -0.583609, 0.004682, 0.269979, 0.692634, 0.6198]","[1.193873, 0.924621, 2.844705, -1.874454, 2.675795, 1.097802, 3.08965, 0.855834]"
42,add_node,random,21,43,0.510500399999728,,,True,False,,,,best_parent=8,0.6628081204834375,"[3.415158, -0.558493, -0.930575, 0.842647, 0.848962, 0.157689, -0.727542, 0.141503]","[4.804434, -0.112118, -0.485136, 0.459082, 0.573189, 0.306506, 0.04772, -0.29637]","[7.854759, 0.52205, -2.611976, 2.778424, 0.722499, 1.396441, 1.402354, -1.593566]"
43,add_node,random,34,44,0.5266900999995414,,,True,False,,,,best_parent=13,0.7632192691863299,"[4.292046, -0.410409, -0.965652, 0.390293, 0.793257, 0.111292, -0.326546, 0.122501]","[4.637829, -0.041646, 0.104078, 0.498117, 0.038709, -0.249343, 0.181941, 0.449769]","[4.804688, -0.086692, 0.657561, 2.896612, -1.138572, -2.647042, 0.923302, 1.764491]"
44,add_node,random,10,45,0.558985899999243,,,True,False,,,,best_parent=1,0.42052559414458135,"[3.491444, -0.978006, -1.795073, 1.043592, 0.470763, 0.299029, -0.678395, -0.611604]","[3.4701, -0.526852, -0.501701, 0.920861, 1.164011, 0.538832, -0.314513, -0.155868]","[1.264038, -0.859907, 1.425477, 1.063758, 2.663838, 2.706841, 1.81715, -1.462125]"
45,add_node,goal_bias,27,46,0.5688175999985106,,,True,False,,,,best_parent=27,0.411312910499773,"[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]"
45,connect_goal,,26,46,0.5717904999983148,,,True,False,,,,periodic_goal_connected,0.411312910499773,"[3.232485, -0.987885, -2.067062, 1.056794, 0.406046, -0.31872, 0.768067, 0.60035]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]",
46,add_node,random,13,47,0.6106600999992224,,,True,False,,,,best_parent=4,0.4883319103577639,"[3.197058, -0.794175, -1.481791, 1.003058, 0.416985, 0.109838, -0.84128, -0.367689]","[4.584911, -0.431358, -0.922035, 0.447488, 1.073325, -0.196394, -0.398833, 0.224336]","[6.62693, -0.577426, -0.617916, 0.846282, 3.026116, -2.34176, -0.902859, 0.934385]"
47,add_node,random,42,48,0.6300784999984899,,,True,False,,,,best_parent=16,0.7106140980891644,"[4.502254, -0.38795, -0.965916, 0.212609, 0.512482, 0.018028, -0.465793, -0.162131]","[5.026052, -0.037433, -0.657939, 0.430358, 0.356624, 0.473643, 0.128807, -0.529346]","[7.027243, 0.636968, -2.218337, 0.170978, -1.598944, 1.982882, 0.861017, -2.633108]"
48,add_node,random,42,49,0.6525644999983342,,,True,False,,,,best_parent=8,0.6705326714482021,"[3.415158, -0.558493, -0.930575, 0.842647, 0.848962, 0.157689, -0.727542, 0.141503]","[4.711804, -0.022091, -0.540062, 0.640696, 0.750384, 0.453717, -0.097095, -0.057555]","[4.164918, 0.509422, -0.864343, 1.712932, 1.796533, 1.322843, -0.952071, 1.352394]"
49,choose_parent,random,0,49,0.6540295999984664,0.0003397999989829259,0.0003397999989829259,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.216696, -0.985049, -2.114939, 1.09236, 0.583238, 0.297975, -0.861111, -0.705941]",0.05263157894736842,parent_edge_collision,,"[3.210231, -1.0, -2.112334, 1.112566, 0.628316, 0.306684, -0.920425, -0.705367]","[3.333058, -0.715929, -2.161843, 0.728656, -0.228164, 0.141202, 0.206553, -0.716276]","[2.398353, -0.151855, -3.009033, -1.704947, -1.330616, -1.181424, 0.530774, -2.067043]"
49,add_node,random,36,50,0.6816216999995959,,,True,False,,,,best_parent=1,0.31801609022414423,"[3.491444, -0.978006, -1.795073, 1.043592, 0.470763, 0.299029, -0.678395, -0.611604]","[3.333058, -0.715929, -2.161843, 0.728656, -0.228164, 0.141202, 0.206553, -0.716276]","[2.398353, -0.151855, -3.009033, -1.704947, -1.330616, -1.181424, 0.530774, -2.067043]"
50,add_node,random,41,51,0.68766659999892,,,True,False,,,,best_parent=31,0.9878685756223771,"[4.553691, -0.122104, -0.059904, -0.052246, 0.434604, 0.102243, -0.037018, 0.10809]","[4.175222, 0.205423, 0.740027, -0.4829, -0.252124, 0.465992, 0.854262, 0.495179]","[1.310939, 0.329141, 2.772548, 0.515916, -2.799086, 2.410027, 2.457262, -0.74079]"
50,connect_goal,,26,51,0.6907816999992065,,,True,False,,,,periodic_goal_connected,0.411312910499773,"[3.232485, -0.987885, -2.067062, 1.056794, 0.406046, -0.31872, 0.768067, 0.60035]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]",
51,add_node,random,41,52,0.700292300000001,,,True,False,,,,best_parent=31,0.9581198051646401,"[4.553691, -0.122104, -0.059904, -0.052246, 0.434604, 0.102243, -0.037018, 0.10809]","[4.096482, 0.217525, 0.555235, -0.77504, 0.253501, 0.451175, 0.530634, 0.564596]","[0.45819, 0.460812, 0.75463, -2.670019, 2.716559, 2.244834, -1.073003, 0.018127]"
52,add_node,random,46,53,0.7282848999984708,,,True,False,,,,best_parent=8,0.5503660499891352,"[3.415158, -0.558493, -0.930575, 0.842647, 0.848962, 0.157689, -0.727542, 0.141503]","[4.806715, -0.433536, -0.62113, 0.494668, 1.271564, -0.11131, -0.592436, 0.435239]","[6.370025, -0.448887, 1.499703, 0.827208, 2.668792, 0.488381, -1.956986, 1.921729]"
53,add_node,random,47,54,0.7578731999983574,,,True,False,,,,best_parent=16,0.7480674300437689,"[4.502254, -0.38795, -0.965916, 0.212609, 0.512482, 0.018028, -0.465793, -0.162131]","[5.193946, 0.034121, -0.616888, 0.470551, 0.040665, 0.379085, -0.092977, -0.680515]","[6.389853, 0.543796, -0.324484, 0.756843, -2.209899, -0.294452, -1.672737, -1.757281]"
54,add_node,random,32,55,0.7807941999999457,,,True,False,,,,best_parent=16,0.7367626820173753,"[4.502254, -0.38795, -0.965916, 0.212609, 0.512482, 0.018028, -0.465793, -0.162131]","[4.054183, -0.052694, -0.335328, -0.35385, 0.889075, -0.512305, -0.306496, -0.765931]","[2.853396, -0.008242, -0.942755, -3.068829, 1.530065, -1.43051, 0.826516, -3.039315]"
55,add_node,goal_bias,27,56,0.7930847999996331,,,True,False,,,,best_parent=27,0.411312910499773,"[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]"
55,connect_goal,,26,56,0.794203399998878,,,True,False,,,,periodic_goal_connected,0.411312910499773,"[3.232485, -0.987885, -2.067062, 1.056794, 0.406046, -0.31872, 0.768067, 0.60035]","[3.218105, -1.0, -2.115501, 1.0685, 0.421391, -0.397142, 0.921296, 0.709281]",
