iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.07999999999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.409508, -0.061911, -0.010771, -0.093214, -0.145894, 0.016368, -0.248492, -0.128594]","[4.846369, -0.732694, -0.127476, -1.103147, -1.7266, 0.193704, -2.940813, -1.521856]"
1,add_node,goal_bias,1,3,True,False,,,,best_parent=0,0.11772040758098766,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.579047, -0.16042, -0.274957, -0.031751, -0.021297, 0.018647, -0.05745, -0.014722]","[2.02402, -1.0, -2.526592, 0.492093, 1.04063, 0.038078, 1.570787, 0.955796]"
2,add_node,goal_bias,2,4,True,False,,,,best_parent=0,0.18470568134756363,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.748587, -0.258928, -0.539143, 0.029712, 0.103299, 0.020927, 0.133592, 0.099149]","[2.02402, -1.0, -2.526592, 0.492093, 1.04063, 0.038078, 1.570787, 0.955796]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.21423805572577304,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.664758, -0.265068, -0.723996, 0.361021, -0.088914, -0.038508, 0.346146, 0.23331]","[0.199539, -0.299143, -1.749853, 2.199651, -1.155621, -0.368347, 1.525736, 0.977847]"
4,add_node,random,1,6,True,False,,,,best_parent=0,0.11645768143391301,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.530304, 0.018818, 0.104805, 0.043089, -0.054248, 0.306794, -0.48082, -0.112173]","[1.696902, 0.798465, 1.220999, 1.359442, 0.830831, 3.111616, -2.724542, 0.046408]"
5,add_node,random,4,7,True,False,,,,best_parent=0,0.24871476047212673,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.21448, -0.24762, -0.643326, 0.504093, 0.019711, -0.121062, 0.438213, 0.167191]","[5.683617, -0.105773, 0.012499, 1.66724, 0.902813, -0.79221, 1.186696, -0.370345]"
6,add_node,random,3,8,True,False,,,,best_parent=0,0.24479624606636005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.220743, -0.292905, -0.680402, -0.172573, 0.111178, 0.11271, 0.027835, 0.239164]","[7.165397, -0.720684, -2.458911, -2.719434, 0.210376, 1.268297, -1.303688, 2.002006]"
7,add_node,random,7,9,True,False,,,,best_parent=0,0.28976771919229993,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.639313, -0.325588, -0.607238, -0.304955, 0.272537, 0.110125, -0.140961, 0.007331]","[7.078407, -0.750298, 0.343481, -2.025186, 2.369313, 0.07653, -2.334374, -3.005214]"
8,add_node,random,5,10,True,False,,,,best_parent=0,0.17647002988700222,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.899364, 0.026037, 0.251629, 0.281963, 0.107324, 0.489691, -0.488667, -0.278256]","[5.127134, 0.108732, 1.933561, 3.018387, 1.958213, 2.584867, -0.578558, -2.180817]"
9,add_node,goal_bias,6,11,True,False,,,,best_parent=0,0.3149207951672183,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.32945, -0.354472, -0.910784, 0.502389, 0.1647, -0.098461, 0.599059, 0.279187]","[2.02402, -1.0, -2.526592, 0.492093, 1.04063, 0.038078, 1.570787, 0.955796]"
