iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08,"[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]","[1.132394, -0.963351, 0.551626, -0.686926, -0.642785, -0.058152, -1.392584, 1.096606]","[2.492973, -0.654293, 0.209894, 1.830467, -2.81255, 1.13693, 0.110337, 2.091298]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.13134484649237566,"[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]","[1.105662, -0.891088, 0.850326, -0.511672, -0.787612, -0.283263, -1.300622, 1.117207]","[0.956716, -0.488453, 2.51461, 0.464798, -1.594551, -1.537522, -0.788232, 1.231989]"
2,add_node,random,2,4,True,False,,,,best_parent=0,0.18043362371923297,"[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]","[1.104226, -0.757905, 0.959597, -0.657123, -0.963285, -0.351159, -1.26618, 1.029092]","[1.088628, 0.688867, 2.146608, -2.237162, -2.871629, -1.088714, -0.892037, 0.0719]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.21338338135762974,"[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]","[1.495091, -0.691057, 0.974942, -0.52627, -0.75997, -0.158838, -1.162878, 1.102927]","[7.107118, 0.268734, 1.195271, 1.35252, 2.159222, 2.602494, 0.320328, 2.163048]"
4,add_node,random,4,6,True,False,,,,best_parent=0,0.22480425361168435,"[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]","[1.565793, -0.718736, 1.029386, -0.342595, -0.515457, 0.049764, -1.045123, 0.806575]","[2.251955, -0.987358, 1.557763, 1.439973, 1.857553, 2.074261, 0.097696, -2.069537]"
5,add_node,random,5,7,True,False,,,,best_parent=0,0.26293042129313543,"[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]","[1.983959, -0.649674, 0.97729, -0.529946, -0.580461, 0.206916, -1.118571, 0.655749]","[7.624651, 0.281915, 0.274557, -3.057145, -1.457307, 2.326747, -2.10932, -1.378761]"
6,add_node,random,6,8,True,False,,,,best_parent=0,0.30681576827733315,"[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]","[2.137715, -0.592759, 0.695959, -0.300946, -0.622483, 0.066333, -0.961043, 0.489626]","[3.629133, -0.040697, -2.032917, 1.920323, -1.030091, -1.297305, 0.566952, -1.121741]"
7,add_node,random,7,9,True,False,,,,best_parent=7,0.3868157682773331,"[2.137715, -0.592759, 0.695959, -0.300946, -0.622483, 0.066333, -0.961043, 0.489626]","[2.493466, -0.55904, 0.809955, -0.073906, -0.409296, 0.030102, -0.764525, 0.595911]","[5.877427, -0.238297, 1.894304, 2.085735, 1.618568, -0.314526, 1.104784, 1.606908]"
8,add_node,random,8,10,True,False,,,,best_parent=6,0.4387050392962618,"[1.983959, -0.649674, 0.97729, -0.529946, -0.580461, 0.206916, -1.118571, 0.655749]","[2.849499, -0.522018, 0.864698, -0.158097, -0.35371, 0.292503, -0.556758, 0.412627]","[5.703744, -0.225219, 1.303558, -0.833038, 0.091908, 2.39612, 1.108873, -1.056726]"
9,add_node,goal_bias,6,11,True,False,,,,best_parent=0,0.24203347658355195,"[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]","[2.360908, -0.742133, 0.880233, -0.674983, -0.48058, 0.075954, -1.237924, 0.736377]","[3.412221, -1.0, 0.609541, -1.079489, -0.202014, -0.289296, -1.5708, 0.961248]"
10,add_node,goal_bias,10,12,True,False,,,,best_parent=0,0.24663333337741658,"[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]","[2.737858, -0.834591, 0.783176, -0.820019, -0.3807, -0.055007, -1.357277, 0.817005]","[3.412221, -1.0, 0.609541, -1.079489, -0.202014, -0.289296, -1.5708, 0.961248]"
11,add_node,random,9,13,True,False,,,,best_parent=10,0.4810431624866569,"[2.360908, -0.742133, 0.880233, -0.674983, -0.48058, 0.075954, -1.237924, 0.736377]","[3.216269, -0.476018, 0.827418, -0.137591, -0.109819, 0.441622, -0.721699, 0.223414]","[6.730508, -0.035268, 0.470219, 0.058893, 2.227053, 1.870417, -2.3021, -1.58955]"
12,add_node,goal_bias,11,14,True,False,,,,best_parent=0,0.2754556197985276,"[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]","[3.114808, -0.92705, 0.686119, -0.965055, -0.280819, -0.185968, -1.476631, 0.897633]","[3.412221, -1.0, 0.609541, -1.079489, -0.202014, -0.289296, -1.5708, 0.961248]"
12,connect_goal,,13,14,True,False,,,,periodic_goal_connected,0.338575374853594,"[3.114808, -0.92705, 0.686119, -0.965055, -0.280819, -0.185968, -1.476631, 0.897633]","[3.412221, -1.0, 0.609541, -1.079489, -0.202014, -0.289296, -1.5708, 0.961248]",
