iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.07999999999999997,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.097585, 0.029232, 0.25197, 0.070686, 0.175583, 0.254977, 0.23523, -0.135284]","[1.136665, 0.340487, 2.934921, 0.823339, 2.045176, 2.969944, 2.739936, -1.575774]"
1,add_node,random,0,3,True,False,,,,best_parent=0,0.07999999999999996,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.412941, 0.011902, -0.18828, -0.250912, -0.07751, 0.087969, -0.101461, 0.144243]","[4.085978, 0.117766, -1.862996, -2.482733, -0.766944, 0.870438, -1.00394, 1.427263]"
2,add_node,random,1,4,True,False,,,,best_parent=0,0.11731059417806654,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.324571, 0.107032, 0.250988, 0.250671, 0.376947, 0.093749, 0.273088, 0.109253]","[2.486815, 0.848146, 0.241632, 1.965194, 2.295122, -1.442091, 0.633717, 2.438685]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.16909304996817115,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.871355, 0.105551, 0.216388, 0.469503, 0.441863, 0.063304, 0.26705, 0.013366]","[7.531146, 0.087515, -0.205043, 3.13487, 1.232524, -0.307522, 0.19351, -1.154523]"
4,add_node,random,4,6,True,False,,,,best_parent=0,0.22081792000772,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.42223, 0.125069, 0.277193, 0.409418, 0.486688, 0.067731, 0.051339, 0.045238]","[7.606282, 0.344176, 0.95979, -0.265087, 0.989891, 0.117432, -2.3702, 0.403026]"
5,add_node,random,3,7,True,False,,,,best_parent=0,0.1647278246607187,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.390501, 0.198139, 0.351922, 0.32924, 0.154949, 0.035719, 0.426826, 0.383428]","[0.927861, 0.940706, 1.174581, 0.969616, -1.654442, -0.437256, 1.679861, 2.618089]"
6,add_node,random,5,8,True,False,,,,best_parent=0,0.2635045025172959,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.791776, 0.099159, 0.469596, 0.408421, 0.381256, -0.003242, -0.273679, 0.071284]","[4.287128, -0.075798, 1.76879, 0.401688, -0.330671, -0.482489, -2.468361, 0.247159]"
7,add_node,random,7,9,True,False,,,,best_parent=0,0.30269844079966063,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.124138, 0.100344, 0.325642, 0.606536, 0.201879, 0.163443, -0.300265, -0.177609]","[5.871702, 0.113712, -1.297515, 2.840388, -1.820701, 2.042913, -0.600031, -2.984018]"
8,choose_parent,goal_bias,4,9,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[1.301693, 0.148162, 0.189224, 0.559875, 0.329343, 0.085564, 0.007193, -0.150754]",0.3888888888888889,parent_edge_collision,,"[0.871355, 0.105551, 0.216388, 0.469503, 0.441863, 0.063304, 0.26705, 0.013366]","[1.977939, 0.215123, 0.146537, 0.701888, 0.152526, 0.120545, -0.401154, -0.408657]","[0.978196, 1.0, -1.07822, 1.353927, -0.184958, -0.172799, -1.091057, -1.988613]"
8,add_node,goal_bias,8,10,True,False,,,,best_parent=0,0.3107487650368511,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.977939, 0.215123, 0.146537, 0.701888, 0.152526, 0.120545, -0.401154, -0.408657]","[0.978196, 1.0, -1.07822, 1.353927, -0.184958, -0.172799, -1.091057, -1.988613]"
9,add_node,random,2,11,True,False,,,,best_parent=0,0.1311209613938917,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.482967, -0.010062, -0.474404, -0.449518, -0.096942, -0.130565, -0.265318, -0.075428]","[0.951523, -0.157025, -2.388906, -1.778424, -0.22697, -1.592816, -1.361708, -1.545288]"
10,add_node,random,10,12,True,False,,,,best_parent=0,0.17830652504720437,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.59618, 0.029556, -0.645342, -0.55555, 0.09319, 0.119144, -0.388791, -0.348589]","[1.650299, 0.39844, -2.23693, -1.542805, 1.863493, 2.444172, -1.538445, -2.891968]"
11,choose_parent,goal_bias,4,12,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[1.225181, 0.188206, 0.124667, 0.590249, 0.317082, 0.068588, -0.0163, -0.227239]",0.3684210526315789,parent_edge_collision,,"[0.871355, 0.105551, 0.216388, 0.469503, 0.441863, 0.063304, 0.26705, 0.013366]","[1.831739, 0.329901, -0.032567, 0.79724, 0.103173, 0.077647, -0.502044, -0.639705]","[0.978196, 1.0, -1.07822, 1.353927, -0.184958, -0.172799, -1.091057, -1.988613]"
11,choose_parent,goal_bias,6,12,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[1.244568, 0.27622, 0.124076, 0.606574, 0.124267, 0.060565, -0.123615, -0.222873]",0.5925925925925926,parent_edge_collision,,"[0.390501, 0.198139, 0.351922, 0.32924, 0.154949, 0.035719, 0.426826, 0.383428]","[1.831739, 0.329901, -0.032567, 0.79724, 0.103173, 0.077647, -0.502044, -0.639705]","[0.978196, 1.0, -1.07822, 1.353927, -0.184958, -0.172799, -1.091057, -1.988613]"
11,add_node,goal_bias,9,13,True,False,,,,best_parent=0,0.3380876275188292,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.831739, 0.329901, -0.032567, 0.79724, 0.103173, 0.077647, -0.502044, -0.639705]","[0.978196, 1.0, -1.07822, 1.353927, -0.184958, -0.172799, -1.091057, -1.988613]"
12,add_node,random,8,14,True,False,,,,best_parent=0,0.35152873994099604,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.583784, 0.101933, 0.23502, 0.660978, 0.071642, -0.097251, -0.204854, -0.060695]","[6.904793, 0.116868, -0.616898, 1.172775, -1.152675, -2.547966, 0.692079, 1.038379]"
