iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08,"[1.716608, 1.0, -0.98193, 1.022172, -1.043551, -2.147005, -2.193423, 0.021892]","[1.746007, 0.934266, -0.994015, 1.073522, -0.96714, -1.798007, -2.029817, 0.250075]","[2.062535, 0.226527, -1.124119, 1.626385, -0.14445, 1.959532, -0.268322, 2.706839]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.1493529155593716,"[1.716608, 1.0, -0.98193, 1.022172, -1.043551, -2.147005, -2.193423, 0.021892]","[1.820359, 0.897476, -1.176125, 1.174384, -0.93658, -1.360636, -2.03145, 0.250697]","[2.568718, 0.527189, -3.009075, 2.189568, -0.628997, 3.041525, -2.047891, 0.256955]"
2,add_node,goal_bias,1,4,True,False,,,,best_parent=0,0.10982250455110439,"[1.716608, 1.0, -0.98193, 1.022172, -1.043551, -2.147005, -2.193423, 0.021892]","[1.729986, 0.950212, -0.957775, 1.298094, -1.202972, -1.902374, -1.676318, 0.169329]","[1.679965, 1.0, -0.844624, 1.999278, -1.939315, -2.228239, -0.572583, -0.082786]"
3,extend,random,3,4,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[1.700608, 0.942236, -0.917505, 1.313337, -1.213962, -1.915263, -1.63348, 0.16769]",0.14285714285714285,extend_edge_collision,,"[1.729986, 0.950212, -0.957775, 1.298094, -1.202972, -1.902374, -1.676318, 0.169329]","[1.524343, 0.894384, -0.675886, 1.404793, -1.279899, -1.992596, -1.376456, 0.157858]","[0.128249, 0.515375, 1.237837, 2.129163, -1.802152, -2.60511, 0.659284, 0.079979]"
4,extend,goal_bias,3,4,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[1.725409, 0.954768, -0.947421, 1.362257, -1.270353, -1.932193, -1.575318, 0.146259]",0.2857142857142857,extend_edge_collision,,"[1.729986, 0.950212, -0.957775, 1.298094, -1.202972, -1.902374, -1.676318, 0.169329]","[1.713965, 0.966158, -0.921535, 1.522666, -1.438804, -2.00674, -1.322819, 0.088583]","[1.679965, 1.0, -0.844624, 1.999278, -1.939315, -2.228239, -0.572583, -0.082786]"
5,add_node,random,2,5,True,False,,,,best_parent=0,0.19471490815507375,"[1.716608, 1.0, -0.98193, 1.022172, -1.043551, -2.147005, -2.193423, 0.021892]","[1.711471, 0.807184, -0.973516, 1.183833, -0.874218, -1.173055, -1.83971, 0.032634]","[0.278369, -0.381171, 1.693058, 1.308194, -0.053456, 1.295733, 0.683823, -2.837346]"
6,add_node,random,4,6,True,False,,,,best_parent=0,0.26129191880668656,"[1.716608, 1.0, -0.98193, 1.022172, -1.043551, -2.147005, -2.193423, 0.021892]","[1.648965, 0.717835, -0.847008, 1.240013, -0.703639, -1.0054, -1.560729, 0.163128]","[0.678429, -0.669496, 1.117296, 2.112324, 1.944954, 1.597802, 2.771037, 2.189331]"
7,add_node,random,5,7,True,False,,,,best_parent=0,0.3210074195196667,"[1.716608, 1.0, -0.98193, 1.022172, -1.043551, -2.147005, -2.193423, 0.021892]","[1.609975, 0.658083, -0.914605, 1.105144, -0.798009, -0.797168, -1.190994, 0.095939]","[1.178712, -0.002826, -1.66228, -0.386623, -1.841824, 1.506049, 2.898588, -0.647235]"
8,add_node,random,6,8,True,False,,,,best_parent=0,0.32900946441826545,"[1.716608, 1.0, -0.98193, 1.022172, -1.043551, -2.147005, -2.193423, 0.021892]","[1.590909, 0.59207, -0.876106, 0.784435, -0.542019, -0.895307, -1.337772, 0.005562]","[1.439257, 0.067001, -0.569887, -1.766501, 1.494139, -1.675903, -2.505252, -0.713301]"
9,add_node,random,6,9,True,False,,,,best_parent=0,0.348952551634046,"[1.716608, 1.0, -0.98193, 1.022172, -1.043551, -2.147005, -2.193423, 0.021892]","[1.979697, 0.557575, -1.018329, 1.172135, -0.924577, -0.738355, -1.317761, 0.220964]","[6.723571, -0.732026, -2.349213, 2.031689, -2.548563, 0.016278, -2.9443, 1.825148]"
10,add_node,random,8,10,True,False,,,,best_parent=1,0.4169686997876449,"[1.746007, 0.934266, -0.994015, 1.073522, -0.96714, -1.798007, -2.029817, 0.250075]","[2.00626, 0.469652, -0.809709, 1.224353, -1.075276, -0.634525, -1.130523, -0.025899]","[2.316848, -0.558382, 1.629555, 1.8349, -2.837293, 0.579486, 1.058733, -2.912294]"
11,add_node,random,9,11,True,False,,,,best_parent=4,0.47257574197051627,"[1.711471, 0.807184, -0.973516, 1.183833, -0.874218, -1.173055, -1.83971, 0.032634]","[1.942652, 0.358564, -0.784262, 0.881599, -1.050128, -0.579692, -1.121261, 0.053634]","[1.22127, -0.901278, -0.495667, -3.005576, -0.76492, 0.042165, -1.016227, 0.955613]"
12,extend,goal_bias,3,11,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[1.725409, 0.954768, -0.947421, 1.362257, -1.270353, -1.932193, -1.575318, 0.146259]",0.2857142857142857,extend_edge_collision,,"[1.729986, 0.950212, -0.957775, 1.298094, -1.202972, -1.902374, -1.676318, 0.169329]","[1.713965, 0.966158, -0.921535, 1.522666, -1.438804, -2.00674, -1.322819, 0.088583]","[1.679965, 1.0, -0.844624, 1.999278, -1.939315, -2.228239, -0.572583, -0.082786]"
13,add_node,random,10,12,True,False,,,,best_parent=7,0.5245686028554954,"[1.590909, 0.59207, -0.876106, 0.784435, -0.542019, -0.895307, -1.337772, 0.005562]","[1.958507, 0.328886, -0.701268, 0.545433, -0.923614, -0.285583, -0.97876, 0.082864]","[2.125814, 0.015708, 0.174511, -3.001903, 0.411402, 2.81796, 0.524962, 0.39131]"
14,add_node,random,11,13,True,False,,,,best_parent=7,0.5316088792002546,"[1.590909, 0.59207, -0.876106, 0.784435, -0.542019, -0.895307, -1.337772, 0.005562]","[1.771737, 0.336548, -0.780684, 0.31853, -1.033579, -0.542481, -0.749319, -0.12026]","[0.270497, 0.398137, -1.419023, -1.505304, -1.917472, -2.607402, 1.094907, -1.752952]"
15,add_node,random,11,14,True,False,,,,best_parent=7,0.5825049979397738,"[1.590909, 0.59207, -0.876106, 0.784435, -0.542019, -0.895307, -1.337772, 0.005562]","[2.336064, 0.254233, -0.532885, 0.402687, -0.870323, -0.097501, -1.118636, 0.053403]","[6.908285, -0.649808, 1.506239, -1.325971, -0.224974, 2.180179, -2.812541, -0.303369]"
16,add_node,random,12,15,True,False,,,,best_parent=7,0.5558420282187713,"[1.590909, 0.59207, -0.876106, 0.784435, -0.542019, -0.895307, -1.337772, 0.005562]","[1.994945, 0.337186, -0.984811, 0.371985, -0.931794, -0.709058, -0.382409, -0.059749]","[3.927985, 0.342709, -2.752608, 0.834925, -0.050303, -2.151661, 2.795125, 0.464291]"
