iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08,"[2.735897, 0.192483, 2.643261, -1.327692, 0.000786, -0.090093, 1.174703, 0.526735]","[2.909007, 0.094268, 2.628211, -1.058123, 0.180656, 0.061023, 1.234035, 0.608943]","[4.637541, -0.886426, 2.477929, 1.633577, 1.976695, 1.569947, 1.826472, 1.42981]"
1,add_node,random,0,3,True,False,,,,best_parent=0,0.08000000000000004,"[2.735897, 0.192483, 2.643261, -1.327692, 0.000786, -0.090093, 1.174703, 0.526735]","[2.583657, 0.131299, 2.469344, -1.396127, -0.182354, -0.291976, 0.90736, 0.668687]","[0.601188, -0.665445, 0.204595, -2.28728, -2.567212, -2.920904, -2.573986, 2.517196]"
2,add_node,random,1,4,True,False,,,,best_parent=0,0.1287273489795174,"[2.735897, 0.192483, 2.643261, -1.327692, 0.000786, -0.090093, 1.174703, 0.526735]","[3.104491, 0.082282, 2.292263, -1.136448, 0.442189, 0.111637, 1.403991, 0.519506]","[5.084406, -0.039122, -1.11031, -1.929737, 3.091062, 0.624261, 3.125351, -0.38634]"
3,add_node,random,2,5,True,False,,,,best_parent=0,0.14508350377476179,"[2.735897, 0.192483, 2.643261, -1.327692, 0.000786, -0.090093, 1.174703, 0.526735]","[2.729221, 0.073897, 2.128879, -1.280837, -0.188368, -0.456284, 0.684248, 0.646153]","[4.10609, -0.469057, -1.091538, -0.190325, -0.245253, -2.010455, -1.426143, 0.433007]"
4,extend,random,4,5,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.159061, 0.074543, 2.173918, -1.084224, -0.406238, -0.622513, 0.784431, 0.547033]",1.0,extend_edge_collision,,"[2.729221, 0.073897, 2.128879, -1.280837, -0.188368, -0.456284, 0.684248, 0.646153]","[3.159061, 0.074543, 2.173918, -1.084224, -0.406238, -0.622513, 0.784431, 0.547033]","[7.567478, 0.081172, 2.635842, 0.932231, -2.640693, -2.327348, 1.8119, -0.469538]"
5,add_node,random,4,6,True,False,,,,best_parent=0,0.18465973296300836,"[2.735897, 0.192483, 2.643261, -1.327692, 0.000786, -0.090093, 1.174703, 0.526735]","[2.927289, 0.140319, 1.787901, -1.331265, -0.120474, -0.504375, 0.567796, 0.434439]","[5.362137, 0.956849, -2.40373, -1.951178, 0.71415, -1.095548, -0.863748, -2.168157]"
6,choose_parent,goal_bias,1,6,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[2.809704, 0.295656, 2.66184, -1.266449, 0.084832, 0.012791, 1.334819, 0.510953]",0.8333333333333334,parent_edge_collision,,"[2.909007, 0.094268, 2.628211, -1.058123, 0.180656, 0.061023, 1.234035, 0.608943]","[2.789843, 0.335933, 2.668566, -1.308115, 0.065668, 0.003145, 1.354976, 0.491354]","[3.039576, 1.0, 2.785707, -1.217483, 0.366023, 0.434766, 2.189503, 0.327569]"
6,choose_parent,goal_bias,3,6,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[2.824804, 0.30775, 2.626754, -1.28904, 0.107503, 0.0152, 1.360422, 0.494482]",0.8888888888888888,parent_edge_collision,,"[3.104491, 0.082282, 2.292263, -1.136448, 0.442189, 0.111637, 1.403991, 0.519506]","[2.789843, 0.335933, 2.668566, -1.308115, 0.065668, 0.003145, 1.354976, 0.491354]","[3.039576, 1.0, 2.785707, -1.217483, 0.366023, 0.434766, 2.189503, 0.327569]"
6,add_node,goal_bias,0,7,True,False,,,,best_parent=0,0.07999999999999997,"[2.735897, 0.192483, 2.643261, -1.327692, 0.000786, -0.090093, 1.174703, 0.526735]","[2.789843, 0.335933, 2.668566, -1.308115, 0.065668, 0.003145, 1.354976, 0.491354]","[3.039576, 1.0, 2.785707, -1.217483, 0.366023, 0.434766, 2.189503, 0.327569]"
7,extend,goal_bias,6,7,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[2.830303, 0.443521, 2.687544, -1.293431, 0.114329, 0.073073, 1.49018, 0.464819]",0.75,extend_edge_collision,,"[2.789843, 0.335933, 2.668566, -1.308115, 0.065668, 0.003145, 1.354976, 0.491354]","[2.84379, 0.479383, 2.69387, -1.288537, 0.13055, 0.096383, 1.535248, 0.455974]","[3.039576, 1.0, 2.785707, -1.217483, 0.366023, 0.434766, 2.189503, 0.327569]"
8,extend,goal_bias,6,7,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[2.830303, 0.443521, 2.687544, -1.293431, 0.114329, 0.073073, 1.49018, 0.464819]",0.75,extend_edge_collision,,"[2.789843, 0.335933, 2.668566, -1.308115, 0.065668, 0.003145, 1.354976, 0.491354]","[2.84379, 0.479383, 2.69387, -1.288537, 0.13055, 0.096383, 1.535248, 0.455974]","[3.039576, 1.0, 2.785707, -1.217483, 0.366023, 0.434766, 2.189503, 0.327569]"
9,choose_parent,random,6,7,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[2.842142, 0.321092, 2.637483, -1.280605, 0.093612, 0.019753, 1.35818, 0.484888]",0.06666666666666667,parent_edge_collision,,"[2.789843, 0.335933, 2.668566, -1.308115, 0.065668, 0.003145, 1.354976, 0.491354]","[3.574328, 0.113319, 2.202323, -0.895478, 0.484834, 0.252264, 1.403041, 0.394362]","[7.737763, 0.38836, 1.405331, 1.239859, 0.86273, 1.498424, 1.394624, -0.7146]"
9,add_node,random,3,8,True,False,,,,best_parent=0,0.18214338157647855,"[2.735897, 0.192483, 2.643261, -1.327692, 0.000786, -0.090093, 1.174703, 0.526735]","[3.574328, 0.113319, 2.202323, -0.895478, 0.484834, 0.252264, 1.403041, 0.394362]","[7.737763, 0.38836, 1.405331, 1.239859, 0.86273, 1.498424, 1.394624, -0.7146]"
10,choose_parent,random,0,8,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[2.989686, 0.154188, 2.189041, -1.261184, -0.15137, -0.293563, 0.844934, 0.391851]",0.45,parent_edge_collision,,"[2.735897, 0.192483, 2.643261, -1.327692, 0.000786, -0.090093, 1.174703, 0.526735]","[3.299873, 0.107383, 1.633883, -1.179897, -0.337338, -0.54225, 0.441882, 0.226993]","[5.768656, -0.110856, 0.613342, -0.176913, -1.774305, -0.793216, -0.392437, -1.147568]"
10,choose_parent,random,6,8,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.032715, 0.2271, 2.17586, -1.247058, -0.12624, -0.256567, 0.920169, 0.365468]",0.47619047619047616,parent_edge_collision,,"[2.789843, 0.335933, 2.668566, -1.308115, 0.065668, 0.003145, 1.354976, 0.491354]","[3.299873, 0.107383, 1.633883, -1.179897, -0.337338, -0.54225, 0.441882, 0.226993]","[5.768656, -0.110856, 0.613342, -0.176913, -1.774305, -0.793216, -0.392437, -1.147568]"
10,add_node,random,5,9,True,False,,,,best_parent=5,0.2646597329630084,"[2.927289, 0.140319, 1.787901, -1.331265, -0.120474, -0.504375, 0.567796, 0.434439]","[3.299873, 0.107383, 1.633883, -1.179897, -0.337338, -0.54225, 0.441882, 0.226993]","[5.768656, -0.110856, 0.613342, -0.176913, -1.774305, -0.793216, -0.392437, -1.147568]"
11,choose_parent,random,0,9,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.127599, 0.127266, 2.236765, -1.187285, -0.148015, -0.237018, 0.829994, 0.486229]",0.4090909090909091,parent_edge_collision,,"[2.735897, 0.192483, 2.643261, -1.327692, 0.000786, -0.090093, 1.174703, 0.526735]","[3.69339, 0.033064, 1.649603, -0.984473, -0.36295, -0.449242, 0.33208, 0.42772]","[7.892995, -0.760068, 1.817371, 1.101082, -0.636272, 0.543333, -0.839727, 2.569875]"
11,choose_parent,random,6,9,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.166321, 0.209738, 2.243998, -1.173264, -0.112923, -0.18535, 0.928769, 0.46484]",0.4166666666666667,parent_edge_collision,,"[2.789843, 0.335933, 2.668566, -1.308115, 0.065668, 0.003145, 1.354976, 0.491354]","[3.69339, 0.033064, 1.649603, -0.984473, -0.36295, -0.449242, 0.33208, 0.42772]","[7.892995, -0.760068, 1.817371, 1.101082, -0.636272, 0.543333, -0.839727, 2.569875]"
11,add_node,random,8,10,True,False,,,,best_parent=4,0.31388001679204436,"[2.729221, 0.073897, 2.128879, -1.280837, -0.188368, -0.456284, 0.684248, 0.646153]","[3.69339, 0.033064, 1.649603, -0.984473, -0.36295, -0.449242, 0.33208, 0.42772]","[7.892995, -0.760068, 1.817371, 1.101082, -0.636272, 0.543333, -0.839727, 2.569875]"
