iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.07999999999999999,"[3.233708, 0.524257, -2.636081, -1.144597, -0.357517, -0.084468, 1.654899, -0.506157]","[3.130154, 0.426149, -2.638691, -1.083198, -0.358835, -0.25172, 1.374691, -0.305009]","[2.002415, -0.642281, -2.667113, -0.414533, -0.373195, -2.073151, -1.676865, 1.885556]"
1,extend,random,1,2,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.089267, 0.412554, -2.557843, -1.023241, -0.315931, -0.234411, 1.307473, -0.335605]",0.2857142857142857,extend_edge_collision,,"[3.130154, 0.426149, -2.638691, -1.083198, -0.358835, -0.25172, 1.374691, -0.305009]","[2.987048, 0.378568, -2.355722, -0.873351, -0.208669, -0.191139, 1.139429, -0.412094]","[1.268771, -0.192742, 1.041895, 1.646285, 1.594381, 0.536255, -1.685361, -1.697859]"
2,extend,goal_bias,0,2,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.096722, 0.60835, -2.718812, -1.033868, -0.304315, -0.165298, 1.910301, -0.506953]",0.8333333333333334,extend_edge_collision,,"[3.233708, 0.524257, -2.636081, -1.144597, -0.357517, -0.084468, 1.654899, -0.506157]","[3.069325, 0.625169, -2.735358, -1.011722, -0.293675, -0.181464, 1.961381, -0.507113]","[2.45873, 1.0, -3.104116, -0.518161, -0.056535, -0.541751, 3.099796, -0.510664]"
3,extend,goal_bias,0,2,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.096722, 0.60835, -2.718812, -1.033868, -0.304315, -0.165298, 1.910301, -0.506953]",0.8333333333333334,extend_edge_collision,,"[3.233708, 0.524257, -2.636081, -1.144597, -0.357517, -0.084468, 1.654899, -0.506157]","[3.069325, 0.625169, -2.735358, -1.011722, -0.293675, -0.181464, 1.961381, -0.507113]","[2.45873, 1.0, -3.104116, -0.518161, -0.056535, -0.541751, 3.099796, -0.510664]"
4,add_node,random,1,3,True,False,,,,best_parent=0,0.1315364484626909,"[3.233708, 0.524257, -2.636081, -1.144597, -0.357517, -0.084468, 1.654899, -0.506157]","[3.399477, 0.411985, -2.435748, -1.201581, -0.440891, -0.121929, 1.073847, -0.117114]","[6.851376, 0.230444, 0.16537, -2.718896, -1.492594, 1.541588, -2.782049, 2.291131]"
5,extend,goal_bias,0,3,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.096722, 0.60835, -2.718812, -1.033868, -0.304315, -0.165298, 1.910301, -0.506953]",0.8333333333333334,extend_edge_collision,,"[3.233708, 0.524257, -2.636081, -1.144597, -0.357517, -0.084468, 1.654899, -0.506157]","[3.069325, 0.625169, -2.735358, -1.011722, -0.293675, -0.181464, 1.961381, -0.507113]","[2.45873, 1.0, -3.104116, -0.518161, -0.056535, -0.541751, 3.099796, -0.510664]"
6,extend,goal_bias,0,3,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.096722, 0.60835, -2.718812, -1.033868, -0.304315, -0.165298, 1.910301, -0.506953]",0.8333333333333334,extend_edge_collision,,"[3.233708, 0.524257, -2.636081, -1.144597, -0.357517, -0.084468, 1.654899, -0.506157]","[3.069325, 0.625169, -2.735358, -1.011722, -0.293675, -0.181464, 1.961381, -0.507113]","[2.45873, 1.0, -3.104116, -0.518161, -0.056535, -0.541751, 3.099796, -0.510664]"
7,choose_parent,random,0,3,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.231008, 0.443129, -2.510352, -1.041951, -0.308622, -0.004974, 1.11251, -0.38312]",0.6153846153846154,parent_edge_collision,,"[3.233708, 0.524257, -2.636081, -1.144597, -0.357517, -0.084468, 1.654899, -0.506157]","[3.22932, 0.392424, -2.431771, -0.977797, -0.278063, 0.044709, 0.773517, -0.306222]","[1.093336, 0.146879, -2.381859, 1.83136, 1.765908, 2.136518, -2.99652, -2.680095]"
7,choose_parent,random,1,3,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.16982, 0.412659, -2.555923, -1.041037, -0.326527, -0.133148, 1.134221, -0.305494]",0.4,parent_edge_collision,,"[3.130154, 0.426149, -2.638691, -1.083198, -0.358835, -0.25172, 1.374691, -0.305009]","[3.22932, 0.392424, -2.431771, -0.977797, -0.278063, 0.044709, 0.773517, -0.306222]","[1.093336, 0.146879, -2.381859, 1.83136, 1.765908, 2.136518, -2.99652, -2.680095]"
7,add_node,random,2,4,True,False,,,,best_parent=2,0.21153644846269085,"[3.399477, 0.411985, -2.435748, -1.201581, -0.440891, -0.121929, 1.073847, -0.117114]","[3.22932, 0.392424, -2.431771, -0.977797, -0.278063, 0.044709, 0.773517, -0.306222]","[1.093336, 0.146879, -2.381859, 1.83136, 1.765908, 2.136518, -2.99652, -2.680095]"
