iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,reason,cost,from_q,to_q,sample_q
28,add_node,random,27,30,True,False,,best_parent=0,1.1635474393826826,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.999837, 0.099101, -0.179957, -0.010758, 0.051696, -0.172257, 0.527917, -0.028395]","[1.668721, -0.170953, -0.20256, -2.382893, 0.011024, -2.455272, 2.420582, -2.974067]"
29,add_node,random,29,31,True,False,,best_parent=0,1.1799381473984496,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.98564, 0.101143, -0.183639, 0.02975, 0.078193, -0.214859, 0.56658, -0.051374]","[0.08449, 0.230739, -0.41737, 2.6009, 1.760034, -2.918905, 3.020632, -1.509889]"
30,add_node,random,27,32,True,False,,best_parent=0,1.1674209394837831,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.016068, 0.10966, -0.214799, 0.057738, 0.051767, -0.161852, 0.484777, 0.071383]","[2.495985, 0.441755, -2.127887, 1.657638, 0.019237, -1.638156, -0.166363, 2.85785]"
31,add_node,random,23,33,True,False,,best_parent=0,0.9228002255271641,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.861352, 0.030214, 0.056827, -0.136576, -0.035518, -0.06191, 0.284092, 0.032172]","[1.993883, -0.270608, 3.07843, -2.561479, 2.649739, 2.65172, 0.681877, 1.245631]"
32,add_node,random,31,34,True,False,,best_parent=0,1.220009143473829,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.076977, 0.100953, -0.232353, 0.066639, 0.021111, -0.129119, 0.489393, 0.057441]","[5.885095, -0.586297, -1.618014, 0.769244, -2.398796, 2.454809, 0.853782, -1.04314]"
33,add_node,random,33,35,True,False,,best_parent=0,1.2522518975920323,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.130779, 0.096044, -0.213321, 0.075416, 0.044797, -0.117537, 0.461426, 0.017883]","[4.020085, -0.167581, 0.808725, 0.546797, 1.316762, 0.504439, -1.040459, -2.10646]"
34,add_node,goal_bias,34,36,True,False,,best_parent=0,1.3119574422832334,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.167269, 0.118449, -0.209664, 0.092232, 0.049116, -0.112351, 0.5263, 0.013858]","[2.143233, 0.717683, -0.111842, 0.541978, 0.164651, 0.026351, 2.26139, -0.093799]"
35,add_node,random,35,37,True,False,,best_parent=0,1.3639800499240589,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.220992, 0.113245, -0.193351, 0.097217, 0.063589, -0.135022, 0.532628, 0.063176]","[4.48784, -0.203206, 0.798598, 0.400335, 0.943682, -1.513619, 0.917446, 3.062171]"
36,add_node,goal_bias,36,38,True,False,,best_parent=0,1.4237591482833272,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.255889, 0.136117, -0.190267, 0.114046, 0.067414, -0.128916, 0.598044, 0.057237]","[2.143233, 0.717683, -0.111842, 0.541978, 0.164651, 0.026351, 2.26139, -0.093799]"
37,add_node,random,37,39,True,False,,best_parent=0,1.455014919453685,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.310574, 0.133362, -0.153199, 0.123941, 0.05378, -0.109216, 0.567439, 0.077718]","[5.462985, -0.075817, 2.661515, 0.875287, -0.981433, 1.386703, -1.756474, 1.632967]"
38,add_node,random,38,40,True,False,,best_parent=0,1.4896008849526574,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.35696, 0.129999, -0.16288, 0.143009, 0.018364, -0.13182, 0.533413, 0.106986]","[5.305864, -0.156259, -0.987046, 1.766323, -2.996696, -2.05611, -2.363309, 2.59855]"
39,add_node,goal_bias,37,41,True,False,,best_parent=0,1.4854422398902265,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.290786, 0.158988, -0.187183, 0.130876, 0.071238, -0.12281, 0.663459, 0.051297]","[2.143233, 0.717683, -0.111842, 0.541978, 0.164651, 0.026351, 2.26139, -0.093799]"
40,add_node,random,32,42,True,False,,best_parent=0,0.9491088153188569,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.899201, 0.032166, 0.091712, -0.138703, -0.013915, -0.030164, 0.249913, -0.000986]","[3.911901, 0.187548, 2.868492, -0.307939, 1.705635, 2.496729, -2.470677, -2.640311]"
41,add_node,random,17,43,True,False,,best_parent=0,0.8282940938192925,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.717026, 0.044071, -0.035606, -0.04007, 0.093691, -0.261491, 0.243863, 0.174656]","[0.811618, -0.929039, 2.945158, -2.403131, 2.572959, -2.73938, 2.825815, 3.08868]"
42,add_node,random,39,44,True,False,,best_parent=0,1.53686276281597,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.415485, 0.136014, -0.191434, 0.121383, 0.024576, -0.14353, 0.511448, 0.075402]","[4.77424, 0.481185, -1.830169, -1.119744, 0.381104, -0.815592, -0.749096, -1.737208]"
43,add_node,random,43,45,True,False,,best_parent=0,1.5611467536175958,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.456776, 0.12319, -0.1542, 0.140521, 0.054113, -0.128213, 0.476921, 0.097283]","[5.034787, -0.988009, 3.072275, 1.798815, 2.613575, 1.199053, -2.515013, 1.993328]"
44,add_node,random,44,46,True,False,,best_parent=0,1.5888227903440284,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.49148, 0.132022, -0.120956, 0.098425, 0.085358, -0.115609, 0.469698, 0.129734]","[4.021365, 0.775831, 2.302518, -2.970329, 2.363101, 0.803233, -0.056816, 2.49544]"
45,add_node,random,45,47,True,False,,best_parent=0,1.6537591070183773,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.559738, 0.133192, -0.090706, 0.109546, 0.077963, -0.129845, 0.467471, 0.150674]","[7.357252, 0.232596, 2.47857, 1.05418, -0.550104, -1.338994, 0.27833, 1.929166]"
46,add_node,random,46,48,True,False,,best_parent=0,1.711777781361411,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.621746, 0.14315, -0.072764, 0.073499, 0.080505, -0.103725, 0.475642, 0.159558]","[6.658959, 0.952056, 1.384765, -2.854803, 0.286934, 2.018102, 1.139393, 0.881221]"
47,add_node,random,47,49,True,False,,best_parent=0,1.7319549336226314,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.642699, 0.139639, -0.053315, 0.030199, 0.132845, -0.103087, 0.482621, 0.129444]","[2.790493, -0.05268, 1.012089, -2.341758, 3.000061, -0.068128, 0.864935, -1.520153]"
48,add_node,random,48,50,True,False,,best_parent=0,1.781107627473472,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.701092, 0.130915, -0.051427, 0.010916, 0.152747, -0.085221, 0.450778, 0.157895]","[7.330791, -0.710171, 0.130614, -1.848103, 2.071499, 1.637221, -2.619226, 2.900867]"
49,add_node,random,47,51,True,False,,best_parent=0,1.7308878435008186,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.641884, 0.124682, -0.032578, 0.05553, 0.028461, -0.099325, 0.48345, 0.190001]","[2.724514, -0.868201, 2.127869, -0.910514, -2.769471, 0.137225, 0.903222, 1.826663]"
50,add_node,random,49,52,True,False,,best_parent=0,1.8296632247978586,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.745895, 0.126051, -0.084803, -0.038314, 0.153988, -0.100489, 0.469895, 0.142685]","[3.646558, -0.080285, -1.500756, -2.126849, 0.206609, -0.74819, 1.280904, -0.502573]"
51,add_node,random,51,53,True,False,,best_parent=0,1.8600515609588792,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.789356, 0.115455, -0.050246, -0.025603, 0.158456, -0.129068, 0.431796, 0.115213]","[5.24747, -0.727693, 2.699472, 0.985831, 0.513977, -2.403113, -2.599705, -2.070709]"
52,add_node,random,52,54,True,False,,best_parent=0,1.9187964918151155,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.846836, 0.122849, -0.070696, -0.060447, 0.175518, -0.144364, 0.418843, 0.141974]","[6.589309, 0.732874, -1.757979, -2.935311, 1.583248, -1.406351, -0.649867, 2.349866]"
53,add_node,random,50,55,True,False,,best_parent=0,1.7350147389009638,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.658094, 0.114475, -0.010058, 0.079016, -0.003468, -0.05566, 0.465141, 0.148613]","[2.652145, -0.511421, 1.370953, 1.519299, -1.961475, 2.622055, -0.657644, -2.389445]"
54,add_node,random,53,56,True,False,,best_parent=0,1.9833897569715087,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.905403, 0.126723, -0.072666, -0.038858, 0.208758, -0.139592, 0.449923, 0.122192]","[5.72104, 0.37915, -0.201031, 1.367701, 2.374372, 0.171286, 2.4748, -1.166613]"
55,add_node,goal_bias,40,57,True,False,,best_parent=0,1.54880185426662,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.325683, 0.18186, -0.184099, 0.147705, 0.075062, -0.116704, 0.728874, 0.045357]","[2.143233, 0.717683, -0.111842, 0.541978, 0.164651, 0.026351, 2.26139, -0.093799]"
56,add_node,goal_bias,56,58,True,False,,best_parent=0,1.6136405174354502,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.36058, 0.204731, -0.181014, 0.164535, 0.078886, -0.110597, 0.794289, 0.039417]","[2.143233, 0.717683, -0.111842, 0.541978, 0.164651, 0.026351, 2.26139, -0.093799]"
57,add_node,goal_bias,57,59,True,False,,best_parent=0,1.6797869672190506,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.395477, 0.227603, -0.17793, 0.181364, 0.08271, -0.104491, 0.859705, 0.033477]","[2.143233, 0.717683, -0.111842, 0.541978, 0.164651, 0.026351, 2.26139, -0.093799]"
58,add_node,random,12,60,True,False,,best_parent=0,0.648533638842377,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.484071, 0.085778, -0.043754, -0.042845, 0.002331, -0.184949, 0.366461, 0.081593]","[0.293745, 0.763013, 0.221253, -0.803163, -1.320649, -1.137403, 1.754625, 0.582134]"
59,add_node,goal_bias,58,61,True,False,,best_parent=0,1.7470926681113979,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.430374, 0.250474, -0.174846, 0.198194, 0.086534, -0.098385, 0.92512, 0.027537]","[2.143233, 0.717683, -0.111842, 0.541978, 0.164651, 0.026351, 2.26139, -0.093799]"
60,add_node,random,55,62,True,False,,best_parent=0,2.0336922410850935,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.950161, 0.124194, -0.112463, -0.009933, 0.205969, -0.175532, 0.469383, 0.105114]","[5.015406, -0.048987, -2.837874, 1.970982, 0.014983, -2.636827, 1.802097, -1.064436]"
61,add_node,random,61,63,True,False,,best_parent=0,2.070472845593049,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.99451, 0.129739, -0.146979, -0.021469, 0.22685, -0.139858, 0.432538, 0.10854]","[5.467419, 0.563961, -2.849917, -0.924843, 1.862019, 2.653756, -2.452774, 0.37681]"
62,add_node,goal_bias,60,64,True,False,,best_parent=0,1.8154286895106155,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.465271, 0.273346, -0.171762, 0.215023, 0.090358, -0.092279, 0.990535, 0.021598]","[2.143233, 0.717683, -0.111842, 0.541978, 0.164651, 0.026351, 2.26139, -0.093799]"
63,add_node,random,41,65,True,False,,best_parent=0,0.9558105979756537,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.901041, 0.032998, 0.120628, -0.19399, 0.001605, -0.046908, 0.21357, 0.024726]","[0.990667, 0.073486, 1.528966, -2.886728, 0.757509, -0.862436, -1.556476, 1.277014]"
64,add_node,random,54,66,True,False,,best_parent=0,1.741663930456783,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.669201, 0.128427, 0.006904, 0.083845, -0.045459, -0.110908, 0.43544, 0.140052]","[2.213043, 0.811534, 0.837429, 0.320283, -2.101423, -2.815973, -1.018771, -0.279113]"
65,add_node,random,0,67,True,False,,best_parent=0,0.08,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.010619, 0.005857, 0.03582, 0.03222, 0.028582, 0.038356, -0.027048, -0.0302]","[0.755212, 0.416535, 2.547491, 2.291455, 2.032787, 2.727897, -1.923638, -2.147853]"
66,add_node,random,62,68,True,False,,best_parent=0,2.1212801127659624,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.03205, 0.128366, -0.175235, -0.000251, 0.265724, -0.12481, 0.46758, 0.136372]","[4.525066, 0.037143, -2.051678, 1.40881, 2.847309, 0.874506, 2.794738, 1.984726]"
67,add_node,random,67,69,True,False,,best_parent=0,2.178039591097809,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.089082, 0.139545, -0.188234, -0.003916, 0.29127, -0.159722, 0.438681, 0.147922]","[6.40197, 0.984933, -1.171285, -0.281074, 2.223127, -2.799822, -1.74673, 1.021336]"
68,add_node,random,68,70,True,False,,best_parent=0,2.236651990727784,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.150052, 0.147807, -0.168231, -0.015701, 0.28736, -0.20009, 0.424579, 0.163144]","[6.54978, 0.744029, 1.275246, -0.866159, 0.005165, -3.113149, -0.593103, 1.26157]"
69,add_node,random,69,71,True,False,,best_parent=0,2.274721418954074,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.200872, 0.127792, -0.1731, 0.009688, 0.278577, -0.162349, 0.402124, 0.135891]","[5.034385, -0.988183, -0.444552, 1.42525, -0.211112, 1.941896, -0.849859, -1.383608]"
70,add_node,random,70,72,True,False,,best_parent=0,2.309076482990522,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.241864, 0.127363, -0.181671, 0.022516, 0.298888, -0.168279, 0.361903, 0.086737]","[4.720135, 0.101464, -0.699835, 0.798115, 1.526817, -0.526796, -2.069765, -2.884958]"
71,add_node,random,69,73,True,False,,best_parent=0,2.2548215953386066,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.167905, 0.145564, -0.100459, -0.015956, 0.297555, -0.234683, 0.431597, 0.151603]","[2.994348, 0.041718, 3.036839, -0.027753, 0.769502, -1.836086, 0.756475, -0.382631]"
72,add_node,random,63,74,True,False,,best_parent=0,1.8330644652916892,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.472319, 0.241616, -0.169233, 0.230204, 0.038725, -0.131514, 1.015965, 0.037555]","[1.681703, -0.701137, -0.094114, 0.681238, -1.495381, -1.297255, 1.771543, 0.511674]"
73,add_node,random,71,75,True,False,,best_parent=0,2.360558522309373,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.29863, 0.130738, -0.191383, -0.001681, 0.290375, -0.185211, 0.322433, 0.110598]","[7.214094, 0.422947, -1.032376, -2.096942, -0.446794, -1.651345, -3.095361, 2.176759]"
74,add_node,random,74,76,True,False,,best_parent=0,2.3979982957763175,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.336752, 0.139664, -0.221473, 0.019991, 0.286032, -0.221319, 0.29041, 0.076778]","[4.587561, 0.666699, -1.998073, 1.299497, 0.029636, -2.353174, -1.600265, -1.920038]"
75,add_node,random,63,77,True,False,,best_parent=0,1.8277014514945085,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.469144, 0.279279, -0.196898, 0.195305, 0.102545, -0.027873, 1.007907, -0.005435]","[1.652513, 0.560207, -1.387079, -0.738335, 0.679585, 3.02163, 1.830443, -1.285405]"
76,add_node,random,75,78,True,False,,best_parent=0,2.45069052967258,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.391464, 0.13375, -0.223744, 0.023116, 0.255541, -0.216859, 0.323042, 0.040142]","[7.049418, -0.369743, -0.417047, 0.289221, -2.340278, 0.162822, 3.101227, -3.078909]"
77,add_node,random,76,79,True,False,,best_parent=0,1.8201356433436588,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.460955, 0.286189, -0.187094, 0.245217, 0.13013, 0.021936, 0.991802, -0.019458]","[1.022999, 0.655728, 0.337189, 2.9144, 1.605277, 2.685592, 0.130567, -0.769382]"
78,add_node,random,77,80,True,False,,best_parent=0,2.505091815542627,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.447986, 0.126308, -0.194713, 0.054831, 0.235615, -0.21615, 0.346879, 0.058461]","[7.009717, -0.474329, 2.148289, 2.614512, -1.372619, -0.158923, 2.270664, 1.53702]"
