iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08000000000000002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.453024, 0.049138, -0.222906, -0.107271, -0.07468, 0.033353, 0.0803, 0.156772]","[5.131956, 0.556647, -2.525133, -1.215191, -0.845997, 0.377827, 0.909656, 1.775944]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.13801080064021348,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.891979, 0.021179, -0.063671, -0.22299, -0.067366, 0.19836, 0.308577, 0.226055]","[6.267959, -0.321235, 1.886519, -1.64022, 0.022218, 2.21924, 3.104339, 1.074584]"
2,add_node,random,2,4,True,False,,,,best_parent=0,0.184181438494983,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.188558, -0.062403, -0.244881, -0.155358, -0.253631, 0.362148, 0.164274, 0.31654]","[4.204068, -0.912238, -2.087365, 0.532297, -2.147509, 2.027491, -1.302948, 1.236564]"
3,add_node,random,2,5,True,False,,,,best_parent=0,0.19777640608759037,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.275196, 0.051909, -0.295436, -0.321865, 0.176575, 0.091257, 0.415357, 0.292559]","[5.759564, 0.411497, -3.007528, -1.478894, 3.031143, -1.162047, 1.664885, 1.070781]"
4,add_node,random,4,6,True,False,,,,best_parent=0,0.25010667440012335,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.712702, 0.075183, -0.258829, -0.375508, 0.325394, 0.304839, 0.187602, 0.340026]","[6.241628, 0.316115, 0.120114, -0.93081, 1.86592, 2.515767, -2.170052, 0.83139]"
5,add_node,random,1,7,True,False,,,,best_parent=0,0.11499972274934665,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.433909, 0.060175, -0.243516, 0.152226, -0.362396, -0.251854, 0.05979, 0.293399]","[0.262363, 0.159226, -0.428486, 2.481162, -2.944589, -2.811533, -0.124285, 1.519612]"
6,add_node,random,5,8,True,False,,,,best_parent=0,0.30176999484681033,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.183872, 0.036156, 0.009744, -0.378671, 0.39735, 0.288013, 0.315615, 0.284253]","[6.815787, -0.347504, 2.649994, -0.409762, 1.104732, 0.122607, 1.574063, -0.264034]"
7,add_node,random,4,9,True,False,,,,best_parent=0,0.21515251720662534,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.252613, 0.075555, -0.545622, -0.080572, 0.261971, 0.014279, 0.635041, 0.039033]","[1.020321, 0.318789, -3.119086, 2.401421, 1.140375, -0.777534, 2.894754, -2.56879]"
8,add_node,goal_bias,3,10,True,False,,,,best_parent=0,0.202936092961307,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.206324, -0.176425, -0.474617, -0.012614, -0.124262, 0.346438, 0.031177, 0.189384]","[1.334649, -1.0, -2.133989, 1.018419, 0.810164, 0.232966, -0.930181, -0.729057]"
9,add_node,random,7,11,True,False,,,,best_parent=2,0.3645688401136744,"[0.891979, 0.021179, -0.063671, -0.22299, -0.067366, 0.19836, 0.308577, 0.226055]","[2.597506, 0.018969, -0.147071, -0.538934, 0.15198, 0.152643, 0.334715, 0.394723]","[7.641625, -0.190621, -2.059376, -2.493289, -2.840229, -1.498143, 0.567637, 1.741866]"
