iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.07999999999999999,"[0.228134, -0.114359, -0.226303, 0.19269, 0.07082, 0.012929, -0.126187, -0.031774]","[0.583758, -0.059033, -0.053696, 0.037621, -0.101913, 0.129295, 0.057634, 0.074529]","[5.957625, 0.776999, 2.554573, -2.305638, -2.71211, 1.887717, 2.835362, 1.680892]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.14746354681587737,"[0.228134, -0.114359, -0.226303, 0.19269, 0.07082, 0.012929, -0.126187, -0.031774]","[1.00213, -0.034591, 0.110259, -0.105264, -0.167408, -0.081926, 0.253152, 0.036094]","[6.182822, 0.268079, 2.140516, -1.874612, -0.978422, -2.69748, 2.674256, -0.439845]"
2,add_node,random,2,4,True,False,,,,best_parent=0,0.19507809534625617,"[0.228134, -0.114359, -0.226303, 0.19269, 0.07082, 0.012929, -0.126187, -0.031774]","[0.956158, -0.019686, 0.087228, -0.39067, -0.309755, -0.387684, 0.448875, -0.085705]","[0.566049, 0.106795, -0.108213, -2.81258, -1.517699, -2.982298, 2.109749, -1.119279]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.24058621185159937,"[0.228134, -0.114359, -0.226303, 0.19269, 0.07082, 0.012929, -0.126187, -0.031774]","[1.3778, -0.07262, 0.254806, -0.489779, -0.432406, -0.551411, 0.275557, -0.034323]","[7.846468, -0.884716, 2.825723, -2.010276, -2.314061, -3.063243, -2.383411, 0.753953]"
4,add_node,random,4,6,True,False,,,,best_parent=0,0.2997401895721483,"[0.228134, -0.114359, -0.226303, 0.19269, 0.07082, 0.012929, -0.126187, -0.031774]","[1.835026, -0.046952, 0.319474, -0.669207, -0.564339, -0.615198, 0.039897, -0.054715]","[7.823188, 0.289215, 1.166418, -3.019122, -2.292227, -1.450599, -3.046481, -0.321774]"
5,add_node,random,1,7,True,False,,,,best_parent=0,0.1364450093448464,"[0.228134, -0.114359, -0.226303, 0.19269, 0.07082, 0.012929, -0.126187, -0.031774]","[0.511737, -0.024289, 0.041584, -0.129081, -0.401565, 0.395174, 0.099539, -0.120712]","[0.057367, 0.194909, 0.642691, -1.180776, -2.292017, 2.072563, 0.363915, -1.352459]"
6,add_node,random,4,8,True,False,,,,best_parent=0,0.28609193534130467,"[0.228134, -0.114359, -0.226303, 0.19269, 0.07082, 0.012929, -0.126187, -0.031774]","[1.649639, -0.158428, 0.314844, -0.627051, -0.307637, -0.595616, 0.524342, 0.142451]","[3.503545, -0.743629, 0.724299, -1.563231, 0.54327, -0.897089, 2.221023, 1.348033]"
7,add_node,random,2,9,True,False,,,,best_parent=0,0.19360147366472968,"[0.228134, -0.114359, -0.226303, 0.19269, 0.07082, 0.012929, -0.126187, -0.031774]","[1.148663, 0.028189, 0.330696, 0.094542, -0.114616, 0.120078, 0.430206, 0.227199]","[2.666198, 0.678353, 2.613592, 2.163785, 0.432104, 2.212087, 2.263815, 2.206324]"
8,add_node,random,8,10,True,False,,,,best_parent=0,0.2479557786787399,"[0.228134, -0.114359, -0.226303, 0.19269, 0.07082, 0.012929, -0.126187, -0.031774]","[1.303314, 0.141162, 0.315191, 0.092379, -0.07617, 0.302942, 0.666354, 0.083927]","[2.181239, 0.782493, 0.227169, 0.080101, 0.142083, 1.341031, 2.006927, -0.729404]"
9,add_node,random,5,11,True,False,,,,best_parent=0,0.32843284480331136,"[0.228134, -0.114359, -0.226303, 0.19269, 0.07082, 0.012929, -0.126187, -0.031774]","[2.226204, -0.058297, 0.10196, -0.541963, -0.651882, -0.698551, -0.177633, 0.115595]","[6.158911, -0.172356, -2.084815, 0.73728, -1.531995, -1.536542, -2.364578, 1.827809]"
10,add_node,goal_bias,0,12,True,False,,,,best_parent=0,0.07999999999999996,"[0.228134, -0.114359, -0.226303, 0.19269, 0.07082, 0.012929, -0.126187, -0.031774]","[0.3843, -0.231125, -0.475371, 0.311801, 0.148549, 0.049766, -0.231014, -0.120974]","[1.412619, -1.0, -2.115426, 1.096116, 0.660374, 0.29233, -0.921279, -0.708331]"
11,add_node,random,5,13,True,False,,,,best_parent=0,0.3229377853364493,"[0.228134, -0.114359, -0.226303, 0.19269, 0.07082, 0.012929, -0.126187, -0.031774]","[1.742986, -0.041128, 0.555837, -0.481581, -0.776586, -0.827282, 0.082745, -0.307268]","[0.755623, 0.021356, 3.091427, 1.531187, -3.053477, -3.10242, 0.5424, -3.016542]"
12,add_node,goal_bias,11,14,True,False,,,,best_parent=11,0.15999999999999998,"[0.3843, -0.231125, -0.475371, 0.311801, 0.148549, 0.049766, -0.231014, -0.120974]","[0.540467, -0.34789, -0.724439, 0.430911, 0.226278, 0.086603, -0.335842, -0.210173]","[1.412619, -1.0, -2.115426, 1.096116, 0.660374, 0.29233, -0.921279, -0.708331]"
13,add_node,random,10,15,True,False,,,,best_parent=0,0.3458180073915934,"[0.228134, -0.114359, -0.226303, 0.19269, 0.07082, 0.012929, -0.126187, -0.031774]","[2.489988, -0.122255, 0.134704, -0.260768, -0.581657, -0.722323, -0.409439, 0.285096]","[5.052367, -0.743531, 0.452768, 2.470729, 0.100494, -0.953244, -2.661171, 1.93161]"
14,add_node,random,9,16,True,False,,,,best_parent=0,0.2902802147529047,"[0.228134, -0.114359, -0.226303, 0.19269, 0.07082, 0.012929, -0.126187, -0.031774]","[1.710942, 0.152415, 0.400961, 0.230515, 0.115608, 0.486068, 0.585886, 0.291121]","[6.892567, 0.295454, 1.491246, 1.986442, 2.553419, 2.813896, -0.436991, 2.924884]"
