iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08,"[1.449617, -1.0, -2.131631, 1.027376, 0.793161, 0.239095, -0.928812, -0.726296]","[1.737039, -0.929584, -1.858711, 1.135234, 0.717018, 0.368062, -1.02475, -0.543099]","[6.669721, 0.278874, 2.825095, 2.986274, -0.589722, 2.581377, -2.671228, 2.60089]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.1521352957553504,"[1.449617, -1.0, -2.131631, 1.027376, 0.793161, 0.239095, -0.928812, -0.726296]","[2.030111, -0.838191, -1.55204, 1.218503, 0.662672, 0.379723, -0.916623, -0.54654]","[5.634413, 0.285806, 2.219509, 2.242572, -0.005703, 0.523126, 0.413162, -0.58886]"
2,add_node,random,2,4,True,False,,,,best_parent=0,0.2092736702477914,"[1.449617, -1.0, -2.131631, 1.027376, 0.793161, 0.239095, -0.928812, -0.726296]","[2.15127, -0.800717, -1.387719, 1.364351, 0.852485, 0.620309, -1.060225, -0.288707]","[3.313802, -0.441159, 0.18895, 2.763776, 2.67375, 2.928749, -2.438093, 2.185214]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.2824026070152764,"[1.449617, -1.0, -2.131631, 1.027376, 0.793161, 0.239095, -0.928812, -0.726296]","[2.367312, -0.692795, -1.120939, 1.33776, 0.773563, 0.76155, -1.141354, -0.230088]","[5.614188, 0.929162, 2.888483, 0.938123, -0.412543, 2.884254, -2.360627, 0.650888]"
4,add_node,random,4,6,True,False,,,,best_parent=0,0.3286385702223173,"[1.449617, -1.0, -2.131631, 1.027376, 0.793161, 0.239095, -0.928812, -0.726296]","[2.767168, -0.661462, -0.902632, 1.316986, 0.61508, 0.685409, -1.281072, -0.437853]","[7.375552, -0.300352, 1.613382, 1.077565, -1.211462, -0.192136, -2.891346, -2.832359]"
5,add_node,random,5,7,True,False,,,,best_parent=2,0.3774076354347242,"[2.030111, -0.838191, -1.55204, 1.218503, 0.662672, 0.379723, -0.916623, -0.54654]","[2.849994, -0.538457, -0.818232, 1.272151, 0.503111, 0.702829, -1.003734, -0.436839]","[3.865168, 0.969184, 0.216233, 0.722618, -0.86925, 0.916345, 2.395525, -0.424417]"
6,add_node,random,6,8,True,False,,,,best_parent=2,0.430717500622243,"[2.030111, -0.838191, -1.55204, 1.218503, 0.662672, 0.379723, -0.916623, -0.54654]","[3.016389, -0.423467, -0.744495, 1.273198, 0.445463, 0.508397, -0.763805, -0.45701]","[4.678533, 0.725187, -0.007935, 1.283658, -0.130394, -1.433811, 1.632876, -0.658499]"
7,add_node,goal_bias,0,9,True,False,,,,best_parent=0,0.08000000000000007,"[1.449617, -1.0, -2.131631, 1.027376, 0.793161, 0.239095, -0.928812, -0.726296]","[1.451085, -1.0, -2.132285, 1.013416, 0.761056, 0.087025, -0.552855, -0.431831]","[1.456873, -1.0, -2.134865, 0.958343, 0.634402, -0.512906, 0.930328, 0.729862]"
8,add_node,goal_bias,8,10,True,False,,,,best_parent=8,0.16000000000000006,"[1.451085, -1.0, -2.132285, 1.013416, 0.761056, 0.087025, -0.552855, -0.431831]","[1.452552, -1.0, -2.132939, 0.999456, 0.728952, -0.065045, -0.176899, -0.137366]","[1.456873, -1.0, -2.134865, 0.958343, 0.634402, -0.512906, 0.930328, 0.729862]"
9,add_node,random,7,11,True,False,,,,best_parent=2,0.49224762623719126,"[2.030111, -0.838191, -1.55204, 1.218503, 0.662672, 0.379723, -0.916623, -0.54654]","[2.870282, -0.297511, -0.495448, 1.330942, 0.390022, 0.391604, -0.77777, -0.441982]","[1.636151, 0.76641, 1.608202, 1.818687, -0.078275, -0.59492, -0.895731, -0.315049]"
