iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,goal_bias,0,2,True,False,,,,best_parent=0,0.08000000000000004,"[2.771803, -1.0, -1.570279, -0.166176, -2.274494, -3.14, -0.000394, 0.868515]","[2.760603, -1.0, -1.412104, -0.193676, -2.117796, -2.975304, 0.207988, 0.505955]","[2.714931, -1.0, -0.767067, -0.305822, -1.478782, -2.303678, 1.057763, -0.972557]"
1,add_node,goal_bias,1,3,True,False,,,,best_parent=0,0.16000000000000006,"[2.771803, -1.0, -1.570279, -0.166176, -2.274494, -3.14, -0.000394, 0.868515]","[2.749404, -1.0, -1.253929, -0.221177, -1.961097, -2.810609, 0.416369, 0.143396]","[2.714931, -1.0, -0.767067, -0.305822, -1.478782, -2.303678, 1.057763, -0.972557]"
2,add_node,random,2,4,True,False,,,,best_parent=0,0.18920443776678783,"[2.771803, -1.0, -1.570279, -0.166176, -2.274494, -3.14, -0.000394, 0.868515]","[2.650621, -0.871467, -1.240369, -0.205784, -1.811867, -2.590358, 0.467802, 0.240889]","[1.340109, 0.833741, -1.060478, -0.001573, 0.167919, 0.33163, 1.150155, 1.534291]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.2400063241939183,"[2.771803, -1.0, -1.570279, -0.166176, -2.274494, -3.14, -0.000394, 0.868515]","[2.527034, -0.772155, -1.087709, -0.056252, -1.606713, -2.505523, 0.275077, 0.125053]","[0.922574, 0.517149, 0.894191, 1.885037, 1.05669, -1.404145, -2.22697, -1.378777]"
4,add_node,goal_bias,2,6,True,False,,,,best_parent=0,0.24000000000000002,"[2.771803, -1.0, -1.570279, -0.166176, -2.274494, -3.14, -0.000394, 0.868515]","[2.738204, -1.0, -1.095754, -0.248677, -1.804399, -2.645913, 0.62475, -0.219163]","[2.714931, -1.0, -0.767067, -0.305822, -1.478782, -2.303678, 1.057763, -0.972557]"
5,add_node,goal_bias,5,7,True,False,,,,best_parent=5,0.32,"[2.738204, -1.0, -1.095754, -0.248677, -1.804399, -2.645913, 0.62475, -0.219163]","[2.727004, -1.0, -0.937578, -0.276177, -1.647701, -2.481218, 0.833131, -0.581722]","[2.714931, -1.0, -0.767067, -0.305822, -1.478782, -2.303678, 1.057763, -0.972557]"
6,add_node,random,4,8,True,False,,,,best_parent=0,0.2807743125011158,"[2.771803, -1.0, -1.570279, -0.166176, -2.274494, -3.14, -0.000394, 0.868515]","[2.500582, -0.642022, -1.036098, -0.234997, -1.704042, -2.372592, 0.401438, 0.210311]","[2.224543, 0.71599, -0.497514, -2.100295, -2.719718, -0.985396, 1.720083, 1.100017]"
7,add_node,random,6,9,True,False,,,,best_parent=1,0.367339560317688,"[2.760603, -1.0, -1.412104, -0.193676, -2.117796, -2.975304, 0.207988, 0.505955]","[2.97466, -0.98501, -0.743857, -0.159855, -1.4751, -2.121136, 0.861334, -0.593046]","[6.023665, -0.800457, 1.641138, 1.27225, 0.649866, 2.311992, 1.208551, -0.732452]"
8,add_node,random,8,10,True,False,,,,best_parent=1,0.4021522358196966,"[2.760603, -1.0, -1.412104, -0.193676, -2.117796, -2.975304, 0.207988, 0.505955]","[2.769118, -0.930246, -0.913867, 0.071991, -1.525436, -1.830948, 0.906284, -0.750269]","[0.182176, -0.240987, -3.053598, 2.989978, -2.158958, 1.821341, 1.47203, -2.729073]"
9,add_node,random,9,11,True,False,,,,best_parent=3,0.4603582485860097,"[2.650621, -0.871467, -1.240369, -0.205784, -1.811867, -2.590358, 0.467802, 0.240889]","[2.94628, -0.876183, -0.886632, -0.089113, -1.413517, -1.435901, 0.828898, -0.800092]","[4.314048, -0.4588, -0.676372, -1.332905, -0.549453, 1.614026, 0.23144, -1.184742]"
10,add_node,random,7,12,True,False,,,,best_parent=7,0.36077431250111586,"[2.500582, -0.642022, -1.036098, -0.234997, -1.704042, -2.372592, 0.401438, 0.210311]","[2.359102, -0.524261, -0.845717, -0.276267, -1.771791, -2.216006, 0.508114, 0.053497]","[0.75825, 0.808199, 1.30845, -0.743236, -2.538374, -0.444235, 1.715153, -1.720852]"
11,add_node,random,10,13,True,False,,,,best_parent=3,0.494272415160936,"[2.650621, -0.871467, -1.240369, -0.205784, -1.811867, -2.590358, 0.467802, 0.240889]","[3.201734, -0.792804, -1.016885, 0.137741, -1.579386, -1.263252, 0.772755, -0.917231]","[5.493233, -0.044861, -2.185291, 2.172698, -3.067288, 0.285472, 0.269138, -1.968005]"
12,add_node,random,11,14,True,False,,,,best_parent=7,0.43199992091114525,"[2.500582, -0.642022, -1.036098, -0.234997, -1.704042, -2.372592, 0.401438, 0.210311]","[2.286049, -0.432926, -0.657791, -0.221442, -1.807678, -1.884871, 0.393554, -0.012836]","[1.226655, 0.891605, 2.067491, 0.573626, -2.328105, 2.917209, -1.267784, -0.974787]"
13,add_node,random,13,15,True,False,,,,best_parent=7,0.4770806368187862,"[2.500582, -0.642022, -1.036098, -0.234997, -1.704042, -2.372592, 0.401438, 0.210311]","[2.592245, -0.342618, -0.659676, -0.205017, -1.829513, -1.711637, 0.589209, 0.196227]","[5.950233, 0.647778, -0.680348, -0.024881, -2.068979, 0.188194, 2.734918, 2.488979]"
14,add_node,goal_bias,8,16,True,False,,,,best_parent=1,0.40364620053087175,"[2.760603, -1.0, -1.412104, -0.193676, -2.117796, -2.975304, 0.207988, 0.505955]","[2.729215, -0.999176, -0.765791, -0.297795, -1.478579, -2.293639, 1.046961, -0.951686]","[2.714931, -1.0, -0.767067, -0.305822, -1.478782, -2.303678, 1.057763, -0.972557]"
14,connect_goal,,15,16,True,False,,,,periodic_goal_connected,0.40830183627330807,"[2.729215, -0.999176, -0.765791, -0.297795, -1.478579, -2.293639, 1.046961, -0.951686]","[2.714931, -1.0, -0.767067, -0.305822, -1.478782, -2.303678, 1.057763, -0.972557]",
