iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08000000000000003,"[5.879682, 0.587275, 1.768716, -1.449103, 2.067291, 1.791087, -1.545738, 1.893972]","[5.674754, 0.587375, 1.782814, -1.170317, 2.024445, 1.582316, -1.569236, 1.574639]","[2.716531, 0.588811, 1.986321, 2.854066, 1.405933, -1.431373, -1.908438, -3.03506]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.14059516404699463,"[5.879682, 0.587275, 1.768716, -1.449103, 2.067291, 1.791087, -1.545738, 1.893972]","[5.520462, 0.531746, 1.708964, -1.059636, 1.725062, 1.268271, -1.563717, 1.545262]","[3.827027, -0.078801, 0.898425, 0.155146, -1.560823, -2.178536, -1.50314, 1.222838]"
2,add_node,random,2,4,True,False,,,,best_parent=0,0.20555222322664476,"[5.879682, 0.587275, 1.768716, -1.449103, 2.067291, 1.791087, -1.545738, 1.893972]","[5.599189, 0.491616, 1.471256, -0.912463, 1.604439, 1.028536, -1.384328, 1.321113]","[6.70696, -0.07306, -1.873514, 1.158388, -0.092833, -2.344757, 1.139848, -1.832871]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.2690086917091159,"[5.879682, 0.587275, 1.768716, -1.449103, 2.067291, 1.791087, -1.545738, 1.893972]","[5.285934, 0.46034, 1.508751, -0.894076, 1.477484, 0.839458, -1.122547, 1.079019]","[1.214928, 0.053889, 1.996019, -0.655123, -0.172401, -1.61776, 2.279504, -2.067192]"
4,add_node,random,4,6,True,False,,,,best_parent=0,0.3045151306052111,"[5.879682, 0.587275, 1.768716, -1.449103, 2.067291, 1.791087, -1.545738, 1.893972]","[4.926121, 0.444625, 1.203298, -0.776403, 1.513698, 0.958482, -0.910718, 1.053316]","[0.4343, 0.248442, -2.609908, 0.692604, 1.965785, 2.444355, 1.733709, 0.732445]"
5,add_node,goal_bias,5,7,True,False,,,,best_parent=0,0.3177740417579189,"[5.879682, 0.587275, 1.768716, -1.449103, 2.067291, 1.791087, -1.545738, 1.893972]","[4.694392, 0.543585, 1.240882, -0.53675, 1.342285, 1.107776, -1.017167, 1.061534]","[3.625636, 1.0, 1.414221, 0.568551, 0.551712, 1.796334, -1.508124, 1.099436]"
6,add_node,random,6,8,True,False,,,,best_parent=6,0.39777404175791886,"[4.694392, 0.543585, 1.240882, -0.53675, 1.342285, 1.107776, -1.017167, 1.061534]","[4.594207, 0.536643, 1.09445, -0.34821, 1.099295, 1.265491, -0.755104, 0.871788]","[3.424786, 0.455603, -0.614787, 1.852548, -1.737029, 3.106439, 2.303861, -1.34304]"
7,add_node,random,5,9,True,False,,,,best_parent=1,0.369078704478835,"[5.674754, 0.587375, 1.782814, -1.170317, 2.024445, 1.582316, -1.569236, 1.574639]","[4.936755, 0.348806, 1.086926, -0.464115, 1.530238, 0.868522, -1.077603, 0.932789]","[5.054142, -0.708971, -0.197735, 2.983323, 1.712826, -0.12458, -2.919905, -0.397744]"
8,add_node,random,7,10,True,False,,,,best_parent=6,0.45891367670469096,"[4.694392, 0.543585, 1.240882, -0.53675, 1.342285, 1.107776, -1.017167, 1.061534]","[4.324816, 0.457837, 1.008333, -0.213166, 0.960127, 1.096455, -0.487659, 0.857858]","[0.808443, -0.57081, -0.115751, 1.549577, -0.85644, -1.109981, 3.003308, 0.676022]"
9,add_node,random,8,11,True,False,,,,best_parent=3,0.43258262846372125,"[5.599189, 0.491616, 1.471256, -0.912463, 1.604439, 1.028536, -1.384328, 1.321113]","[4.897294, 0.274176, 0.891021, -0.236421, 1.325036, 0.618159, -1.079712, 0.971389]","[4.598161, -0.291568, -0.594059, 1.489642, -0.230515, -1.279741, -1.095692, 1.264001]"
10,add_node,random,9,12,True,False,,,,best_parent=6,0.5194483276210977,"[4.694392, 0.543585, 1.240882, -0.53675, 1.342285, 1.107776, -1.017167, 1.061534]","[4.60144, 0.401282, 1.005789, -0.101687, 0.700911, 1.186992, -0.215752, 0.754145]","[7.477069, -0.18664, 0.979342, 1.057179, -1.993749, 2.128162, 2.610844, -0.32399]"
11,add_node,goal_bias,7,13,True,False,,,,best_parent=1,0.41851934222769843,"[5.674754, 0.587375, 1.782814, -1.170317, 2.024445, 1.582316, -1.569236, 1.574639]","[4.373315, 0.642316, 1.167377, -0.139134, 0.974413, 1.386555, -0.926838, 0.923706]","[3.625636, 1.0, 1.414221, 0.568551, 0.551712, 1.796334, -1.508124, 1.099436]"
12,add_node,random,10,14,True,False,,,,best_parent=3,0.5031381103378044,"[5.599189, 0.491616, 1.471256, -0.912463, 1.604439, 1.028536, -1.384328, 1.321113]","[4.643222, 0.198566, 0.838981, -0.111857, 1.189773, 0.367373, -1.106951, 0.736674]","[2.349935, -0.483899, 0.369262, 1.012474, -0.031131, -1.896249, -1.352819, -1.381888]"
13,add_node,random,12,15,True,False,,,,best_parent=2,0.4483585704427887,"[5.520462, 0.531746, 1.708964, -1.059636, 1.725062, 1.268271, -1.563717, 1.545262]","[4.404343, 0.66321, 1.056333, -0.394912, 0.581976, 1.374393, -0.991842, 1.030284]","[4.626046, 0.812505, 0.262884, -2.222535, -2.222128, 1.287492, -1.456317, 1.791825]"
14,add_node,random,11,16,True,False,,,,best_parent=5,0.548478876637064,"[4.926121, 0.444625, 1.203298, -0.776403, 1.513698, 0.958482, -0.910718, 1.053316]","[4.527114, 0.441432, 0.830069, -0.095288, 0.854311, 0.985829, 0.1547, 0.783632]","[3.975044, 0.739658, -0.475131, -0.047753, 1.993722, -0.50835, 2.906302, 1.002653]"
15,add_node,random,12,17,True,False,,,,best_parent=2,0.46641584176258366,"[5.520462, 0.531746, 1.708964, -1.059636, 1.725062, 1.268271, -1.563717, 1.545262]","[4.101958, 0.615789, 1.223673, 0.162959, 1.243999, 1.561899, -0.902037, 0.945368]","[2.526551, 0.46178, 1.55051, 1.916806, 2.809121, 2.579884, -0.758052, 1.071135]"
16,add_node,random,15,18,True,False,,,,best_parent=5,0.5685801560882047,"[4.926121, 0.444625, 1.203298, -0.776403, 1.513698, 0.958482, -0.910718, 1.053316]","[4.17101, 0.46055, 0.945258, -0.339743, 0.69124, 0.903554, 0.292095, 0.991963]","[0.88667, 0.63687, 2.007647, -2.59435, -0.812767, 0.14473, 1.559293, 2.913396]"
