iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.07999999999999996,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.371682, 0.108085, 0.034377, -0.018002, 0.070941, -0.076531, -0.126532, 0.146692]","[2.992223, 0.870133, 0.27675, -0.144922, 0.571108, -0.616116, -1.018644, 1.180946]"
1,add_node,random,0,3,True,False,,,,best_parent=0,0.08,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.305428, -0.08504, 0.03411, 0.076332, -0.245424, -0.141105, 0.149275, -0.112855]","[3.374163, -0.939466, 0.376824, 0.843265, -2.711269, -1.55883, 1.649083, -1.246748]"
2,add_node,random,2,4,True,False,,,,best_parent=0,0.12701211277837385,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.567516, -0.035045, -0.047113, -0.223804, -0.473784, -0.113598, 0.22523, -0.283153]","[2.97282, 0.423787, -0.792536, -2.9783, -2.569559, 0.138844, 0.922304, -1.846055]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.16749185588615545,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.582636, 0.061302, 0.126455, -0.434058, -0.468743, -0.311518, 0.334274, -0.471083]","[0.700323, 0.811234, 1.477455, -2.07061, -0.429508, -1.852065, 1.183045, -1.933882]"
4,add_node,random,3,6,True,False,,,,best_parent=0,0.16382802375143796,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.683467, -0.021282, -0.442034, -0.110665, -0.687476, -0.024268, 0.086204, -0.265653]","[1.359119, 0.058916, -2.743254, 0.548598, -1.93267, 0.496265, -0.723904, -0.163684]"
5,add_node,random,2,7,True,False,,,,best_parent=0,0.12505781327239923,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.354208, -0.117684, 0.002062, 0.327735, -0.020709, -0.420236, 0.341244, -0.008443]","[0.76373, -0.391738, -0.266986, 2.43833, 1.865835, -2.763622, 1.952885, 0.868124]"
6,add_node,random,5,8,True,False,,,,best_parent=0,0.20488067177464006,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.029211, 0.04299, -0.455678, -0.251762, -0.822371, 0.093174, -0.09992, -0.043365]","[5.559608, 0.885167, -0.634449, -2.10059, -2.589933, 1.632051, -2.538761, 2.869346]"
7,add_node,random,1,9,True,False,,,,best_parent=0,0.13407282780044433,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.422893, 0.138875, 0.177165, -0.23797, 0.206737, -0.35142, -0.386896, 0.042613]","[0.880162, 0.413811, 1.452143, -2.202106, 1.419284, -2.805945, -2.711733, -0.886727]"
8,add_node,random,5,10,True,False,,,,best_parent=0,0.20827522532686593,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.880199, -0.10772, -0.537271, 0.212775, -0.825635, 0.119738, 0.0589, -0.270885]","[2.399233, -0.775137, -1.272627, 2.710166, -1.892401, 1.231654, -0.151922, -0.311276]"
9,add_node,goal_bias,9,11,True,False,,,,best_parent=0,0.23009277724530294,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.01733, -0.224045, -0.422852, 0.113359, -0.842107, 0.095224, -0.153301, -0.075358]","[1.932075, -1.0, 0.340393, -0.549806, -0.951986, -0.068299, -1.568807, 1.228922]"
10,add_node,goal_bias,10,12,True,False,,,,best_parent=0,0.27442084978360587,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.154461, -0.340369, -0.308433, 0.013943, -0.858579, 0.07071, -0.365502, 0.120169]","[1.932075, -1.0, 0.340393, -0.549806, -0.951986, -0.068299, -1.568807, 1.228922]"
11,add_node,random,7,13,True,False,,,,best_parent=0,0.24237520333214616,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.444411, 0.083551, -0.575886, -0.476694, -0.577983, 0.133993, -0.127942, -0.048403]","[5.345598, 0.464654, -1.705356, -2.590147, 1.71827, 0.517523, -0.391235, -0.095732]"
12,add_node,random,12,14,True,False,,,,best_parent=0,0.3054317017152773,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.610288, 0.102024, -0.842703, -0.590758, -0.788532, 0.38129, -0.332317, -0.034404]","[3.031352, 0.260284, -3.128521, -1.567943, -2.592312, 2.499882, -2.083199, 0.08552]"
13,add_node,random,13,15,True,False,,,,best_parent=0,0.32841291209508905,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.650269, 0.018511, -0.913206, -0.810057, -0.828544, 0.429514, -0.194559, -0.360999]","[1.942402, -0.591702, -1.428356, -2.412426, -1.120898, 0.781878, 0.812007, -2.747355]"
14,add_node,random,8,16,True,False,,,,best_parent=0,0.1935774484750852,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.596315, 0.130222, 0.275995, -0.421794, 0.340129, -0.393675, -0.663692, 0.347422]","[2.137344, 0.053328, 1.154202, -2.055253, 1.525449, -0.769156, -3.123298, 3.055953]"
15,add_node,goal_bias,11,17,True,False,,,,best_parent=0,0.3323716586164593,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.291592, -0.456694, -0.194013, -0.085474, -0.875051, 0.046196, -0.577703, 0.315696]","[1.932075, -1.0, 0.340393, -0.549806, -0.951986, -0.068299, -1.568807, 1.228922]"
