iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.07999999999999999,"[1.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.872274, 0.115131, -0.238572, 0.208559, 0.060723, -0.059994, -0.098611, 0.003585]","[2.431212, 0.897291, -1.859341, 1.625435, 0.473255, -0.467572, -0.76854, 0.027939]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.11750609119184921,"[1.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.271466, 0.06875, -0.429731, 0.102897, 0.052842, -0.16665, -0.329412, -0.130888]","[6.399613, -0.41089, -2.406557, -0.989788, -0.028664, -1.269609, -2.716179, -1.521502]"
2,add_node,random,0,4,True,False,,,,best_parent=0,0.08000000000000002,"[1.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.699656, 0.042299, -0.146951, -0.099682, -0.204916, 0.26929, 0.233908, 0.169869]","[0.819379, 0.454446, -1.578787, -1.070945, -2.201541, 2.893152, 2.513013, 1.825003]"
3,add_node,random,2,5,True,False,,,,best_parent=0,0.13952553530883693,"[1.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.628856, 0.04296, -0.138102, -0.14437, 0.086785, -0.252203, -0.427975, -0.103337]","[6.473252, -0.234465, 2.998913, -2.804183, 0.451903, -1.172483, -1.488206, 0.193022]"
4,add_node,goal_bias,0,6,True,False,,,,best_parent=0,0.08,"[1.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.684534, -0.128783, 0.076259, -0.126908, -0.049644, -0.02574, -0.202293, 0.126034]","[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]"
5,add_node,goal_bias,5,7,True,False,,,,best_parent=5,0.16,"[1.684534, -0.128783, 0.076259, -0.126908, -0.049644, -0.02574, -0.202293, 0.126034]","[1.579068, -0.257566, 0.152517, -0.253817, -0.099289, -0.051479, -0.404585, 0.252068]","[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]"
6,add_node,random,4,8,True,False,,,,best_parent=0,0.16866517962736155,"[1.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.802026, 0.07647, 0.135483, -0.372527, 0.267716, -0.100436, -0.41123, 0.095231]","[4.112503, 0.330066, 2.20586, -2.099129, 1.63693, 1.048073, -0.284509, 1.597908]"
7,add_node,goal_bias,6,9,True,False,,,,best_parent=6,0.24,"[1.579068, -0.257566, 0.152517, -0.253817, -0.099289, -0.051479, -0.404585, 0.252068]","[1.473601, -0.386349, 0.228776, -0.380725, -0.148933, -0.077219, -0.606878, 0.378102]","[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]"
8,add_node,random,4,10,True,False,,,,best_parent=0,0.1785709637471589,"[1.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.605834, 0.009213, -0.417684, -0.391989, 0.305821, -0.165338, -0.559512, -0.272264]","[2.393061, -0.302679, -3.001619, -2.680513, 2.330182, 0.637485, -1.77519, -1.833509]"
9,add_node,random,8,11,True,False,,,,best_parent=0,0.25951378403533426,"[1.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.569616, -0.388541, 0.016842, -0.211423, -0.426707, 0.043553, -0.698758, 0.647857]","[2.363218, -0.406657, -1.734892, 1.187937, -2.722635, 1.041784, -1.458188, 2.877514]"
10,add_node,random,7,12,True,False,,,,best_parent=0,0.2009663350215359,"[1.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.080708, 0.152132, 0.247706, -0.234433, 0.276174, 0.083817, -0.292338, -0.163739]","[6.106098, 0.973517, 1.466008, 1.264733, 0.367994, 2.084081, 0.998361, -2.97514]"
11,add_node,random,1,13,True,False,,,,best_parent=0,0.12127882935810462,"[1.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.688186, 0.147061, -0.18398, 0.46662, -0.072938, 0.160512, -0.02274, -0.277696]","[0.151389, 0.413614, 0.271762, 2.620953, -1.188768, 2.00134, 0.610643, -2.625876]"
12,add_node,random,11,14,True,False,,,,best_parent=0,0.2239465181501373,"[1.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.225594, 0.142477, 0.484996, -0.03933, 0.087724, 0.328897, -0.139398, -0.321479]","[4.571119, 0.05282, 2.68865, 1.772546, -1.662375, 2.604904, 1.280919, -1.786372]"
13,add_node,goal_bias,8,15,True,False,,,,best_parent=8,0.32,"[1.473601, -0.386349, 0.228776, -0.380725, -0.148933, -0.077219, -0.606878, 0.378102]","[1.368135, -0.515132, 0.305035, -0.507633, -0.198578, -0.102958, -0.80917, 0.504135]","[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]"
14,add_node,goal_bias,14,16,True,False,,,,best_parent=14,0.4,"[1.368135, -0.515132, 0.305035, -0.507633, -0.198578, -0.102958, -0.80917, 0.504135]","[1.262669, -0.643914, 0.381293, -0.634541, -0.248222, -0.128698, -1.011463, 0.630169]","[0.971054, -1.0, 0.592149, -0.985444, -0.38549, -0.199867, -1.570803, 0.978654]"
