iteration,phase,sample_type,nearest_idx,node_count,elapsed_s,phase_elapsed_s,collision_check_elapsed_s,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
278,choose_parent,random,18,204,3.8105680999997276,0.003928299998733564,0.003928299998733564,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.994609, 0.424272, 0.190507, 0.599963, 0.442878, -0.069582, 0.711396, -1.093425]",0.4,parent_edge_collision,,"[4.369398, 0.351044, -0.312348, 0.362944, 0.28506, 0.088502, 0.446901, -1.319162]","[3.432425, 0.534115, 0.944791, 0.955491, 0.679604, -0.306707, 1.108139, -0.754819]","[2.012504, 0.450185, 1.247857, 2.334138, -0.375008, 0.841838, 0.479245, -1.43778]"
278,choose_parent,random,23,204,3.811851899999965,0.0012117000005673617,0.0012117000005673617,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.040122, 0.525904, 0.665921, 0.461367, 0.608349, -0.485562, 1.188932, -1.086238]",0.45454545454545453,parent_edge_collision,,"[4.546536, 0.519062, 0.433529, 0.049597, 0.548969, -0.634609, 1.256259, -1.36242]","[3.432425, 0.534115, 0.944791, 0.955491, 0.679604, -0.306707, 1.108139, -0.754819]","[2.012504, 0.450185, 1.247857, 2.334138, -0.375008, 0.841838, 0.479245, -1.43778]"
278,choose_parent,random,25,204,3.81273229999897,0.0008089999992080266,0.0008089999992080266,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.145432, 0.331747, 0.173621, 0.506669, 0.552057, 0.108142, 0.663111, -1.083906]",0.32,parent_edge_collision,,"[4.480964, 0.236516, -0.189282, 0.295459, 0.492035, 0.303365, 0.453686, -1.23877]","[3.432425, 0.534115, 0.944791, 0.955491, 0.679604, -0.306707, 1.108139, -0.754819]","[2.012504, 0.450185, 1.247857, 2.334138, -0.375008, 0.841838, 0.479245, -1.43778]"
278,choose_parent,random,32,204,3.8130527999983315,0.0002506000000721542,0.0002506000000721542,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.602462, 0.174694, -0.005338, 0.534491, 0.669795, 0.31611, 0.267284, -1.067218]",0.038461538461538464,parent_edge_collision,,"[4.649263, 0.160317, -0.043344, 0.517651, 0.669402, 0.341023, 0.23365, -1.079714]","[3.432425, 0.534115, 0.944791, 0.955491, 0.679604, -0.306707, 1.108139, -0.754819]","[2.012504, 0.450185, 1.247857, 2.334138, -0.375008, 0.841838, 0.479245, -1.43778]"
278,choose_parent,random,43,204,3.815988299998935,0.002848699999958626,0.002848699999958626,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.965248, 0.552557, 0.721894, 0.496858, 0.587727, -0.63431, 1.215419, -0.963378]",0.35294117647058826,parent_edge_collision,,"[4.255879, 0.562617, 0.600313, 0.246695, 0.537612, -0.813003, 1.273935, -1.077138]","[3.432425, 0.534115, 0.944791, 0.955491, 0.679604, -0.306707, 1.108139, -0.754819]","[2.012504, 0.450185, 1.247857, 2.334138, -0.375008, 0.841838, 0.479245, -1.43778]"
278,choose_parent,random,45,204,3.81654829999934,0.0004917000005661976,0.0004917000005661976,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.79899, 0.585835, 0.539188, 0.338222, 0.751135, -0.818159, 1.225457, -1.031734]",0.2777777777777778,parent_edge_collision,,"[3.939976, 0.605728, 0.383187, 0.100812, 0.778647, -1.014871, 1.270579, -1.13824]","[3.432425, 0.534115, 0.944791, 0.955491, 0.679604, -0.306707, 1.108139, -0.754819]","[2.012504, 0.450185, 1.247857, 2.334138, -0.375008, 0.841838, 0.479245, -1.43778]"
278,add_node,random,113,205,3.818448099998932,,,True,False,,,,best_parent=2,0.4798320247818,"[4.409552, 0.697347, 0.795275, 0.089413, 0.046306, -0.655134, 1.662544, -2.273546]","[3.432425, 0.534115, 0.944791, 0.955491, 0.679604, -0.306707, 1.108139, -0.754819]","[2.012504, 0.450185, 1.247857, 2.334138, -0.375008, 0.841838, 0.479245, -1.43778]"
279,add_node,random,193,206,3.8355320999999094,,,True,False,,,,best_parent=193,1.1458410359321265,"[1.733396, 0.068402, -0.08703, -1.53676, -0.31317, 1.217901, -1.084564, -1.323166]","[1.571291, 0.016005, -0.247248, -1.738295, -0.416337, 1.40904, -1.326454, -1.514885]","[0.529458, -0.32075, -1.276958, -3.033539, -1.07938, 2.637468, -2.881051, -2.74704]"
280,add_node,random,188,207,3.859242599999561,,,True,False,,,,best_parent=188,0.6728670113782373,"[5.262472, 0.484487, -1.448861, -0.113836, 0.982014, 0.426256, 0.764955, -1.381989]","[5.239336, 0.539475, -1.517589, -0.419148, 1.25464, 0.588844, 0.661492, -1.268619]","[5.08981, 0.894862, -1.961781, -2.392369, 3.016613, 1.63965, -0.007187, -0.535914]"
281,add_node,random,92,208,3.8923885999993217,,,True,False,,,,best_parent=14,0.8649295282019267,"[4.892153, 0.167169, 0.251953, 0.919519, -0.183006, -1.086885, 0.510327, -1.720283]","[4.873704, -0.273341, 0.72292, 1.402755, -0.984138, -1.103827, 0.968609, -0.547977]","[7.130925, -0.671906, 1.480729, 1.844499, -1.205041, 0.071706, 1.079745, -1.408859]"
282,add_node,random,201,209,3.9029702999996516,,,True,False,,,,best_parent=109,1.1370476547759971,"[5.153125, -0.244041, -0.508201, 0.258582, -0.816788, -0.944, 0.885162, 0.24691]","[5.471033, -0.333049, -0.694193, -0.256962, -1.00856, -0.516043, 1.190501, 0.980465]","[5.843206, -0.430222, -1.917374, -1.633725, -1.924273, 0.252441, 0.913586, 1.959147]"
283,add_node,random,157,210,3.9168445999985124,,,True,False,,,,best_parent=44,0.7637040404802983,"[3.795467, 0.620184, 0.397468, -0.718186, -0.591127, 0.018644, 1.201221, -1.138639]","[4.805139, 0.675197, 0.493399, -0.662704, -0.564686, -0.439473, 1.035631, 0.734481]","[5.374451, 0.437187, 1.207891, -0.141818, -0.094631, -2.476247, 0.142415, 1.365151]"
284,choose_parent,random,16,210,3.920867899998484,0.0010731999991548946,0.0010731999991548946,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.977021, -0.018068, 0.339483, 0.763611, 0.350134, -1.19175, 0.555504, -1.619909]",0.22727272727272727,parent_edge_collision,,"[4.914329, 0.067916, 0.282674, 0.629367, 0.050281, -1.184523, 0.440598, -1.752139]","[5.190173, -0.310415, 0.532632, 1.220041, 1.369634, -1.216322, 0.946185, -1.170326]","[6.614858, -0.934135, 1.954636, 2.662509, 2.773858, -1.169763, 0.081276, -2.053481]"
284,choose_parent,random,67,210,3.923957299999529,0.0003357999994477723,0.0003357999994477723,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.843833, -0.095988, 0.383863, 0.69672, 0.640758, -1.368803, 0.810104, -1.170827]",0.1875,parent_edge_collision,,"[4.763908, -0.046504, 0.349532, 0.575954, 0.472555, -1.403991, 0.7787, -1.170943]","[5.190173, -0.310415, 0.532632, 1.220041, 1.369634, -1.216322, 0.946185, -1.170326]","[6.614858, -0.934135, 1.954636, 2.662509, 2.773858, -1.169763, 0.081276, -2.053481]"
284,add_node,random,187,211,3.924719399999958,,,True,False,,,,best_parent=34,0.8723663468675876,"[4.78676, 0.013164, 0.477313, 0.72031, 0.213092, -1.282597, 0.604416, -1.430505]","[5.190173, -0.310415, 0.532632, 1.220041, 1.369634, -1.216322, 0.946185, -1.170326]","[6.614858, -0.934135, 1.954636, 2.662509, 2.773858, -1.169763, 0.081276, -2.053481]"
285,add_node,random,166,212,3.9442871999999625,,,True,False,,,,best_parent=109,1.139091373231992,"[5.153125, -0.244041, -0.508201, 0.258582, -0.816788, -0.944, 0.885162, 0.24691]","[5.581437, -0.404252, -0.424415, 0.06718, -0.216377, -1.276917, 1.007396, 0.898105]","[7.26268, -0.875813, -1.144702, 2.488487, 1.272684, -2.475083, 0.677598, 2.807945]"
286,add_node,random,205,213,3.9585277999995014,,,True,False,,,,best_parent=193,1.1832904825357247,"[1.733396, 0.068402, -0.08703, -1.53676, -0.31317, 1.217901, -1.084564, -1.323166]","[1.459634, 0.109059, -0.501443, -1.91581, -0.283516, 1.521143, -1.157983, -1.581484]","[0.770587, 0.683307, -2.070112, -3.011274, 0.536136, 2.212949, -0.118329, -1.992481]"
287,add_node,random,199,214,3.969165799999246,,,True,False,,,,best_parent=199,1.1392022055012818,"[4.705523, -0.130249, -0.889031, 1.612063, -1.41467, -1.405277, -0.17852, 0.636251]","[4.865716, -0.117469, -1.170977, 1.712222, -1.51615, -1.382353, -0.334096, 0.967953]","[5.616801, -0.057549, -2.492915, 2.181829, -1.991957, -1.274874, -1.063534, 2.523181]"
288,extend,goal_bias,14,214,3.970252499999333,0.0005991000016365433,0.0005991000016365433,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]",1.0,extend_edge_collision,,"[4.892153, 0.167169, 0.251953, 0.919519, -0.183006, -1.086885, 0.510327, -1.720283]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]","[5.03654, 0.021986, 0.618179, 1.38624, -0.442241, -1.723162, 0.500885, -1.783881]"
289,extend,goal_bias,14,214,3.974816699999792,0.0005885999999009073,0.0005885999999009073,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]",1.0,extend_edge_collision,,"[4.892153, 0.167169, 0.251953, 0.919519, -0.183006, -1.086885, 0.510327, -1.720283]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]","[5.03654, 0.021986, 0.618179, 1.38624, -0.442241, -1.723162, 0.500885, -1.783881]"
290,add_node,random,112,215,3.995742999999493,,,True,False,,,,best_parent=11,0.6676104792473124,"[3.91155, 0.584432, 0.325944, -0.504423, -0.335159, -0.544551, 0.979249, -1.351917]","[3.318173, 0.573846, -0.783901, -0.332319, -0.198235, -0.144298, 1.275364, -0.076286]","[0.974964, 0.675619, -1.623332, 1.76651, 0.562561, 0.451705, 0.93952, 0.881016]"
291,add_node,random,89,216,4.027769799999078,,,True,False,,,,best_parent=9,0.7600034872318284,"[4.679688, 0.380804, -0.286945, 0.232745, 0.198453, -0.150614, 0.524222, -1.6267]","[4.630029, 0.331944, 0.879713, 0.867988, 0.167572, 0.578371, -0.783433, -0.853588]","[3.273689, 0.729708, 1.259342, 2.060251, -0.418853, 0.608263, -0.842747, -0.445141]"
292,add_node,random,120,217,4.043450099999973,,,True,False,,,,best_parent=58,1.0885340497731275,"[2.580405, 0.143929, 0.343871, -1.3414, 0.070921, 0.050243, -0.123571, -0.428911]","[1.916363, 0.234786, 0.682831, -1.605256, 1.283223, -0.503183, -0.880394, 0.290916]","[3.318707, 0.700531, 1.333591, -2.605544, 1.079109, -0.30645, -3.018916, -0.892553]"
293,add_node,random,169,218,4.050120399999287,,,True,False,,,,best_parent=141,1.1135401248600547,"[4.377387, -0.132761, -0.770351, -0.408642, 1.197806, 0.139654, -1.189203, -0.907613]","[4.630861, -0.343046, -1.356775, -0.831555, 1.058276, -0.330127, -1.273271, -1.346977]","[6.31568, -0.649683, -1.621764, -2.216336, 1.132896, -1.622399, -2.259404, -2.380287]"
294,add_node,random,177,219,4.06698359999973,,,True,False,,,,best_parent=46,0.9016342246026587,"[3.106804, 0.298598, 0.525637, -0.920314, -0.090899, -0.821422, -0.019777, -1.105261]","[2.044236, 0.376077, -0.530929, -0.464879, 0.026955, -1.240311, -0.98484, -1.869874]","[2.050371, 0.640861, -2.951629, -1.056147, 1.985607, -2.329633, 0.039112, -3.044687]"
295,add_node,random,195,220,4.090418199999476,,,True,False,,,,best_parent=68,1.1305153276672029,"[4.416822, -0.082936, -0.172113, 0.875159, -1.008802, -1.134429, 0.61879, -0.39496]","[5.086432, -0.31132, 0.133604, 1.75651, -1.630248, -0.688441, -0.203752, 0.834128]","[6.343541, -0.857044, 1.677148, 2.938724, -2.890223, 2.355962, -0.191139, 1.010869]"
296,add_node,random,191,221,4.103673599998729,,,True,False,,,,best_parent=73,1.0950274294379114,"[4.453877, 0.08642, 0.015972, 0.577646, 0.657113, 0.594857, -0.598526, -0.43349]","[5.239481, 0.090961, 0.620734, -0.089907, 0.552799, 0.117281, -1.67511, 0.954602]","[4.811324, 0.792124, 1.499878, 0.634661, -0.586414, -0.646714, -2.189056, 2.711565]"
297,add_node,random,196,222,4.117036999999982,,,True,False,,,,best_parent=8,0.6758160435305537,"[4.939644, 0.4322, -0.118389, 0.087341, 0.343674, -0.306207, 0.703376, -1.864839]","[5.374314, 0.50353, -0.590189, -0.849288, -0.774349, -0.852253, -0.48624, -1.714606]","[5.369913, 0.844839, -0.009889, -2.409654, -1.661147, -0.77588, -0.624744, -2.030933]"
298,extend,goal_bias,14,222,4.118186899999273,0.000625999999101623,0.000625999999101623,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]",1.0,extend_edge_collision,,"[4.892153, 0.167169, 0.251953, 0.919519, -0.183006, -1.086885, 0.510327, -1.720283]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]","[5.03654, 0.021986, 0.618179, 1.38624, -0.442241, -1.723162, 0.500885, -1.783881]"
299,add_node,random,92,223,4.153233199998795,,,True,False,,,,best_parent=14,0.8590668114519173,"[4.892153, 0.167169, 0.251953, 0.919519, -0.183006, -1.086885, 0.510327, -1.720283]","[4.413353, -0.20776, 0.343903, 1.579116, -0.918847, -1.331463, 1.251922, -0.574377]","[4.151783, -0.239497, -0.857633, 2.849965, -0.792827, -1.407609, 2.757198, -1.476733]"
300,add_node,random,123,224,4.185490699999718,,,True,False,,,,best_parent=58,1.1089854613570873,"[2.580405, 0.143929, 0.343871, -1.3414, 0.070921, 0.050243, -0.123571, -0.428911]","[1.691307, 0.016434, 0.833075, -1.319963, 1.056082, 0.649125, -0.899684, 0.606099]","[1.720645, 0.34525, 1.849737, -2.735259, 1.364815, 3.055788, -2.925613, 1.394409]"
301,choose_parent,random,67,224,4.190263200000118,0.00042100000064237975,0.00042100000064237975,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.86197, -0.08294, 0.359513, 0.701759, 0.63071, -1.360821, 0.79168, -1.118334]",0.15,parent_edge_collision,,"[4.763908, -0.046504, 0.349532, 0.575954, 0.472555, -1.403991, 0.7787, -1.170943]","[5.417652, -0.289409, 0.416075, 1.414658, 1.526922, -1.116193, 0.865229, -0.820218]","[6.875738, -0.154768, -0.331026, 2.662107, 2.535096, -0.474393, 0.346316, 1.423886]"
301,add_node,random,210,225,4.193297899999379,,,True,False,,,,best_parent=34,0.9123306272152556,"[4.78676, 0.013164, 0.477313, 0.72031, 0.213092, -1.282597, 0.604416, -1.430505]","[5.417652, -0.289409, 0.416075, 1.414658, 1.526922, -1.116193, 0.865229, -0.820218]","[6.875738, -0.154768, -0.331026, 2.662107, 2.535096, -0.474393, 0.346316, 1.423886]"
302,extend,goal_bias,14,225,4.194255999998859,0.0005928999999014195,0.0005928999999014195,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]",1.0,extend_edge_collision,,"[4.892153, 0.167169, 0.251953, 0.919519, -0.183006, -1.086885, 0.510327, -1.720283]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]","[5.03654, 0.021986, 0.618179, 1.38624, -0.442241, -1.723162, 0.500885, -1.783881]"
303,add_node,random,220,226,4.205796299998838,,,True,False,,,,best_parent=220,1.1750274294379115,"[5.239481, 0.090961, 0.620734, -0.089907, 0.552799, 0.117281, -1.67511, 0.954602]","[5.154733, 0.142875, 0.306361, -0.181288, 0.538424, 0.242755, -1.702861, 1.26668]","[4.713613, 0.413094, -1.329971, -0.656936, 0.463598, 0.895857, -1.847305, 2.891071]"
304,extend,goal_bias,14,226,4.206838299998708,0.000632499999483116,0.000632499999483116,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]",1.0,extend_edge_collision,,"[4.892153, 0.167169, 0.251953, 0.919519, -0.183006, -1.086885, 0.510327, -1.720283]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]","[5.03654, 0.021986, 0.618179, 1.38624, -0.442241, -1.723162, 0.500885, -1.783881]"
305,extend,goal_bias,14,226,4.211175899999944,0.0005799999998998828,0.0005799999998998828,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]",1.0,extend_edge_collision,,"[4.892153, 0.167169, 0.251953, 0.919519, -0.183006, -1.086885, 0.510327, -1.720283]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]","[5.03654, 0.021986, 0.618179, 1.38624, -0.442241, -1.723162, 0.500885, -1.783881]"
306,extend,goal_bias,14,226,4.211967399998684,0.0005758999996032799,0.0005758999996032799,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]",1.0,extend_edge_collision,,"[4.892153, 0.167169, 0.251953, 0.919519, -0.183006, -1.086885, 0.510327, -1.720283]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]","[5.03654, 0.021986, 0.618179, 1.38624, -0.442241, -1.723162, 0.500885, -1.783881]"
307,add_node,random,130,227,4.245113799999672,,,True,False,,,,best_parent=54,1.0428043828394002,"[2.817384, 0.123637, 0.763314, -1.177784, -0.062932, 0.113922, 0.22059, -0.928648]","[2.120765, -0.104486, 1.022641, -1.429291, 0.606373, 0.150392, 0.245398, 0.730923]","[1.267809, -0.243822, 2.957957, -1.265601, -2.698284, -1.049961, 2.076356, 3.105306]"
308,extend,goal_bias,14,227,4.249447899999723,0.0006761000004189555,0.0006761000004189555,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]",1.0,extend_edge_collision,,"[4.892153, 0.167169, 0.251953, 0.919519, -0.183006, -1.086885, 0.510327, -1.720283]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]","[5.03654, 0.021986, 0.618179, 1.38624, -0.442241, -1.723162, 0.500885, -1.783881]"
309,extend,goal_bias,14,227,4.2502854999984265,0.0005897000010008924,0.0005897000010008924,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]",1.0,extend_edge_collision,,"[4.892153, 0.167169, 0.251953, 0.919519, -0.183006, -1.086885, 0.510327, -1.720283]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]","[5.03654, 0.021986, 0.618179, 1.38624, -0.442241, -1.723162, 0.500885, -1.783881]"
310,choose_parent,random,7,227,4.2676854000001185,0.0013462000006256858,0.0013462000006256858,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.617004, 0.526424, 0.355671, 0.386693, 0.694479, -0.799876, 1.171788, -1.34364]",0.39285714285714285,parent_edge_collision,,"[4.791965, 0.5279, -0.072647, 0.259874, 0.339921, -0.469814, 1.001766, -1.839405]","[4.34661, 0.524142, 1.017618, 0.582685, 1.242433, -1.309972, 1.434549, -0.577458]","[5.680397, 0.727853, 0.584817, 1.154685, 3.027196, -2.910936, 2.173563, 0.958849]"
310,choose_parent,random,45,227,4.271005699998568,0.0005372000014176592,0.0005372000014176592,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.067049, 0.580232, 0.581447, 0.251397, 0.92358, -1.10709, 1.32182, -0.962996]",0.3125,parent_edge_collision,,"[3.939976, 0.605728, 0.383187, 0.100812, 0.778647, -1.014871, 1.270579, -1.13824]","[4.34661, 0.524142, 1.017618, 0.582685, 1.242433, -1.309972, 1.434549, -0.577458]","[5.680397, 0.727853, 0.584817, 1.154685, 3.027196, -2.910936, 2.173563, 0.958849]"
310,add_node,random,200,228,4.279483599999367,,,True,False,,,,best_parent=200,0.48566322780943594,"[4.141782, 0.492858, 1.084083, 0.494843, 0.968349, -1.064113, 1.32106, -0.813387]","[4.34661, 0.524142, 1.017618, 0.582685, 1.242433, -1.309972, 1.434549, -0.577458]","[5.680397, 0.727853, 0.584817, 1.154685, 3.027196, -2.910936, 2.173563, 0.958849]"
311,add_node,random,168,229,4.291477299999315,,,True,False,,,,best_parent=118,1.1913388494079802,"[1.886967, -0.241509, 0.450484, -1.439396, -0.268269, 0.897949, -0.371459, -0.721679]","[1.583993, -0.466194, 0.007889, -1.620965, -1.036817, 1.279364, -0.239335, -0.174906]","[1.751659, -0.787419, -2.256229, -1.560951, -2.664214, 2.856456, 1.222843, 2.415504]"
312,extend,goal_bias,14,229,4.294717699998728,0.0006462000001192791,0.0006462000001192791,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]",1.0,extend_edge_collision,,"[4.892153, 0.167169, 0.251953, 0.919519, -0.183006, -1.086885, 0.510327, -1.720283]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]","[5.03654, 0.021986, 0.618179, 1.38624, -0.442241, -1.723162, 0.500885, -1.783881]"
313,add_node,random,47,230,4.324864700000035,,,True,False,,,,best_parent=8,0.6644590687293557,"[4.939644, 0.4322, -0.118389, 0.087341, 0.343674, -0.306207, 0.703376, -1.864839]","[5.811592, 0.500115, -0.448422, -0.199226, -0.771905, 0.346601, -0.539762, -2.046851]","[7.031099, 0.405715, 1.23563, -1.692491, -1.799635, 1.80041, -0.822719, -2.937743]"
314,add_node,random,180,231,4.340494999998555,,,True,False,,,,best_parent=109,1.1573167055602185,"[5.153125, -0.244041, -0.508201, 0.258582, -0.816788, -0.944, 0.885162, 0.24691]","[5.600857, -0.366712, -0.201914, -0.601747, -0.818293, -1.248696, 0.466866, 0.718641]","[5.88559, -0.755801, 0.298888, -1.106353, -2.243199, -1.733775, -1.416719, 0.049643]"
315,extend,goal_bias,14,231,4.341686699999627,0.0006314000002021203,0.0006314000002021203,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]",1.0,extend_edge_collision,,"[4.892153, 0.167169, 0.251953, 0.919519, -0.183006, -1.086885, 0.510327, -1.720283]","[4.962974, 0.095958, 0.431585, 1.148443, -0.31016, -1.398976, 0.505696, -1.751477]","[5.03654, 0.021986, 0.618179, 1.38624, -0.442241, -1.723162, 0.500885, -1.783881]"
316,add_node,random,200,232,4.359895300000062,,,True,False,,,,best_parent=1,0.40821212719799327,"[4.487227, 0.752991, 0.87221, 0.393728, 0.323477, -0.495707, 1.725665, -2.38893]","[3.898967, 0.558656, 1.38436, 0.240148, 1.055114, -1.056887, 1.41871, -0.831024]","[2.900138, 0.829318, 2.619565, -0.807552, 1.412027, -1.027163, 1.820396, -0.903572]"
317,add_node,random,135,233,4.373678199999631,,,True,False,,,,best_parent=118,1.1732558082649118,"[1.886967, -0.241509, 0.450484, -1.439396, -0.268269, 0.897949, -0.371459, -0.721679]","[1.697134, -0.396571, 0.890049, -0.975261, -0.540906, 1.42003, -0.819978, -1.292356]","[0.816619, -0.736739, 2.232393, -0.241541, -1.625908, 2.250349, -3.040068, -3.124343]"
318,add_node,random,163,234,4.38700179999978,,,True,False,,,,best_parent=163,0.8232445158843272,"[4.756368, 0.563345, 0.256418, -1.117136, -0.977982, 0.422759, 0.963221, 0.517975]","[5.094559, 0.553155, 0.443641, -1.292381, -1.226867, 0.511715, 0.754956, 0.528582]","[7.131458, 0.491785, 1.571269, -2.347866, -2.725886, 1.047488, -0.499401, 0.592471]"
319,add_node,random,165,235,4.395404699998835,,,True,False,,,,best_parent=69,0.8254448157851025,"[5.24089, 0.42296, -0.491597, 0.584559, -0.565466, 0.605575, 0.646797, -1.320351]","[5.940039, 0.589375, -0.994439, 1.161395, -1.056359, 1.117691, 1.005506, -0.313184]","[6.192239, 0.299703, -2.00308, 2.764591, 0.425458, 1.01061, 2.385561, 0.098761]"
320,add_node,random,197,236,4.429526099998839,,,True,False,,,,best_parent=36,0.9705823785947104,"[4.906759, 0.037523, -0.0724, 0.778997, -0.678947, -1.016009, 0.350415, -1.359633]","[5.033129, -0.442244, -0.824316, 1.011876, -0.73739, -1.315122, 0.387736, -0.109586]","[6.756806, -0.991353, -0.035663, 1.666023, -0.352579, -1.872282, -0.493271, -0.789527]"
321,add_node,random,181,237,4.467828299999383,,,True,False,,,,best_parent=58,1.1328306077665293,"[2.580405, 0.143929, 0.343871, -1.3414, 0.070921, 0.050243, -0.123571, -0.428911]","[1.47301, 0.0268, 0.967891, -0.607126, 0.68794, 0.665901, -0.377904, 0.932426]","[0.728371, 0.027429, 2.838924, 0.983713, -1.176662, 1.745217, 0.245744, 2.488138]"
322,add_node,random,122,238,4.488588799998979,,,True,False,,,,best_parent=75,0.908475768185357,"[2.218768, 0.190028, -0.008493, -0.215756, -0.327174, -0.800216, -0.77511, -1.396811]","[2.341659, 0.197562, -0.571675, -0.253976, -0.421028, -0.814828, -1.245842, -1.705696]","[2.386476, -0.145151, -2.81079, -0.240942, -2.617452, -0.186703, -2.901228, -2.788792]"
323,add_node,random,148,239,4.513599899999463,,,True,False,,,,best_parent=38,0.9799844261501027,"[4.829756, 0.132779, 0.357159, 0.952039, -0.440766, -1.081185, 0.096301, -0.995047]","[4.686428, -0.229376, 1.196491, 1.245316, -1.255498, -1.533087, 1.146306, -0.180667]","[7.330203, -0.455996, 2.966692, -0.677222, -2.335148, -2.958008, 2.358126, 0.113847]"
324,add_node,random,170,240,4.537622699999702,,,True,False,,,,best_parent=170,0.9939834737734113,"[5.344272, -0.269936, 0.049102, 0.041509, 1.234172, 0.726299, -0.363208, 0.032607]","[5.602429, -0.240719, -0.25927, 0.066524, 1.32067, 0.772534, -0.188395, 0.289466]","[7.81239, 0.009398, -2.899087, 0.280662, 2.061137, 1.168329, 1.308092, 2.488311]"
325,choose_parent,random,45,240,4.5429563999987295,0.0012759000001096865,0.0012759000001096865,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[3.855006, 0.587901, 0.645308, 0.251384, 0.931766, -0.751721, 1.370497, -0.697934]",0.36363636363636365,parent_edge_collision,,"[3.939976, 0.605728, 0.383187, 0.100812, 0.778647, -1.014871, 1.270579, -1.13824]","[3.706309, 0.556705, 1.104019, 0.514886, 1.199726, -0.291208, 1.545354, 0.072601]","[3.785694, 0.385666, 1.178664, -0.754032, 2.765138, -0.415526, 2.50209, 2.983906]"
325,add_node,random,171,241,4.549514599999384,,,True,False,,,,best_parent=98,0.566138867095273,"[4.08498, 0.524712, 0.791209, 0.460115, 0.789781, -0.716054, 1.3312, -0.829092]","[3.706309, 0.556705, 1.104019, 0.514886, 1.199726, -0.291208, 1.545354, 0.072601]","[3.785694, 0.385666, 1.178664, -0.754032, 2.765138, -0.415526, 2.50209, 2.983906]"
