iteration,phase,sample_type,nearest_idx,node_count,elapsed_s,phase_elapsed_s,collision_check_elapsed_s,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
18,add_node,random,15,20,0.031237700000019686,,,True,False,,,,best_parent=10,0.5143970402401405,"[2.683441, -0.075555, -0.071429, 0.605791, 0.80906, -0.135734, 0.470602, -0.418236]","[2.864591, -0.107754, 0.329959, 0.179233, 1.292619, -0.518334, 0.111234, -1.17362]","[0.205015, -0.409325, 2.023595, 0.04374, 2.882756, 0.561594, -0.877559, -2.627128]"
19,add_node,goal_bias,18,21,0.03357710000000225,,,True,False,,,,best_parent=9,0.47581103208382697,"[2.280843, 0.011385, -0.076416, 0.581481, 0.613144, -0.154401, 0.314542, -0.309817]","[2.697746, -0.229452, 0.188145, 0.913164, 0.532748, 0.093717, -0.326159, -0.392766]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]"
20,add_node,goal_bias,20,22,0.0361892999999327,,,True,False,,,,best_parent=9,0.543118241573227,"[2.280843, 0.011385, -0.076416, 0.581481, 0.613144, -0.154401, 0.314542, -0.309817]","[2.569736, -0.316684, 0.173774, 1.134854, 0.392728, 0.252235, -0.585596, -0.317728]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]"
20,connect_goal,,21,22,0.036438299999645096,,,True,False,,,,periodic_goal_connected,0.5450919438529249,"[2.569736, -0.316684, 0.173774, 1.134854, 0.392728, 0.252235, -0.585596, -0.317728]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]",
21,add_node,random,16,23,0.03933569999935571,,,True,False,,,,best_parent=10,0.5513029760634487,"[2.683441, -0.075555, -0.071429, 0.605791, 0.80906, -0.135734, 0.470602, -0.418236]","[3.977886, -0.188583, 0.337346, 0.695213, 0.514144, -0.737127, 0.010724, -0.634127]","[7.143615, -0.250122, 2.1835, 1.96523, -1.6863, -2.059775, -2.731789, -2.25347]"
22,add_node,random,22,24,0.04294140000001789,,,True,False,,,,best_parent=10,0.580862964679417,"[2.683441, -0.075555, -0.071429, 0.605791, 0.80906, -0.135734, 0.470602, -0.418236]","[4.298149, -0.089019, 0.219836, 0.848234, 0.387294, -0.617963, -0.130604, -0.682731]","[7.706275, 0.970517, -1.030669, 2.476623, -0.962599, 0.650137, -1.634564, -1.199963]"
23,add_node,random,11,25,0.04630509999969945,,,True,False,,,,best_parent=0,0.25810146735683803,"[2.023442, 0.440376, -0.225434, 0.402762, 0.670947, 0.127525, 1.469453, -0.198601]","[1.598918, 0.148371, -0.872334, -0.428522, 0.153554, -0.296226, 1.648158, 0.091139]","[1.660291, -0.29909, -2.572745, -2.962216, -0.354123, 1.021585, 2.726242, -0.447587]"
24,extend,random,21,25,0.04699339999933727,0.00039370000013150275,0.00039370000013150275,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[2.612866, -0.360852, 0.339287, 1.176405, 0.136383, 0.292379, -0.535865, -0.081183]",0.8333333333333334,extend_edge_collision,,"[2.569736, -0.316684, 0.173774, 1.134854, 0.392728, 0.252235, -0.585596, -0.317728]","[2.621493, -0.369686, 0.37239, 1.184716, 0.085115, 0.300408, -0.525918, -0.033874]","[3.147495, -0.908347, 2.390932, 1.691464, -3.041171, 0.789994, 0.08059, 2.850945]"
25,add_node,random,24,26,0.05051569999977801,,,True,False,,,,best_parent=0,0.314076385372735,"[2.023442, 0.440376, -0.225434, 0.402762, 0.670947, 0.127525, 1.469453, -0.198601]","[1.681443, 0.150274, -1.008136, -0.636668, -0.098563, -0.498072, 1.53542, 0.35436]","[2.533318, 0.169916, -2.409965, -2.785283, -2.701083, -2.581652, 0.371668, 3.071491]"
26,extend,random,0,26,0.051436899999316665,0.0006178999992698664,0.0006178999992698664,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[1.772284, 0.426747, -0.036597, 0.348696, 0.874984, 0.294514, 1.489288, 0.121116]",1.0,extend_edge_collision,,"[2.023442, 0.440376, -0.225434, 0.402762, 0.670947, 0.127525, 1.469453, -0.198601]","[1.772284, 0.426747, -0.036597, 0.348696, 0.874984, 0.294514, 1.489288, 0.121116]","[0.120318, 0.337102, 1.205458, -0.006915, 2.217018, 1.392861, 1.61975, 2.224019]"
27,add_node,goal_bias,21,27,0.054824099999677856,,,True,False,,,,best_parent=9,0.5448719031271738,"[2.280843, 0.011385, -0.076416, 0.581481, 0.613144, -0.154401, 0.314542, -0.309817]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]"
27,connect_goal,,26,27,0.05521819999921718,,,True,False,,,,periodic_goal_connected,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]",
28,add_node,goal_bias,26,28,0.05852899999990768,,,True,False,,,,best_parent=26,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]"
28,connect_goal,,26,28,0.05893489999925805,,,True,False,,,,periodic_goal_connected,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]",
29,add_node,random,16,29,0.06287689999953727,,,True,False,,,,best_parent=10,0.5064736110390428,"[2.683441, -0.075555, -0.071429, 0.605791, 0.80906, -0.135734, 0.470602, -0.418236]","[3.805773, -0.258736, 0.153401, 0.356888, 0.773837, -0.341481, 0.325256, -0.238151]","[5.050729, -0.999029, 0.065155, -1.767242, 1.273104, 2.292545, 0.858509, 2.125252]"
30,add_node,random,0,30,0.06701079999947979,,,True,False,,,,best_parent=0,0.08000000000000003,"[2.023442, 0.440376, -0.225434, 0.402762, 0.670947, 0.127525, 1.469453, -0.198601]","[2.309763, 0.401863, -0.296905, 0.434319, 0.804668, 0.306914, 1.584645, 0.142781]","[3.245508, 0.275997, -0.530485, 0.53745, 1.241693, 0.89319, 1.961114, 1.25848]"
30,connect_goal,,26,30,0.06743589999950927,,,True,False,,,,periodic_goal_connected,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]",
31,add_node,goal_bias,26,31,0.07102129999930185,,,True,False,,,,best_parent=26,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]"
31,connect_goal,,26,31,0.07151619999967807,,,True,False,,,,periodic_goal_connected,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]",
32,add_node,random,26,32,0.0757925999996587,,,True,False,,,,best_parent=9,0.5777672025432397,"[2.280843, 0.011385, -0.076416, 0.581481, 0.613144, -0.154401, 0.314542, -0.309817]","[2.583654, -0.352616, 0.014973, 1.190254, 0.055247, 0.034567, -0.744519, -0.487455]","[2.740228, -0.66235, -1.43783, 1.648068, -3.007455, -1.997098, -2.143004, -2.060668]"
32,connect_goal,,26,32,0.07639990000006947,,,True,False,,,,periodic_goal_connected,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]",
33,add_node,random,25,33,0.07968929999969987,,,True,False,,,,best_parent=24,0.39326692208816505,"[1.598918, 0.148371, -0.872334, -0.428522, 0.153554, -0.296226, 1.648158, 0.091139]","[1.676555, 0.11736, -1.21489, -0.844148, -0.301145, -0.381607, 1.230953, 0.261568]","[1.633639, -0.171623, -3.030189, -2.665823, -2.079806, 0.640954, -1.442265, -0.553139]"
34,add_node,random,23,34,0.0849724999998216,,,True,False,,,,best_parent=10,0.6087436746904643,"[2.683441, -0.075555, -0.071429, 0.605791, 0.80906, -0.135734, 0.470602, -0.418236]","[4.397237, -0.054706, 0.459441, 0.944228, 0.691942, -0.691501, -0.332939, -0.512995]","[5.160715, 0.20967, 2.30559, 1.683859, 3.039245, -1.258107, -1.891926, 0.79482]"
35,add_node,goal_bias,26,35,0.08945579999999609,,,True,False,,,,best_parent=26,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]"
35,connect_goal,,26,35,0.09016649999921356,,,True,False,,,,periodic_goal_connected,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]",
36,add_node,goal_bias,26,36,0.09435339999981807,,,True,False,,,,best_parent=26,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]"
36,connect_goal,,26,36,0.09512989999984711,,,True,False,,,,periodic_goal_connected,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]",
37,add_node,goal_bias,26,37,0.0995651999992333,,,True,False,,,,best_parent=26,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]"
37,connect_goal,,26,37,0.1003815999993094,,,True,False,,,,periodic_goal_connected,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]",
38,add_node,goal_bias,26,38,0.1046474999993734,,,True,False,,,,best_parent=26,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]"
38,connect_goal,,26,38,0.10550409999996191,,,True,False,,,,periodic_goal_connected,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]",
39,add_node,random,21,39,0.11122749999958614,,,True,False,,,,best_parent=9,0.5560247570643174,"[2.280843, 0.011385, -0.076416, 0.581481, 0.613144, -0.154401, 0.314542, -0.309817]","[2.407008, -0.28956, 0.107109, 1.037283, 0.714519, 0.49399, -0.768977, -0.454951]","[1.429704, -0.12666, -0.293265, 0.451301, 2.64711, 1.945907, -1.870318, -1.279077]"
40,add_node,random,29,40,0.1155388999995921,,,True,False,,,,best_parent=0,0.12155559136231364,"[2.023442, 0.440376, -0.225434, 0.402762, 0.670947, 0.127525, 1.469453, -0.198601]","[2.252425, 0.410728, 0.080052, 0.310048, 0.821173, 0.529112, 1.459822, 0.306455]","[1.903583, 0.464659, 2.373465, -0.44602, 0.921593, 1.880966, 0.700399, 1.302248]"
40,connect_goal,,26,40,0.11633889999939129,,,True,False,,,,periodic_goal_connected,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]",
41,add_node,random,23,41,0.12359089999972639,,,True,False,,,,best_parent=10,0.6247298276387953,"[2.683441, -0.075555, -0.071429, 0.605791, 0.80906, -0.135734, 0.470602, -0.418236]","[4.43875, -0.095367, -0.021592, 1.049314, 0.170806, -0.552389, -0.323397, -0.91177]","[5.418432, -0.139603, -1.70381, 2.450396, -1.337638, -0.095482, -1.666741, -2.507666]"
42,extend,random,39,41,0.12433789999977307,0.0002932999996119179,0.0002932999996119179,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[2.190005, 0.396574, 0.075858, 0.320753, 0.981798, 0.567987, 1.34006, 0.318129]",0.42857142857142855,extend_edge_collision,,"[2.252425, 0.410728, 0.080052, 0.310048, 0.821173, 0.529112, 1.459822, 0.306455]","[2.106779, 0.377702, 0.070265, 0.335028, 1.195963, 0.619822, 1.180378, 0.333695]","[1.458667, 0.23074, 0.026717, 0.446187, 2.86374, 1.023473, -0.063124, 0.454912]"
43,add_node,goal_bias,26,42,0.12925739999991492,,,True,False,,,,best_parent=26,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]"
43,connect_goal,,26,42,0.1302531999999701,,,True,False,,,,periodic_goal_connected,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]",
44,add_node,random,19,43,0.1340738999997484,,,True,False,,,,best_parent=10,0.5653606482444843,"[2.683441, -0.075555, -0.071429, 0.605791, 0.80906, -0.135734, 0.470602, -0.418236]","[2.968894, -0.181508, 0.409085, -0.085798, 1.392078, -0.32955, 0.201997, -1.421868]","[3.679775, -0.684183, 0.948374, -1.892143, 2.069953, 0.957134, 0.820601, -3.113826]"
45,add_node,random,31,44,0.13978829999996378,,,True,False,,,,best_parent=9,0.6069700472759765,"[2.280843, 0.011385, -0.076416, 0.581481, 0.613144, -0.154401, 0.314542, -0.309817]","[2.324431, -0.395842, 0.088147, 0.890327, -0.172798, 0.058407, -0.866744, -0.656861]","[0.425387, -0.712505, 0.624209, -1.306903, -1.843435, 0.233051, -1.762152, -1.897912]"
46,add_node,random,17,45,0.14491149999957997,,,True,False,,,,best_parent=0,0.2684236467109246,"[2.023442, 0.440376, -0.225434, 0.402762, 0.670947, 0.127525, 1.469453, -0.198601]","[2.919711, 0.529878, 0.183881, -0.050765, -0.276939, -0.751377, 1.299747, 0.228013]","[2.640361, 0.713281, 2.990441, -2.127144, -2.613018, 0.308198, 2.822352, 2.740085]"
47,add_node,random,32,46,0.14727700000003097,,,True,False,,,,best_parent=24,0.434833412843063,"[1.598918, 0.148371, -0.872334, -0.428522, 0.153554, -0.296226, 1.648158, 0.091139]","[1.87328, -0.001133, -1.263734, -0.946816, -0.415948, -0.131128, 1.236595, 0.236341]","[3.210867, -0.806802, -1.595835, -1.644879, -1.196525, 1.571942, 1.274957, 0.064817]"
48,add_node,random,43,47,0.15074929999991582,,,True,False,,,,best_parent=43,0.6869700472759764,"[2.324431, -0.395842, 0.088147, 0.890327, -0.172798, 0.058407, -0.866744, -0.656861]","[2.401404, -0.402331, 0.213627, 0.825885, -0.468692, 0.404343, -0.839437, -0.799611]","[2.876434, -0.442378, 0.988018, 0.428188, -2.294776, 2.539253, -0.670913, -1.680577]"
49,add_node,random,22,48,0.15946409999924072,,,True,False,,,,best_parent=10,0.5931058929659373,"[2.683441, -0.075555, -0.071429, 0.605791, 0.80906, -0.135734, 0.470602, -0.418236]","[3.932754, -0.265675, 0.570999, 0.422352, 0.351989, -0.828725, -0.05135, -0.792044]","[3.632813, -0.778009, 2.123812, -1.39103, -0.725665, -1.437469, -0.463879, -1.841532]"
50,add_node,random,39,49,0.16459699999995792,,,True,False,,,,best_parent=0,0.18866452152044674,"[2.023442, 0.440376, -0.225434, 0.402762, 0.670947, 0.127525, 1.469453, -0.198601]","[2.283721, 0.40725, 0.322247, 0.042575, 0.850521, 0.720347, 1.242141, 0.497896]","[2.626925, 0.369116, 2.978242, -2.890616, 1.172357, 2.817489, -1.145027, 2.5973]"
50,connect_goal,,26,49,0.16545210000003863,,,True,False,,,,periodic_goal_connected,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]",
51,add_node,random,40,50,0.1737316999997347,,,True,False,,,,best_parent=10,0.6416021575419559,"[2.683441, -0.075555, -0.071429, 0.605791, 0.80906, -0.135734, 0.470602, -0.418236]","[4.708472, -0.0505, -0.066928, 1.068146, 0.318013, -0.248412, -0.187911, -1.13925]","[7.007191, 0.331886, -0.453306, 1.228645, 1.572597, 2.342249, 0.966774, -3.077954]"
52,add_node,goal_bias,26,51,0.1800344999992376,,,True,False,,,,best_parent=26,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]"
52,connect_goal,,26,51,0.18121139999948355,,,True,False,,,,periodic_goal_connected,0.5448719031271738,"[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]","[2.566578, -0.318836, 0.17342, 1.140323, 0.389273, 0.256146, -0.591997, -0.315877]",
53,add_node,random,46,52,0.18530699999973876,,,True,False,,,,best_parent=18,0.7399092257715665,"[2.825755, -0.14222, 0.202516, 0.691475, 0.672768, -0.064801, -0.066722, -0.467804]","[2.382287, -0.416741, 0.031785, 0.511102, -0.595461, 0.706206, -0.860113, -0.90136]","[2.287388, -0.488273, -0.870891, -1.051499, -1.224745, 2.204673, -0.962752, -1.406446]"
54,add_node,random,28,53,0.1944789999997738,,,True,False,,,,best_parent=10,0.5282129487795497,"[2.683441, -0.075555, -0.071429, 0.605791, 0.80906, -0.135734, 0.470602, -0.418236]","[3.523067, -0.316029, 0.408556, 0.279696, 0.733237, -0.401478, 0.371568, 0.063646]","[0.974638, -0.832489, 2.70863, -0.416144, 0.367252, -0.942314, 0.789039, 2.784167]"
55,add_node,random,43,54,0.20010009999987233,,,True,False,,,,best_parent=9,0.6311478033757139,"[2.280843, 0.011385, -0.076416, 0.581481, 0.613144, -0.154401, 0.314542, -0.309817]","[2.197003, -0.385743, -0.000901, 0.571067, -0.322075, -0.182337, -1.080216, -0.730829]","[1.237078, -0.309668, -0.671705, -1.833934, -1.446582, -1.995873, -2.688309, -1.288036]"
56,add_node,random,38,55,0.2073244999992312,,,True,False,,,,best_parent=9,0.5678855008221847,"[2.280843, 0.011385, -0.076416, 0.581481, 0.613144, -0.154401, 0.314542, -0.309817]","[2.287523, -0.257182, -0.060862, 0.770925, 0.910149, 0.79226, -0.819248, -0.390737]","[1.575825, -0.064324, -1.061369, -0.815614, 2.075406, 2.568881, -1.118678, -0.008252]"
57,add_node,random,17,56,0.21186599999964528,,,True,False,,,,best_parent=0,0.29126322918310255,"[2.023442, 0.440376, -0.225434, 0.402762, 0.670947, 0.127525, 1.469453, -0.198601]","[3.035879, 0.560997, -0.358027, 0.176609, -0.372502, -0.951911, 0.994871, -0.117263]","[3.745467, 0.946163, -2.532422, 0.409972, -2.894559, -1.740677, -0.271012, -0.955845]"
