iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08000000000000003,"[1.29884, 0.470217, 2.382789, -1.349691, 0.17615, -0.139405, 1.051595, 0.819601]","[1.567552, 0.400721, 2.396455, -1.233636, 0.186775, -0.257363, 0.700143, 0.908802]","[4.257204, -0.294894, 2.53324, -0.071996, 0.293117, -1.438046, -2.817694, 1.801648]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.1384910082617897,"[1.29884, 0.470217, 2.382789, -1.349691, 0.17615, -0.139405, 1.051595, 0.819601]","[1.878079, 0.372528, 2.12944, -1.020301, 0.063357, -0.201096, 0.54502, 0.752711]","[7.341106, -0.123471, -2.568069, 2.732848, -2.107903, 0.78878, -2.184006, -1.993357]"
2,add_node,random,2,4,True,False,,,,best_parent=0,0.19148420375131245,"[1.29884, 0.470217, 2.382789, -1.349691, 0.17615, -0.139405, 1.051595, 0.819601]","[2.153086, 0.28165, 2.093091, -0.975557, 0.05699, -0.498579, 0.546515, 0.929696]","[4.390829, -0.457827, 1.797314, -0.611479, 0.005184, -2.919204, 0.558674, 2.36983]"
3,choose_parent,random,1,4,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[1.630781, 0.389081, 2.380859, -1.204003, 0.195366, -0.267825, 0.685584, 0.919858]",0.06666666666666667,parent_edge_collision,,"[1.567552, 0.400721, 2.396455, -1.233636, 0.186775, -0.257363, 0.700143, 0.908802]","[2.515997, 0.226129, 2.162522, -0.789137, 0.315652, -0.414304, 0.481754, 1.074649]","[5.923233, -0.29513, 2.814381, 0.961096, 2.744135, 0.376927, -0.126257, 2.435565]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.24519897316809347,"[1.29884, 0.470217, 2.382789, -1.349691, 0.17615, -0.139405, 1.051595, 0.819601]","[2.515997, 0.226129, 2.162522, -0.789137, 0.315652, -0.414304, 0.481754, 1.074649]","[5.923233, -0.29513, 2.814381, 0.961096, 2.744135, 0.376927, -0.126257, 2.435565]"
4,add_node,random,2,6,True,False,,,,best_parent=0,0.16431415238809607,"[1.29884, 0.470217, 2.382789, -1.349691, 0.17615, -0.139405, 1.051595, 0.819601]","[1.960999, 0.419837, 1.960852, -0.729486, 0.250134, 0.011657, 0.681408, 0.633349]","[2.959704, 0.989639, -0.069681, 2.773169, 2.499731, 2.574115, 2.324099, -0.804274]"
5,add_node,random,5,7,True,False,,,,best_parent=0,0.18791631419884242,"[1.29884, 0.470217, 2.382789, -1.349691, 0.17615, -0.139405, 1.051595, 0.819601]","[2.16455, 0.447225, 1.728677, -0.803897, 0.147724, 0.218848, 1.002821, 0.581751]","[3.487578, 0.625244, 0.219607, -1.287546, -0.51791, 1.565535, 3.091917, 0.246375]"
6,choose_parent,goal_bias,1,7,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[1.628466, 0.395623, 2.387871, -1.205803, 0.192056, -0.263228, 0.669053, 0.929294]",0.05555555555555555,parent_edge_collision,,"[1.567552, 0.400721, 2.396455, -1.233636, 0.186775, -0.257363, 0.700143, 0.908802]","[2.664002, 0.308956, 2.241941, -0.732635, 0.281842, -0.362931, 0.140535, 1.277656]","[3.898853, 1.0, 2.904566, -0.261218, -0.000245, 0.065684, -2.706365, 2.971401]"
6,add_node,goal_bias,4,8,True,False,,,,best_parent=0,0.27283134413484667,"[1.29884, 0.470217, 2.382789, -1.349691, 0.17615, -0.139405, 1.051595, 0.819601]","[2.664002, 0.308956, 2.241941, -0.732635, 0.281842, -0.362931, 0.140535, 1.277656]","[3.898853, 1.0, 2.904566, -0.261218, -0.000245, 0.065684, -2.706365, 2.971401]"
7,choose_parent,random,1,8,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[1.604707, 0.405469, 2.371673, -1.179094, 0.19001, -0.260981, 0.699419, 0.87442]",0.07142857142857142,parent_edge_collision,,"[1.567552, 0.400721, 2.396455, -1.233636, 0.186775, -0.257363, 0.700143, 0.908802]","[2.087728, 0.467193, 2.049508, -0.470053, 0.232069, -0.308012, 0.690004, 0.427459]","[3.183244, 0.876571, 2.815898, 1.772628, 0.075905, -3.071401, 0.764309, -1.35237]"
