iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.07999999999999999,"[1.998015, 0.502018, -2.22247, -1.19337, -1.318105, 2.184045, 1.288333, -1.579667]","[2.188608, 0.444312, -2.229215, -1.026259, -1.14577, 1.947009, 1.078131, -1.383257]","[5.118122, -0.44265, -2.332883, 1.54232, 1.503112, -1.696346, -2.152778, 1.635658]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.15164809442674487,"[1.998015, 0.502018, -2.22247, -1.19337, -1.318105, 2.184045, 1.288333, -1.579667]","[2.463276, 0.390861, -2.173061, -0.927869, -1.085393, 1.648475, 0.821025, -1.452952]","[5.84384, -0.267008, -1.481938, 0.283093, -0.342292, -2.025833, -2.343384, -2.31074]"
2,add_node,random,2,4,True,False,,,,best_parent=0,0.2027513877863874,"[1.998015, 0.502018, -2.22247, -1.19337, -1.318105, 2.184045, 1.288333, -1.579667]","[2.515987, 0.394386, -2.045636, -1.068068, -0.871042, 1.373217, 0.790005, -1.149704]","[3.103755, 0.433688, -0.624752, -2.631389, 1.519118, -1.696087, 0.444111, 2.231715]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.25998086794080916,"[1.998015, 0.502018, -2.22247, -1.19337, -1.318105, 2.184045, 1.288333, -1.579667]","[2.826307, 0.384731, -2.072947, -1.131519, -0.868088, 1.011394, 0.940501, -0.970016]","[5.801266, 0.292178, -2.33477, -1.739804, -0.839767, -2.457331, 2.383265, 0.752611]"
4,add_node,random,3,6,True,False,,,,best_parent=0,0.23018812270610292,"[1.998015, 0.502018, -2.22247, -1.19337, -1.318105, 2.184045, 1.288333, -1.579667]","[2.322428, 0.32694, -1.851408, -0.765779, -0.88214, 1.373024, 0.902039, -0.944518]","[0.119387, -0.440716, 0.359249, 2.674805, -1.008455, 1.370817, 2.177184, 1.390858]"
5,add_node,goal_bias,0,7,True,False,,,,best_parent=0,0.07999999999999999,"[1.998015, 0.502018, -2.22247, -1.19337, -1.318105, 2.184045, 1.288333, -1.579667]","[2.141773, 0.597862, -2.301468, -0.965411, -1.213433, 2.312348, 1.38678, -1.810881]","[2.744948, 1.0, -2.632923, -0.008948, -0.774255, 2.850676, 1.799839, -2.781]"
6,add_node,random,2,8,True,False,,,,best_parent=0,0.18716842169086514,"[1.998015, 0.502018, -2.22247, -1.19337, -1.318105, 2.184045, 1.288333, -1.579667]","[2.472522, 0.259148, -2.134364, -1.020497, -1.217162, 1.782903, 0.632021, -1.444574]","[2.54077, -0.713053, -1.848734, -1.704204, -2.189771, 2.775147, -0.763063, -1.382732]"
7,add_node,random,5,9,True,False,,,,best_parent=0,0.2806052377339961,"[1.998015, 0.502018, -2.22247, -1.19337, -1.318105, 2.184045, 1.288333, -1.579667]","[2.16195, 0.290652, -1.478019, -0.571451, -0.974791, 1.301747, 0.905432, -0.764823]","[0.850662, -0.005855, 1.57298, 1.016422, -1.731846, 0.719341, 0.933153, 0.703482]"
8,add_node,random,4,10,True,False,,,,best_parent=0,0.327513113832422,"[1.998015, 0.502018, -2.22247, -1.19337, -1.318105, 2.184045, 1.288333, -1.579667]","[3.123329, 0.370403, -1.873243, -1.13816, -0.62035, 0.879706, 0.859856, -0.706412]","[6.919356, 0.187285, 0.679034, -1.22303, 2.545811, -0.803296, -0.170811, 2.662522]"
9,add_node,random,9,11,True,False,,,,best_parent=1,0.36844581591945325,"[2.188608, 0.444312, -2.229215, -1.026259, -1.14577, 1.947009, 1.078131, -1.383257]","[3.073847, 0.431403, -1.743729, -1.107938, -0.818709, 0.747135, 0.516847, -0.558399]","[2.678814, 0.918388, -0.709768, -0.866663, -2.402293, -0.311237, -2.221532, 0.62325]"
10,add_node,random,9,12,True,False,,,,best_parent=1,0.3735424096237434,"[2.188608, 0.444312, -2.229215, -1.026259, -1.14577, 1.947009, 1.078131, -1.383257]","[3.308874, 0.420002, -1.816116, -1.007519, -0.28789, 0.977662, 1.033004, -0.516784]","[5.035364, 0.88152, -1.284555, 0.208079, 2.805629, 1.889138, 2.644134, 1.247693]"
11,add_node,random,4,13,True,False,,,,best_parent=0,0.2999499080873751,"[1.998015, 0.502018, -2.22247, -1.19337, -1.318105, 2.184045, 1.288333, -1.579667]","[2.668328, 0.292144, -2.02168, -1.261955, -0.983007, 0.70072, 1.083936, -0.923385]","[0.912626, -0.736831, -1.451921, -2.711565, -2.260162, -2.751974, 2.678016, -0.405145]"
12,add_node,goal_bias,6,14,True,False,,,,best_parent=6,0.16000000000000003,"[2.141773, 0.597862, -2.301468, -0.965411, -1.213433, 2.312348, 1.38678, -1.810881]","[2.285531, 0.693706, -2.380465, -0.737452, -1.108762, 2.44065, 1.485226, -2.042095]","[2.744948, 1.0, -2.632923, -0.008948, -0.774255, 2.850676, 1.799839, -2.781]"
13,add_node,random,11,15,True,False,,,,best_parent=1,0.4212089507511968,"[2.188608, 0.444312, -2.229215, -1.026259, -1.14577, 1.947009, 1.078131, -1.383257]","[3.325844, 0.335236, -1.900451, -1.004291, -0.05956, 0.933452, 0.801677, -0.258607]","[3.537932, -0.724154, -2.954455, -0.963945, 2.794047, 0.380923, -2.089386, 2.968021]"
14,add_node,random,8,16,True,False,,,,best_parent=0,0.3404886655772276,"[1.998015, 0.502018, -2.22247, -1.19337, -1.318105, 2.184045, 1.288333, -1.579667]","[2.323239, 0.25087, -1.260726, -0.463476, -1.075687, 1.333368, 0.818125, -0.387086]","[3.654848, -0.077571, 0.533253, 0.42797, -1.908696, 1.594428, 0.097315, 2.731533]"
15,add_node,random,10,17,True,False,,,,best_parent=1,0.39232376211769093,"[2.188608, 0.444312, -2.229215, -1.026259, -1.14577, 1.947009, 1.078131, -1.383257]","[3.022569, 0.454963, -1.475029, -1.257919, -0.923136, 0.556161, 0.366048, -0.842056]","[2.647412, 0.62733, 0.490806, -2.355195, -1.687132, -0.841029, -0.737214, -2.917322]"
16,add_node,random,15,18,True,False,,,,best_parent=1,0.3812151870619255,"[2.188608, 0.444312, -2.229215, -1.026259, -1.14577, 1.947009, 1.078131, -1.383257]","[2.349104, 0.313672, -0.964355, -0.682115, -1.203069, 1.379467, 0.998502, -0.224082]","[2.55689, 0.81819, 1.416542, -2.438554, -2.226388, 1.749806, 2.447565, 1.085407]"
17,add_node,goal_bias,13,19,True,False,,,,best_parent=0,0.24000000000000002,"[1.998015, 0.502018, -2.22247, -1.19337, -1.318105, 2.184045, 1.288333, -1.579667]","[2.429289, 0.789549, -2.459463, -0.509492, -1.00409, 2.568953, 1.583673, -2.273309]","[2.744948, 1.0, -2.632923, -0.008948, -0.774255, 2.850676, 1.799839, -2.781]"
18,choose_parent,random,16,19,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[2.984083, 0.444692, -1.43723, -1.232681, -0.940513, 0.591088, 0.381977, -0.812935]",0.047619047619047616,parent_edge_collision,,"[3.022569, 0.454963, -1.475029, -1.257919, -0.923136, 0.556161, 0.366048, -0.842056]","[2.214367, 0.239273, -0.681245, -0.727925, -1.288049, 1.289629, 0.700551, -0.230519]","[0.515101, -0.69903, 2.889252, -1.305659, -2.359797, 0.156621, -3.057121, -0.311696]"
18,add_node,random,17,20,True,False,,,,best_parent=1,0.42973549787443877,"[2.188608, 0.444312, -2.229215, -1.026259, -1.14577, 1.947009, 1.078131, -1.383257]","[2.214367, 0.239273, -0.681245, -0.727925, -1.288049, 1.289629, 0.700551, -0.230519]","[0.515101, -0.69903, 2.889252, -1.305659, -2.359797, 0.156621, -3.057121, -0.311696]"
