iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,goal_bias,0,2,True,False,,,,best_parent=0,0.08000000000000003,"[1.884054, -1.0, 0.374878, -0.586754, -0.893944, -0.089445, -1.569136, 1.195051]","[2.259496, -1.0, 0.155407, -0.662202, -0.694491, -0.215564, -1.764102, 1.069458]","[4.90904, -1.0, -1.393429, -1.19465, 0.713073, -1.105605, -3.14, 0.183127]"
1,add_node,random,0,3,True,False,,,,best_parent=0,0.08000000000000003,"[1.884054, -1.0, 0.374878, -0.586754, -0.893944, -0.089445, -1.569136, 1.195051]","[2.239887, -0.980555, 0.533267, -0.755568, -0.939507, 0.083115, -1.313692, 1.329123]","[7.039217, -0.718294, 2.669563, -3.032462, -1.554038, 2.410532, 2.131647, 3.137437]"
2,add_node,random,1,4,True,False,,,,best_parent=0,0.13570887280113153,"[1.884054, -1.0, 0.374878, -0.586754, -0.893944, -0.089445, -1.569136, 1.195051]","[2.561348, -0.905665, -0.030654, -0.537889, -0.63312, -0.011882, -1.808902, 0.970698]","[6.974272, 0.47347, -2.750768, 1.279508, 0.264092, 2.965847, -2.463863, -0.473111]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.1564776007154866,"[1.884054, -1.0, 0.374878, -0.586754, -0.893944, -0.089445, -1.569136, 1.195051]","[2.408957, -0.861623, 0.180038, -0.396915, -0.397875, -0.135541, -1.733225, 0.691444]","[0.436217, -0.291492, 2.907499, 1.428026, 2.647449, -1.736355, -0.753561, -2.92358]"
4,add_node,random,3,6,True,False,,,,best_parent=0,0.1939393875434377,"[1.884054, -1.0, 0.374878, -0.586754, -0.893944, -0.089445, -1.569136, 1.195051]","[3.024961, -0.912487, -0.144797, -0.471782, -0.387909, 0.047215, -1.724054, 1.137742]","[7.849552, -0.983488, -1.332628, 0.216154, 2.163885, 0.662209, -0.841077, 2.876086]"
5,add_node,random,2,7,True,False,,,,best_parent=0,0.13820778566797415,"[1.884054, -1.0, 0.374878, -0.586754, -0.893944, -0.089445, -1.569136, 1.195051]","[2.400794, -0.923582, 0.364027, -0.920516, -1.046242, -0.013348, -0.957388, 1.305861]","[3.787409, -0.432616, -1.094403, -2.34196, -1.966038, -0.844614, 2.113064, 1.105397]"
6,add_node,random,4,8,True,False,,,,best_parent=0,0.21451131371705803,"[1.884054, -1.0, 0.374878, -0.586754, -0.893944, -0.089445, -1.569136, 1.195051]","[2.617782, -0.753624, 0.247117, -0.29694, -0.444178, -0.163663, -1.560214, 0.441474]","[4.623007, 0.283436, 0.891248, 0.66307, -0.888805, -0.433694, 0.101115, -1.958859]"
7,add_node,random,7,9,True,False,,,,best_parent=0,0.25121918866668613,"[1.884054, -1.0, 0.374878, -0.586754, -0.893944, -0.089445, -1.569136, 1.195051]","[2.610341, -0.661457, 0.105805, -0.060315, -0.601794, -0.415029, -1.525792, 0.500161]","[2.542457, 0.179339, -1.183327, 2.098318, -2.039657, -2.708143, -1.211771, 1.035547]"
8,add_node,random,6,10,True,False,,,,best_parent=0,0.20238690894799558,"[1.884054, -1.0, 0.374878, -0.586754, -0.893944, -0.089445, -1.569136, 1.195051]","[2.514548, -0.824694, 0.479628, -1.030038, -0.937376, 0.187102, -0.717792, 1.41995]","[3.907247, 0.385997, 1.894936, -2.370924, 0.395479, 2.641216, 2.215592, 2.816746]"
9,add_node,random,7,11,True,False,,,,best_parent=0,0.22775485476158971,"[1.884054, -1.0, 0.374878, -0.586754, -0.893944, -0.089445, -1.569136, 1.195051]","[2.736249, -0.782259, 0.32386, -0.032061, -0.708658, 0.057737, -1.73575, 0.343384]","[3.550944, -0.979183, 0.851615, 1.789506, -2.527479, 1.580296, -2.942909, -0.331178]"
