iteration,phase,sample_type,nearest_idx,node_count,elapsed_s,phase_elapsed_s,collision_check_elapsed_s,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
1142,choose_parent,random,1047,1101,21.095432699999947,0.000577799999518902,0.000577799999518902,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[4.899853, -0.412933, -0.978156, 1.116312, 1.109486, -0.196884, 1.101322, -1.238025]",0.42857142857142855,parent_edge_collision,,"[4.460614, -0.335485, -0.64204, 1.400069, 0.824145, 0.445619, 1.019225, -1.170974]","[5.485504, -0.516196, -1.42631, 0.737969, 1.489942, -1.053553, 1.210784, -1.327425]","[5.745314, -0.863524, -1.933842, 2.165189, 1.46666, -2.480756, 1.52138, 0.438369]"
1142,add_node,random,941,1102,21.095490399999107,,,True,False,,,,best_parent=189,1.3323356281349281,"[5.208732, -0.447341, -1.08765, 0.681134, 1.462732, 0.256037, 1.185364, -1.346683]","[5.485504, -0.516196, -1.42631, 0.737969, 1.489942, -1.053553, 1.210784, -1.327425]","[5.745314, -0.863524, -1.933842, 2.165189, 1.46666, -2.480756, 1.52138, 0.438369]"
1143,choose_parent,random,117,1102,21.110292699999263,0.0005084000003989786,0.0005084000003989786,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[4.710186, -0.36593, -1.073056, 0.956518, 1.311354, 0.227832, 1.030211, -1.429269]",0.4,parent_edge_collision,,"[4.513459, -0.433052, -0.637078, 1.026887, 0.865465, 0.569715, 1.02748, -1.153089]","[5.005278, -0.265246, -1.727023, 0.850964, 1.980189, -0.284992, 1.034308, -1.843538]","[3.915284, -0.061992, -2.233287, 1.609939, 2.871065, -0.062858, 2.154166, -2.864425]"
1143,choose_parent,random,120,1102,21.110709900000074,0.000368200000593788,0.000368200000593788,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[4.837837, -0.401984, -1.043464, 0.959781, 1.354453, 0.077143, 1.163688, -1.293653]",0.3181818181818182,parent_edge_collision,,"[4.759698, -0.465795, -0.724471, 1.010562, 1.062444, 0.246139, 1.224065, -1.037041]","[5.005278, -0.265246, -1.727023, 0.850964, 1.980189, -0.284992, 1.034308, -1.843538]","[3.915284, -0.061992, -2.233287, 1.609939, 2.871065, -0.062858, 2.154166, -2.864425]"
1143,choose_parent,random,179,1102,21.111273799999253,0.0005275999992591096,0.0005275999992591096,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[4.976361, -0.320834, -1.413627, 0.789098, 1.746873, -0.15097, 1.104489, -1.666557]",0.6842105263157895,parent_edge_collision,,"[4.913709, -0.441275, -0.734605, 0.655054, 1.241355, 0.13941, 1.256546, -1.283099]","[5.005278, -0.265246, -1.727023, 0.850964, 1.980189, -0.284992, 1.034308, -1.843538]","[3.915284, -0.061992, -2.233287, 1.609939, 2.871065, -0.062858, 2.154166, -2.864425]"
1143,choose_parent,random,189,1102,21.11169869999867,0.0003924000011465978,0.0003924000011465978,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[5.08666, -0.338084, -1.471274, 0.783032, 1.773206, -0.06858, 1.09473, -1.644796]",0.6,parent_edge_collision,,"[5.208732, -0.447341, -1.08765, 0.681134, 1.462732, 0.256037, 1.185364, -1.346683]","[5.005278, -0.265246, -1.727023, 0.850964, 1.980189, -0.284992, 1.034308, -1.843538]","[3.915284, -0.061992, -2.233287, 1.609939, 2.871065, -0.062858, 2.154166, -2.864425]"
1143,choose_parent,random,906,1102,21.112237499999537,0.00017409999964002054,0.00017409999964002054,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[5.426905, -0.461722, -1.351922, 0.950442, 1.321094, -0.232188, 0.969006, -1.543553]",0.2,parent_edge_collision,,"[5.532312, -0.51084, -1.258147, 0.975311, 1.156321, -0.218986, 0.952681, -1.468557]","[5.005278, -0.265246, -1.727023, 0.850964, 1.980189, -0.284992, 1.034308, -1.843538]","[3.915284, -0.061992, -2.233287, 1.609939, 2.871065, -0.062858, 2.154166, -2.864425]"
1143,choose_parent,random,1023,1102,21.11302959999921,0.0003730000007635681,0.0003730000007635681,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[5.254006, -0.378456, -1.473492, 0.80718, 1.778023, 0.138823, 1.179226, -1.678893]",0.5,parent_edge_collision,,"[5.502734, -0.491666, -1.219961, 0.763396, 1.575858, 0.562639, 1.324143, -1.514249]","[5.005278, -0.265246, -1.727023, 0.850964, 1.980189, -0.284992, 1.034308, -1.843538]","[3.915284, -0.061992, -2.233287, 1.609939, 2.871065, -0.062858, 2.154166, -2.864425]"
1143,choose_parent,random,1047,1102,21.113727999998446,0.00043929999992542434,0.00043929999992542434,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[4.6701, -0.30847, -1.059341, 1.188875, 1.268777, 0.164615, 1.025026, -1.429653]",0.38461538461538464,parent_edge_collision,,"[4.460614, -0.335485, -0.64204, 1.400069, 0.824145, 0.445619, 1.019225, -1.170974]","[5.005278, -0.265246, -1.727023, 0.850964, 1.980189, -0.284992, 1.034308, -1.843538]","[3.915284, -0.061992, -2.233287, 1.609939, 2.871065, -0.062858, 2.154166, -2.864425]"
1143,add_node,random,972,1103,21.113983799999914,,,True,False,,,,best_parent=972,1.3616842009227992,"[5.24706, -0.310332, -1.614723, 0.682608, 1.782574, -0.334266, 0.785901, -1.617084]","[5.005278, -0.265246, -1.727023, 0.850964, 1.980189, -0.284992, 1.034308, -1.843538]","[3.915284, -0.061992, -2.233287, 1.609939, 2.871065, -0.062858, 2.154166, -2.864425]"
1144,add_node,random,1094,1104,21.132408399998894,,,True,False,,,,best_parent=345,1.4148344554307348,"[3.9622, -0.470513, 0.058738, 1.445208, -0.100214, 1.255444, 1.597355, -0.831886]","[4.198916, -0.264647, 0.092468, 1.855867, -1.039834, 1.232063, 1.923315, -1.699416]","[4.63543, -0.297656, -1.980669, 2.942846, -1.721676, 0.768334, 2.197502, -2.877819]"
1145,add_node,random,1021,1105,21.14544139999998,,,True,False,,,,best_parent=76,0.8634251959724368,"[6.048204, -0.371093, 0.064974, -0.673529, -1.105248, 0.072383, -1.085396, -0.7]","[6.423174, -0.103576, 0.601203, -1.334247, -1.662189, -0.024278, -1.779052, -1.681389]","[7.73531, 0.248407, 0.306454, -0.073181, -1.856797, -0.400811, -1.900662, -2.707547]"
1146,add_node,random,947,1106,21.156253299999662,,,True,False,,,,best_parent=254,1.005577273324973,"[5.400159, -0.400938, 0.060857, 0.21162, -1.427933, -0.442309, -1.059453, 0.410312]","[5.480344, -0.291487, 0.792318, 0.993102, -2.261974, -0.90249, -1.046896, 0.865136]","[6.265682, -0.14579, 0.151837, 1.87084, -3.08166, -0.061677, -0.768597, 1.045677]"
1147,add_node,random,834,1107,21.15961629999947,,,True,False,,,,best_parent=168,1.1879418725848006,"[3.270071, -0.409723, -1.669134, 0.677584, 0.183947, 0.94233, 0.032144, -0.909909]","[1.700641, -0.135346, -2.010789, 0.976565, 1.042303, 1.361696, -0.021409, -0.425325]","[1.201789, 0.109691, -2.385316, 1.065999, 2.996778, 0.783158, 0.591955, -1.096216]"
1148,add_node,random,682,1108,21.194160299999567,,,True,False,,,,best_parent=42,1.1659364895590125,"[5.168723, 0.170742, 0.242123, -0.511063, 0.557387, 0.679764, -0.480391, 0.303663]","[5.450859, 0.359752, 0.671479, -1.279222, -0.025635, 0.714598, -1.498339, 1.208077]","[6.101657, 0.17241, 0.186685, -1.275567, 0.056663, 0.747592, -2.579405, 1.361546]"
1149,add_node,random,849,1109,21.217950700000074,,,True,False,,,,best_parent=67,1.2502975044494167,"[3.384019, -0.40401, -1.636004, 0.202811, -0.502986, 0.059821, 0.811699, -0.129201]","[3.625174, -0.484729, -1.330351, 0.072215, -0.150552, 0.474727, 1.266393, 1.568354]","[4.943843, -0.567781, -0.605903, -0.477606, 0.829105, 1.929756, 1.443205, 2.704357]"
1150,add_node,random,500,1110,21.227730900000097,,,True,False,,,,best_parent=186,1.1613250974556026,"[6.340325, 0.220153, -1.387262, -0.918621, -0.635604, -0.471499, 0.76507, 0.57954]","[6.222831, 0.347397, -1.734984, -1.498458, -0.691435, -1.216859, 0.471582, 1.326539]","[7.2253, 0.452545, -1.704538, -1.653431, 0.428224, -2.403692, -2.320089, 2.706227]"
1150,connect_goal,,46,1110,21.2453362999986,,,True,False,,,,periodic_goal_connected,0.998329644411352,"[3.964998, 0.452821, -3.00033, -0.043431, -1.731583, 0.144142, -3.058933, 0.18855]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]",
1151,add_node,random,1081,1111,21.25284180000017,,,True,False,,,,best_parent=301,1.530733468467906,"[6.183432, 0.31052, 0.150841, 0.831499, -1.364698, -1.160487, 1.075256, 0.304765]","[6.503463, 0.387574, 1.247582, 0.757015, -1.662439, -1.94668, 0.580912, 1.583586]","[7.126258, 0.799509, 2.43156, -0.604926, -2.489664, -2.519208, -2.612324, 2.148702]"
1152,add_node,random,832,1112,21.259899799999403,,,True,False,,,,best_parent=561,1.415923845569693,"[6.225208, 0.479235, 0.911993, -0.476719, 1.068923, 0.469499, -1.322872, -0.943256]","[6.217392, 0.597589, 1.387951, -0.885659, 0.615826, 0.53365, -1.914329, -1.772164]","[5.317499, 0.711681, 2.435726, 0.357386, -0.00251, 0.140712, -2.545549, -2.71474]"
1153,add_node,random,188,1113,21.300739799999064,,,True,False,,,,best_parent=85,1.2415398666788904,"[4.690622, 0.207563, 0.44015, -0.436207, 0.816785, 0.649431, -0.724722, -0.324686]","[3.860613, 0.417693, 1.25454, 0.447685, 1.292123, 1.22656, -0.812722, -1.013835]","[4.47131, 0.491522, 0.801923, 2.324073, 2.196007, 2.991043, -0.991129, -1.924131]"
1154,add_node,random,744,1114,21.319834099998843,,,True,False,,,,best_parent=261,1.5201793695671664,"[5.527838, 0.094012, 1.117083, -1.31307, 0.152691, 1.050755, 0.843945, 0.507189]","[6.274743, -0.246454, 1.520482, -1.466041, 0.80228, 2.034894, 0.846632, -0.774967]","[6.030194, -0.233111, 1.851426, -0.702987, 1.019628, 2.606601, 1.224409, -2.740071]"
1155,add_node,random,1056,1115,21.327972499999305,,,True,False,,,,best_parent=167,0.5618842952726166,"[6.495738, -0.369302, -1.465353, -0.356997, 0.292533, 0.958818, -1.360404, -0.72561]","[7.0223, -0.313479, -1.535165, 0.553963, 1.098876, 1.205078, -1.567589, -0.41674]","[7.632825, -0.299617, -2.179044, 0.910631, 1.553613, 2.420844, -1.654771, 0.919576]"
1156,add_node,random,838,1116,21.34148549999918,,,True,False,,,,best_parent=0,0.33812573497479664,"[6.968197, -0.701241, -1.71032, -1.839703, 0.636857, 0.76146, -2.302465, -1.05511]","[6.667069, -0.486195, -1.446029, -0.900226, -0.771873, 1.010344, -1.537631, -0.413394]","[6.808899, -0.342525, -1.812446, -0.964559, -1.390621, 0.86815, -1.439438, 0.171072]"
1157,add_node,random,317,1117,21.36780539999927,,,True,False,,,,best_parent=95,1.2311801350218479,"[5.102153, 0.254976, 0.811193, -0.727159, 0.266356, 1.094593, 0.339373, 0.31133]","[5.650452, 0.398093, 1.686459, -0.861912, 0.812442, 0.888768, 0.828076, 0.800719]","[5.768461, 0.668873, 3.06795, -1.230338, 1.742047, 0.714181, 0.322811, 1.806218]"
1158,add_node,random,860,1118,21.377204299998994,,,True,False,,,,best_parent=212,1.6209185338903338,"[2.940396, 0.002437, 0.574269, 0.534772, 0.989886, -0.283298, -1.072983, 1.433979]","[1.65897, -0.265691, 1.657798, 0.697114, 1.142529, 0.974598, -1.004548, 1.813849]","[0.429521, -0.517289, 2.788836, -0.106895, -0.511852, 1.523074, 0.170785, 2.180708]"
1159,add_node,random,547,1119,21.41615719999936,,,True,False,,,,best_parent=361,1.1184495404402472,"[5.207322, 0.269203, 0.546149, -0.987785, 0.408911, 0.654535, -0.570472, 0.390007]","[5.084986, 0.396966, 0.731025, -1.529737, 0.638779, 0.622917, -1.123084, 0.826457]","[4.865761, 0.383177, 0.861636, -2.715147, 2.843688, 1.125659, -2.177413, 0.461596]"
1160,add_node,random,831,1120,21.43557139999939,,,True,False,,,,best_parent=708,1.6188050207382692,"[3.170045, -0.471858, 1.45551, -0.907051, 1.513627, -1.563034, 0.782167, 0.964125]","[2.925233, -0.612691, 1.691846, -1.186807, 1.347286, -1.42835, 0.945238, 1.210633]","[0.528736, -0.971634, 2.116378, -2.82559, -1.034836, -2.832665, 3.022735, 2.629045]"
1160,connect_goal,,46,1120,21.45707549999861,,,True,False,,,,periodic_goal_connected,0.998329644411352,"[3.964998, 0.452821, -3.00033, -0.043431, -1.731583, 0.144142, -3.058933, 0.18855]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]",
1161,add_node,random,1098,1121,21.465364699999554,,,True,False,,,,best_parent=177,1.058278598488434,"[4.165584, 0.1393, -1.153265, -0.615722, -1.53561, 0.734944, -2.218359, -1.002363]","[2.257432, -0.012814, -0.391319, -1.152429, -2.012257, 0.954171, -2.115979, -1.656032]","[0.031532, 0.107147, -0.624425, -1.161014, -2.688803, -0.397758, -1.151672, -2.18939]"
1162,add_node,random,1079,1122,21.484898799999428,,,True,False,,,,best_parent=1079,1.6246132601232373,"[6.576658, 0.504016, -0.970725, 1.27399, 1.05224, -1.700104, 1.881159, 0.761708]","[6.405721, 0.467842, -0.67151, 1.429965, 1.161768, -1.70479, 2.00995, 1.042022]","[5.405664, 0.256212, 1.079033, 2.342486, 1.802558, -1.732199, 2.763433, 2.681984]"
1163,add_node,random,892,1123,21.499077899999975,,,True,False,,,,best_parent=0,0.2643752830694685,"[6.968197, -0.701241, -1.71032, -1.839703, 0.636857, 0.76146, -2.302465, -1.05511]","[6.751721, -0.658362, -0.884577, -1.697331, 1.660659, -0.06512, -2.324224, -1.579305]","[7.201483, -0.384489, 0.00605, -2.628198, 2.876735, -1.882104, -2.641703, -1.02331]"
1164,add_node,random,1066,1124,21.511506899998494,,,True,False,,,,best_parent=367,1.4087546419428985,"[3.159804, 0.540709, 1.420963, -0.013144, 0.583718, 1.309087, -0.849073, -0.975046]","[2.702179, 0.574562, 1.380999, 0.496795, 0.509274, 1.590172, -0.682866, -1.082308]","[1.515566, 0.836674, 2.259019, 2.72288, 0.77454, 2.732074, -1.865893, -1.718311]"
1165,add_node,random,1074,1125,21.519560400000046,,,True,False,,,,best_parent=205,1.538515547770088,"[4.072051, -0.144858, 0.578171, -0.621871, 1.220022, -0.97289, 0.468948, 1.318692]","[4.16402, -0.401719, 1.532755, -1.782228, 1.06653, -1.753397, 0.23984, 1.20421]","[5.335202, 0.080223, 3.088641, -3.117206, -0.376114, -1.970247, -0.793195, 1.153416]"
1166,add_node,random,961,1126,21.527340399999957,,,True,False,,,,best_parent=276,1.2868931459606117,"[6.383145, 0.274763, -1.203105, 0.281098, -0.228402, 1.083226, 1.081949, 1.383301]","[5.366084, 0.475148, -1.206151, 1.14704, -0.8911, 1.749138, 1.257635, 2.017186]","[3.371565, 0.535033, -1.127323, 2.305553, -1.894925, 0.27189, 0.907332, 2.900782]"
1167,add_node,random,664,1127,21.53642729999956,,,True,False,,,,best_parent=664,1.0834312503440748,"[2.726927, -0.591157, -1.371511, -1.895257, -0.301636, 1.230651, 0.868969, -1.111986]","[2.530406, -0.657772, -1.036734, -1.712942, -0.38048, 1.176645, 0.973367, -1.249472]","[1.774309, -0.914065, 0.251295, -1.0115, -0.683827, 0.968858, 1.375026, -1.778438]"
1168,add_node,random,1104,1128,21.543730499999583,,,True,False,,,,best_parent=76,0.8685564424338588,"[6.048204, -0.371093, 0.064974, -0.673529, -1.105248, 0.072383, -1.085396, -0.7]","[6.486667, -0.048359, 0.620907, -1.03422, -1.548448, -0.007521, -1.513056, -1.89451]","[6.743844, 0.175295, 0.70072, 0.181014, -1.087748, 0.060352, -0.435661, -2.757738]"
1169,add_node,goal_bias,54,1129,21.598951999998462,,,True,False,,,,best_parent=54,0.998329644411352,"[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]"
1169,connect_goal,,46,1129,21.62588390000019,,,True,False,,,,periodic_goal_connected,0.998329644411352,"[3.964998, 0.452821, -3.00033, -0.043431, -1.731583, 0.144142, -3.058933, 0.18855]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]",
1170,extend,random,801,1129,21.627106099998855,0.00022759999956178945,0.00022759999956178945,False,True,"[[""rt_link_linear_track_0"", ""rt_link4_0""]]","[1.359469, 0.441458, 0.876616, -1.228685, -1.333772, -0.000465, 1.562343, 0.728626]",0.6,extend_edge_collision,,"[1.424649, 0.517538, 0.734015, -1.21683, -1.337474, -0.038911, 1.476791, 0.685884]","[1.316015, 0.390739, 0.971684, -1.236589, -1.331304, 0.025166, 1.619377, 0.75712]","[0.601334, -0.443453, 2.535269, -1.366579, -1.290713, 0.446719, 2.557432, 1.22577]"
1171,add_node,random,1019,1130,21.636326499999996,,,True,False,,,,best_parent=381,1.4995227636807442,"[6.396591, 0.306763, 0.165662, 0.327417, 0.122268, -1.714725, 1.243883, -0.734791]","[6.270483, 0.031803, 0.789396, 0.132175, 0.499336, -1.933947, 1.791869, -1.66841]","[5.492181, -0.458223, 0.356603, -0.550852, 0.513786, -1.936352, 1.82542, -2.503452]"
1172,add_node,goal_bias,54,1131,21.66541369999868,,,True,False,,,,best_parent=54,0.998329644411352,"[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]"
1172,connect_goal,,46,1131,21.68626459999905,,,True,False,,,,periodic_goal_connected,0.998329644411352,"[3.964998, 0.452821, -3.00033, -0.043431, -1.731583, 0.144142, -3.058933, 0.18855]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]",
1173,add_node,random,442,1132,21.734122199999547,,,True,False,,,,best_parent=418,1.4204900942228078,"[2.844245, -0.289294, -1.808058, -0.843131, -0.78038, -0.701711, 1.601957, 1.140126]","[3.001865, -0.290217, -1.721522, -1.308856, -0.833093, -1.125692, 1.861851, 1.680347]","[3.058493, -0.181992, -2.105599, -1.991298, -1.202884, -1.857714, 2.895866, 2.934891]"
1174,add_node,random,1089,1133,21.761987699999736,,,True,False,,,,best_parent=149,1.2887840163927144,"[3.22244, -0.385375, -1.24048, 0.580251, -0.924915, -0.131878, 0.856123, -0.397999]","[3.551231, -0.509192, -0.386739, 1.350611, -1.134266, -1.013733, 0.448788, -0.37781]","[4.110158, -0.723273, 0.068074, 1.808995, -0.512822, -2.358692, -0.315278, -0.621864]"
1175,add_node,random,674,1134,21.785098899999866,,,True,False,,,,best_parent=217,1.1054591498619335,"[6.028622, 0.343696, -1.869998, -0.847828, 0.458472, 0.20657, 0.781361, 0.20608]","[5.576987, 0.413112, -2.106417, -0.731258, 0.919563, 0.55588, 1.730439, 0.351789]","[6.979746, 0.107474, -2.882325, 0.364241, 3.114967, 1.481638, 2.589493, 1.024716]"
1176,add_node,random,1027,1135,21.815171299998838,,,True,False,,,,best_parent=1027,1.2898838170441396,"[3.814067, 0.201529, -0.867025, -0.101757, 0.504237, -0.478471, -0.56039, 2.100579]","[4.02026, 0.267864, -1.039439, 0.075639, 0.347971, -0.672091, -0.37062, 2.25236]","[5.090014, 0.612016, -1.933946, 0.995992, -0.462756, -1.676617, 0.613935, 3.039821]"
1177,add_node,random,770,1136,21.82407029999922,,,True,False,,,,best_parent=770,1.6415717602377413,"[5.354903, -0.52094, 1.486275, -0.688024, 1.817026, -1.170892, 1.186651, 1.413325]","[5.808828, -0.460184, 1.608487, -0.515312, 1.721446, -1.058289, 1.324004, 1.394389]","[7.690337, -0.208353, 2.115053, 0.200579, 1.325265, -0.591553, 1.893329, 1.315899]"
1178,add_node,goal_bias,54,1137,21.884553500000038,,,True,False,,,,best_parent=54,0.998329644411352,"[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]"
1178,connect_goal,,46,1137,21.905391299998882,,,True,False,,,,periodic_goal_connected,0.998329644411352,"[3.964998, 0.452821, -3.00033, -0.043431, -1.731583, 0.144142, -3.058933, 0.18855]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]",
1179,add_node,goal_bias,54,1138,21.92753409999932,,,True,False,,,,best_parent=54,0.998329644411352,"[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]"
1179,connect_goal,,46,1138,21.9494354999988,,,True,False,,,,periodic_goal_connected,0.998329644411352,"[3.964998, 0.452821, -3.00033, -0.043431, -1.731583, 0.144142, -3.058933, 0.18855]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]",
1180,choose_parent,random,690,1138,21.955311599998822,0.0002950999987660907,0.0002950999987660907,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[6.706154, 0.370518, 0.095309, 0.817514, 0.472812, -1.951212, 1.683982, -0.445825]",0.26666666666666666,parent_edge_collision,,"[6.818484, 0.349595, -0.049333, 0.846961, 0.568723, -1.96436, 1.766516, -0.221605]","[6.397246, 0.428056, 0.493075, 0.736533, 0.209056, -1.915055, 1.457015, -1.062428]","[5.367231, 0.90735, 2.068444, 1.750368, -0.249773, -2.049625, 1.389503, -1.491084]"
1180,choose_parent,random,784,1138,21.956745699999374,0.0008910000015021069,0.0008910000015021069,False,True,"[[""rt_link4_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]","[6.562436, 0.429421, 0.229872, 0.862456, 0.401178, -1.862677, 1.634669, -0.716565]",0.631578947368421,parent_edge_collision,,"[6.845618, 0.43176, -0.221334, 1.078324, 0.73053, -1.772887, 1.939218, -0.123657]","[6.397246, 0.428056, 0.493075, 0.736533, 0.209056, -1.915055, 1.457015, -1.062428]","[5.367231, 0.90735, 2.068444, 1.750368, -0.249773, -2.049625, 1.389503, -1.491084]"
1180,choose_parent,random,833,1138,21.95784829999866,0.0010485000002518063,0.0010485000002518063,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[6.557228, 0.436232, 0.216985, 0.870361, 0.397618, -1.841369, 1.559975, -0.714057]",0.72,parent_edge_collision,,"[6.968611, 0.457257, -0.492962, 1.214491, 0.882492, -1.651891, 1.824729, 0.181752]","[6.397246, 0.428056, 0.493075, 0.736533, 0.209056, -1.915055, 1.457015, -1.062428]","[5.367231, 0.90735, 2.068444, 1.750368, -0.249773, -2.049625, 1.389503, -1.491084]"
1180,choose_parent,random,991,1138,21.959897199998522,0.0016364000002795365,0.0016364000002795365,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[6.383373, 0.435649, 0.284412, 0.881976, 0.429391, -1.938258, 1.616329, -0.76251]",0.6842105263157895,parent_edge_collision,,"[6.353314, 0.452099, -0.167693, 1.197105, 0.906783, -1.988533, 1.961509, -0.112689]","[6.397246, 0.428056, 0.493075, 0.736533, 0.209056, -1.915055, 1.457015, -1.062428]","[5.367231, 0.90735, 2.068444, 1.750368, -0.249773, -2.049625, 1.389503, -1.491084]"
1180,choose_parent,random,1007,1138,21.960959099998945,0.0010117999991052784,0.0010117999991052784,False,True,"[[""rt_link4_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]","[6.558485, 0.449239, 0.200078, 0.839708, 0.417718, -1.83257, 1.505087, -0.832248]",0.76,parent_edge_collision,,"[7.069074, 0.516316, -0.727746, 1.166428, 1.078481, -1.571369, 1.657313, -0.103345]","[6.397246, 0.428056, 0.493075, 0.736533, 0.209056, -1.915055, 1.457015, -1.062428]","[5.367231, 0.90735, 2.068444, 1.750368, -0.249773, -2.049625, 1.389503, -1.491084]"
1180,add_node,random,401,1139,21.961429499999213,,,True,False,,,,best_parent=340,1.3662553877322798,"[6.203026, 0.359766, 0.126157, 0.266131, -0.075973, -1.506881, 1.029153, -0.475744]","[6.397246, 0.428056, 0.493075, 0.736533, 0.209056, -1.915055, 1.457015, -1.062428]","[5.367231, 0.90735, 2.068444, 1.750368, -0.249773, -2.049625, 1.389503, -1.491084]"
1180,connect_goal,,46,1139,21.983410099999674,,,True,False,,,,periodic_goal_connected,0.998329644411352,"[3.964998, 0.452821, -3.00033, -0.043431, -1.731583, 0.144142, -3.058933, 0.18855]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]",
1181,add_node,random,1033,1140,22.01629999999932,,,True,False,,,,best_parent=277,1.1828020596485025,"[5.978577, 0.408417, -1.995365, -0.761728, 0.763476, 0.297529, 0.489919, 0.1937]","[6.153525, 0.394432, -2.052516, -1.552447, 1.595474, 0.671009, -0.17563, 0.702412]","[5.248517, 0.272172, -1.838291, -2.112576, 2.0305, 0.856615, -0.605592, 1.176307]"
1182,add_node,random,724,1141,22.03528809999989,,,True,False,,,,best_parent=152,0.9823290606795043,"[5.280647, -0.406532, -0.066023, -0.11522, -1.09525, -0.132846, -1.354568, -0.029344]","[5.542751, -0.423192, 0.849626, 1.113023, -1.952354, -0.912083, -1.165879, 0.025512]","[5.85818, -0.470653, 1.611938, 1.60788, -2.455224, -0.639605, -1.392299, -0.566982]"
1183,add_node,goal_bias,54,1142,22.057782899999438,,,True,False,,,,best_parent=54,0.998329644411352,"[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]"
1183,connect_goal,,46,1142,22.08245039999929,,,True,False,,,,periodic_goal_connected,0.998329644411352,"[3.964998, 0.452821, -3.00033, -0.043431, -1.731583, 0.144142, -3.058933, 0.18855]","[3.839626, 0.51842, -3.14, -0.00015, -1.804381, 0.096026, -3.14, 0.301248]",
1184,choose_parent,random,619,1142,22.0839122999987,0.0004065000011905795,0.0004065000011905795,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[2.874889, -0.522274, -1.613638, -1.641933, -0.332168, 1.154681, 1.016539, -1.142305]",0.2857142857142857,parent_edge_collision,,"[2.776373, -0.509444, -1.671797, -1.496304, 0.164588, 1.126527, 0.856646, -0.867149]","[3.121178, -0.554348, -1.468238, -2.006004, -1.574059, 1.225067, 1.416272, -1.830195]","[3.056045, -0.52472, -0.217065, -2.358349, -2.015766, 2.131118, 0.677875, -2.372156]"
1184,add_node,random,1049,1143,22.085650499999247,,,True,False,,,,best_parent=664,1.2585892233441187,"[2.726927, -0.591157, -1.371511, -1.895257, -0.301636, 1.230651, 0.868969, -1.111986]","[3.121178, -0.554348, -1.468238, -2.006004, -1.574059, 1.225067, 1.416272, -1.830195]","[3.056045, -0.52472, -0.217065, -2.358349, -2.015766, 2.131118, 0.677875, -2.372156]"
