iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.07999999999999997,"[2.154103, -1.0, -2.479396, 0.557338, 0.940491, 0.072282, 1.571672, 0.907592]","[2.312613, -0.968476, -2.139493, 0.402259, 0.925766, -0.078698, 1.386245, 0.735107]","[4.403132, -0.552724, 2.34334, -1.64302, 0.731557, -2.069916, -1.059281, -1.539724]"
1,add_node,goal_bias,1,3,True,False,,,,best_parent=0,0.12764574743382465,"[2.154103, -1.0, -2.479396, 0.557338, 0.940491, 0.072282, 1.571672, 0.907592]","[2.531882, -0.953385, -2.227377, 0.53129, 0.801878, -0.424084, 1.408864, 0.48964]","[4.12952, -0.843423, -2.867722, 1.471444, -0.100792, -2.940646, 1.573671, -1.298888]"
2,add_node,goal_bias,2,4,True,False,,,,best_parent=0,0.19745093992148913,"[2.154103, -1.0, -2.479396, 0.557338, 0.940491, 0.072282, 1.571672, 0.907592]","[2.75115, -0.938293, -2.315261, 0.660322, 0.677991, -0.769471, 1.431483, 0.244173]","[4.12952, -0.843423, -2.867722, 1.471444, -0.100792, -2.940646, 1.573671, -1.298888]"
3,add_node,goal_bias,3,5,True,False,,,,best_parent=0,0.2729108105477305,"[2.154103, -1.0, -2.479396, 0.557338, 0.940491, 0.072282, 1.571672, 0.907592]","[2.970418, -0.923201, -2.403146, 0.789353, 0.554104, -1.114857, 1.454102, -0.001294]","[4.12952, -0.843423, -2.867722, 1.471444, -0.100792, -2.940646, 1.573671, -1.298888]"
4,add_node,random,1,6,True,False,,,,best_parent=0,0.12426756188505904,"[2.154103, -1.0, -2.479396, 0.557338, 0.940491, 0.072282, 1.571672, 0.907592]","[2.186409, -0.860872, -1.873483, 0.390839, 1.020203, 0.084226, 1.450854, 0.867963]","[0.487185, 0.587916, 1.70808, 0.23708, 2.291712, 2.277845, 2.32076, 2.656739]"
5,add_node,random,5,7,True,False,,,,best_parent=0,0.18079151529069948,"[2.154103, -1.0, -2.479396, 0.557338, 0.940491, 0.072282, 1.571672, 0.907592]","[2.061746, -0.771144, -1.696101, 0.32381, 0.726209, -0.072408, 1.41149, 0.989332]","[0.69317, 0.213916, 0.251248, -0.412052, -2.501344, -1.791983, 0.979341, 2.321754]"
6,add_node,random,4,8,True,False,,,,best_parent=0,0.3137826187081778,"[2.154103, -1.0, -2.479396, 0.557338, 0.940491, 0.072282, 1.571672, 0.907592]","[3.141026, -0.799545, -2.436634, 0.751106, 0.384617, -1.220442, 1.256421, 0.040118]","[5.189637, 0.685277, -2.838753, 0.291838, -1.650528, -2.488275, -1.117272, 0.537377]"
7,add_node,random,5,9,True,False,,,,best_parent=0,0.14550251825022065,"[2.154103, -1.0, -2.479396, 0.557338, 0.940491, 0.072282, 1.571672, 0.907592]","[2.453161, -0.796875, -2.034431, 0.332821, 0.900947, 0.263364, 1.625043, 0.620709]","[3.604006, -0.520773, -2.728807, 0.082515, 0.386444, 1.036219, 2.376546, -0.446014]"
8,add_node,random,6,10,True,False,,,,best_parent=0,0.24273674874281187,"[2.154103, -1.0, -2.479396, 0.557338, 0.940491, 0.072282, 1.571672, 0.907592]","[2.216118, -0.698028, -1.476412, 0.330162, 0.804522, -0.30404, 1.139976, 1.042507]","[3.845983, 0.07393, 0.843077, 0.397225, 1.63136, -2.749621, -1.726686, 1.603925]"
9,add_node,random,8,11,True,False,,,,best_parent=0,0.16882596126894825,"[2.154103, -1.0, -2.479396, 0.557338, 0.940491, 0.072282, 1.571672, 0.907592]","[2.543061, -0.814091, -2.05652, 0.374123, 0.88423, 0.506008, 1.210262, 0.515907]","[3.180286, -0.936121, -2.213085, 0.666881, 0.765734, 2.225888, -1.72975, -0.226941]"
