iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08000000000000002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.333609, -0.01367, -0.08638, -0.102029, -0.066472, 0.253476, -0.268237, -0.147452]","[3.823023, -0.156652, -0.989883, -1.169215, -0.761745, 2.904728, -3.073884, -1.68974]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.12637688197322103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.710539, -0.040058, -0.254679, 0.082894, 0.037122, 0.04714, -0.323014, -0.339627]","[4.611233, -0.313134, -1.996326, 1.996595, 1.109174, -2.08814, -0.889877, -2.328361]"
2,add_node,random,2,4,True,False,,,,best_parent=0,0.1928876926238404,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.065978, -0.075727, -0.295127, 0.298457, -0.183952, 0.156266, -0.537338, -0.411782]","[5.380335, -0.50868, -0.786096, 2.914983, -2.867375, 1.48085, -3.138832, -1.287617]"
3,add_node,goal_bias,0,5,True,False,,,,best_parent=0,0.08000000000000003,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.27937, 0.095729, -0.014919, 0.088036, 0.006143, 0.003464, 0.323351, -0.01239]","[1.985775, 0.680447, -0.106046, 0.625768, 0.043666, 0.024623, 2.298395, -0.088068]"
4,add_node,random,3,6,True,False,,,,best_parent=0,0.24781789718242764,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.608096, -0.075254, -0.261242, 0.284189, -0.379633, 0.243966, -0.551961, -0.273443]","[7.607978, -0.070019, 0.113785, 0.126281, -2.54533, 1.214581, -0.713799, 1.257627]"
5,add_node,goal_bias,4,7,True,False,,,,best_parent=4,0.1600000000000001,"[0.27937, 0.095729, -0.014919, 0.088036, 0.006143, 0.003464, 0.323351, -0.01239]","[0.558739, 0.191458, -0.029838, 0.176073, 0.012286, 0.006928, 0.646702, -0.02478]","[1.985775, 0.680447, -0.106046, 0.625768, 0.043666, 0.024623, 2.298395, -0.088068]"
6,add_node,random,5,8,True,False,,,,best_parent=0,0.2882040147139796,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.778774, -0.155501, -0.4049, 0.131786, -0.591879, 0.352395, -0.61794, -0.017547]","[3.546727, -0.986732, -1.892976, -1.44687, -2.790406, 1.475542, -1.301384, 2.63312]"
7,add_node,goal_bias,6,9,True,False,,,,best_parent=0,0.2400000000000001,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.838109, 0.287187, -0.044757, 0.264109, 0.01843, 0.010392, 0.970052, -0.03717]","[1.985775, 0.680447, -0.106046, 0.625768, 0.043666, 0.024623, 2.298395, -0.088068]"
8,add_node,random,7,10,True,False,,,,best_parent=0,0.30115510998712636,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.690956, -0.21202, -0.17905, 0.225437, -0.759593, 0.109046, -0.788607, 0.181911]","[0.537124, -0.954622, 2.788372, 1.4559, -2.963171, -3.088276, -3.030973, 2.802565]"
9,add_node,random,8,11,True,False,,,,best_parent=0,0.2644429271767656,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.967201, 0.258991, 0.017695, 0.036166, 0.121803, 0.369742, 1.15967, -0.086212]","[1.875838, 0.060528, 0.457278, -1.56826, 0.849421, 2.899092, 2.494333, -0.431407]"
10,add_node,goal_bias,10,12,True,False,,,,best_parent=0,0.3353149289124341,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.217145, 0.36241, -0.012669, 0.180846, 0.10263, 0.285054, 1.439098, -0.086668]","[1.985775, 0.680447, -0.106046, 0.625768, 0.043666, 0.024623, 2.298395, -0.088068]"
11,add_node,random,9,13,True,False,,,,best_parent=9,0.3811551099871263,"[1.690956, -0.21202, -0.17905, 0.225437, -0.759593, 0.109046, -0.788607, 0.181911]","[2.128503, -0.242636, -0.12412, 0.225271, -0.772309, -0.140261, -0.902174, 0.391563]","[6.315528, -0.535603, 0.401524, 0.223686, -0.893991, -2.525959, -1.988931, 2.397787]"
12,add_node,random,11,14,True,False,,,,best_parent=4,0.36490197805611496,"[0.27937, 0.095729, -0.014919, 0.088036, 0.006143, 0.003464, 0.323351, -0.01239]","[1.675796, 0.327511, -0.050414, 0.279603, 0.198689, 0.083632, 1.480467, 0.124941]","[5.694163, 0.021752, -0.381111, 1.144842, 1.040296, -1.681083, 1.842915, 1.9789]"
13,add_node,random,0,15,True,False,,,,best_parent=0,0.08000000000000002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.101044, -0.079095, -0.192268, -0.134438, 0.012663, -0.142992, 0.238584, 0.227382]","[1.220798, -0.95561, -2.322962, -1.624258, 0.152988, -1.727616, 2.882537, 2.747204]"
14,add_node,random,2,16,True,False,,,,best_parent=0,0.16823616005052153,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.831334, -0.121281, -0.119529, -0.074735, 0.251849, -0.159285, -0.345363, -0.553657]","[1.835113, -0.796226, 1.003537, -1.384604, 2.036181, -1.874633, -0.531077, -2.332201]"
15,add_node,random,13,17,True,False,,,,best_parent=4,0.37766956183309286,"[0.27937, 0.095729, -0.014919, 0.088036, 0.006143, 0.003464, 0.323351, -0.01239]","[1.80658, 0.318429, 0.182498, 0.511055, 0.333203, -0.129567, 1.407622, -0.128261]","[2.989253, 0.236293, 2.288708, 2.604053, 1.5496, -2.057512, 0.748894, -2.417947]"
