iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.07999999999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.451028, -0.005993, 0.011056, -0.08867, 0.15369, -0.1784, -0.209399, -0.127366]","[6.284989, -0.083517, 0.15406, -1.235604, 2.141636, -2.485967, -2.917928, -1.774818]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.116348837746824,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.505544, 0.053854, -0.140216, -0.255341, 0.40785, 0.023117, -0.284918, 0.104239]","[0.965696, 0.559008, -1.41705, -1.662145, 2.553127, 1.724051, -0.922349, 2.059126]"
2,add_node,random,2,4,True,False,,,,best_parent=0,0.1659819153448927,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.895664, 0.110244, -0.425222, -0.202887, 0.42117, -0.134867, -0.205321, 0.007142]","[4.409598, 0.618164, -2.992361, 0.269581, 0.541149, -1.55789, 0.511639, -0.867437]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.20761351593152355,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.916545, 0.127609, -0.348869, -0.495233, 0.686313, -0.381175, -0.102964, -0.120986]","[1.05665, 0.244119, 0.163434, -2.456781, 2.465335, -2.033824, 0.583816, -0.98069]"
4,add_node,goal_bias,3,6,True,False,,,,best_parent=0,0.19922499071612249,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.906551, 0.222726, -0.507783, -0.006124, 0.344634, -0.139622, -0.317262, -0.24513]","[0.981782, 1.0, -1.078292, 1.35355, -0.18425, -0.172477, -1.090799, -1.988381]"
5,add_node,random,4,7,True,False,,,,best_parent=0,0.2718901227805123,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.329354, 0.188744, -0.241169, -0.52232, 0.846353, -0.491904, -0.22747, -0.326314]","[6.364402, 0.934418, 1.072461, -0.85271, 2.798368, -1.842474, -1.746068, -2.830701]"
6,add_node,random,6,8,True,False,,,,best_parent=0,0.3086382082456865,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.419576, 0.120891, -0.354978, -0.74568, 0.812985, -0.723576, -0.374963, -0.576286]","[2.251341, -0.504649, -1.404195, -2.804843, 0.505367, -2.859364, -1.734713, -2.880791]"
7,add_node,random,7,9,True,False,,,,best_parent=0,0.3495988374117139,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.280952, 0.090958, -0.437327, -1.13027, 0.851803, -0.797648, -0.599465, -0.715363]","[0.60505, -0.054991, -0.83884, -3.005442, 1.041071, -1.158805, -1.694085, -1.39347]"
8,add_node,random,8,10,True,False,,,,best_parent=0,0.3692783094641332,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.192593, 0.048644, -0.479285, -1.148652, 1.004282, -0.994537, -0.863118, -0.405213]","[0.441937, -0.310828, -0.835741, -1.304817, 2.299666, -2.667212, -3.102985, 2.229668]"
9,add_node,random,7,11,True,False,,,,best_parent=0,0.3352809468063947,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.82518, 0.039046, -0.131341, -0.841469, 0.743234, -0.77735, -0.254141, -0.605534]","[6.788592, -0.962499, 2.605331, -2.013653, -0.110312, -1.435392, 1.224373, -0.963442]"
10,add_node,random,5,12,True,False,,,,best_parent=0,0.246554459414736,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.164319, 0.279356, -0.562195, 0.162336, 0.583037, -0.085934, -0.281417, 0.048903]","[3.45278, 0.782118, -1.045273, 1.657918, 2.699573, 0.390712, 0.03681, 2.659328]"
11,add_node,random,10,13,True,False,,,,best_parent=0,0.376167903000108,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.222935, -0.006337, -0.313405, -0.896545, 0.626838, -0.916992, -0.006295, -0.567238]","[6.542275, -0.499169, -2.29049, -1.494624, -0.637147, -2.433399, 2.685137, -0.151365]"
12,add_node,random,11,14,True,False,,,,best_parent=0,0.30797886767919247,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.688646, 0.311334, -0.688831, 0.307765, 0.553757, -0.086054, -0.230579, 0.216139]","[7.353239, 0.656808, -2.056946, 1.878912, 0.237428, -0.087356, 0.318659, 2.022882]"
