iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,reason,cost,from_q,to_q,sample_q
79,add_node,random,62,81,True,False,,best_parent=0,0.6065749049381074,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.099194, 0.364723, 0.363083, -0.290703, -0.752108, -0.363063, 0.153539, 1.281903]","[6.430032, 0.069935, -0.255016, 0.036084, -2.343677, 0.109576, 0.397697, 1.330927]"
80,add_node,random,60,82,True,False,,best_parent=0,0.4792120256319977,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.06544, -0.396795, 0.513941, 0.6176, 0.484926, -0.310193, 0.116226, -0.758847]","[4.874435, -0.621918, 1.50958, 1.406581, 0.008276, 1.030866, 2.557933, -1.025635]"
81,add_node,random,75,83,True,False,,best_parent=0,0.6463337300735127,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.229253, -0.460083, 0.715333, 0.733226, 0.033437, 0.385381, -1.284136, -0.487151]","[6.725703, 0.180005, 1.207305, 1.591529, 0.181044, 1.333417, -2.548571, -2.610949]"
82,add_node,random,77,84,True,False,,best_parent=0,0.45275919808583115,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.460696, -0.405318, -0.566481, 0.113645, 1.002421, 0.670311, 0.886525, -0.254021]","[7.864435, -0.891557, -1.382537, 0.887853, 2.727407, 1.610642, 2.002256, -0.217923]"
83,add_node,random,66,85,True,False,,best_parent=0,0.4540745851585201,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.821295, -0.007218, -0.713484, -0.458128, 1.325411, 1.347474, -1.292507, -0.270114]","[0.503758, 0.11604, -0.106806, -3.074256, 1.335145, 3.096855, -2.911361, -2.765554]"
84,add_node,random,80,86,True,False,,best_parent=0,0.6358183032117112,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.302347, 0.307787, 0.311433, -0.628214, -0.9979, -0.385043, 0.282214, 1.263782]","[5.601155, -0.05622, -0.018777, -2.78601, -2.56932, -0.525564, 1.104871, 1.147929]"
85,add_node,random,63,87,True,False,,best_parent=0,0.4031550886001935,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.479363, -0.356625, 1.0078, -0.560757, -0.411456, 1.337575, -0.395877, -0.572641]","[0.242762, 0.136326, 2.46745, 0.7034, -1.76653, 2.518653, 1.621079, -2.219426]"
86,add_node,random,81,88,True,False,,best_parent=0,0.5069469181320528,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.091474, -0.367538, 0.729937, 0.791771, 0.692754, -0.476226, 0.410792, -0.853822]","[3.247841, -0.19181, 2.027276, 1.837897, 1.941033, -1.473472, 2.180044, -1.424271]"
87,add_node,random,80,89,True,False,,best_parent=0,0.6463682469403266,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.421493, 0.396308, 0.535901, -0.101846, -0.674356, -0.615109, -0.034348, 1.201153]","[7.442982, 0.692409, 2.156032, 1.668654, 0.05455, -2.977988, -1.795752, 0.444142]"
88,add_node,random,88,90,True,False,,best_parent=0,0.6462253481495913,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.418295, 0.442528, 0.61184, 0.100769, -0.898185, -0.423895, -0.128963, 0.902987]","[4.389373, 0.860459, 1.298505, 1.932855, -2.922096, 1.305111, -0.984495, -1.793098]"
89,add_node,goal_bias,26,91,True,False,,best_parent=26,0.5781882485153602,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
90,add_node,random,43,92,True,False,,best_parent=0,0.2718891768138291,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.070315, -0.107911, -0.691738, -0.360647, -0.83856, 0.66357, 0.376193, 0.427912]","[0.020246, 0.525292, -2.838428, -2.174173, -2.150861, 0.90237, -0.099059, 0.256362]"
91,add_node,random,32,93,True,False,,best_parent=0,0.3012865993927915,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.465909, -0.040549, 1.262794, -0.565095, 0.603784, -0.460548, 0.586709, 0.769229]","[0.18315, -0.127278, 2.074004, 0.961681, 1.245655, -2.511605, 1.419685, 2.69246]"
92,choose_parent,random,26,93,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[6.013916, 0.846325, 0.967135, -0.085727, 0.289309, 1.278677, -3.038993, 3.077319]"
92,choose_parent,random,27,93,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[6.013916, 0.846325, 0.967135, -0.085727, 0.289309, 1.278677, -3.038993, 3.077319]"
92,choose_parent,random,31,93,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[6.013916, 0.846325, 0.967135, -0.085727, 0.289309, 1.278677, -3.038993, 3.077319]"
92,choose_parent,random,46,93,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[6.013916, 0.846325, 0.967135, -0.085727, 0.289309, 1.278677, -3.038993, 3.077319]"
92,choose_parent,random,72,93,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[6.013916, 0.846325, 0.967135, -0.085727, 0.289309, 1.278677, -3.038993, 3.077319]"
92,choose_parent,random,73,93,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[6.013916, 0.846325, 0.967135, -0.085727, 0.289309, 1.278677, -3.038993, 3.077319]"
92,choose_parent,random,90,93,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[6.013916, 0.846325, 0.967135, -0.085727, 0.289309, 1.278677, -3.038993, 3.077319]"
92,add_node,random,88,94,True,False,,best_parent=0,0.680540234088114,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[6.013916, 0.846325, 0.967135, -0.085727, 0.289309, 1.278677, -3.038993, 3.077319]"
93,choose_parent,goal_bias,93,94,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
93,add_node,goal_bias,26,95,True,False,,best_parent=26,0.5781882485153602,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
94,add_node,random,75,96,True,False,,best_parent=0,0.6389686577381529,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.113779, -0.585433, 0.387567, 0.652268, 0.360085, 0.145947, -1.12838, -0.169441]","[5.707479, -0.946621, -1.750755, 0.868478, 3.135578, -0.821393, -1.1535, 0.2394]"
95,choose_parent,goal_bias,93,96,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
95,add_node,goal_bias,26,97,True,False,,best_parent=26,0.5781882485153602,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
96,add_node,random,91,98,True,False,,best_parent=0,0.2822291716691512,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.997082, -0.063909, -0.840869, -0.493094, -0.638743, 0.803893, 0.655091, 0.198253]","[0.603186, 0.172762, -1.642995, -1.205482, 0.436004, 1.558641, 2.155189, -1.037003]"
97,add_node,random,95,99,True,False,,best_parent=0,0.6805405149132315,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.391405, -0.597831, 0.392154, 0.746987, 0.637779, 0.371722, -1.136279, 0.08559]","[6.810631, -0.705865, 0.432126, 1.572364, 3.0576, 2.339118, -1.205115, 2.30792]"
98,choose_parent,goal_bias,93,99,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
98,add_node,goal_bias,26,100,True,False,,best_parent=26,0.5781882485153602,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
99,add_node,random,75,101,True,False,,best_parent=0,0.6447552206493747,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.929128, -0.585286, 0.874836, 0.916785, -0.021752, 0.1551, -1.276932, 0.028544]","[4.010404, -0.853625, 2.201246, 2.663234, -0.241348, -0.511084, -2.18595, 1.51984]"
100,choose_parent,goal_bias,93,101,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
100,add_node,goal_bias,26,102,True,False,,best_parent=26,0.5781882485153602,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
101,add_node,random,23,103,True,False,,best_parent=0,0.4349899578823144,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.912014, -0.201301, -0.653584, -0.214814, -0.194632, -0.098834, 0.293162, -1.047538]","[5.504061, -0.720111, -2.364985, 2.043082, -2.790959, 0.449222, 1.510256, -3.083042]"
102,add_node,random,9,104,True,False,,best_parent=0,0.45626213067147636,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.333293, 0.398725, 1.187544, -0.592082, 0.340896, 0.061711, 1.473602, 1.211157]","[1.534419, 0.447439, 1.321608, -0.403129, 0.523795, 0.018815, 2.075726, 1.700667]"
103,choose_parent,random,26,104,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[7.122992, 0.784643, -0.525626, -1.673575, -2.905668, -0.576502, -1.665502, -2.409708]"
103,choose_parent,random,27,104,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[7.122992, 0.784643, -0.525626, -1.673575, -2.905668, -0.576502, -1.665502, -2.409708]"
103,choose_parent,random,31,104,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[7.122992, 0.784643, -0.525626, -1.673575, -2.905668, -0.576502, -1.665502, -2.409708]"
103,choose_parent,random,46,104,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[7.122992, 0.784643, -0.525626, -1.673575, -2.905668, -0.576502, -1.665502, -2.409708]"
103,choose_parent,random,72,104,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[7.122992, 0.784643, -0.525626, -1.673575, -2.905668, -0.576502, -1.665502, -2.409708]"
103,choose_parent,random,73,104,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[7.122992, 0.784643, -0.525626, -1.673575, -2.905668, -0.576502, -1.665502, -2.409708]"
103,choose_parent,random,90,104,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[7.122992, 0.784643, -0.525626, -1.673575, -2.905668, -0.576502, -1.665502, -2.409708]"
103,choose_parent,random,94,104,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[7.122992, 0.784643, -0.525626, -1.673575, -2.905668, -0.576502, -1.665502, -2.409708]"
103,choose_parent,random,96,104,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[7.122992, 0.784643, -0.525626, -1.673575, -2.905668, -0.576502, -1.665502, -2.409708]"
103,choose_parent,random,99,104,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[7.122992, 0.784643, -0.525626, -1.673575, -2.905668, -0.576502, -1.665502, -2.409708]"
103,choose_parent,random,101,104,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[7.122992, 0.784643, -0.525626, -1.673575, -2.905668, -0.576502, -1.665502, -2.409708]"
103,add_node,random,89,105,True,False,,best_parent=0,0.6775942534335915,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[7.122992, 0.784643, -0.525626, -1.673575, -2.905668, -0.576502, -1.665502, -2.409708]"
104,add_node,random,82,106,True,False,,best_parent=0,0.6808952555369664,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.591903, -0.434451, 0.554824, 0.642724, -0.291873, 0.35789, -1.329951, -0.629227]","[7.643079, -0.218803, -0.79563, -0.118718, -3.028875, 0.126591, -1.715424, -1.824593]"
105,add_node,random,71,107,True,False,,best_parent=0,0.5279883426385732,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.572529, 0.117128, 1.222484, -0.417442, -0.219016, -0.60717, 1.634734, 1.385397]","[4.565206, -0.488469, 0.965612, 0.625173, 2.963528, -3.042381, 2.932034, 2.740206]"
106,add_node,random,65,108,True,False,,best_parent=0,0.4342087083499427,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.845918, -0.176005, -0.713645, -0.481353, 1.340578, 1.107702, -0.909448, 0.62025]","[0.727957, -0.703237, -1.450313, -1.011232, 2.243841, 1.387831, -0.401665, 2.802427]"
107,add_node,random,88,109,True,False,,best_parent=0,0.6852653039657527,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.725548, 0.376825, 0.293714, 0.103717, -0.868824, -0.767864, 0.127628, 1.24524]","[7.165276, 0.220495, -1.649586, 1.753151, -2.42923, -1.993561, 1.427321, 1.598995]"
108,add_node,random,105,110,True,False,,best_parent=0,0.7112906456615204,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.689226, -0.471889, 0.628995, 0.624869, -0.406499, -0.018993, -1.478072, -0.852076]","[5.310121, -0.710734, 1.102189, 0.51096, -1.137789, -2.423419, -2.423051, -2.2738]"
109,add_node,random,78,111,True,False,,best_parent=0,0.35180028472746566,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.583483, -0.17086, 1.674439, -0.665515, 0.549463, -0.751641, 0.510678, -0.061122]","[0.377454, -0.979308, 2.854754, 0.419819, -0.552356, -2.186517, 2.111926, -0.537569]"
110,add_node,random,102,112,True,False,,best_parent=0,0.4405388536897311,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.770383, -0.117052, -0.890652, -0.205697, -0.097364, -0.28532, 0.484895, -1.227716]","[1.616512, 0.569325, -2.822041, -0.131421, 0.695082, -1.804617, 2.046944, -2.695619]"
111,add_node,random,97,113,True,False,,best_parent=0,0.3198371832291958,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.013634, 0.018724, -1.12442, -0.538561, -0.65495, 0.728026, 0.804266, 0.470595]","[1.100744, 0.453585, -2.61663, -0.777838, -0.740242, 0.32877, 1.589312, 1.903815]"
112,add_node,random,111,114,True,False,,best_parent=0,0.5017153595197416,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.139117, -0.123684, -0.998207, 0.020144, -0.307738, -0.215203, 0.564241, -1.44683]","[5.251489, -0.161677, -1.614358, 1.313923, -1.51291, 0.186479, 1.018793, -2.702071]"
113,add_node,random,97,115,True,False,,best_parent=0,0.3370318645420557,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.088414, -0.153191, -1.01004, -0.447531, -0.805212, 0.98253, 0.81528, -0.03101]","[1.660205, -0.712146, -2.069138, -0.162284, -1.847399, 2.100893, 1.818147, -1.466321]"
114,add_node,random,113,116,True,False,,best_parent=0,0.5251966339892004,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.084825, -0.114917, -1.237443, 0.373526, -0.528283, -0.272189, 0.677891, -1.50039]","[2.667318, -0.047501, -3.077196, 3.091065, -2.224298, -0.710424, 1.551869, -1.912271]"
115,choose_parent,random,26,116,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[6.12466, 0.373219, 3.033182, -2.038432, -1.15913, 1.998563, -1.853547, 2.037981]"
115,choose_parent,random,27,116,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[6.12466, 0.373219, 3.033182, -2.038432, -1.15913, 1.998563, -1.853547, 2.037981]"
115,choose_parent,random,31,116,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[6.12466, 0.373219, 3.033182, -2.038432, -1.15913, 1.998563, -1.853547, 2.037981]"
115,choose_parent,random,46,116,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[6.12466, 0.373219, 3.033182, -2.038432, -1.15913, 1.998563, -1.853547, 2.037981]"
115,choose_parent,random,72,116,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[6.12466, 0.373219, 3.033182, -2.038432, -1.15913, 1.998563, -1.853547, 2.037981]"
115,choose_parent,random,73,116,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[6.12466, 0.373219, 3.033182, -2.038432, -1.15913, 1.998563, -1.853547, 2.037981]"
115,choose_parent,random,90,116,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[6.12466, 0.373219, 3.033182, -2.038432, -1.15913, 1.998563, -1.853547, 2.037981]"
115,choose_parent,random,94,116,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[6.12466, 0.373219, 3.033182, -2.038432, -1.15913, 1.998563, -1.853547, 2.037981]"
115,choose_parent,random,96,116,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[6.12466, 0.373219, 3.033182, -2.038432, -1.15913, 1.998563, -1.853547, 2.037981]"
115,choose_parent,random,99,116,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[6.12466, 0.373219, 3.033182, -2.038432, -1.15913, 1.998563, -1.853547, 2.037981]"
115,choose_parent,random,101,116,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[6.12466, 0.373219, 3.033182, -2.038432, -1.15913, 1.998563, -1.853547, 2.037981]"
115,add_node,random,93,117,True,False,,best_parent=0,0.7118333161923105,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[6.12466, 0.373219, 3.033182, -2.038432, -1.15913, 1.998563, -1.853547, 2.037981]"
116,add_node,random,84,118,True,False,,best_parent=0,0.5115552904195122,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.267751, 0.032517, -0.746953, -0.689676, 1.469643, 1.480619, -1.234148, -0.389322]","[6.404908, 0.400727, -1.057104, -2.835363, 2.806198, 2.714429, -0.693355, -1.493991]"
117,add_node,random,104,119,True,False,,best_parent=0,0.6950468920883074,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.646893, 0.537545, 0.438374, -0.091162, -1.275833, -0.753026, -0.254866, 0.312337]","[4.427205, 0.993513, -0.035156, -0.254148, -2.634826, -3.054923, -0.101048, -1.69213]"
118,add_node,random,100,120,True,False,,best_parent=0,0.6344314278343559,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.621318, -0.606281, 0.849243, 0.992173, -0.153794, -0.145322, -1.471181, 0.219402]","[1.502481, -0.750804, 0.673064, 1.511114, -1.062721, -2.21331, -2.808312, 1.533193]"
119,add_node,random,119,121,True,False,,best_parent=0,0.6290161475401771,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.335033, -0.645601, 0.802925, 1.207113, -0.199036, -0.431128, -1.46246, -0.011288]","[1.34975, -0.918274, 0.481733, 2.697638, -0.512769, -2.413082, -1.401982, -1.611039]"
