iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,extend,random,0,1,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[1.297572, 0.962853, -0.771075, 1.293838, -0.227016, 0.516243, -1.662106, -2.406455]",0.5,extend_edge_collision,,"[1.193852, 1.0, -0.745445, 1.416575, -0.289277, 0.399788, -1.599982, -2.481816]","[1.401292, 0.925706, -0.796705, 1.1711, -0.164755, 0.632698, -1.724229, -2.331094]","[3.59833, 0.138849, -1.339609, -1.428766, 1.15408, 3.099493, -3.040152, -0.73477]"
1,add_node,random,0,2,True,False,,,,best_parent=0,0.08000000000000002,"[1.193852, 1.0, -0.745445, 1.416575, -0.289277, 0.399788, -1.599982, -2.481816]","[1.62642, 0.997931, -0.672576, 1.502643, -0.073246, 0.57402, -1.41128, -2.388177]","[5.674547, 0.978571, 0.009361, 2.308097, 1.948453, 2.204551, 0.354665, -1.511865]"
2,add_node,random,1,3,True,False,,,,best_parent=0,0.13407937692139837,"[1.193852, 1.0, -0.745445, 1.416575, -0.289277, 0.399788, -1.599982, -2.481816]","[1.748298, 0.917874, -0.482431, 1.36328, -0.09586, 0.57497, -1.164899, -2.137112]","[3.314233, -0.110736, 1.96062, -0.427306, -0.38641, 0.587166, 2.000701, 1.088663]"
3,add_node,goal_bias,0,4,True,False,,,,best_parent=0,0.08,"[1.193852, 1.0, -0.745445, 1.416575, -0.289277, 0.399788, -1.599982, -2.481816]","[1.504718, 1.0, -0.539719, 1.282296, -0.242241, 0.403797, -1.923893, -2.636209]","[1.853467, 1.0, -0.308924, 1.131653, -0.189473, 0.408294, -2.287276, -2.809417]"
4,add_node,random,2,5,True,False,,,,best_parent=0,0.18342164437105052,"[1.193852, 1.0, -0.745445, 1.416575, -0.289277, 0.399788, -1.599982, -2.481816]","[1.867616, 0.807218, -0.649477, 1.436221, -0.273415, 0.692212, -0.972638, -2.052133]","[2.956602, -0.202708, -2.174061, 2.101941, -1.893923, 1.762254, 0.782081, -1.276545]"
5,extend,random,4,5,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[1.923333, 0.762384, -0.71056, 1.309481, -0.201232, 0.571632, -0.945831, -2.084663]",0.5,extend_edge_collision,,"[1.867616, 0.807218, -0.649477, 1.436221, -0.273415, 0.692212, -0.972638, -2.052133]","[1.97905, 0.71755, -0.771643, 1.182742, -0.129049, 0.451052, -0.919024, -2.117193]","[2.763251, 0.086524, -1.63137, -0.601085, 0.886908, -1.246073, -0.541724, -2.575045]"
6,add_node,random,3,6,True,False,,,,best_parent=0,0.13779404694598588,"[1.193852, 1.0, -0.745445, 1.416575, -0.289277, 0.399788, -1.599982, -2.481816]","[1.76434, 0.984516, -0.373708, 1.093825, -0.068292, 0.134782, -2.022812, -2.457449]","[3.87025, 0.85892, 0.972885, -0.434948, 1.342687, -2.047318, -2.825187, -1.00744]"
7,extend,random,4,6,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[1.905607, 0.785591, -0.671144, 1.411453, -0.451911, 0.369148, -0.813857, -1.920254]",0.8571428571428571,extend_edge_collision,,"[1.867616, 0.807218, -0.649477, 1.436221, -0.273415, 0.692212, -0.972638, -2.052133]","[1.911939, 0.781986, -0.674755, 1.407325, -0.481661, 0.315304, -0.787394, -1.898274]","[2.304603, 0.558454, -0.8987, 1.15133, -2.326538, -3.02377, 0.853707, -0.535218]"
8,extend,random,4,6,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[1.868873, 0.806175, -0.654484, 1.330104, -0.373913, 0.748297, -0.91384, -1.916634]",0.42857142857142855,extend_edge_collision,,"[1.867616, 0.807218, -0.649477, 1.436221, -0.273415, 0.692212, -0.972638, -2.052133]","[1.870549, 0.804784, -0.66116, 1.188614, -0.507911, 0.823078, -0.835444, -1.735969]","[1.900552, 0.779888, -0.78066, -1.34395, -2.906368, 2.161598, 0.567798, 1.497802]"
9,add_node,random,4,7,True,False,,,,best_parent=0,0.23827285223377304,"[1.193852, 1.0, -0.745445, 1.416575, -0.289277, 0.399788, -1.599982, -2.481816]","[1.902775, 0.755088, -0.510441, 1.520776, -0.109928, 0.510391, -0.603224, -2.00634]","[2.242771, 0.250978, 0.834056, 2.338437, 1.471018, -1.247846, 2.969073, -1.563522]"
10,add_node,goal_bias,5,8,True,False,,,,best_parent=0,0.1658995184484521,"[1.193852, 1.0, -0.745445, 1.416575, -0.289277, 0.399788, -1.599982, -2.481816]","[1.846597, 0.998806, -0.313917, 1.128737, -0.180132, 0.387211, -2.266891, -2.782287]","[1.853467, 1.0, -0.308924, 1.131653, -0.189473, 0.408294, -2.287276, -2.809417]"
10,connect_goal,,7,8,True,False,,,,periodic_goal_connected,0.17258103187381788,"[1.846597, 0.998806, -0.313917, 1.128737, -0.180132, 0.387211, -2.266891, -2.782287]","[1.853467, 1.0, -0.308924, 1.131653, -0.189473, 0.408294, -2.287276, -2.809417]",
