iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,goal_bias,0,2,True,False,,,,best_parent=0,0.07999999999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.206029, 0.067628, -0.083738, 0.11146, -0.051783, -0.326337, -0.224753, -0.036898]","[1.639282, 0.538089, -0.666267, 0.88684, -0.412019, -2.596525, -1.788258, -0.293579]"
1,add_node,goal_bias,1,3,True,False,,,,best_parent=1,0.16000000000000003,"[0.206029, 0.067628, -0.083738, 0.11146, -0.051783, -0.326337, -0.224753, -0.036898]","[0.412058, 0.135257, -0.167476, 0.22292, -0.103567, -0.652675, -0.449505, -0.073795]","[1.639282, 0.538089, -0.666267, 0.88684, -0.412019, -2.596525, -1.788258, -0.293579]"
2,add_node,random,1,4,True,False,,,,best_parent=0,0.11487245740839509,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.660165, 0.111299, 0.133171, -0.030512, -0.120664, -0.294529, -0.052277, -0.013132]","[6.459937, 0.669012, 2.90332, -1.843634, -1.000342, 0.111695, 2.150415, 0.290382]"
3,add_node,random,2,5,True,False,,,,best_parent=0,0.21751054910363968,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.674924, 0.104981, -0.05557, 0.397127, -0.312932, -0.885071, -0.650685, 0.062282]","[3.004572, -0.163335, 0.936197, 1.941031, -2.168418, -2.944673, -2.433638, 1.268263]"
4,add_node,random,0,6,True,False,,,,best_parent=0,0.08000000000000006,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.243419, 0.017518, -0.192684, -0.194588, 0.093441, 0.339354, 0.097446, -0.05964]","[2.144098, 0.154302, -1.697209, -1.713987, 0.823057, 2.989125, 0.858327, -0.525321]"
5,add_node,random,3,7,True,False,,,,best_parent=0,0.1710233739381083,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.077623, 0.150301, 0.282269, 0.14516, -0.192374, -0.110508, -0.091411, -0.19658]","[7.470463, 0.747569, 2.565519, 2.835344, -1.290518, 2.707547, -0.690706, -3.005857]"
6,add_node,random,6,8,True,False,,,,best_parent=0,0.2266751773385262,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.548987, 0.182151, 0.161038, 0.31457, -0.056361, -0.227888, -0.030573, -0.046166]","[7.189963, 0.563317, -1.289783, 2.341964, 1.571349, -1.632619, 0.697499, 1.753888]"
7,add_node,random,6,9,True,False,,,,best_parent=0,0.1961533703502068,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.171841, 0.115794, 0.475899, 0.240143, -0.464935, 0.119267, -0.031601, 0.044001]","[2.035093, -0.200365, 2.249984, 1.110402, -2.962213, 2.224522, 0.51639, 2.248272]"
8,add_node,random,7,10,True,False,,,,best_parent=0,0.27199545017503424,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.648435, 0.258153, 0.328546, 0.50197, -0.036611, -0.147524, -0.226889, -0.330134]","[2.386476, 0.822194, 1.571687, 1.892738, 0.109963, 0.448892, -1.683828, -2.437568]"
9,add_node,goal_bias,4,11,True,False,,,,best_parent=0,0.2916899467650869,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.852913, 0.184919, -0.168284, 0.487512, -0.33122, -1.200949, -0.860644, -0.003398]","[1.639282, 0.538089, -0.666267, 0.88684, -0.412019, -2.596525, -1.788258, -0.293579]"
10,add_node,goal_bias,10,12,True,False,,,,best_parent=1,0.36893148652659213,"[0.206029, 0.067628, -0.083738, 0.11146, -0.051783, -0.326337, -0.224753, -0.036898]","[1.030902, 0.264856, -0.280999, 0.577897, -0.349508, -1.516826, -1.070602, -0.069078]","[1.639282, 0.538089, -0.666267, 0.88684, -0.412019, -2.596525, -1.788258, -0.293579]"
11,add_node,random,5,13,True,False,,,,best_parent=0,0.13049666934776596,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.486764, -0.055363, -0.00253, -0.22767, 0.354764, 0.470631, 0.193439, -0.234634]","[2.876915, -0.771207, 1.865172, -0.552594, 2.92149, 1.760035, 1.136295, -1.953438]"
12,add_node,random,9,14,True,False,,,,best_parent=0,0.30507318391004823,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.782516, 0.281473, 0.140879, 0.696464, 0.199004, 0.126578, -0.252573, -0.507141]","[2.628952, 0.428687, -1.043833, 1.924273, 1.686408, 1.85694, -0.414713, -1.624564]"
13,extend,random,13,14,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[2.049078, 0.291927, 0.078006, 0.848349, 0.194191, -0.056175, -0.105978, -0.477727]",0.7142857142857143,extend_edge_collision,,"[1.782516, 0.281473, 0.140879, 0.696464, 0.199004, 0.126578, -0.252573, -0.507141]","[2.155703, 0.296108, 0.052857, 0.909103, 0.192266, -0.129276, -0.04734, -0.465961]","[5.514764, 0.427841, -0.739431, 2.823076, 0.131624, -2.432219, 1.799962, -0.095296]"
