iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.368209, 0.031224, 0.224625, -0.138153, -0.23644, 0.024055, 0.140558, -0.106475]","[4.499389, 0.381549, 2.744837, -1.688189, -2.889219, 0.293941, 1.717567, -1.301085]"
1,add_node,random,0,3,True,False,,,,best_parent=0,0.08000000000000003,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.228527, -0.026316, 0.126984, 0.245813, 0.04319, 0.25236, -0.264601, -0.021501]","[2.420361, -0.278716, 1.344909, 2.603445, 0.457433, 2.672782, -2.80243, -0.227719]"
2,add_node,goal_bias,0,4,True,False,,,,best_parent=0,0.07999999999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.195937, -0.108342, -0.254569, 0.089103, 0.053221, 0.028001, 0.170042, 0.084492]","[1.80851, -1.0, -2.349693, 0.822426, 0.491233, 0.258453, 1.569497, 0.779866]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.1412046647588226,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.367756, -0.145103, -0.506514, 0.208125, 0.246793, 0.156238, -0.000795, 0.328795]","[2.126887, -0.521477, -3.085994, 1.426705, 2.228635, 1.46916, -1.749868, 2.830038]"
4,add_node,goal_bias,4,6,True,False,,,,best_parent=0,0.21217708509438823,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.554452, -0.255882, -0.745357, 0.287727, 0.278468, 0.169483, 0.202687, 0.387246]","[1.80851, -1.0, -2.349693, 0.822426, 0.491233, 0.258453, 1.569497, 0.779866]"
5,add_node,random,4,7,True,False,,,,best_parent=0,0.15675940209361772,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.569485, -0.095498, -0.370735, 0.102303, 0.333458, -0.094683, -0.118491, 0.626235]","[1.985492, 0.252692, 0.582343, -0.640498, 0.941787, -1.855977, -0.944639, 2.714065]"
6,add_node,random,2,8,True,False,,,,best_parent=0,0.13549609624319434,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.354218, -0.021661, 0.406388, 0.455911, -0.037912, 0.41013, -0.171319, 0.261043]","[1.536833, 0.022136, 3.035271, 2.432698, -0.800992, 1.894575, 0.706359, 2.919466]"
7,add_node,random,7,9,True,False,,,,best_parent=0,0.20481895256638952,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.724848, -0.022307, 0.517841, 0.611653, 0.155127, 0.575272, -0.316397, 0.469214]","[5.090947, -0.029913, 1.830787, 2.446336, 2.429162, 2.520674, -2.025448, 2.921523]"
8,add_node,random,6,10,True,False,,,,best_parent=0,0.21553734397364074,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.992983, -0.082402, -0.346138, 0.212696, 0.600278, -0.301985, -0.189245, 0.699812]","[4.452201, 0.024576, -0.145221, 1.114413, 2.779719, -1.995275, -0.767176, 1.300808]"
9,add_node,random,9,11,True,False,,,,best_parent=0,0.2617492554417384,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.471307, -0.147379, -0.356892, 0.225614, 0.606871, -0.196701, -0.404915, 0.608857]","[7.322926, -0.94229, -0.488453, 0.383641, 0.687528, 1.091303, -3.043334, -0.503858]"
10,add_node,random,8,12,True,False,,,,best_parent=0,0.22531725559221544,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.835124, 0.068613, 0.591257, 0.660387, -0.051828, 0.326103, -0.476114, 0.627418]","[1.872955, 0.924277, 1.282184, 1.119027, -1.999522, -2.018877, -1.979247, 2.116307]"
11,add_node,random,7,13,True,False,,,,best_parent=0,0.1781186894914291,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.55984, -0.056533, 0.351376, 0.67115, -0.252903, 0.617011, 0.009717, 0.054769]","[2.499541, -0.385494, -0.16757, 2.701564, -2.280977, 2.568585, 1.717485, -1.89107]"
12,add_node,random,1,14,True,False,,,,best_parent=0,0.14081548953406703,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.472983, -0.011879, 0.443944, -0.332999, -0.190019, -0.050828, 0.451323, -0.29817]","[1.355857, -0.375087, 2.292018, -1.974847, 0.201147, -0.681818, 3.069953, -1.913467]"
13,add_node,goal_bias,5,15,True,False,,,,best_parent=0,0.2879226867210208,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.741147, -0.366662, -0.984199, 0.36733, 0.310143, 0.182728, 0.406168, 0.445696]","[1.80851, -1.0, -2.349693, 0.822426, 0.491233, 0.258453, 1.569497, 0.779866]"
14,add_node,random,11,16,True,False,,,,best_parent=0,0.24684800773435633,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.933458, 0.10273, 0.531513, 0.322051, -0.225205, 0.437813, -0.668655, 0.820207]","[1.767291, 0.39203, 0.024914, -2.54689, -1.695367, 1.38507, -2.301312, 2.454974]"
15,add_node,random,14,17,True,False,,,,best_parent=0,0.322739406295912,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.81865, -0.407209, -1.188736, 0.255074, 0.088529, -0.12838, 0.396305, 0.624484]","[1.532027, -0.78043, -3.071397, -0.778184, -1.951318, -2.991987, 0.305516, 2.270143]"
16,add_node,random,10,18,True,False,,,,best_parent=0,0.28400157811490434,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.354005, -0.172567, -0.44833, 0.204894, 0.691892, -0.592551, -0.635755, 0.501841]","[0.627168, -0.328635, -1.014909, 0.076512, 1.218707, -3.045342, -2.066107, -0.161256]"
17,add_node,random,8,19,True,False,,,,best_parent=0,0.24750867592356846,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.059349, 0.042936, 0.679917, 0.547166, 0.405752, 0.721606, -0.158087, 0.465473]","[3.920773, 0.601045, 2.066363, -0.004482, 2.549678, 1.973392, 1.196152, 0.433464]"
18,add_node,random,18,20,True,False,,,,best_parent=0,0.2800905600018309,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.372174, 0.083199, 0.782686, 0.338178, 0.434513, 0.827862, -0.411548, 0.255746]","[4.624212, 0.50176, 1.851035, -1.834392, 0.733498, 1.932471, -3.04646, -1.924509]"
19,add_node,random,17,21,True,False,,,,best_parent=0,0.33869545197717094,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.564301, -0.236742, -0.228412, 0.441099, 0.781093, -0.680884, -0.768525, 0.717036]","[3.415309, -0.80161, 1.707295, 2.520153, 1.56623, -1.458383, -1.937149, 2.61116]"
20,add_node,random,11,22,True,False,,,,best_parent=0,0.2816776575782973,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.124102, -0.015924, 0.789615, 0.848119, -0.233292, 0.304332, -0.611116, 0.681783]","[4.114084, -0.890606, 2.841975, 2.790534, -2.110861, 0.079073, -2.007946, 1.244283]"
21,add_node,random,10,23,True,False,,,,best_parent=0,0.30161160441312634,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.90337, -0.112257, -0.449714, 0.326824, 0.785587, -0.141488, -0.220383, 0.423448]","[6.709523, 0.278433, -1.482249, 1.45266, 2.773576, 0.472692, 1.832299, -1.63899]"
22,add_node,random,21,24,True,False,,,,best_parent=0,0.3494625803429718,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.540416, -0.029215, 0.803594, 0.964325, -0.402113, 0.491816, -0.838929, 0.790833]","[5.158045, -0.144711, 0.925068, 1.974122, -1.869109, 2.120986, -2.818542, 1.738442]"
23,add_node,random,19,25,True,False,,,,best_parent=0,0.32314612760551437,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.399444, 0.182336, 1.04645, 0.375842, 0.531612, 0.895263, -0.482168, 0.000627]","[1.591581, 0.880815, 2.904818, 0.641202, 1.215731, 1.370139, -0.979723, -1.796831]"
24,add_node,random,2,26,True,False,,,,best_parent=0,0.13718264185810572,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.350553, -0.113811, 0.170376, 0.107804, 0.001188, 0.45508, -0.460927, -0.276812]","[1.541331, -0.967625, 0.593815, -1.238945, -0.40868, 2.433306, -2.376752, -2.768233]"
25,add_node,random,22,27,True,False,,,,best_parent=0,0.3485367255449996,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.130671, -0.136197, -0.553505, 0.441217, 1.021275, -0.385542, -0.048045, 0.210289]","[3.964698, -0.329357, -1.390962, 1.364222, 2.92298, -2.35475, 1.342496, -1.509626]"
26,add_node,random,26,28,True,False,,,,best_parent=0,0.40157376855309085,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.654492, -0.148037, -0.414154, 0.395374, 1.132222, -0.177381, -0.029362, 0.221314]","[7.20639, -0.250924, 0.796776, -0.002993, 2.096326, 1.631497, 0.13299, 0.317121]"
27,add_node,goal_bias,16,29,True,False,,,,best_parent=0,0.3960488911221448,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.000655, -0.516205, -1.4022, 0.359393, 0.162574, -0.057254, 0.612019, 0.653054]","[1.80851, -1.0, -2.349693, 0.822426, 0.491233, 0.258453, 1.569497, 0.779866]"
28,add_node,random,27,30,True,False,,,,best_parent=0,0.423969250422988,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.898205, -0.056842, -0.592428, 0.186979, 1.101727, -0.292473, -0.216939, 0.130186]","[5.722016, 0.999794, -2.658019, -2.227619, 0.748394, -1.625997, -2.390313, -0.92568]"
29,add_node,random,18,31,True,False,,,,best_parent=0,0.28952083612133866,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.168462, 0.023732, 0.708856, 0.390467, 0.425543, 1.002918, 0.050532, 0.77011]","[1.954891, -0.11468, 0.917431, -0.738926, 0.568182, 3.030457, 1.554138, 2.965759]"
30,add_node,goal_bias,28,32,True,False,,,,best_parent=0,0.47153867703712626,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.18266, -0.625201, -1.615664, 0.463711, 0.236619, 0.013873, 0.827732, 0.681624]","[1.80851, -1.0, -2.349693, 0.822426, 0.491233, 0.258453, 1.569497, 0.779866]"
31,add_node,random,23,33,True,False,,,,best_parent=0,0.3845205477605819,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.939506, 0.022604, 0.906991, 1.108457, -0.58349, 0.320108, -0.696148, 0.685717]","[7.475756, 0.741446, 2.34133, 3.10788, -3.099577, -2.061848, 1.284535, -0.772479]"
32,add_node,random,29,34,True,False,,,,best_parent=0,0.4619568523918739,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.264057, 0.023493, -0.699564, 0.085327, 0.953913, -0.219859, -0.451867, 0.138446]","[6.373026, 0.706172, -1.609995, -0.778496, -0.302194, 0.397206, -2.448263, 0.208633]"
33,add_node,random,31,35,True,False,,,,best_parent=0,0.48626034026567466,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.479516, -0.636614, -1.545121, 0.604309, 0.263709, 0.269608, 0.951168, 0.38276]","[4.453673, -0.750954, -0.838364, 2.012939, 0.535116, 2.831775, 2.187848, -2.611506]"
34,add_node,random,20,36,True,False,,,,best_parent=0,0.3434577111322743,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.449901, -0.278197, -0.117877, 0.645329, 0.491987, -0.904057, -0.877044, 0.549408]","[0.544649, -0.606231, 0.756793, 2.261412, -1.795728, -2.670047, -1.735764, -0.777036]"
35,add_node,goal_bias,34,37,True,False,,,,best_parent=0,0.5632541965666658,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.580914, -0.748611, -1.793094, 0.671534, 0.333833, 0.26617, 1.14174, 0.50515]","[1.80851, -1.0, -2.349693, 0.822426, 0.491233, 0.258453, 1.569497, 0.779866]"
36,add_node,random,32,38,True,False,,,,best_parent=0,0.43185384432402657,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.41571, 0.063476, 0.737326, 1.205608, -0.688982, 0.483364, -0.76697, 0.577957]","[6.173011, 0.385965, -0.601346, 1.972135, -1.521326, 1.771474, -1.325764, -0.272279]"
37,add_node,random,37,39,True,False,,,,best_parent=0,0.4288142588268787,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.546479, 0.135386, 0.54956, 0.9572, -0.913091, 0.560493, -0.583241, 0.51694]","[3.512622, 0.666667, -0.837692, -0.87808, -2.568846, 1.130331, 0.774182, 0.066136]"
38,add_node,random,19,40,True,False,,,,best_parent=0,0.32525426414152686,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.637608, 0.095817, 0.749684, 0.111804, 0.282449, 1.161436, -0.502892, 0.361768]","[3.184991, 0.169373, 0.557294, -1.207874, -0.604024, 3.106043, -1.035391, 0.979835]"
39,add_node,random,38,41,True,False,,,,best_parent=0,0.46460416246111513,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.882472, 0.057968, 0.62, 0.864072, -1.070385, 0.667426, -0.33813, 0.626862]","[6.388848, -0.749954, 1.355098, -0.107798, -2.71188, 1.783361, 2.2198, 1.773988]"
40,add_node,random,40,42,True,False,,,,best_parent=0,0.5088369801469255,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.099647, 0.043774, 0.615929, 0.806649, -1.259666, 0.902276, -0.046055, 0.829373]","[4.769757, -0.065378, 0.584627, 0.36506, -2.715265, 2.708313, 2.200052, 2.386717]"
41,add_node,random,33,43,True,False,,,,best_parent=0,0.5139289584802709,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.719116, 0.086225, -0.827859, -0.061594, 0.853137, -0.275328, -0.279096, 0.178687]","[6.767881, 0.506513, -1.687401, -1.045922, 0.177966, -0.646954, 0.878418, 0.448292]"
42,add_node,random,40,44,True,False,,,,best_parent=0,0.4773314058594617,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.079641, 0.09281, 0.541097, 0.967926, -1.172583, 0.403749, -0.132932, 0.349764]","[4.93646, 0.420929, -0.201966, 1.945961, -2.135029, -2.079404, 1.799509, -2.25978]"
43,add_node,random,43,45,True,False,,,,best_parent=0,0.505182365988862,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.285233, 0.045223, 0.163348, 0.995338, -1.341413, 0.448193, -0.304149, 0.338414]","[4.887234, -0.325581, -2.780123, 1.208936, -2.656953, 0.794507, -1.638295, 0.249968]"
44,add_node,goal_bias,36,46,True,False,,,,best_parent=0,0.6409847590891928,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.682311, -0.860608, -2.041066, 0.738759, 0.403957, 0.262732, 1.332312, 0.62754]","[1.80851, -1.0, -2.349693, 0.822426, 0.491233, 0.258453, 1.569497, 0.779866]"
45,add_node,random,42,47,True,False,,,,best_parent=0,0.5582527121295684,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.048605, 0.011141, -1.01045, 0.055065, 0.935061, -0.062282, -0.116907, 0.125185]","[6.72378, -0.598483, -2.492937, 1.002233, 1.600212, 1.667471, 1.199936, -0.309203]"
46,add_node,random,41,48,True,False,,,,best_parent=0,0.4969912453454208,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.871239, -0.039709, 0.479137, 0.559237, -1.401582, 1.085641, -0.157179, 0.897822]","[1.246709, -0.633474, -0.49378, -1.200453, -2.410948, 2.389806, -0.947535, 1.384656]"
47,add_node,random,46,49,True,False,,,,best_parent=0,0.614750864054925,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.527434, 0.07845, -0.90496, 0.029128, 1.032272, -0.02882, 0.060775, 0.030793]","[7.057938, 0.434163, -0.347468, -0.107944, 1.546011, 0.148017, 0.999786, -0.468051]"
48,add_node,random,23,50,True,False,,,,best_parent=0,0.3785135906712175,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.350942, 0.040227, 0.997975, 0.991434, -0.579335, 0.719817, -1.070399, 0.709071]","[0.265086, 0.438194, 2.111959, 1.146789, -1.594975, 2.02647, -2.396933, 0.240496]"
49,add_node,random,47,51,True,False,,,,best_parent=0,0.49642453178498475,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.710179, -0.035087, 0.127364, 0.558189, -1.447727, 1.23739, -0.446447, 0.954604]","[1.243536, 0.006999, -3.07596, 0.548643, -1.867925, 2.619244, -3.08058, 1.471676]"
50,add_node,random,30,52,True,False,,,,best_parent=0,0.3300654716310618,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.322348, 0.051107, 0.614172, 0.488345, 0.706864, 1.045144, 0.388307, 0.89853]","[2.575644, 0.274053, -0.156963, 1.285497, 2.998036, 1.389042, 3.139254, 1.944424]"
51,add_node,random,46,53,True,False,,,,best_parent=0,0.5853398626119275,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.231082, -0.065739, -1.155509, 0.224115, 0.802754, -0.011898, -0.340476, -0.105993]","[5.990705, -0.807086, -2.554308, 1.854269, -0.473081, 0.473958, -2.49636, -2.335246]"
52,add_node,random,15,54,True,False,,,,best_parent=0,0.2876335333078358,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.060472, 0.138334, 0.696431, -0.010336, -0.346438, 0.311226, -0.88879, 0.933579]","[2.047104, 0.414899, 1.977498, -2.592293, -1.288171, -0.672092, -2.598786, 1.814242]"
53,add_node,random,35,55,True,False,,,,best_parent=0,0.41738639685781365,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.755378, -0.344802, -0.00187, 0.851124, 0.707268, -1.017997, -1.037029, 0.644094]","[3.570714, -0.740607, 0.687513, 2.07409, 1.986601, -1.695095, -1.987763, 1.206775]"
54,add_node,random,51,56,True,False,,,,best_parent=0,0.37086362903268827,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.29815, 0.140947, 0.886721, 0.344536, 0.627452, 1.26089, 0.492043, 1.016337]","[1.154316, 0.674951, 2.506726, -0.510252, 0.155433, 2.54327, 1.108644, 1.716574]"
55,add_node,random,52,57,True,False,,,,best_parent=0,0.6057091971915874,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.341501, -0.080402, -1.357801, -0.099971, 0.60086, 0.011998, -0.527782, 0.036175]","[5.1945, -0.193681, -2.920519, -2.603554, -0.958788, 0.196596, -1.974728, 1.134429]"
56,add_node,random,44,58,True,False,,,,best_parent=0,0.5230572111016831,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.430246, -0.007652, 0.269009, 0.770061, -1.471615, 0.185231, -0.522874, 0.463698]","[5.10898, -0.61975, 1.49218, -1.837827, -2.978891, -2.858928, -3.054924, 1.914038]"
57,add_node,random,48,59,True,False,,,,best_parent=0,0.6735120095962298,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.893006, 0.147237, -1.130444, -0.009866, 1.077095, -0.145444, 0.221722, 0.196394]","[7.473387, 0.632768, -2.722011, -0.285098, 1.39348, -0.968629, 1.357764, 1.36528]"
58,add_node,random,51,60,True,False,,,,best_parent=0,0.34351781656790703,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.243705, -0.055, 0.775463, 0.423195, 0.605535, 0.960551, 0.614528, 1.095084]","[0.698557, -0.790525, 1.89352, -0.028424, -0.096868, 0.374161, 2.182678, 2.457583]"
