iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08000000000000006,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.286768, 0.068804, -0.190636, 0.203538, 0.121446, 0.22927, -0.083862, 0.040578]","[3.794501, 0.910417, -2.522497, 2.693212, 1.60697, 3.033699, -1.109654, 0.53693]"
1,add_node,random,0,3,True,False,,,,best_parent=0,0.08,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.160737, 0.011308, -0.119986, -0.210779, 0.01599, -0.400919, -0.079269, 0.093375]","[1.142328, 0.080362, -0.852713, -1.497964, 0.113638, -2.849248, -0.563346, 0.6636]"
2,add_node,random,1,4,True,False,,,,best_parent=0,0.1384947152294148,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.850977, 0.116679, -0.259872, 0.272376, 0.034782, 0.134524, -0.033432, 0.049695]","[6.781499, 0.619902, -0.987618, 0.995945, -0.876162, -0.861378, 0.496639, 0.14552]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.18938059458989412,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.231534, 0.177924, -0.286221, 0.156994, -0.106219, -0.102553, 0.049645, -0.114346]","[5.098837, 0.800305, -0.553991, -1.015537, -1.539103, -2.511774, 0.893899, -1.781361]"
4,add_node,random,3,6,True,False,,,,best_parent=0,0.16754521978096845,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.89926, 0.034888, -0.426895, 0.489603, -0.217548, 0.281158, -0.18794, 0.020613]","[1.451644, -0.900841, -2.337724, 2.974789, -3.104334, 1.958724, -1.95558, -0.31209]"
5,add_node,random,4,7,True,False,,,,best_parent=0,0.2348745114986015,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.515835, 0.224688, -0.023752, 0.368104, 0.093932, -0.260702, 0.014471, -0.113269]","[4.869763, 0.776372, 3.072625, 2.858588, 2.455137, -2.126405, -0.400492, -0.10056]"
6,add_node,random,6,8,True,False,,,,best_parent=0,0.2359404108018985,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.518987, 0.110017, 0.048519, 0.538377, 0.245372, -0.401468, 0.115586, -0.301848]","[1.536547, -0.528807, 0.451137, 1.486959, 1.089038, -1.185667, 0.678897, -1.352408]"
7,add_node,random,5,9,True,False,,,,best_parent=0,0.21855247022806987,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.143195, -0.055087, -0.511605, 0.656274, -0.372033, 0.232933, -0.30355, -0.225299]","[3.478844, -0.916583, -1.322692, 2.252129, -1.851199, -0.228813, -1.410506, -2.579878]"
8,add_node,random,7,10,True,False,,,,best_parent=0,0.2862055663831834,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.966395, 0.060811, -0.110601, 0.359306, 0.349493, -0.541428, 0.181153, -0.401466]","[7.738165, -0.573975, -2.163321, -1.950794, 1.692703, -2.34697, 1.026998, -1.686587]"
9,add_node,random,9,11,True,False,,,,best_parent=0,0.30989656023484446,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.082023, 0.000555, -0.36966, 0.501282, 0.40427, -0.680926, 0.159253, -0.088497]","[3.032019, -0.494509, -2.498086, 1.667748, 0.854316, -1.827041, -0.020679, 2.482846]"
