iteration,phase,sample_type,nearest_idx,node_count,elapsed_s,phase_elapsed_s,collision_check_elapsed_s,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
289,choose_parent,random,114,229,2.5115446999989217,0.000371899999663583,0.000371899999663583,False,True,"[[""dda_link3_0"", ""collision_object_0""], [""dda_link4_0"", ""collision_object_0""], [""dda_link5_0"", ""collision_object_0""]]","[5.721058, -0.734209, -0.385135, -0.97108, -0.525414, 0.594185, 1.124012, -0.054957]",0.2631578947368421,parent_edge_collision,,"[5.785135, -0.770881, -0.317976, -0.831115, -0.329279, 0.838841, 0.973528, -0.056925]","[5.541642, -0.631528, -0.57318, -1.362981, -1.074592, -0.09085, 1.545368, -0.049448]","[7.693028, -0.515393, -0.353317, -2.502035, -0.764086, -0.987055, 2.504469, 1.458849]"
289,choose_parent,random,138,229,2.512120800000048,0.0005392000002757413,0.0005392000002757413,False,True,"[[""dda_link3_0"", ""collision_object_0""]]","[5.729148, -0.725858, -0.256506, -0.989281, -0.512829, 0.531071, 1.048048, -0.015818]",0.4166666666666667,parent_edge_collision,,"[5.86308, -0.793237, -0.03031, -0.722352, -0.111569, 0.975301, 0.69282, 0.008203]","[5.541642, -0.631528, -0.57318, -1.362981, -1.074592, -0.09085, 1.545368, -0.049448]","[7.693028, -0.515393, -0.353317, -2.502035, -0.764086, -0.987055, 2.504469, 1.458849]"
289,add_node,random,50,230,2.512361299999611,,,True,False,,,,best_parent=2,0.42835774137133364,"[5.458521, -0.427082, -1.67089, -1.564088, -1.298946, 0.055337, 1.020776, -1.432061]","[5.541642, -0.631528, -0.57318, -1.362981, -1.074592, -0.09085, 1.545368, -0.049448]","[7.693028, -0.515393, -0.353317, -2.502035, -0.764086, -0.987055, 2.504469, 1.458849]"
290,add_node,random,196,231,2.5205062000004546,,,True,False,,,,best_parent=22,0.6388564821739453,"[5.318881, 0.134299, -0.892244, -0.957849, -1.511298, 0.18776, 0.907625, -1.671969]","[5.789196, 0.258267, -0.552105, 0.565189, -1.046135, -0.002808, 1.587784, -1.870846]","[5.28103, 0.36535, 0.318293, 2.960177, -1.871653, -0.010613, 2.910654, -1.235775]"
291,add_node,random,193,232,2.5319151999992755,,,True,False,,,,best_parent=121,1.303172430670863,"[3.529941, 0.493679, 0.663952, -0.176718, -0.696692, -0.657687, 0.758793, 0.515326]","[4.034487, 0.386199, 0.827082, -0.337318, -1.056236, -0.827898, 1.01485, 1.206118]","[5.363822, -0.124569, 0.955804, 0.744838, -1.809459, -1.748818, 2.047414, 1.956238]"
292,add_node,random,173,233,2.536302999998952,,,True,False,,,,best_parent=125,1.1185947223265957,"[4.839177, 0.338725, -0.415652, -0.41423, 0.927025, 1.483784, 0.67173, 0.413758]","[5.74605, 0.512696, -0.2443, -1.040218, 1.568283, 1.485467, 1.072208, 0.883918]","[7.16503, 0.61442, 0.235754, -1.044246, 2.874103, 1.799638, 1.914199, 0.468135]"
293,add_node,random,202,234,2.5442664999991393,,,True,False,,,,best_parent=80,1.0744391887254756,"[4.217301, 0.175389, -0.028633, -0.248163, -0.542467, 1.291238, -0.376068, 0.063978]","[3.350249, -0.096019, 1.239438, -0.138163, -0.944389, 1.799785, 0.554095, 0.838633]","[2.190597, -0.708195, 2.640699, -0.218119, -0.184587, 2.323743, 1.742185, 2.124655]"
294,add_node,random,230,235,2.5482365999996546,,,True,False,,,,best_parent=22,0.6756958832083882,"[5.318881, 0.134299, -0.892244, -0.957849, -1.511298, 0.18776, 0.907625, -1.671969]","[5.860736, 0.204769, -0.85447, 0.883625, -1.020452, 0.161333, 1.602598, -1.888319]","[6.285132, -0.112601, -2.648198, 2.772689, -0.868097, 1.135074, 1.690478, -1.991971]"
295,add_node,random,232,236,2.5505195000005187,,,True,False,,,,best_parent=125,1.1469660557869572,"[4.839177, 0.338725, -0.415652, -0.41423, 0.927025, 1.483784, 0.67173, 0.413758]","[5.521915, 0.49525, 0.037258, -1.311269, 1.716291, 1.64077, 0.956848, 0.958631]","[4.051075, 0.380764, 1.88492, -3.089985, 2.687565, 2.65991, 0.199825, 1.448921]"
296,extend,goal_bias,24,236,2.5509683000000223,0.00021580000066023786,0.00021580000066023786,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.550005, -0.899785, -0.832122, -0.985231, -0.771141, -2.13232, 0.928326, -1.068091]",0.16666666666666666,extend_edge_collision,,"[3.593407, -0.887272, -0.838005, -1.008587, -0.778597, -2.075492, 0.913504, -1.081959]","[3.332994, -0.96235, -0.802709, -0.86845, -0.73386, -2.416461, 1.002432, -0.998752]","[3.202401, -1.0, -0.78501, -0.798173, -0.711425, -2.58745, 1.047027, -0.957026]"
297,add_node,random,186,237,2.5561687999997957,,,True,False,,,,best_parent=139,1.2797183709233386,"[2.318779, 0.367242, 0.547022, -0.749494, -0.719816, -0.392955, 0.554709, 0.690053]","[2.065012, 0.373343, 0.535951, -0.874171, -0.982984, -0.054923, 0.362022, 1.168131]","[1.971902, 0.452271, -0.563964, -0.827926, -2.728726, 0.131599, -0.589251, 2.361521]"
298,add_node,random,166,238,2.583171399999628,,,True,False,,,,best_parent=51,1.1170229686284956,"[3.675546, 0.220981, 0.055105, 0.231301, -0.075314, 0.186722, -0.404923, -0.589133]","[3.92633, 0.447835, 0.7683, 0.719752, 0.211602, -0.71079, -1.445109, 0.162717]","[4.416597, 0.99094, 1.673082, 2.088702, 0.639382, 0.570632, -2.083508, 2.685408]"
299,add_node,random,228,239,2.59830890000012,,,True,False,,,,best_parent=28,0.7782050168492298,"[4.410707, 0.134868, -1.505344, -0.584481, -0.713819, 1.086022, -0.103153, -1.091094]","[2.963332, 0.159617, -1.431088, 0.392157, -0.134059, 1.290348, -0.552536, -0.063731]","[2.559025, -0.082135, -2.18026, 0.800026, -0.578118, 3.015777, 0.368857, -0.842896]"
300,add_node,random,234,240,2.621676299999308,,,True,False,,,,best_parent=22,0.671325923496485,"[5.318881, 0.134299, -0.892244, -0.957849, -1.511298, 0.18776, 0.907625, -1.671969]","[5.575691, 0.1547, -0.884416, 0.954722, -1.191007, 0.472535, 1.434953, -2.016197]","[4.502825, -0.033753, -0.997126, 1.22232, -1.832949, 1.643849, 0.803963, -2.497511]"
301,extend,goal_bias,24,240,2.6225560999992013,0.00023409999994328246,0.00023409999994328246,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.550005, -0.899785, -0.832122, -0.985231, -0.771141, -2.13232, 0.928326, -1.068091]",0.16666666666666666,extend_edge_collision,,"[3.593407, -0.887272, -0.838005, -1.008587, -0.778597, -2.075492, 0.913504, -1.081959]","[3.332994, -0.96235, -0.802709, -0.86845, -0.73386, -2.416461, 1.002432, -0.998752]","[3.202401, -1.0, -0.78501, -0.798173, -0.711425, -2.58745, 1.047027, -0.957026]"
302,extend,goal_bias,24,240,2.633537300000171,0.0002497000004950678,0.0002497000004950678,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.550005, -0.899785, -0.832122, -0.985231, -0.771141, -2.13232, 0.928326, -1.068091]",0.16666666666666666,extend_edge_collision,,"[3.593407, -0.887272, -0.838005, -1.008587, -0.778597, -2.075492, 0.913504, -1.081959]","[3.332994, -0.96235, -0.802709, -0.86845, -0.73386, -2.416461, 1.002432, -0.998752]","[3.202401, -1.0, -0.78501, -0.798173, -0.711425, -2.58745, 1.047027, -0.957026]"
303,add_node,random,217,241,2.6374422999997478,,,True,False,,,,best_parent=20,0.6571748961268227,"[4.746113, -0.070535, -1.689946, -0.923455, -0.895663, 0.905961, 0.293362, -1.096282]","[4.847665, 0.314883, -2.003246, -0.91709, -1.282877, 0.384045, -1.073519, -0.228835]","[4.578345, 0.419154, -2.902159, -0.192222, -1.836215, -0.224481, -1.256309, 0.529539]"
304,add_node,random,141,242,2.6468860000004497,,,True,False,,,,best_parent=39,0.9874804327916242,"[3.906994, 0.245735, -0.679986, -0.062796, -0.026466, 1.030435, -0.211134, -0.479429]","[3.605313, -0.023137, -0.338185, 1.013112, 0.516768, 1.540536, -0.68303, -1.701795]","[4.223449, 0.177458, -2.421889, 1.606163, 2.151659, 1.986447, -0.736188, -2.610968]"
305,extend,goal_bias,24,242,2.652097300000605,0.00021689999994123355,0.00021689999994123355,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.550005, -0.899785, -0.832122, -0.985231, -0.771141, -2.13232, 0.928326, -1.068091]",0.16666666666666666,extend_edge_collision,,"[3.593407, -0.887272, -0.838005, -1.008587, -0.778597, -2.075492, 0.913504, -1.081959]","[3.332994, -0.96235, -0.802709, -0.86845, -0.73386, -2.416461, 1.002432, -0.998752]","[3.202401, -1.0, -0.78501, -0.798173, -0.711425, -2.58745, 1.047027, -0.957026]"
306,add_node,random,180,243,2.6578558000001067,,,True,False,,,,best_parent=52,1.0014851059880878,"[4.172192, 0.285244, -0.705691, -0.066091, 0.247095, 1.105862, 0.102404, -0.365108]","[4.999571, 0.161924, -0.212495, 0.620086, 1.378205, 1.627359, 0.154384, 0.642976]","[6.922645, 0.221407, 1.557372, 1.426513, 1.619293, 2.16178, 0.586161, 2.756308]"
307,add_node,random,151,244,2.6809097999994265,,,True,False,,,,best_parent=26,0.731592809084918,"[4.818972, -0.673396, -0.736495, -1.396072, -0.540832, -1.629109, 0.727849, -1.338861]","[4.993385, -0.623797, 0.393117, -1.964993, -0.537637, -1.634511, -0.246854, -1.138227]","[6.924162, -0.842994, 2.500358, -2.345096, -3.001166, -2.13077, -2.042543, -1.881358]"
308,choose_parent,random,24,244,2.6888892999995733,0.0002919999988080235,0.0002919999988080235,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.647287, -0.864591, -0.723667, -1.053169, -0.740255, -2.027699, 0.867269, -1.09612]",0.08,parent_edge_collision,,"[3.593407, -0.887272, -0.838005, -1.008587, -0.778597, -2.075492, 0.913504, -1.081959]","[4.266913, -0.603756, 0.591215, -1.565856, -0.299327, -1.478085, 0.335566, -1.25898]","[3.974402, -0.852285, 3.050802, -0.328482, 0.547444, -1.11639, 1.578981, -2.763424]"
308,add_node,random,143,245,2.6928329000002122,,,True,False,,,,best_parent=107,0.6961153942871785,"[4.352567, -0.535612, 0.042658, -1.611332, -0.528175, -1.459013, 0.515818, -0.849648]","[4.266913, -0.603756, 0.591215, -1.565856, -0.299327, -1.478085, 0.335566, -1.25898]","[3.974402, -0.852285, 3.050802, -0.328482, 0.547444, -1.11639, 1.578981, -2.763424]"
309,extend,goal_bias,24,245,2.7135681999989174,0.00021829999968758784,0.00021829999968758784,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.550005, -0.899785, -0.832122, -0.985231, -0.771141, -2.13232, 0.928326, -1.068091]",0.16666666666666666,extend_edge_collision,,"[3.593407, -0.887272, -0.838005, -1.008587, -0.778597, -2.075492, 0.913504, -1.081959]","[3.332994, -0.96235, -0.802709, -0.86845, -0.73386, -2.416461, 1.002432, -0.998752]","[3.202401, -1.0, -0.78501, -0.798173, -0.711425, -2.58745, 1.047027, -0.957026]"
310,add_node,random,214,246,2.728978499999357,,,True,False,,,,best_parent=161,1.2973194782366537,"[3.269665, 0.005896, -0.270362, 0.242421, 0.215765, -0.497576, -1.4876, 0.107454]","[2.441967, -0.016775, 0.158678, 0.7272, 0.866892, 0.298894, -2.116085, 1.093968]","[1.875134, 0.106134, 0.425552, 1.822349, 0.165822, 0.972699, -2.910493, 1.003427]"
311,add_node,random,77,247,2.7475252999993245,,,True,False,,,,best_parent=52,0.9611957935595992,"[4.172192, 0.285244, -0.705691, -0.066091, 0.247095, 1.105862, 0.102404, -0.365108]","[4.773735, 0.486681, -1.069077, 0.403558, 0.574245, 1.054179, 0.705487, 0.851887]","[4.134986, 0.812216, -1.979855, 0.537833, 0.073737, 0.79912, 0.796483, 2.817876]"
312,extend,goal_bias,24,247,2.7482072000002518,0.00019390000124985818,0.00019390000124985818,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.550005, -0.899785, -0.832122, -0.985231, -0.771141, -2.13232, 0.928326, -1.068091]",0.16666666666666666,extend_edge_collision,,"[3.593407, -0.887272, -0.838005, -1.008587, -0.778597, -2.075492, 0.913504, -1.081959]","[3.332994, -0.96235, -0.802709, -0.86845, -0.73386, -2.416461, 1.002432, -0.998752]","[3.202401, -1.0, -0.78501, -0.798173, -0.711425, -2.58745, 1.047027, -0.957026]"
313,add_node,random,201,248,2.7595032999997784,,,True,False,,,,best_parent=102,0.8320356069232486,"[4.52944, -0.502336, -0.980526, -0.672036, 0.102585, -1.907292, 0.678549, -0.206032]","[5.341712, -0.512785, -0.729945, -0.882832, 0.292128, -2.203698, 0.99883, 0.874751]","[6.390621, -0.604082, -1.281548, -0.205721, -0.924101, -2.097069, 2.847084, 3.09653]"
314,add_node,random,142,249,2.775039599999218,,,True,False,,,,best_parent=45,1.0091215036499661,"[3.951188, 0.228613, -0.132453, 0.145841, -0.098786, 0.493405, -0.281062, -0.815827]","[3.057757, 0.100988, 1.158569, 0.218686, 0.37733, 0.169687, 0.361895, -1.06682]","[0.461503, -0.410886, 1.277301, -0.839588, 0.906311, 0.110907, -0.438525, -2.401385]"
315,add_node,random,184,250,2.7878875999995216,,,True,False,,,,best_parent=33,0.9719503245881637,"[4.332605, 0.217166, -0.61393, -0.134246, -0.345771, 0.992991, -0.332005, -0.429904]","[2.942405, 0.189247, 0.610904, -0.098357, -0.385974, 1.64053, -1.213002, -1.294866]","[2.072245, -0.082927, 2.030072, -2.525103, 0.058412, 2.65698, -1.563738, -0.363244]"
316,extend,goal_bias,24,250,2.8048459999990882,0.00021070000002509914,0.00021070000002509914,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.550005, -0.899785, -0.832122, -0.985231, -0.771141, -2.13232, 0.928326, -1.068091]",0.16666666666666666,extend_edge_collision,,"[3.593407, -0.887272, -0.838005, -1.008587, -0.778597, -2.075492, 0.913504, -1.081959]","[3.332994, -0.96235, -0.802709, -0.86845, -0.73386, -2.416461, 1.002432, -0.998752]","[3.202401, -1.0, -0.78501, -0.798173, -0.711425, -2.58745, 1.047027, -0.957026]"
317,add_node,random,240,251,2.807138699999996,,,True,False,,,,best_parent=194,0.7359888171709748,"[4.6612, 0.242998, -1.560369, -0.936265, -1.033303, 0.793105, -0.765368, -0.448583]","[5.012507, 0.411872, -1.958889, -0.88133, -1.443154, 0.493567, -1.361329, -0.092008]","[5.947781, 0.962163, -1.707224, -0.678436, -2.352525, 1.114971, -2.994296, 0.684314]"
318,add_node,random,245,252,2.80933449999975,,,True,False,,,,best_parent=161,1.349241917417803,"[3.269665, 0.005896, -0.270362, 0.242421, 0.215765, -0.497576, -1.4876, 0.107454]","[2.175237, 0.082828, 0.184161, 0.701845, 0.974019, 0.550599, -2.054863, 1.266481]","[0.223974, 0.811475, 0.370586, 0.516363, 1.7577, 2.391947, -1.606988, 2.528501]"
319,add_node,random,217,253,2.8286912000003213,,,True,False,,,,best_parent=20,0.6483168633530965,"[4.746113, -0.070535, -1.689946, -0.923455, -0.895663, 0.905961, 0.293362, -1.096282]","[5.110305, 0.326251, -1.826468, -1.098467, -0.930815, 0.510118, -1.266588, -0.780213]","[6.436386, 0.639441, -2.51739, -0.825209, 0.422407, 0.089209, -3.08158, -3.138347]"
320,add_node,random,216,254,2.8352665999991586,,,True,False,,,,best_parent=76,1.188909497062793,"[3.834935, 0.124861, 0.365537, 0.507034, -0.373058, -0.186339, -0.759198, -0.483325]","[4.238909, -0.238717, 1.37708, 1.096672, -0.66623, -0.267159, -1.601918, -0.523565]","[3.018406, -0.987099, 2.204094, 1.243983, -1.530028, -1.916915, -2.450085, -0.963792]"
321,add_node,random,160,255,2.8633021999994526,,,True,False,,,,best_parent=88,1.0430658762197291,"[3.579899, 0.132753, 0.121132, 0.382395, -0.17392, 0.923903, -0.66551, -1.237303]","[3.414088, -0.181055, 0.247859, 1.1061, -0.292544, 1.678807, -0.552165, -1.509477]","[5.132262, -0.721439, 0.699804, 0.993271, -2.666646, 2.132459, -0.546994, -2.133138]"
322,add_node,random,215,256,2.8678956999992806,,,True,False,,,,best_parent=22,0.6491957766129974,"[5.318881, 0.134299, -0.892244, -0.957849, -1.511298, 0.18776, 0.907625, -1.671969]","[6.201522, 0.208313, 0.41423, -0.221908, -0.829957, -0.27395, 1.297356, -1.994357]","[7.441593, 0.117352, 2.09007, 0.336079, 0.506775, -0.889418, 2.684328, -0.766221]"
323,extend,goal_bias,24,256,2.878027900000234,0.000267100000201026,0.000267100000201026,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.550005, -0.899785, -0.832122, -0.985231, -0.771141, -2.13232, 0.928326, -1.068091]",0.16666666666666666,extend_edge_collision,,"[3.593407, -0.887272, -0.838005, -1.008587, -0.778597, -2.075492, 0.913504, -1.081959]","[3.332994, -0.96235, -0.802709, -0.86845, -0.73386, -2.416461, 1.002432, -0.998752]","[3.202401, -1.0, -0.78501, -0.798173, -0.711425, -2.58745, 1.047027, -0.957026]"
324,add_node,random,183,257,2.914520899999843,,,True,False,,,,best_parent=53,1.144540084406435,"[3.349906, 0.277021, 0.161445, 0.127125, -0.099091, 0.170951, -0.044086, -0.553722]","[2.573874, 0.341764, 0.201191, 0.563602, 0.248013, -0.552794, 1.508376, -0.797241]","[0.348553, 0.558537, 0.399501, 0.262395, 1.091838, -0.103584, 2.867462, -1.937879]"
325,add_node,random,231,258,2.9203142000005755,,,True,False,,,,best_parent=121,1.3619996519299997,"[3.529941, 0.493679, 0.663952, -0.176718, -0.696692, -0.657687, 0.758793, 0.515326]","[4.076332, 0.326019, 0.871738, -0.571913, -1.28357, -1.091835, 1.205801, 1.233638]","[4.326014, -0.033062, 1.13819, -1.971702, -2.640031, -2.666704, 2.345173, 1.39784]"
326,extend,goal_bias,24,258,2.92091900000014,0.00025129999994533136,0.00025129999994533136,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.550005, -0.899785, -0.832122, -0.985231, -0.771141, -2.13232, 0.928326, -1.068091]",0.16666666666666666,extend_edge_collision,,"[3.593407, -0.887272, -0.838005, -1.008587, -0.778597, -2.075492, 0.913504, -1.081959]","[3.332994, -0.96235, -0.802709, -0.86845, -0.73386, -2.416461, 1.002432, -0.998752]","[3.202401, -1.0, -0.78501, -0.798173, -0.711425, -2.58745, 1.047027, -0.957026]"
327,add_node,random,122,259,2.925393899999108,,,True,False,,,,best_parent=0,0.195976471158063,"[6.158296, -0.346555, -1.970737, -1.70581, -1.212388, 0.129845, 0.933701, -1.417149]","[6.761517, -0.385503, -1.728137, -1.677305, -1.913707, -0.236939, 0.314957, -1.865382]","[7.662795, -0.805768, -0.153507, -1.393943, -3.018108, -0.476987, -0.501618, -2.165226]"
328,add_node,random,162,260,2.958652899998924,,,True,False,,,,best_parent=145,1.1119510162400228,"[5.750681, 0.087822, 0.122396, -0.522784, -0.321773, 0.903667, -0.935867, 0.971562]","[6.113981, -0.126309, 0.108402, -0.814158, -0.029483, 1.181896, -1.292409, 1.412883]","[7.274805, -0.792547, -0.918594, -0.584134, 0.637013, 2.86183, -1.158771, 2.670344]"
329,extend,goal_bias,24,260,2.967766699999629,0.00024699999994481914,0.00024699999994481914,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.550005, -0.899785, -0.832122, -0.985231, -0.771141, -2.13232, 0.928326, -1.068091]",0.16666666666666666,extend_edge_collision,,"[3.593407, -0.887272, -0.838005, -1.008587, -0.778597, -2.075492, 0.913504, -1.081959]","[3.332994, -0.96235, -0.802709, -0.86845, -0.73386, -2.416461, 1.002432, -0.998752]","[3.202401, -1.0, -0.78501, -0.798173, -0.711425, -2.58745, 1.047027, -0.957026]"
330,add_node,random,238,261,2.978099199999633,,,True,False,,,,best_parent=30,0.8466643399221674,"[4.423544, 0.173634, -1.232109, -0.659786, -0.54386, 1.018782, -0.374726, -0.867493]","[2.815498, 0.230277, -1.466882, 0.475299, 0.062965, 1.660206, -0.538508, -0.136966]","[2.239437, 0.505618, -1.60636, 0.799278, 0.830708, 3.101434, -0.483846, -0.42234]"
331,add_node,random,251,262,2.980351000000155,,,True,False,,,,best_parent=167,1.3932786669196688,"[3.287422, -0.008382, -0.50715, 0.460744, 0.437427, -0.461952, -1.582449, 0.402518]","[1.921065, 0.089268, 0.501539, 0.763679, 0.901857, 0.313867, -1.865831, 1.364655]","[0.324993, 0.129706, 2.494509, 1.151965, 0.448718, -1.172692, -0.678806, 1.981136]"
332,add_node,random,199,263,2.9857687000003352,,,True,False,,,,best_parent=52,1.0308216556072878,"[4.172192, 0.285244, -0.705691, -0.066091, 0.247095, 1.105862, 0.102404, -0.365108]","[4.97995, 0.064752, -0.333116, 1.103976, 1.736151, 1.066237, 0.160837, -0.304848]","[6.870871, 0.382218, -1.361018, 2.944156, 2.27086, 0.887309, 1.029509, -1.924123]"
333,extend,random,188,263,2.986469899999065,0.0002536000010877615,0.0002536000010877615,False,True,"[[""dda_link3_0"", ""dda_link_end_0""]]","[3.458851, 0.419617, 0.91158, 0.328639, 0.025708, -1.181254, -1.458793, -0.403483]",0.42857142857142855,extend_edge_collision,,"[3.644628, 0.389839, 0.883165, 0.362094, 0.017337, -1.078975, -1.516568, -0.399978]","[3.21115, 0.45932, 0.949467, 0.284033, 0.036868, -1.317627, -1.381759, -0.408156]","[1.157493, 0.788498, 1.263581, -0.085787, 0.129398, -2.448276, -0.743085, -0.446903]"
334,add_node,random,256,264,3.0098973000003753,,,True,False,,,,best_parent=58,1.179789956535169,"[3.340961, 0.269655, 0.457306, 0.207362, -0.055408, 0.095437, 0.325391, -0.670874]","[2.447245, 0.362363, 0.35251, 0.612166, -0.107467, -0.668864, 1.670665, -1.013245]","[1.698829, 0.48411, 1.246847, 0.899195, -2.208458, -1.354874, 2.629844, -2.289888]"
335,add_node,random,220,265,3.0164676000003965,,,True,False,,,,best_parent=208,1.1818909032739855,"[4.550909, -0.070827, -0.51263, 0.993106, 1.714433, 1.088234, -0.09663, 0.005316]","[4.996965, -0.212364, -0.219198, 1.249464, 1.791976, 1.019344, -0.632118, -0.195669]","[7.064754, -0.5112, 1.156342, 1.801961, 1.625954, 1.648637, -2.370753, -1.560361]"
336,add_node,random,236,266,3.0289339999999356,,,True,False,,,,best_parent=139,1.3073079444938234,"[2.318779, 0.367242, 0.547022, -0.749494, -0.719816, -0.392955, 0.554709, 0.690053]","[1.878613, 0.381767, 0.229824, -0.894084, -0.826702, -0.31771, 0.277078, 1.355064]","[0.537251, 0.442384, -1.97312, -1.037381, 0.297928, -2.208774, -0.334195, 2.700271]"
337,add_node,random,137,267,3.0437822000003507,,,True,False,,,,best_parent=47,0.9583632734524221,"[4.273927, 0.144848, -0.311094, -0.23649, -0.42047, 1.008904, -0.484585, -0.170309]","[5.421986, 0.264902, -0.254531, -0.674465, -0.25736, 0.716069, -1.273843, 1.10311]","[5.846676, 0.742595, -1.159887, -0.847104, -0.283631, 0.316114, -1.770695, 1.86091]"
338,extend,goal_bias,24,267,3.0444306999997934,0.00022899999930814374,0.00022899999930814374,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.550005, -0.899785, -0.832122, -0.985231, -0.771141, -2.13232, 0.928326, -1.068091]",0.16666666666666666,extend_edge_collision,,"[3.593407, -0.887272, -0.838005, -1.008587, -0.778597, -2.075492, 0.913504, -1.081959]","[3.332994, -0.96235, -0.802709, -0.86845, -0.73386, -2.416461, 1.002432, -0.998752]","[3.202401, -1.0, -0.78501, -0.798173, -0.711425, -2.58745, 1.047027, -0.957026]"
339,extend,goal_bias,24,267,3.044729899998856,0.00015979999989212956,0.00015979999989212956,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.550005, -0.899785, -0.832122, -0.985231, -0.771141, -2.13232, 0.928326, -1.068091]",0.16666666666666666,extend_edge_collision,,"[3.593407, -0.887272, -0.838005, -1.008587, -0.778597, -2.075492, 0.913504, -1.081959]","[3.332994, -0.96235, -0.802709, -0.86845, -0.73386, -2.416461, 1.002432, -0.998752]","[3.202401, -1.0, -0.78501, -0.798173, -0.711425, -2.58745, 1.047027, -0.957026]"
340,add_node,random,259,268,3.048652499999662,,,True,False,,,,best_parent=137,1.170691583752322,"[5.317814, 0.147729, -0.032457, -0.632119, -0.250916, 0.814174, -1.15197, 0.91723]","[5.925719, -0.217083, -0.086839, -0.979407, 0.174412, 1.339601, -1.354216, 1.527233]","[4.907472, -0.70805, -1.142835, -1.873185, 1.277211, 2.192576, -1.688511, 2.145714]"
341,add_node,random,208,269,3.0521852000001672,,,True,False,,,,best_parent=208,1.1183163940392975,"[4.550909, -0.070827, -0.51263, 0.993106, 1.714433, 1.088234, -0.09663, 0.005316]","[4.39931, -0.108694, -0.691694, 1.293233, 1.712843, 1.228316, 0.183186, 0.066]","[3.497048, -0.334059, -1.757418, 3.079474, 1.703379, 2.062033, 1.848547, 0.427172]"
342,add_node,random,266,270,3.078970099999424,,,True,False,,,,best_parent=47,0.9942501019744097,"[4.273927, 0.144848, -0.311094, -0.23649, -0.42047, 1.008904, -0.484585, -0.170309]","[5.1985, 0.306564, -0.400689, -0.861706, -0.21533, 0.965183, -1.386017, 1.369384]","[3.837102, 0.560354, -1.29103, -2.002315, 0.040701, 2.482702, -2.069347, 2.991437]"
343,add_node,random,222,271,3.086880299999393,,,True,False,,,,best_parent=87,1.1947376922333577,"[3.570027, 0.174925, 0.118896, 0.516661, -0.37966, -0.451162, -0.96131, -0.376561]","[2.243251, -0.085354, 0.480017, 1.25875, -1.17819, -0.676087, -1.153502, -0.204413]","[0.210916, -0.939203, 2.577675, 2.192912, -1.810912, -1.536816, 0.324673, -0.064957]"
344,extend,goal_bias,24,271,3.087547099999938,0.0002220999995188322,0.0002220999995188322,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.550005, -0.899785, -0.832122, -0.985231, -0.771141, -2.13232, 0.928326, -1.068091]",0.16666666666666666,extend_edge_collision,,"[3.593407, -0.887272, -0.838005, -1.008587, -0.778597, -2.075492, 0.913504, -1.081959]","[3.332994, -0.96235, -0.802709, -0.86845, -0.73386, -2.416461, 1.002432, -0.998752]","[3.202401, -1.0, -0.78501, -0.798173, -0.711425, -2.58745, 1.047027, -0.957026]"
345,choose_parent,random,55,271,3.091250699999364,0.0004988000000594184,0.0004988000000594184,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[4.190992, -0.484603, -0.187925, -1.310756, 0.042246, -1.607313, 0.874691, -0.5474]",0.2608695652173913,parent_edge_collision,,"[4.097675, -0.434241, -0.465588, -1.215654, 0.005365, -1.705872, 1.060808, -0.278235]","[4.455389, -0.627295, 0.598785, -1.580212, 0.146743, -1.328062, 0.347361, -1.310035]","[5.252583, -0.726861, 0.630804, -1.640932, 2.033477, -0.693511, 0.397251, -1.525985]"
345,choose_parent,random,205,271,3.0960878999994748,0.0002778999987640418,0.0002778999987640418,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[3.036395, -0.583952, -0.425897, -1.59161, 0.715091, -1.779498, -0.076765, -0.393779]",0.1,parent_edge_collision,,"[2.878729, -0.579136, -0.539751, -1.592876, 0.77824, -1.829657, -0.123891, -0.291973]","[4.455389, -0.627295, 0.598785, -1.580212, 0.146743, -1.328062, 0.347361, -1.310035]","[5.252583, -0.726861, 0.630804, -1.640932, 2.033477, -0.693511, 0.397251, -1.525985]"
345,add_node,random,244,272,3.096891899998809,,,True,False,,,,best_parent=93,0.7052941820406295,"[4.889782, -0.576711, -0.564177, -1.340602, -0.296072, -1.503862, 0.758943, -1.557353]","[4.455389, -0.627295, 0.598785, -1.580212, 0.146743, -1.328062, 0.347361, -1.310035]","[5.252583, -0.726861, 0.630804, -1.640932, 2.033477, -0.693511, 0.397251, -1.525985]"
