iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.07999999999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.371981, 0.027946, -0.230293, 0.098552, 0.16366, -0.130673, 0.175638, -0.140749]","[4.076055, 0.306223, -2.523484, 1.079899, 1.793342, -1.431881, 1.924595, -1.542284]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.14676412499193262,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.558536, 0.099551, -0.446204, 0.230991, 0.399422, 0.065644, 0.292569, -0.229659]","[2.453368, 0.826842, -2.639193, 1.576174, 2.794034, 2.059622, 1.48023, -1.13271]"
2,add_node,goal_bias,2,4,True,False,,,,best_parent=0,0.17593387786464867,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.643323, 0.181318, -0.53406, 0.342185, 0.301501, -0.238189, 0.054419, -0.286599]","[1.155294, 0.675051, -1.064562, 1.013604, -0.289774, -2.072823, -1.383604, -0.63042]"
3,add_node,random,2,5,True,False,,,,best_parent=0,0.18270746894137108,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.036352, 0.031985, -0.434655, 0.117734, 0.30161, 0.078538, 0.460483, -0.340258]","[7.284305, -0.851513, -0.283638, -1.363233, -0.97738, 0.247139, 2.656131, -1.786468]"
4,add_node,random,4,6,True,False,,,,best_parent=0,0.2297696299664064,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.407745, 0.115013, -0.241433, 0.277645, 0.321141, 0.252599, 0.518599, -0.357938]","[5.091118, 0.93846, 1.674887, 1.8636, 0.514837, 1.978897, 1.094975, -0.533282]"
5,add_node,goal_bias,3,7,True,False,,,,best_parent=0,0.2305769944646227,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.728111, 0.263085, -0.621916, 0.453378, 0.20358, -0.542022, -0.183731, -0.343539]","[1.155294, 0.675051, -1.064562, 1.013604, -0.289774, -2.072823, -1.383604, -0.63042]"
6,add_node,random,5,8,True,False,,,,best_parent=0,0.2950491228901238,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.657952, 0.161236, -0.484273, 0.499136, 0.365565, 0.183509, 0.655641, -0.599231]","[4.162479, 0.623922, -2.915053, 2.716225, 0.810241, -0.508071, 2.027414, -3.014528]"
7,add_node,random,5,9,True,False,,,,best_parent=0,0.23204944696374455,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.307855, 0.139903, 0.028739, 0.184562, 0.048723, 0.516156, 0.638949, -0.371247]","[0.608782, 0.314096, 1.919522, -0.466873, -1.857776, 2.360643, 1.481209, -0.464389]"
8,add_node,random,7,10,True,False,,,,best_parent=5,0.37226921173919536,"[1.407745, 0.115013, -0.241433, 0.277645, 0.321141, 0.252599, 0.518599, -0.357938]","[2.1057, 0.120439, -0.503511, 0.675177, 0.514154, 0.311539, 0.780656, -0.753661]","[7.550129, -0.375642, -0.737435, 2.815765, 2.320936, 1.868326, 2.300776, -2.631469]"
9,add_node,random,4,11,True,False,,,,best_parent=0,0.20651685645379286,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.333757, 0.000499, -0.454652, 0.100775, 0.068689, -0.128208, 0.562392, -0.059779]","[4.615225, -0.346909, -0.675302, -0.086336, -2.501282, -2.409367, 1.686821, 3.034938]"
10,add_node,random,9,12,True,False,,,,best_parent=1,0.4002231053269053,"[0.371981, 0.027946, -0.230293, 0.098552, 0.16366, -0.130673, 0.175638, -0.140749]","[2.464236, 0.031963, -0.405652, 0.519442, 0.508306, 0.093783, 0.787488, -0.866197]","[6.54369, -0.974715, 0.707793, -1.252521, 0.441773, -2.38386, 0.865224, -2.146643]"
11,add_node,random,8,13,True,False,,,,best_parent=0,0.25433394114286834,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.402994, 0.208523, -0.094303, -0.047399, 0.010385, 0.721775, 0.35877, -0.466469]","[2.274756, 0.837286, -1.221738, -2.172856, -0.340906, 2.605861, -2.208508, -1.338984]"
12,add_node,goal_bias,6,14,True,False,,,,best_parent=0,0.2969491056935248,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.812898, 0.344852, -0.709772, 0.564572, 0.105659, -0.845855, -0.421882, -0.400479]","[1.155294, 0.675051, -1.064562, 1.013604, -0.289774, -2.072823, -1.383604, -0.63042]"
13,add_node,random,11,15,True,False,,,,best_parent=1,0.42541463139866376,"[0.371981, 0.027946, -0.230293, 0.098552, 0.16366, -0.130673, 0.175638, -0.140749]","[2.679253, 0.093558, -0.137819, 0.584599, 0.714224, -0.151761, 0.721918, -0.813183]","[4.538727, 0.626236, 2.17842, 1.148081, 2.495019, -2.27524, 0.15487, -0.354709]"
14,add_node,random,8,16,True,False,,,,best_parent=0,0.26765224587375824,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.554144, 0.114312, 0.299334, 0.210371, -0.044648, 0.49572, 0.880642, -0.113996]","[3.762237, -0.115126, 2.725336, 0.44176, -0.881755, 0.312501, 3.047528, 2.192378]"
15,add_node,random,14,17,True,False,,,,best_parent=5,0.46995503605234296,"[1.407745, 0.115013, -0.241433, 0.277645, 0.321141, 0.252599, 0.518599, -0.357938]","[2.926609, 0.100086, 0.107483, 0.477294, 0.701695, 0.140964, 0.675335, -1.04474]","[4.810406, 0.149797, 1.975636, -0.33991, 0.606274, 2.370282, 0.32057, -2.808217]"
16,add_node,random,14,18,True,False,,,,best_parent=4,0.4723306439275522,"[1.036352, 0.031985, -0.434655, 0.117734, 0.30161, 0.078538, 0.460483, -0.340258]","[3.089848, 0.06584, -0.285652, 0.473884, 0.811496, -0.205803, 0.792811, -0.518608]","[6.932494, -0.193571, -1.669178, -0.562268, 1.721838, -0.711565, 1.456273, 2.238238]"
17,add_node,random,13,19,True,False,,,,best_parent=0,0.31954571239269897,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.728557, 0.30395, -0.863018, 0.733872, -0.123903, -1.105911, -0.189915, -0.472121]","[0.08658, -0.007379, -2.029467, 2.022529, -1.871253, -3.085365, 1.575735, -1.017435]"
18,add_node,random,10,20,True,False,,,,best_parent=0,0.2169217771496011,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.443328, -0.086672, -0.423876, 0.054099, -0.197048, -0.139975, 0.421371, 0.216139]","[2.51756, -0.941298, -0.122141, -0.403514, -2.802338, -0.255342, -0.961198, 2.921239]"
19,add_node,goal_bias,18,21,True,False,,,,best_parent=18,0.399545712392699,"[0.728557, 0.30395, -0.863018, 0.733872, -0.123903, -1.105911, -0.189915, -0.472121]","[0.835697, 0.397122, -0.91362, 0.804104, -0.165548, -1.348673, -0.489614, -0.511865]","[1.155294, 0.675051, -1.064562, 1.013604, -0.289774, -2.072823, -1.383604, -0.63042]"
