iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.070729, -0.001503, -0.134391, -0.339211, 0.057768, -0.044437, 0.301893, -0.140165]","[0.598886, -0.012726, -1.137926, -2.872191, 0.489134, -0.376263, 2.556215, -1.186816]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.11283573935925183,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.438836, -0.035401, -0.137713, -0.400757, 0.192282, 0.149039, 0.075194, -0.35166]","[4.943309, -0.450212, -0.178368, -1.1539, 1.838327, 2.516593, -2.698894, -2.939698]"
2,add_node,random,1,4,True,False,,,,best_parent=0,0.11583525326895179,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.552162, 0.059706, -0.141114, -0.27537, 0.032944, -0.217903, 0.395848, 0.01904]","[6.427774, 0.806725, -0.223169, 0.503773, -0.270007, -2.334961, 1.542508, 1.962045]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.16142592330096453,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0421, 0.008375, -0.229803, -0.081448, -0.028186, -0.114682, 0.517046, 0.005328]","[7.639048, -0.68279, -1.423981, 2.529679, -0.851302, 1.275172, 2.148964, -0.179296]"
4,add_node,random,4,6,True,False,,,,best_parent=0,0.19967982604178802,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.429729, 0.032528, -0.05545, -0.213326, -0.199364, -0.289679, 0.310435, 0.041369]","[7.081028, 0.384662, 2.486464, -2.135993, -2.694984, -2.840973, -2.70177, 0.566808]"
5,add_node,random,5,7,True,False,,,,best_parent=0,0.2514730342299939,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.782091, 0.119998, -0.174046, 0.028233, -0.333631, -0.335017, 0.298801, -0.035291]","[4.637085, 0.828722, -1.134965, 1.985452, -1.421522, -0.702366, 0.204538, -0.656419]"
6,add_node,random,2,8,True,False,,,,best_parent=0,0.18716273044604648,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.633583, -0.028845, -0.259292, -0.624876, 0.344994, 0.287043, 0.31915, -0.598894]","[2.581595, 0.036733, -1.475414, -2.866674, 1.872523, 1.667456, 2.759374, -3.071913]"
7,add_node,random,6,9,True,False,,,,best_parent=0,0.31305774683728804,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.04668, 0.162961, -0.07972, 0.015611, -0.620568, -0.607099, 0.422905, -0.130935]","[3.560661, 0.408793, 0.460013, -0.056609, -2.262426, -2.163953, 1.133024, -0.678212]"
8,add_node,random,5,10,True,False,,,,best_parent=0,0.24894770484979786,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.73206, 0.044229, 0.115764, -0.3677, 0.102811, -0.31437, 0.495729, 0.159254]","[4.491736, 0.151032, 1.678607, -1.776827, 2.861063, -0.539754, 2.187096, 1.235306]"
9,add_node,goal_bias,5,11,True,False,,,,best_parent=0,0.2132930743695207,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.513035, -0.088931, -0.016065, -0.2577, -0.343979, -0.202845, 0.08914, 0.188416]","[2.137917, -1.0, 0.279362, -0.590552, -1.428738, 0.448494, -1.570802, 1.291427]"
10,add_node,random,10,12,True,False,,,,best_parent=0,0.2516665134071952,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.841077, -0.145879, -0.139, -0.063485, -0.340291, 0.001328, 0.065924, -0.051076]","[4.748991, -0.650691, -1.22875, 1.65813, -0.307599, 1.811216, -0.139879, -2.174055]"
