iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08000000000000003,"[1.504931, -0.943558, -2.202415, 0.953806, 0.650495, -0.566919, 0.96341, 0.802435]","[1.704454, -0.847788, -1.989809, 0.867518, 0.519836, -0.452741, 1.092362, 0.608953]","[4.38847, 0.440518, 0.870203, -0.293243, -1.237806, 1.083198, 2.827051, -1.993797]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.14586732810449582,"[1.504931, -0.943558, -2.202415, 0.953806, 0.650495, -0.566919, 0.96341, 0.802435]","[1.724556, -0.805722, -1.785015, 0.610852, 0.306168, -0.607763, 1.115175, 0.37088]","[1.97022, -0.291629, 0.717778, -2.525879, -2.305082, -2.502297, 1.393977, -2.538627]"
2,add_node,goal_bias,0,4,True,False,,,,best_parent=0,0.08,"[1.504931, -0.943558, -2.202415, 0.953806, 0.650495, -0.566919, 0.96341, 0.802435]","[1.538295, -0.935693, -2.226712, 1.069834, 0.514855, -0.942542, 0.976488, 1.080604]","[1.674383, -0.903612, -2.325819, 1.543106, -0.038411, -2.474693, 1.029831, 2.215243]"
3,add_node,goal_bias,3,5,True,False,,,,best_parent=3,0.15999999999999998,"[1.538295, -0.935693, -2.226712, 1.069834, 0.514855, -0.942542, 0.976488, 1.080604]","[1.571658, -0.927828, -2.251009, 1.185862, 0.379216, -1.318165, 0.989565, 1.358773]","[1.674383, -0.903612, -2.325819, 1.543106, -0.038411, -2.474693, 1.029831, 2.215243]"
4,add_node,random,2,6,True,False,,,,best_parent=0,0.20485130126237067,"[1.504931, -0.943558, -2.202415, 0.953806, 0.650495, -0.566919, 0.96341, 0.802435]","[1.802902, -0.768806, -1.615221, 0.371514, 0.448888, -0.785429, 1.00687, 0.078795]","[2.581248, -0.402056, 0.071632, -2.006239, 1.866775, -2.550489, -0.069118, -2.822984]"
5,add_node,random,5,7,True,False,,,,best_parent=0,0.2419456465857724,"[1.504931, -0.943558, -2.202415, 0.953806, 0.650495, -0.566919, 0.96341, 0.802435]","[2.109792, -0.756403, -1.229252, 0.548695, 0.471289, -0.764218, 1.107076, 0.074941]","[5.160373, -0.633116, 2.607402, 2.309929, 0.693954, -0.553374, 2.103152, 0.036633]"
6,add_node,goal_bias,4,8,True,False,,,,best_parent=4,0.24000000000000002,"[1.571658, -0.927828, -2.251009, 1.185862, 0.379216, -1.318165, 0.989565, 1.358773]","[1.605022, -0.919963, -2.275306, 1.301889, 0.243577, -1.693788, 1.002643, 1.636942]","[1.674383, -0.903612, -2.325819, 1.543106, -0.038411, -2.474693, 1.029831, 2.215243]"
7,add_node,goal_bias,7,9,True,False,,,,best_parent=7,0.32000000000000006,"[1.605022, -0.919963, -2.275306, 1.301889, 0.243577, -1.693788, 1.002643, 1.636942]","[1.638385, -0.912098, -2.299604, 1.417917, 0.107938, -2.069411, 1.01572, 1.915111]","[1.674383, -0.903612, -2.325819, 1.543106, -0.038411, -2.474693, 1.029831, 2.215243]"
8,add_node,random,6,10,True,False,,,,best_parent=0,0.28899869859021293,"[1.504931, -0.943558, -2.202415, 0.953806, 0.650495, -0.566919, 0.96341, 0.802435]","[2.111079, -0.750329, -0.9958, 0.458753, 0.490899, -0.530268, 0.836281, -0.17205]","[2.126485, -0.677621, 1.798405, -0.617773, 0.72562, 2.269896, -2.404877, -3.128308]"
9,add_node,random,6,11,True,False,,,,best_parent=0,0.2807292329008197,"[1.504931, -0.943558, -2.202415, 0.953806, 0.650495, -0.566919, 0.96341, 0.802435]","[2.286195, -0.623922, -1.174998, 0.657415, 0.404555, -0.90041, 1.175037, 0.2065]","[4.089913, 0.730703, -0.620253, 1.769077, -0.277797, -2.292974, 1.869939, 1.551692]"
10,add_node,random,2,12,True,False,,,,best_parent=0,0.19522123677634762,"[1.504931, -0.943558, -2.202415, 0.953806, 0.650495, -0.566919, 0.96341, 0.802435]","[1.593025, -0.836124, -1.766158, 0.617292, 0.006371, -0.724593, 1.35357, 0.10329]","[0.932513, -0.988793, -1.671463, 0.649631, -1.499129, -1.311277, 2.550721, -1.24047]"
11,add_node,goal_bias,8,13,True,False,,,,best_parent=8,0.40000000000000013,"[1.638385, -0.912098, -2.299604, 1.417917, 0.107938, -2.069411, 1.01572, 1.915111]","[1.671749, -0.904233, -2.323901, 1.533945, -0.027701, -2.445034, 1.028798, 2.19328]","[1.674383, -0.903612, -2.325819, 1.543106, -0.038411, -2.474693, 1.029831, 2.215243]"
11,connect_goal,,12,13,True,False,,,,periodic_goal_connected,0.40631666702403,"[1.671749, -0.904233, -2.323901, 1.533945, -0.027701, -2.445034, 1.028798, 2.19328]","[1.674383, -0.903612, -2.325819, 1.543106, -0.038411, -2.474693, 1.029831, 2.215243]",
