iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08000000000000003,"[1.764609, 0.079129, 2.09034, 1.554906, -0.23953, -1.573231, 0.315087, -1.911286]","[2.077774, 0.094872, 1.789222, 1.579582, -0.399656, -1.456045, 0.530442, -1.806611]","[4.832455, 0.233349, -0.859488, 1.796645, -1.808165, -0.425246, 2.424759, -0.885864]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.1190954197182142,"[1.764609, 0.079129, 2.09034, 1.554906, -0.23953, -1.573231, 0.315087, -1.911286]","[1.905625, 0.147055, 1.545081, 1.549797, -0.489943, -1.19862, 0.284267, -1.912992]","[0.326306, 0.625786, -0.694702, 1.276548, -1.318245, 1.163036, -1.974171, -2.888938]"
2,add_node,random,2,4,True,False,,,,best_parent=0,0.16774946255584808,"[1.764609, 0.079129, 2.09034, 1.554906, -0.23953, -1.573231, 0.315087, -1.911286]","[1.919846, 0.120669, 1.447665, 1.223543, -0.526949, -0.912226, 0.470851, -1.806795]","[2.068574, -0.155274, 0.428881, -2.188444, -0.91397, 2.082893, 2.422158, -0.696182]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.21291891365284502,"[1.764609, 0.079129, 2.09034, 1.554906, -0.23953, -1.573231, 0.315087, -1.911286]","[1.973879, 0.147624, 1.362307, 0.937031, -0.339011, -0.701507, 0.200431, -1.772574]","[2.555846, 0.437945, 0.442944, -2.148891, 1.685208, 1.568074, -2.712172, -1.403992]"
4,add_node,random,1,6,True,False,,,,best_parent=0,0.13008834641487305,"[1.764609, 0.079129, 2.09034, 1.554906, -0.23953, -1.573231, 0.315087, -1.911286]","[1.874609, 0.052979, 1.713375, 1.735706, -0.727213, -1.54027, 0.722309, -1.640206]","[0.484265, -0.233712, 1.194323, 2.804132, -2.968834, -2.116654, 2.035341, -0.501421]"
5,add_node,random,4,7,True,False,,,,best_parent=0,0.2689505911131632,"[1.764609, 0.079129, 2.09034, 1.554906, -0.23953, -1.573231, 0.315087, -1.911286]","[1.826341, 0.077239, 1.30268, 0.66524, -0.370096, -0.412195, 0.051846, -1.847644]","[0.246795, -0.676302, 0.664318, -2.244572, -0.702897, 2.6852, -1.538914, -2.651355]"
6,add_node,random,6,8,True,False,,,,best_parent=0,0.31745865194898154,"[1.764609, 0.079129, 2.09034, 1.554906, -0.23953, -1.573231, 0.315087, -1.911286]","[1.79082, 0.12543, 1.352059, 0.525479, -0.529564, -0.16955, -0.053708, -1.514041]","[1.40689, 0.646292, 1.885757, -0.985094, -2.253131, 2.453021, -1.194567, 2.091636]"
7,add_node,random,7,9,True,False,,,,best_parent=7,0.39745865194898156,"[1.79082, 0.12543, 1.352059, 0.525479, -0.529564, -0.16955, -0.053708, -1.514041]","[1.612878, 0.065781, 1.193417, 0.320732, -0.453116, -0.001518, -0.338034, -1.390317]","[0.283915, -0.379712, 0.008587, -1.208431, 0.117841, 1.253439, -2.461529, -0.466279]"
8,add_node,goal_bias,4,10,True,False,,,,best_parent=0,0.24893208298102343,"[1.764609, 0.079129, 2.09034, 1.554906, -0.23953, -1.573231, 0.315087, -1.911286]","[2.031904, 0.258445, 1.199592, 1.064537, -0.492825, -0.620084, 0.043716, -1.950359]","[2.420174, 1.0, 0.110794, 1.917734, -1.522062, -0.075242, -1.004932, -3.14]"
9,add_node,random,9,11,True,False,,,,best_parent=0,0.307298224565331,"[1.764609, 0.079129, 2.09034, 1.554906, -0.23953, -1.573231, 0.315087, -1.911286]","[2.206149, 0.360647, 1.075703, 1.082132, -0.366516, -0.409978, -0.050315, -2.163984]","[2.962236, 0.804123, 0.538123, 1.158482, 0.181563, 0.501717, -0.458334, -3.090949]"
10,add_node,random,10,12,True,False,,,,best_parent=0,0.3335548233028953,"[1.764609, 0.079129, 2.09034, 1.554906, -0.23953, -1.573231, 0.315087, -1.911286]","[2.71523, 0.342236, 0.956639, 0.863937, -0.25203, -0.48905, -0.081624, -2.107709]","[7.119371, 0.182957, -0.073407, -1.023701, 0.738409, -1.173118, -0.352482, -1.620866]"
