iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.07999999999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.489552, 0.009599, 0.190669, 0.081024, 0.012074, -0.172293, -0.081482, 0.143736]","[6.347462, 0.124461, 2.472179, 1.050545, 0.156548, -2.233926, -1.05648, 1.863656]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.1260186394350488,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.814446, -0.045022, 0.362173, -0.0812, 0.180392, -0.022731, -0.100681, -0.078723]","[4.919654, -0.735185, 2.529228, -2.130992, 2.307188, 1.867067, -0.343272, -2.889612]"
2,add_node,goal_bias,0,4,True,False,,,,best_parent=0,0.08000000000000002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.096576, 0.115647, -0.125734, 0.165324, -0.023937, -0.019605, -0.132556, -0.230171]","[0.835099, 1.0, -1.087224, 1.429561, -0.206986, -0.169528, -1.146221, -1.990301]"
3,add_node,random,2,5,True,False,,,,best_parent=0,0.19949931386587302,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.31576, -0.003323, 0.520472, -0.180809, 0.31933, -0.064699, -0.136949, -0.216885]","[6.706073, 0.445032, 2.222558, -1.251841, 1.813239, -0.515956, -0.526919, -1.702447]"
4,add_node,random,4,6,True,False,,,,best_parent=0,0.249121171273393,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.577896, 0.033129, 0.709793, -0.387838, 0.105852, -0.234304, -0.007309, -0.378234]","[4.773941, 0.477562, 3.018058, -2.911996, -2.496938, -2.302188, 1.573309, -2.345461]"
5,add_node,random,5,7,True,False,,,,best_parent=0,0.31231776912884973,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.008206, 0.032043, 0.718365, -0.56901, 0.329858, -0.439239, -0.10827, -0.367464]","[6.675521, 0.020273, 0.811334, -2.534081, 2.759511, -2.662038, -1.203338, -0.250642]"
6,add_node,random,3,8,True,False,,,,best_parent=0,0.11877252354482477,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.247611, 0.140757, -0.076117, 0.444471, 0.03958, 0.250513, 0.137095, -0.189206]","[1.454948, 0.341486, 0.320508, 2.675912, 0.547318, 2.409781, 2.292627, 0.13826]"
7,add_node,goal_bias,7,9,True,False,,,,best_parent=0,0.18118602246866006,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.324808, 0.253663, -0.208978, 0.573914, 0.00718, 0.195319, -0.031535, -0.425874]","[0.835099, 1.0, -1.087224, 1.429561, -0.206986, -0.169528, -1.146221, -1.990301]"
8,add_node,goal_bias,8,10,True,False,,,,best_parent=0,0.2536726968493488,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.402005, 0.36657, -0.34184, 0.703357, -0.025219, 0.140125, -0.200166, -0.662541]","[0.835099, 1.0, -1.087224, 1.429561, -0.206986, -0.169528, -1.146221, -1.990301]"
9,add_node,goal_bias,9,11,True,False,,,,best_parent=0,0.3296533019941245,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.479202, 0.479476, -0.474702, 0.832799, -0.057618, 0.08493, -0.368796, -0.899209]","[0.835099, 1.0, -1.087224, 1.429561, -0.206986, -0.169528, -1.146221, -1.990301]"
10,add_node,random,4,12,True,False,,,,best_parent=0,0.22958246527831264,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.717717, -0.037727, 0.307657, -0.099723, 0.244005, 0.099535, 0.082304, -0.13909]","[6.982704, -0.488367, -2.479876, 0.962373, -0.742628, 2.250734, 2.954168, 0.879896]"
11,add_node,random,6,13,True,False,,,,best_parent=0,0.3432603645983964,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.167541, -0.058252, 0.862508, -0.509143, 0.057819, -0.673511, -0.096868, -0.4184]","[3.730573, -0.94403, 2.276524, 0.078136, -2.61081, -2.971664, 0.014983, -0.918075]"
12,extend,goal_bias,10,13,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[0.494642, 0.502057, -0.501274, 0.858688, -0.064098, 0.073891, -0.402522, -0.946542]",0.2,extend_edge_collision,,"[0.479202, 0.479476, -0.474702, 0.832799, -0.057618, 0.08493, -0.368796, -0.899209]","[0.5564, 0.592382, -0.607563, 0.962242, -0.090017, 0.029736, -0.537426, -1.135876]","[0.835099, 1.0, -1.087224, 1.429561, -0.206986, -0.169528, -1.146221, -1.990301]"
13,add_node,random,12,14,True,False,,,,best_parent=2,0.4071249372927086,"[0.814446, -0.045022, 0.362173, -0.0812, 0.180392, -0.022731, -0.100681, -0.078723]","[2.288441, -0.12509, 1.151874, -0.686072, 0.01073, -0.822694, -0.004877, -0.192232]","[2.881736, -0.453083, 2.571885, -1.554318, -0.220356, -1.554781, 0.446556, 0.91765]"
14,extend,goal_bias,10,14,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[0.494642, 0.502057, -0.501274, 0.858688, -0.064098, 0.073891, -0.402522, -0.946542]",0.2,extend_edge_collision,,"[0.479202, 0.479476, -0.474702, 0.832799, -0.057618, 0.08493, -0.368796, -0.899209]","[0.5564, 0.592382, -0.607563, 0.962242, -0.090017, 0.029736, -0.537426, -1.135876]","[0.835099, 1.0, -1.087224, 1.429561, -0.206986, -0.169528, -1.146221, -1.990301]"
15,add_node,random,12,15,True,False,,,,best_parent=1,0.39454027981268136,"[0.489552, 0.009599, 0.190669, 0.081024, 0.012074, -0.172293, -0.081482, 0.143736]","[2.573606, 0.003061, 0.862739, -0.250506, -0.090816, -0.760494, -0.183337, -0.334055]","[7.503059, 0.747382, 0.865543, 2.889241, -1.89518, -1.816425, -1.233035, 0.689858]"
16,add_node,random,6,16,True,False,,,,best_parent=0,0.32067172482593687,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.110756, 0.05175, 0.342206, -0.79049, 0.194665, -0.484256, -0.283141, -0.345118]","[3.049762, 0.232197, -3.102103, -2.818474, -1.043239, -0.896454, -1.884353, -0.140506]"
