iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,extend,random,0,1,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[1.929911, 0.967996, -0.321616, 1.027515, -0.216975, 0.32574, -2.144421, -2.707804]",0.5,extend_edge_collision,,"[1.853467, 1.0, -0.308924, 1.131653, -0.189473, 0.408294, -2.287276, -2.809417]","[2.006355, 0.935992, -0.334309, 0.923376, -0.244477, 0.243186, -2.001566, -2.606192]","[4.213902, 0.011782, -0.700845, -2.083929, -1.038681, -2.140802, 2.123811, 0.328174]"
1,add_node,random,0,2,True,False,,,,best_parent=0,0.08000000000000002,"[1.853467, 1.0, -0.308924, 1.131653, -0.189473, 0.408294, -2.287276, -2.809417]","[1.734973, 0.918625, -0.267551, 0.997918, -0.032982, 0.392695, -1.973612, -2.620926]","[0.765858, 0.253095, 0.070816, -0.095836, 1.246891, 0.265118, 0.591707, -1.079347]"
2,add_node,random,1,3,True,False,,,,best_parent=0,0.1540303875056843,"[1.853467, 1.0, -0.308924, 1.131653, -0.189473, 0.408294, -2.287276, -2.809417]","[1.766863, 0.793633, -0.183612, 0.964786, 0.000538, 0.425331, -1.765106, -2.411356]","[2.221841, -0.989619, 1.013932, 0.492094, 0.478761, 0.890947, 1.209628, 0.578559]"
3,extend,random,2,3,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[1.6818, 0.782962, -0.265944, 0.800189, 0.172841, 0.235988, -1.664549, -2.294901]",0.7142857142857143,extend_edge_collision,,"[1.766863, 0.793633, -0.183612, 0.964786, 0.000538, 0.425331, -1.765106, -2.411356]","[1.647775, 0.778693, -0.298877, 0.73435, 0.241762, 0.160251, -1.624326, -2.248318]","[0.440899, 0.627288, -1.467005, -1.600955, 2.686399, -2.526151, -0.197622, -0.596039]"
4,extend,goal_bias,0,3,False,True,"[[""rt_link4_0"", ""rt_link_end_0""]]","[1.989899, 1.0, -0.193432, 1.008606, -0.223042, 0.404428, -2.481482, -2.751806]",0.5714285714285714,extend_edge_collision,,"[1.853467, 1.0, -0.308924, 1.131653, -0.189473, 0.408294, -2.287276, -2.809417]","[2.092224, 1.0, -0.106814, 0.916321, -0.248219, 0.401529, -2.627137, -2.708598]","[2.452516, 1.0, 0.198178, 0.591377, -0.336869, 0.39132, -3.14, -2.556458]"
5,extend,random,2,3,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[1.891663, 0.794078, -0.291437, 0.820247, 0.100454, 0.389279, -1.783696, -2.24275]",0.5714285714285714,extend_edge_collision,,"[1.766863, 0.793633, -0.183612, 0.964786, 0.000538, 0.425331, -1.765106, -2.411356]","[1.985263, 0.794412, -0.372305, 0.711843, 0.17539, 0.36224, -1.797639, -2.116296]","[4.01284, 0.801643, -2.124082, -1.636424, 1.798674, -0.223478, -2.09967, 0.622982]"
6,extend,goal_bias,0,3,False,True,"[[""rt_link4_0"", ""rt_link_end_0""]]","[1.989899, 1.0, -0.193432, 1.008606, -0.223042, 0.404428, -2.481482, -2.751806]",0.5714285714285714,extend_edge_collision,,"[1.853467, 1.0, -0.308924, 1.131653, -0.189473, 0.408294, -2.287276, -2.809417]","[2.092224, 1.0, -0.106814, 0.916321, -0.248219, 0.401529, -2.627137, -2.708598]","[2.452516, 1.0, 0.198178, 0.591377, -0.336869, 0.39132, -3.14, -2.556458]"
7,extend,goal_bias,0,3,False,True,"[[""rt_link4_0"", ""rt_link_end_0""]]","[1.989899, 1.0, -0.193432, 1.008606, -0.223042, 0.404428, -2.481482, -2.751806]",0.5714285714285714,extend_edge_collision,,"[1.853467, 1.0, -0.308924, 1.131653, -0.189473, 0.408294, -2.287276, -2.809417]","[2.092224, 1.0, -0.106814, 0.916321, -0.248219, 0.401529, -2.627137, -2.708598]","[2.452516, 1.0, 0.198178, 0.591377, -0.336869, 0.39132, -3.14, -2.556458]"
8,add_node,random,2,4,True,False,,,,best_parent=0,0.22592701657764122,"[1.853467, 1.0, -0.308924, 1.131653, -0.189473, 0.408294, -2.287276, -2.809417]","[1.67891, 0.710441, -0.198557, 1.036439, 0.085414, 0.252987, -1.516177, -2.137403]","[0.4589, -0.443536, -0.40586, 2.030346, 1.262747, -2.137635, 1.936768, 1.662664]"
9,extend,random,3,4,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[1.713754, 0.723227, -0.276824, 0.893548, 0.021874, 0.106457, -1.554355, -1.974524]",0.5714285714285714,extend_edge_collision,,"[1.67891, 0.710441, -0.198557, 1.036439, 0.085414, 0.252987, -1.516177, -2.137403]","[1.739887, 0.732817, -0.335524, 0.786379, -0.025782, -0.003441, -1.582988, -1.852365]","[2.334732, 0.9511, -1.671674, -1.653027, -1.110529, -2.504971, -2.234748, 0.928271]"
10,add_node,random,3,5,True,False,,,,best_parent=0,0.28839836992277096,"[1.853467, 1.0, -0.308924, 1.131653, -0.189473, 0.408294, -2.287276, -2.809417]","[1.587607, 0.631743, -0.013455, 0.849488, 0.223725, 0.193242, -1.216402, -2.202947]","[0.504516, -0.301819, 2.182329, -1.368232, 1.864445, -0.515488, 2.339702, -2.980471]"
11,extend,random,4,5,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[1.749196, 0.625322, -0.029126, 0.865108, 0.13332, 0.111904, -1.168211, -2.234367]",0.375,extend_edge_collision,,"[1.587607, 0.631743, -0.013455, 0.849488, 0.223725, 0.193242, -1.216402, -2.202947]","[2.01851, 0.614621, -0.055244, 0.891141, -0.017354, -0.023659, -1.087892, -2.286733]","[5.611588, 0.471849, -0.403698, 1.238469, -2.027584, -1.832284, -0.01631, -2.985384]"
12,extend,random,4,5,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[1.665573, 0.621149, -0.045819, 0.825977, 0.170586, 0.214423, -1.152203, -2.121321]",0.2857142857142857,extend_edge_collision,,"[1.587607, 0.631743, -0.013455, 0.849488, 0.223725, 0.193242, -1.216402, -2.202947]","[1.860488, 0.594667, -0.126727, 0.767202, 0.037738, 0.267375, -0.991705, -1.917255]","[5.54155, 0.094524, -1.654714, -0.342807, -2.471154, 1.2674, 2.039369, 1.936634]"
13,extend,random,4,5,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[1.567599, 0.640196, -0.009043, 0.77046, 0.268198, 0.233212, -1.117737, -2.194469]",0.2857142857142857,extend_edge_collision,,"[1.587607, 0.631743, -0.013455, 0.849488, 0.223725, 0.193242, -1.216402, -2.202947]","[1.517579, 0.66133, 0.001987, 0.572892, 0.379383, 0.333139, -0.871075, -2.173273]","[0.76665, 0.978607, 0.167582, -2.39311, 2.048539, 1.833285, 2.83195, -1.855067]"
14,extend,random,4,5,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[1.645738, 0.621737, 0.028159, 0.790562, 0.236438, 0.216631, -1.175387, -2.103513]",0.2857142857142857,extend_edge_collision,,"[1.587607, 0.631743, -0.013455, 0.849488, 0.223725, 0.193242, -1.216402, -2.202947]","[1.791066, 0.596724, 0.132194, 0.643249, 0.268221, 0.275103, -1.072849, -1.854926]","[4.674345, 0.100455, 2.19625, -2.279434, 0.898788, 1.435189, 0.961489, 3.077004]"
15,extend,random,4,5,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[1.700326, 0.607303, -0.065085, 0.807847, 0.235939, 0.207737, -1.175696, -2.186489]",0.2857142857142857,extend_edge_collision,,"[1.587607, 0.631743, -0.013455, 0.849488, 0.223725, 0.193242, -1.216402, -2.202947]","[1.982124, 0.546205, -0.194158, 0.703746, 0.266476, 0.243974, -1.073932, -2.145345]","[7.663872, -0.685688, -2.7966, -1.395192, 0.882166, 0.974612, 0.977893, -1.315768]"
