iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.07999999999999996,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.389507, 0.035884, 0.080972, 0.180143, -0.165822, 0.188929, 0.195802, -0.057441]","[6.029773, 0.555507, 1.25349, 2.788713, -2.567016, 2.92473, 3.031118, -0.889218]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.116286065902884,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.776422, 0.002114, -0.010183, -0.013146, 0.075217, 0.293543, 0.115207, -0.21666]","[4.833534, -0.351996, -0.966018, -2.039929, 2.6027, 1.390494, -0.729892, -1.886198]"
2,add_node,random,2,4,True,False,,,,best_parent=0,0.1879919810564096,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.23288, 0.055138, 0.008524, -0.166511, 0.120669, 0.373492, 0.332216, -0.333274]","[6.988652, 0.723761, 0.244422, -2.100396, 0.693796, 1.38163, 3.068621, -1.803725]"
3,add_node,random,3,5,True,False,,,,best_parent=0,0.23535557428821635,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.667444, 0.043877, -0.00825, 0.02411, -0.096784, 0.411155, 0.453383, -0.154904]","[6.023476, -0.069009, -0.176392, 1.934886, -2.27651, 0.788684, 1.667956, 1.633058]"
4,add_node,random,3,6,True,False,,,,best_parent=0,0.22457711831870067,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.150977, 0.045668, -0.232506, -0.312543, -0.000202, 0.634692, 0.570583, -0.501225]","[0.372585, -0.044333, -2.523192, -1.700391, -1.148917, 3.117059, 2.835951, -2.09739]"
5,add_node,goal_bias,1,7,True,False,,,,best_parent=0,0.12249688123962756,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.440834, 0.15045, -0.057834, 0.328754, -0.171004, 0.146301, 0.03643, -0.287083]","[0.82145, 1.0, -1.087134, 1.430768, -0.209432, -0.169809, -1.145379, -1.989968]"
6,add_node,goal_bias,6,8,True,False,,,,best_parent=0,0.1908165921162802,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.492162, 0.265015, -0.196639, 0.477366, -0.176186, 0.103672, -0.122942, -0.516724]","[0.82145, 1.0, -1.087134, 1.430768, -0.209432, -0.169809, -1.145379, -1.989968]"
7,add_node,random,4,9,True,False,,,,best_parent=0,0.275826002493637,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.048436, 0.041181, 0.120552, -0.16927, -0.120972, 0.324972, 0.209822, -0.353113]","[6.369299, 0.010611, 1.581299, -2.362414, -0.395291, -0.652436, -2.552428, -2.601012]"
8,add_node,random,8,10,True,False,,,,best_parent=0,0.34479758072637345,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.453332, 0.073851, 0.305411, -0.260536, -0.073517, 0.537129, 0.398933, -0.46606]","[7.038038, 0.443771, 2.398602, -1.293961, 0.463827, 2.939414, 2.540278, -1.74498]"
9,add_node,random,8,11,True,False,,,,best_parent=0,0.3137677677332252,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.395342, 0.106043, -0.093394, -0.061144, -0.158563, 0.159091, -0.000641, -0.288383]","[6.959582, 0.959429, -2.908275, 1.361471, -0.653155, -2.023412, -2.769704, 0.563266]"
