iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
0,add_node,random,0,2,True,False,,,,best_parent=0,0.08,"[2.268466, -1.0, -0.045585, -1.053915, -0.691596, -2.181999, -1.603025, 1.538551]","[2.570062, -0.916288, -0.22495, -0.97748, -0.71074, -2.113371, -1.435808, 1.304497]","[6.469428, 0.166035, -2.543989, 0.010756, -0.958256, -1.226065, 0.726167, -1.721616]"
1,add_node,random,1,3,True,False,,,,best_parent=0,0.13934600542882777,"[2.268466, -1.0, -0.045585, -1.053915, -0.691596, -2.181999, -1.603025, 1.538551]","[2.587881, -0.856367, -0.394591, -0.670842, -0.501383, -1.934249, -1.504785, 1.189059]","[2.808239, -0.115373, -2.492402, 3.121099, 2.087556, 0.280791, -2.357767, -0.238473]"
2,add_node,goal_bias,0,4,True,False,,,,best_parent=0,0.07999999999999996,"[2.268466, -1.0, -0.045585, -1.053915, -0.691596, -2.181999, -1.603025, 1.538551]","[2.269192, -1.0, -0.052493, -0.947498, -1.025477, -2.540734, -1.574007, 1.533658]","[2.270405, -1.0, -0.064035, -0.769729, -1.583225, -3.14, -1.525532, 1.525484]"
3,add_node,random,2,5,True,False,,,,best_parent=0,0.1922851943827749,"[2.268466, -1.0, -0.045585, -1.053915, -0.691596, -2.181999, -1.603025, 1.538551]","[2.767878, -0.825728, -0.172148, -0.422886, -0.456156, -1.636328, -1.563141, 1.05675]","[5.10256, -0.42832, 2.713089, 2.793273, 0.13047, 2.227918, -2.320067, -0.659383]"
4,choose_parent,random,3,5,False,True,"[[""dda_link3_0"", ""dda_link_end_0""]]","[2.293181, -0.987533, -0.052939, -0.90676, -1.00136, -2.495412, -1.575317, 1.500567]",0.047619047619047616,parent_edge_collision,,"[2.269192, -1.0, -0.052493, -0.947498, -1.025477, -2.540734, -1.574007, 1.533658]","[2.772965, -0.738197, -0.06185, -0.092, -0.51903, -1.588978, -1.601529, 0.83874]","[2.820099, 0.07282, 0.960115, 2.973806, -1.101584, -1.150253, -1.957207, -1.181222]"
4,add_node,random,4,6,True,False,,,,best_parent=0,0.25840160126596146,"[2.268466, -1.0, -0.045585, -1.053915, -0.691596, -2.181999, -1.603025, 1.538551]","[2.772965, -0.738197, -0.06185, -0.092, -0.51903, -1.588978, -1.601529, 0.83874]","[2.820099, 0.07282, 0.960115, 2.973806, -1.101584, -1.150253, -1.957207, -1.181222]"
5,choose_parent,random,3,6,False,True,"[[""dda_link3_0"", ""dda_link_end_0""]]","[2.340062, -0.973246, -0.043102, -0.88863, -0.977929, -2.467089, -1.553172, 1.455659]",0.08695652173913043,parent_edge_collision,,"[2.269192, -1.0, -0.052493, -0.947498, -1.025477, -2.540734, -1.574007, 1.533658]","[3.084191, -0.692323, 0.055505, -0.270518, -0.47867, -1.693816, -1.334405, 0.63667]","[7.062351, -0.105958, 1.555558, -2.552367, 0.037217, -3.033889, 2.080027, -1.946234]"
5,add_node,random,5,7,True,False,,,,best_parent=0,0.2824797538396307,"[2.268466, -1.0, -0.045585, -1.053915, -0.691596, -2.181999, -1.603025, 1.538551]","[3.084191, -0.692323, 0.055505, -0.270518, -0.47867, -1.693816, -1.334405, 0.63667]","[7.062351, -0.105958, 1.555558, -2.552367, 0.037217, -3.033889, 2.080027, -1.946234]"
6,add_node,random,6,8,True,False,,,,best_parent=6,0.36247975383963066,"[3.084191, -0.692323, 0.055505, -0.270518, -0.47867, -1.693816, -1.334405, 0.63667]","[3.42656, -0.66484, -0.08978, -0.096908, -0.456868, -1.447162, -1.207975, 0.430904]","[7.867345, -0.308362, -1.974234, 2.154942, -0.174084, 1.752133, 0.431915, -2.238041]"
7,add_node,random,7,9,True,False,,,,best_parent=1,0.38440192499575326,"[2.570062, -0.916288, -0.22495, -0.97748, -0.71074, -2.113371, -1.435808, 1.304497]","[3.675511, -0.59432, -0.243207, -0.307866, -0.459619, -1.330771, -0.966345, 0.586552]","[6.941416, 0.330805, -2.255967, -3.07535, -0.495699, 0.196125, 2.203519, 2.628452]"
