iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3
0,2.1006818001130356,0.13430217003637512,2.094395109373865,3.132462362884875,1.929746775119737,1.6549128833184836,2.1175903063458876,-1.0,0.712682454865595,-0.9418909057136604,-0.6032321494584619,-1.5964695891914318,2.2834787866631303,-1.570796320644386
1,1.3697197112741986,0.22364981589155092,1.348325446991178,3.1253411140997343,2.0346874915614217,1.7537494884342335,2.3491558850890555,-1.0,0.5768582382195727,-0.6808464421983405,-0.8419746990471415,-2.587546586489492,2.147657585786332,-2.2042290552507544
2,0.9072956043090574,0.23047622953028205,0.875524938970892,3.125746707191999,2.0275885473030066,1.8068972329596584,2.4688249401883,-1.0,0.40588651415117694,-0.6272935005199768,-0.847107817994096,-2.9720708564207747,1.7583431185733387,-2.1768850198708534
3,0.6719749767212511,0.202204571152118,0.6397225117476766,3.12186816299287,1.9959122789755468,1.80844450827451,2.520398157871634,-1.0,0.30528658823639193,-0.6636506696924268,-0.8083297875795319,-3.14,1.5707718275466351,-2.0444226029330137
4,0.6131648428761566,0.15233177196455974,0.5933690722591538,3.124619175492146,1.9542761610074877,1.7794789143908787,2.5555389648216593,-1.0,0.2445766998952038,-0.712770372757887,-0.781332648157474,-3.14,1.4919072169923535,-1.9297782719173109
5,0.5801277786521263,0.1160755711569018,0.5680841468193226,3.128971327901551,1.924942144247624,1.754005490831308,2.5881365336194317,-1.0,0.20104671417457715,-0.7502334128007037,-0.7667143641621122,-3.14,1.4591306715314893,-1.8411019419707166
6,0.5587398984239802,0.0914664477599793,0.5510166539834245,3.132547797797932,1.9041612670628938,1.7334793164657105,2.6175117243510995,-1.0,0.1669866840684633,-0.7770652115876675,-0.760101819627318,-3.14,1.451721926338979,-1.7731586474244843
7,0.5428871757147636,0.0759598467337234,0.5374225715743459,3.134807814516337,1.8892106603237246,1.7176005147001119,2.644066202911607,-1.0,0.13817562029480762,-0.795499274064126,-0.7587945309963865,-3.14,1.4574103842088129,-1.7210545285124192
8,0.530060544902906,0.06704098296284836,0.5257089814240347,3.135922363136145,1.8783200016089108,1.7055897978256855,2.6683110128404706,-1.0,0.11252938105181416,-0.8076626669443905,-0.760959200052702,-3.14,1.4692802752404328,-1.6806320984070917
9,0.5192211042457229,0.0624414952445988,0.5153714920469836,3.1362285167218276,1.8703383686031583,1.696632658299997,2.6906366648480593,-1.0,0.08905758753863312,-0.8152727315456393,-0.7653179215913092,-3.14,1.4835701764329534,-1.648648660579413
10,0.5098951401755161,0.06037704245805337,0.5062324093018058,3.136029397264565,1.864489367269078,1.6900195382303331,2.7113111355225676,-1.0,0.06728628131904878,-0.819639452836413,-0.7709748298199229,-3.14,1.498316840883806,-1.6227076866530479
11,0.5018193306116097,0.05965276420929386,0.498187968967338,3.1355456975544698,1.8602269714458342,1.6851762273620026,2.730518538996177,-1.0,0.04697513002111199,-0.8217382946590386,-0.7773029683259886,-3.14,1.5125591663455118,-1.601097597858229
12,0.49481052817323234,0.05957068189025425,0.4911390420949893,3.134921663617246,1.857154117611989,1.6816552851563316,2.7483925008572427,-1.0,0.027986267570319138,-0.8222861982251881,-0.7838672702724352,-3.14,1.5258804714716039,-1.5826232058216438
13,0.48872128522731445,0.05976212752026374,0.48498112182536707,3.13424485216596,1.8549754660633837,1.6791155290073416,2.765037950547116,-1.0,0.010225444480584382,-0.8218050405831158,-0.7903709807749307,-3.14,1.5381491571222328,-1.56646214342736
14,0.4834257385143242,0.06004734800693704,0.4796093217763607,3.13356506872309,1.853468354278961,1.6773001698837136,2.780543679893684,-1.0,-0.00638343912847587,-0.8206711794698908,-0.7966175727476906,-3.14,1.5493743316973965,-1.5520534809308497
15,0.4788151098016663,0.06034589627138134,0.4749243597935533,3.132908633386739,1.8524637269923228,1.6760174701030037,2.7949889191347115,-1.0,-0.021908722956291378,-0.8191531435780633,-0.8024831483658255,-3.14,1.5596274282667593,-1.5390157834384233
16,0.47479569294993573,0.060626333964446555,0.4708362245020448,3.132287999853203,1.8518328692273096,1.675124961939901,2.808446460396805,-1.0,-0.03641478004799995,-0.8174399660828224,-0.8078961634117289,-3.14,1.5690012269744373,-1.52708887419908
17,0.47128722219840335,0.06087988104335405,0.4672655667750352,3.1317078196487382,1.8514777672378115,1.6745171096893754,2.8209839902513716,-1.0,-0.04996309913887219,-0.8156623510430582,-0.8128224184781708,-3.14,1.5775896937209488,-1.5160934518740843
18,0.46822119962580944,0.06110724966664484,0.46414359445432724,3.1311685840960113,1.8513239026993467,1.6741158958918485,2.8326646100862978,-1.0,-0.06261239057785749,-0.8139084267453607,-0.8172539213774791,-3.14,1.5854790975235913,-1.5059036098547618
