iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3
0,2.8586630044296513,1.3383509351968108,2.5259096602236646,3.124189356228844,1.8562561377334899,1.6747991437903604,2.98783289952403,-1.0,-0.23128253690520872,-0.8029256564987394,-0.839338893667408,-3.14,1.685661827897065,-1.36960809209353
1,2.5058078832788095,0.884898624969634,2.3421390119546293,3.5757275442337098,1.8635331441911018,1.569804089101373,3.382918768257412,-1.0,-0.14787958616395286,-0.8686339029377868,-0.9582422595317628,-3.14,1.856253672075976,-1.5065299101982212
2,2.219925275538691,0.5973850537239678,2.1334644748360616,3.8809066377527586,1.9078605586165462,1.4706229407540188,3.7190051673994615,-1.0,-0.1853284399906716,-0.905014562175107,-1.1402643681966935,-3.14,1.908344668677454,-1.5921730486841568
3,2.0120739543695625,0.4386958068548492,1.9574822536361158,4.089435561935952,1.970248240570398,1.41099027840922,3.967677698955623,-1.0,-0.24663533212465924,-0.9080398364968212,-1.3201971212745107,-3.14,1.938013205285971,-1.660627025906842
4,1.8768641969900568,0.3711621302000198,1.8323097181055497,4.236818544763215,2.036047576845724,1.3907727880604652,4.150600623300969,-1.0,-0.31302948951679777,-0.8781530271709187,-1.48203858429548,-3.14,1.964804270261731,-1.7237204073978631
5,1.8057638383183396,0.35899215215292957,1.7608628495134002,4.343912885762899,2.0959942692426594,1.3986654550637283,4.2862908598958755,-1.0,-0.3777776006375141,-0.8232285980470171,-1.6170806186519469,-3.14,1.9901575111165553,-1.7881272751171102
6,1.7885236527320771,0.3728308664410921,1.7387504575660335,4.423327347086275,2.145841271984052,1.4228185138002898,4.3883715426599466,-1.0,-0.4378401490372177,-0.7534451622189785,-1.720142373998754,-3.14,2.011127983682537,-1.8547189627544531
7,1.8137674097523537,0.39469072081780754,1.7579482845846768,4.482766345019154,2.184194770290234,1.454621567261768,4.466989942733641,-1.0,-0.49237773905400745,-0.6785365581913209,-1.7889288910769023,-3.14,2.025907236412316,-1.9208369428402055
8,1.8697695935915253,0.41522446984699235,1.808780672235713,4.526656850766459,2.210944981613445,1.4887856885223663,4.529486958108459,-1.0,-0.5418092070176814,-0.6073132469504158,-1.8232420736268489,-3.14,2.0347864580328503,-1.9832841036125406
9,1.9450715043143032,0.4297905214968522,1.880943703078149,4.557317704201752,2.2266469984983064,1.5222703203086883,4.580528733140818,-1.0,-0.5865594216449479,-0.5474226882805521,-1.824928235835823,-3.14,2.038920011828707,-2.0402733759596723
10,2.029117183254284,0.43640196863743325,1.9643271617359102,4.575985838216339,2.2324203257203834,1.553192789887733,4.622121524047076,-1.0,-0.6259866063057479,-0.5043288353719798,-1.7984841605276907,-3.14,2.038826832925835,-2.09201013586365
11,2.1130096811279167,0.4347277613042956,2.0499697985348146,4.583641866062344,2.229823378015449,1.5801046691082137,4.653893701864117,-1.0,-0.6580825438616802,-0.48001325897159675,-1.7512984449443691,-3.14,2.0336050129573082,-2.1401264954516956
12,2.189798551879528,0.4253373221400612,2.1305713478675257,4.581520501255436,2.220489341642735,1.6017129155584515,4.673903505467018,-1.0,-0.6800736343288537,-0.4727485124150967,-1.6927599741548196,-3.14,2.020950004222701,-2.1862845644628135
13,2.2538899714372786,0.40913365197990953,2.2000630381075323,4.571285696302618,2.20576419832033,1.6168958640900248,4.679797433706927,-1.0,-0.6893742104463781,-0.478432666747442,-1.6325334378495717,-3.14,1.9976356252569367,-2.2306150405352145
14,2.3001847658647825,0.38715390634175173,2.252800941907473,4.555009439665707,2.1866471229792723,1.6248099535510556,4.669820130716162,-1.0,-0.6841706442473182,-0.49251733974520606,-1.5789181814576039,-3.14,1.9602234372159097,-2.2708413972589963
15,2.323881559424253,0.36074495823176445,2.283364070687546,4.535126091731141,2.164067924492548,1.6250178504832469,4.643364513593223,-1.0,-0.6634630858184435,-0.5113525052436708,-1.5379019663996456,-3.14,1.9059647527568095,-2.302467741156983
16,2.32132459593312,0.3319454254984574,2.2874072005468022,4.514385811824266,2.139342009693186,1.6176648196754844,4.601140025753638,-1.0,-0.6269107403202507,-0.5325722230928838,-1.5129066052390965,-3.14,1.833802272194257,-2.3198154433851434
