iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3
0,4.89277831540939,2.913108058425548,2.7874290185478388,0.47255,3.7499999999986655,2.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.7638367459843955,2.8061977147311934,1.8767897904540063,1.75317424861098,4.486011481760537,2.4167299796654214,1.0655950237722982,0.05205992825227542,-0.2992518923926132,0.566908335539174,0.2524155105083019,-0.04023682210366431,-0.3794534656112744,-0.10036875364008778
2,2.040203271650199,1.5039257817812517,1.260681442635034,2.460132625797909,3.39269703663557,1.559430202063659,1.112643434171106,-0.5117934208027328,-1.1999569234026535,0.8903411861917865,1.0413871341023877,-0.06805532255696872,-0.10906793494564249,-0.8327017224787914
3,1.4230746577647497,1.0821009384476032,0.8816528548698312,2.5413004078388135,2.9276884499368787,1.3067942937537809,1.234055887274592,-0.5967043926360599,-1.5377164407067663,1.0608332030685448,1.1968895899158223,-0.07614949719802043,-0.42706464901048496,-0.9313261721289934
4,0.9587249274445747,0.7535002328961677,0.5792970418718896,2.526661427768224,2.559984181228069,1.2600293115345247,1.3345909133626095,-0.6328738425259162,-1.8678490349792847,1.1331707098204746,1.1904671322956397,-0.11606020416632921,-0.7371284685951518,-0.9081604589909749
5,0.6332615942704866,0.5074607141287689,0.37485833712252414,2.4974387602589,2.308701510998799,1.3116240418146827,1.4214455264356158,-0.6759221503318594,-2.095340229493938,1.1222572485544104,1.139689915802545,-0.09343512423924219,-0.9514770260263583,-0.9088320111775953
6,0.41483996657700856,0.33590560102346206,0.2423091825596209,2.472271349415504,2.1516374042628224,1.3835080205749288,1.4868414733200797,-0.7101356448894462,-2.238614153624276,1.090696906363331,1.0822741757409495,-0.05374702557294161,-1.0804712582003864,-0.9217136322315825
7,0.27102620143898487,0.2207614590054906,0.15690978109057593,2.454614631560302,2.055185323032676,1.4452229299206036,1.5348090464752744,-0.7350072411822108,-2.3279841915933632,1.0624123048330396,1.0342746116440127,-0.0190822605136782,-1.1558114973404423,-0.9363609096217484
8,0.1768302705186667,0.14455175282846816,0.10176388708336746,2.442806187468518,1.995241180894869,1.491067095724751,1.5688959228369523,-0.7526375439344574,-2.384580749436876,1.041712169512788,0.9983806377062366,0.006788413253647631,-1.200391631155365,-0.9489323659748818
9,0.1152556217129661,0.09442844933303023,0.06605993621227045,2.434993496605211,1.9574439470109448,1.523114420045588,1.59242348281537,-0.7649024736113321,-2.420854619719088,1.0275604053943714,0.9729443563150784,0.02497212013092452,-1.2273328887140025,-0.9585039217644871
