iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3
0,5.637675028898678,4.5563761625737484,2.5935699724176358,0.47255,3.7499999999986655,2.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.071773036001677,3.524229111208551,1.738286554331394,2.0342081813476356,4.211486915390228,2.67187991465471,1.5505860137345817,0.4347483868966318,-0.2738368143268265,0.1825424449580902,-0.08382789169812817,-0.3316996844915718,-0.34176624978061154,-0.38263045801740164
2,2.2239976755211623,1.8516042786741418,1.1341036499804622,3.427432722209267,3.4005486115929786,1.754243541424509,2.3987272308337872,-1.0,-0.6520851395569454,1.6033204306981563,-0.5578694619963677,-1.439891572762633,-0.3883520008489748,-0.6457701167409889
3,1.5839050455357335,1.3751235908852932,0.7458910376660577,3.967734335447252,3.1599793930103224,1.8318691395009121,2.8940011765866154,-1.0,-0.8597177877315558,1.5356107639228211,-0.6622659060790002,-1.642292770787151,-0.476051456246685,-0.5423484096214017
4,1.2540600962293953,1.1448323065527923,0.49117491836601324,4.258343174473048,3.0097409355963745,1.86964505370925,3.189372315603152,-1.0,-0.996336780346565,1.491666691030364,-0.7327272145893572,-1.7583071712438363,-0.570471287774916,-0.46886865028647673
5,1.067159501735136,1.013156558012715,0.3235103368212279,4.408997125785818,2.901132920696341,1.8696488716254311,3.344253514606165,-1.0,-1.1094293018715589,1.4877183973477166,-0.7899909491803656,-1.8453550847826128,-0.6386272220362177,-0.40595621521060615
6,0.9478576462691201,0.9220004581592073,0.21314565413831252,4.48360111549718,2.817496468087774,1.849751291864197,3.420190507888601,-1.0,-1.2044430324032411,1.5084264010468966,-0.8404487245034793,-1.9187807966264248,-0.6856429529734219,-0.34466338930327134
7,0.8613996895941202,0.8491966357670943,0.14056895519510362,4.517893968311863,2.74850920893365,1.823353406716592,3.4556969727166416,-1.0,-1.2857018256346306,1.538484458065966,-0.8849562439158197,-1.9822730390632048,-0.7169052049017692,-0.28276229237212175
8,0.7928497959413066,0.787119637149081,0.09287545038322305,4.531598854014664,2.689074123489801,1.7976551048674727,3.4725287413172676,-1.0,-1.3563501109354792,1.5687159776250288,-0.9234207646654954,-2.037443710679341,-0.7372922734876987,-0.2204158252607165
9,0.7356293764234461,0.7329382122934032,0.0615383005032236,4.535335830469782,2.636778155219076,1.7756623723521028,3.4818569725858057,-1.0,-1.4186181841029377,1.5949488376534773,-0.9560273768335473,-2.0856455310838014,-0.7506549873867387,-0.15852257290156302
