iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3
0,5.637675028898678,4.5563761625737484,2.5935699724176358,0.47255,3.7499999999986655,2.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.9793595608089816,3.4284706311843385,1.7319105494529368,2.1162857696833317,4.186912369146333,2.5895489742289266,1.5521117301466598,0.07765759858523114,-0.24817371164329588,0.43854862947511075,-0.030579131243837952,-0.46712751181166645,-0.36781009586450647,-0.5568260872453613
2,2.465720243649692,2.1210322321279533,1.1714247255788106,3.3613836129579298,3.5635606611819917,2.3500208375937515,2.335404453025565,-0.3104417154509631,-1.089550340251652,0.871553643418286,-0.20020808781505053,-1.01343661178536,0.0482780377117526,-0.7047874799354845
3,1.735748621289662,1.5107920950148237,0.8212027284376751,3.8829758340979956,3.131514632630756,2.322917055530531,3.0086667768537563,-1.0,-0.7244474402253789,0.9431279229341369,-0.33173832351801413,-0.8394385354934746,-0.6016370940486715,-1.053622842297917
4,1.2862306690220537,1.1151342480715594,0.6210591262984476,4.096179999354887,2.7984196405569453,2.2278260504655774,3.1277436882763823,-1.0,-1.1552414408830458,1.1184928187745256,-0.6118556160862336,-1.2079377306768246,-0.3393598834109289,-0.7588959213944599
5,1.007501242028694,0.899555621081946,0.442129598092067,4.273670964769896,2.6733729173016805,2.1105739168351216,3.3953662139654894,-1.0,-1.2877426101561222,1.2711208145718536,-0.9685638230263087,-1.5903200788654035,-0.40762352481182623,-0.2507447302460444
6,0.8093339068071084,0.7418738436772907,0.31701814025359587,4.3816676507579695,2.5668959193253933,2.0187012433411198,3.578808070051567,-1.0,-1.444182966677691,1.3729982119110558,-1.2168567140472268,-1.771529631473773,-0.5097447485266556,0.058385379583600516
7,0.6603829824202122,0.6179371919628196,0.2294470557673543,4.443825913393147,2.4736980112068263,1.943617043447973,3.6975749898524595,-1.0,-1.6157401038247072,1.4524214541630938,-1.3710077719927336,-1.9056816037109041,-0.611415482790442,0.2897077691738828
8,0.5426208985781007,0.5164259505432763,0.1647527869894487,4.477767823891588,2.391488419850986,1.8831042952226669,3.763075200435959,-1.0,-1.7785593539393105,1.5187818200222722,-1.4382023771345764,-2.036349196890617,-0.7075193808898945,0.4649640652629874
9,0.4429708145276021,0.42719800376654027,0.11627287229846027,4.495106958782419,2.314696757451353,1.8345360595657687,3.7940197870042236,-1.0,-1.9192891907769785,1.572793693497896,-1.4418844834704585,-2.1676452102488075,-0.7910017796794446,0.5962666271553272
10,0.3578315101329774,0.3484985102159933,0.0807847278285992,4.503904811722287,2.2439112016314025,1.7970278944798979,3.811495905310441,-1.0,-2.034816961757541,1.6105405714173842,-1.4112432255589256,-2.2874715882799532,-0.8592008028779279,0.6960705670668882
11,0.287175050451864,0.2817207578068734,0.055521560278333944,4.50876830894121,2.1819885256522973,1.769519170458334,3.8264979040046807,-1.0,-2.1276561849804025,1.6325861387025462,-1.3672480420263955,-2.3884282286339795,-0.913523611123474,0.7736598478734521
12,0.23010446179692326,0.2269506420908967,0.03788636707016052,4.511843094266175,2.130101184447305,1.750098839342658,3.8418126563581323,-1.0,-2.2017444752730597,1.6429634102567112,-1.3210825705046818,-2.4702490884356862,-0.956611201464986,0.8349353619068239
