iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3
0,5.297514579366606,4.222547832843248,2.5935665869395446,0.47255,3.7499999999986655,2.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.8292457376033173,3.26737530050969,1.7396392779616228,1.933302937820301,4.113218549394224,2.6760026983090914,1.4633260104746089,0.3863181327372897,-0.27762552870457624,0.14505696132258453,-0.09164015860994311,-0.31189944199419417,-0.3379877369458973,-0.3571566112452071
2,2.0315717411211094,1.6219525428212513,1.137983075833049,3.2474199621293525,3.2590953901326127,1.6483783086619852,2.17747565611844,-1.0,-0.7719493564224631,1.8436580588987361,-0.8880920159057305,-1.4597760249142882,-0.2727904229030314,-0.530003081373192
3,1.486900368123412,1.2623444646021729,0.7478735257695351,3.7195873615415866,3.095784667146536,1.7598760729973713,2.674195980600695,-1.0,-0.8931574728521461,1.7186488125038573,-0.9621676973931045,-1.608986370522916,-0.45657238264041167,-0.44905815826010964
4,1.1800490030751216,1.0635524089349628,0.49209823116115126,3.9622635820905057,2.9496862842044904,1.8186645485333706,2.934554683724247,-1.0,-1.0299852152805935,1.6431500146745976,-1.0181956514625983,-1.6851492550689433,-0.5574772997427355,-0.39617748919266904
5,1.0052989921427884,0.9480452571198592,0.3238060977009634,4.08199691230009,2.845106671308148,1.8328744048249521,3.0721798424205593,-1.0,-1.141954721340714,1.6187276258493104,-1.0684518410758572,-1.7455478820258983,-0.6297372348606484,-0.3456471871279356
6,0.8948574355875256,0.86760834676334,0.21306342685383053,4.137129839344456,2.7670871788730995,1.8233048502263183,3.1409019869848542,-1.0,-1.2343956335334416,1.6257296406240076,-1.115760651317033,-1.7990564234600082,-0.6797667362019311,-0.29400105777707913
7,0.8167543717730896,0.8039945855234187,0.14027441871464394,4.159283665496065,2.7051334231134803,1.8045304827097377,3.174198936294032,-1.0,-1.312123425730044,1.6465265487626668,-1.1590836737670014,-1.8471242595757058,-0.71329985747682,-0.24050719650703634
8,0.7566575292654579,0.750727867573984,0.09247451362372681,4.165439878790891,2.6535626221864765,1.7844094871881855,3.1909897605856568,-1.0,-1.3787331293180627,1.6704075721242622,-1.1971597055087446,-1.8901731147179694,-0.7353872987105788,-0.18584106049073
9,0.7078515570340126,0.7051031228974916,0.061096099229714554,4.164466082815039,2.6093862196348514,1.7664346447547208,3.200982126828644,-1.0,-1.436805609019115,1.6921737208911267,-1.229553596265335,-1.928749024280415,-0.749975680312312,-0.13104765791226014
