iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_rt_joint_linear_track,q1_rt_joint_carriage,q2_rt_base,q3_rt_shoulder,q4_rt_elbow,q5_rt_wrist1,q6_rt_wrist2,q7_rt_wrist3
0,4.432675670278351,4.295374193801571,0.9599310885996581,0.267,-3.2807478955731993e-13,2.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.9224457916524895,2.8448655745822764,0.6239744940826405,1.617450098543864,0.6502855543445597,2.430514629954218,1.355916891575292,0.01957222818966138,0.00861916840178375,0.2827749610990178,0.11199266925827957,-0.004310112449435976,-0.05878962258245861,-0.004310112449435976
2,1.8677177613644567,1.820468978980961,0.4053576486101289,2.5115083586174656,0.9454198266060478,2.0241533948328563,2.2336957746850605,-0.2711762364022414,-0.010414707282383721,0.4833053176821739,0.5020624330364538,-0.034286919617702,-0.43102348059473633,0.043931577772815394
3,1.2061058517901517,1.1765269264201383,0.26233835427742946,3.0913847203854403,1.1543514862468647,1.831332726503926,2.737813255414601,-0.2435744981328782,-0.06567516255684412,0.6277161990254585,0.506250462821742,-0.0996951598846533,-0.4392696384676374,0.14747131060799976
4,0.782060606326758,0.7631937166750401,0.16989584171893085,3.460633563898001,1.2740608035494727,1.688046147797923,3.0599432640982043,-0.22591590885054447,-0.09440534552487505,0.7213790055712266,0.5143470336346289,-0.15194430995693833,-0.4522686582472079,0.2100987415831848
5,0.5078011395164088,0.49565907892204786,0.1101484834044571,3.699131271994181,1.3448050283948112,1.5893022886255521,3.266978620678542,-0.21331968994137782,-0.11225648355379422,0.782582773906265,0.5195141429979837,-0.18824458807101696,-0.4623351003186306,0.24855553135769937
6,0.3299086563214297,0.32205881742757125,0.07147502393036302,3.8538497008860384,1.3876660482924248,1.5231734679111466,3.4006711965417726,-0.2045216795662866,-0.1238214636323824,0.8225118437595709,0.5225682155494222,-0.2125375819695391,-0.46935731606237574,0.2724359986610188
7,0.21438961407655854,0.20930261695492816,0.04640782080590003,3.954371275938079,1.4141628628282832,1.4794788262999357,3.4872481530571475,-0.1985286098817407,-0.13138081489677494,0.8485224894471793,0.524379030015207,-0.22855942028581208,-0.47408031837764664,0.28743384524072674
8,0.13933660039455567,0.13603582158736197,0.030143845532327698,4.019713534380302,1.4307973438845454,1.4508073910409622,3.543403472357176,-0.19451570766458862,-0.13632472347391383,0.8654507216883125,0.5254729020465411,-0.23905593853114424,-0.477205783886238,0.29694575380669574
9,0.09056321323200985,0.08841993390473704,0.019584655480975394,4.062193544096543,1.4413576105773314,1.4320653573471462,3.5798592448695956,-0.1918577675273979,-0.1395539536525571,0.87646212201144,0.5261465943198368,-0.24590955418105304,-0.4792575981206778,0.30302433554756214
10,0.05886420872676131,0.05747195745787661,0.01272634525752155,4.089810470882041,1.4481143119704363,1.419840769280668,3.603538113047239,-0.19010924013057762,-0.14166024312239317,0.8836226364749824,0.5265681639044351,-0.250376462374878,-0.4805989210679973,0.3069302870547418
11,0.03826112239247944,0.037356513106767957,0.008270595676241835,4.10776405515427,1.4524605316000148,1.4118775891557611,3.6189226018958074,-0.18896389586690374,-0.14303254635899113,0.8882782002702665,0.5268351177932027,-0.2532848079579846,-0.48147373452118125,0.30944979551605845
12,0.024869552791270847,0.024281700706259197,0.005375255350346156,4.119435131370652,1.4552662504639546,1.4066944447164917,3.6289198704884496,-0.1882156973183375,-0.14392591480929165,0.8913048172397896,0.5270055912984716,-0.2551772353310019,-0.48204352037331716,0.3110792235483932
13,0.01616517847155444,0.015783133437798663,0.0034936572423031665,4.127021911616104,1.4570818051793182,1.4033224670966957,3.635417070102584,-0.18772778503794854,-0.1445071725917013,0.8932723276659681,0.5271150840777938,-0.25640815640892434,-0.48241433556249264,0.31213484998834007
14,0.010507378809651965,0.010259073550246653,0.0022707729706244054,4.1319535863490335,1.4582584763343103,1.4011294605738178,3.639639865609526,-0.18740996525973538,-0.1448852178481927,0.8945512995164119,0.5271856837340152,-0.25720861731403205,-0.48265554176536957,0.312819526654522
15,0.006829817695599311,0.0066684290028231836,0.0014759616192762555,4.135159298868846,1.4590218676661535,1.399703497383121,3.64238454858656,-0.18720309083833922,-0.14513103401299485,0.8953826711510553,0.5272313234211747,-0.2577290759044292,-0.48281239199750425,0.31326394271624985
16,0.004439400810320333,0.004334502031108123,0.0009593598886575322,4.137243070477045,1.459517467502194,1.3987764094104536,3.644168553248905,-0.18706849548834287,-0.1452908446503776,0.8959230810370247,0.5272608779282494,-0.25806744563121664,-0.48291436774156243,0.3135525514098078
17,0.0028856252831669627,0.002817442566884874,0.000623578867055498,4.138597550425283,1.459839356008472,1.3981737143558648,3.6453281507172193,-0.1869809523637262,-0.14539472995453193,0.8962743562131044,0.5272800377401813,-0.2582874192861676,-0.4829806587060026,0.3137400378219034
18,0.0018756669425559257,0.0018313487146566282,0.0004053249997139109,4.139477976722458,1.4600484799859492,1.397781926414783,3.6460818938161026,-0.1869240239765311,-0.145462256098277,0.8965026894478691,0.527292467910107,-0.2584304182809954,-0.48302374874964976,0.313861858763233
19,0.001219190726342335,0.0011903840462926952,0.00026346128327035606,4.140050261364938,1.4601843685602438,1.3975272495791282,3.646571833425281,-0.18688700874757785,-0.14550614652668317,0.896651108339492,0.5273005359995491,-0.25852337577406764,-0.48305175642393794,0.31394102388305045
20,0.0007924788217711876,0.0007737545125127959,0.00017125021807406205,4.14042225053799,1.4602726795172,1.3973617038193582,3.6468902999354156,-0.18686294318063426,-0.14553467343347137,0.8967475818751706,0.5273057744135355,-0.2585838024585113,-0.4830699602475656,0.31399247380233647
21,0.0005151144540482809,0.0005029436420560494,0.00011131304260037562,4.140664045882415,1.460330075356112,1.3972540968648335,3.6470973075362902,-0.1868472977173291,-0.14555321434474802,0.8968102903923006,0.5273091762791213,-0.25862308219394403,-0.4830817917192393,0.3140259133835804
22,0.00033482651657492843,0.0003269154680111357,7.23538030926563e-05,4.140821214269309,1.4603673804761603,1.397184151570219,3.647231865579474,-0.18683712667175148,-0.1455652647583763,0.8968510513546388,0.5273113857682958,-0.2586486154014321,-0.4830894814087261,0.3140476480721666
23,0.0002176386267492282,0.0002124964259197929,4.7030208259686936e-05,4.140923374581999,1.460391628196764,1.397138686905361,3.6473193304350633,-0.18683051467060624,-0.14557309669642285,0.8968775462398545,0.5273128209401738,-0.25866521280936294,-0.4830944791626146,0.3140617752924182
24,0.00014146601661439628,0.00013812357111417603,3.0569803917784906e-05,4.140989779320814,1.4604073891610718,1.3971091348462166,3.647376184020879,-0.18682621639919003,-0.14557818688878948,0.8968947680767332,0.5273137532068958,-0.25867600162845344,-0.48309772732957706,0.31407095791993933
25,9.195350395549393e-05,8.978090362377872e-05,1.987048473935659e-05,4.141032942738922,1.4604176338966834,1.3970899260401604,3.647413139800723,-0.18682342224358223,-0.14558149513348345,0.8969059623725861,0.527314358815673,-0.25868301467531124,-0.4830998383874595,0.3140769266473257
