iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3
0,1.575507125293484,0.10959648699767158,1.570797326010228,6.259384867788674,1.906957138788355,1.60011606167395,5.1604643578414535,-0.9970044480679839,-2.1422578500559704,1.0036985501371605,0.8379101620602925,0.22497745590557122,-0.9338284291519887,-0.73796061452266
1,1.167106520016405,0.4501693913240746,1.0746541477223546,5.989056123826077,2.2576512051360598,1.6285695180754594,5.510464357841453,-0.9647307023486148,-2.1843697228867516,0.12202214406890599,1.9369101620602924,1.3239774559055713,0.16517157084669298,-1.5499470457042401
2,1.5897848588808254,0.325648455571102,1.5504279808826749,6.014875872946309,1.8894178622027735,1.924081829588648,5.54905461901601,-0.9823653511743073,-2.5994626788047026,0.2857331734865017,1.3924706485709462,0.5638583897910944,-0.9338284291788455,-0.45094704570423993
3,1.1244900731775314,0.18864942478834132,1.1082306789546341,6.1058235049742535,1.9998518247088206,1.6516029062105868,5.322362728064582,-0.9911826755829588,-2.1992228698386924,0.7225728664438795,1.018870537370209,1.6628583897913978,0.16517157082115452,-1.2591521253423132
4,1.7778504352509523,0.29696881724571783,1.7466587791423198,6.075101971000666,1.9745448925361317,1.9325600524078255,5.549191633541161,-0.6411826755827825,-2.6696114349193465,0.8223805559570143,0.6055534568807563,0.5638583897913978,-0.9338284291516921,-0.16015212534231305
5,1.3662174022271636,0.27386664024922047,1.3351244512031322,6.034856760161177,2.0587255648442238,1.7491366108563164,5.636041643639618,-0.8205913377913913,-2.608835997409046,0.5583266765501227,1.1110533730909762,1.6628583897913978,0.1651715708483079,-1.259152125342313
6,1.7166536240436974,0.1917445455539273,1.7030220448649873,6.143550243505983,1.9022278799356716,1.8624400605369051,5.749650289328174,-0.7120415791711301,-2.7755758455760318,0.7341028182228185,0.8415184848387735,0.5798667011972682,-0.9338284291516921,-0.16015212534231282
7,1.321426205201202,0.27700523858624415,1.2896984593788585,6.0458790418012835,2.0833225580193053,1.7160389779745682,5.595464781018585,-0.856020789585565,-2.516927354300958,0.5075919193821707,1.2578696074844666,1.6788667011972682,0.1651715708483079,-1.2591521253423128
8,1.727334296685787,0.22406899431018423,1.7089620967811494,6.114916047327992,1.9163485281629042,1.880730102302919,5.7054856943720935,-0.703473563947474,-2.7609670968652615,0.7288811210084307,0.8242823513251056,0.5798667011972682,-0.9338284291219918,-0.1601521253423126
9,1.3244314875323093,0.2690080677212552,1.2944298367437346,6.04307021850424,2.0667699151084045,1.71527796840281,5.590820216166572,-0.8517367819737369,-2.529911961585279,0.540837114316293,1.2060601079362299,1.6788667011972682,0.16517157087800816,-1.2591521253423126
10,1.7252337201055117,0.21370820015622888,1.7084238026876757,6.129134753169757,1.9134934635764442,1.8790139753989612,5.72315902084814,-0.7060795985709715,-2.7638967481038708,0.7278687955614926,0.82825550634269,0.5798667011972682,-0.9338284290914747,-0.16015212534231238
11,1.3246417033612068,0.27276298308730024,1.2937981909936822,6.042827509255715,2.0725681954559647,1.7182715813686373,5.593770317322499,-0.8530397992854857,-2.528121591031318,0.5265498707618745,1.2232101376111262,1.6788667011972682,0.16517157090324153,-1.2591521253423124
12,1.7257179969775238,0.21668859632602017,1.7084748205008493,6.123353439858258,1.9137689687189468,1.8782431799693693,5.716506019043592,-0.7048300256811291,-2.7634968583244555,0.7303757506148087,0.8253973867556192,0.5798667011972682,-0.9338284291271524,-0.1601521253423117
13,1.3245382499847465,0.2714034327810489,1.29401323181431,6.043192973468527,2.0708804803438783,1.7166240166488056,5.592833415686575,-0.8524150128405645,-2.5284464667497875,0.5317413878784621,1.2181008334978911,1.6788667011972682,0.16517157087284762,-1.2591521253423117
14,1.7255342019292437,0.2158095514417445,1.7084153482334843,6.125551745463064,1.9138002095818825,1.8788728630086156,5.719061002740116,-0.7055642404088265,-2.7635402622526692,0.7285425885074391,0.8273958664140204,0.5798667011972682,-0.9338284290967573,-0.1601521253423115
15,1.3244853841337914,0.27180960730279796,1.2938604424273206,6.043015889054276,2.071289145589395,1.717305746638794,5.593022730367543,-0.8527821202044132,-2.5282673446684423,0.5299517488346615,1.219642004507258,1.6788667011972682,0.1651715709085333,-1.2591521253423115
16,1.7256216401535505,0.21608325393922773,1.708465118804581,6.124756815858726,1.9137788392681392,1.878592104951555,5.718098237327058,-0.7052053744910298,-2.7635263946533675,0.7294514157377443,0.8263616521789708,0.5798667011972682,-0.9338284291218684,-0.16015212534231127
17,1.3245448679099496,0.2716966060880762,1.2939493963756958,6.043079743985903,2.0711974174181766,1.7170616042818012,5.5930094312765215,-0.8526026872455149,-2.528380801625589,0.5305571906561459,1.2191475036846757,1.6788667011972682,0.1651715708781316,-1.2591521253423112
18,1.7255811240905616,0.21598854919760616,1.7084374776365532,6.12503987253497,1.9137808049950151,1.878696257320924,5.71845746957475,-0.7053613358440864,-2.763537484796218,0.7290702000636867,0.826814458991994,0.5798667011972682,-0.9338284291218684,-0.16015212534231105
19,1.3245113143820553,0.27172770551903047,1.2939072245109875,6.043059148737517,2.0712180323838925,1.7171439925620444,5.592999552060901,-0.8526806679220432,-2.5283222555481184,0.5303491003154841,1.2193204956607981,1.6788667011972682,0.1651715708781316,-1.259152125342311
20,1.7255983011347744,0.2160235438070031,1.708449890039145,6.124939456401425,1.913782904524588,1.8786610380113902,5.7183252276417225,-0.7052999269555381,-2.7635306664086916,0.7292149826104686,0.8266364665029766,0.5798667011972682,-0.9338284290914687,-0.16015212534231082
21,1.3245260966785115,0.2717183852459171,1.293924698370053,6.043065497498587,2.071212212457708,1.7171166062087422,5.593005964265528,-0.8526499634777691,-2.5283479699093334,0.5304223517759867,1.219256433560473,1.6788667011972682,0.16517157090323997,-1.2591521253423108
22,1.7255915386523846,0.21601019774768107,1.7084449587772124,6.124975359453555,1.9137812448588143,1.87867260779519,5.718373543868118,-0.70532275308554,-2.763533969547099,0.7291627953413786,0.8267021905684901,0.5798667011972682,-0.93382842909676,-0.1601521253423106
23,1.3245203567735724,0.27172154790568775,1.2939180377514472,6.043063505868425,2.0712144029646993,1.7171258803705496,5.593003348842857,-0.85266137654277,-2.5283377938914198,0.5303959263988627,1.2192807326836772,1.6788667011972682,0.16517157090323997,-1.2591521253423106
24,1.7255940674126138,0.21601528597477648,1.7084467839680582,6.1249623947258724,1.9137820520053868,1.8786687661677979,5.718355959869247,-0.7053145359427878,-2.763532587560109,0.7291811943038549,0.8266786892092279,0.5798667011972682,-0.9338284290663603,-0.16015212534231038
25,1.3245224387331895,0.2717203652095535,1.2939204585439004,6.0430641657965,2.0712134620256837,1.717122636091996,5.593004242148723,-0.852657267971394,-2.5283415729920304,0.5304056106756462,1.2192715245423402,1.6788667011972682,0.16517157092834855,-1.2591521253423104
26,1.725593149420948,0.21601336996164638,1.7084461323356384,6.124967116598931,1.9137817265592971,1.8786700863704515,5.718362355611297,-0.705317460968317,-2.763533116356594,0.7291747153128862,0.8266870102898298,0.5798667011972682,-0.9338284290716514,-0.1601521253423106
27,1.3245217063713144,0.27172082461992675,1.2939195973154358,6.043063932869507,2.071213862446112,1.7171238060614047,5.593003960206133,-0.8526587304841585,-2.528340215767506,0.5304020373744536,1.2192749753611212,1.6788667011972682,0.16517157092305745,-1.2591521253423106
28,1.7255934785472955,0.2160140810461244,1.708446362332448,6.124965388064806,1.9137818457498759,1.8786696154855032,5.718360026889617,-0.7053164179331539,-2.763532924042592,0.7291770198965091,0.8266840522672296,0.5798667011972682,-0.9338284290769425,-0.16015212534231038
29,1.3245219626718094,0.2717206466616809,1.2939199027443538,6.0430640187446425,2.071213700563909,1.7171233760027167,5.593004047937895,-0.852658208966577,-2.528340697563057,0.5304033562552961,1.2192736982175387,1.6788667011972682,0.16517157092305745,-1.2591521253423104
30,1.7255933606147726,0.21601382006537803,1.7084462808131682,6.124966022085238,1.9137818040233405,1.8786697879246241,5.718360876160239,-0.705316792906403,-2.7635329923849383,0.7291761893098496,0.8266851145626792,0.5798667011972682,-0.9338284290769425,-0.16015212534231016
31,1.324521872082751,0.27172071430337685,1.2939197936454339,6.0430639865151345,2.0712137628271403,1.7171235352574945,5.593004019659003,-0.8526583964532015,-2.5283405261092096,0.5304028708071822,1.219274166417907,1.6788667011972682,0.16517157091776635,-1.2591521253423101
32,1.7255934030494613,0.21601391520173666,1.7084463099778935,6.124965789611647,1.9137818184531838,1.8786697240212158,5.71836056610441,-0.7053166570133038,-2.7635329681954706,0.7291764916023067,0.8266847295312085,0.5798667011972682,-0.9338284290822336,-0.16015212534230994
33,1.3245219045191339,0.2717206890600708,1.29391983296453,6.043063998633894,2.0712137396888965,1.717123476311905,5.593004029287479,-0.8526583285066519,-2.52834058759183,0.530403048880091,1.2192739957069254,1.6788667011972682,0.16517157091776635,-1.25915212534231
34,1.7255933877541167,0.2160138806585597,1.708446299496891,6.124965874694285,1.9137818134456575,1.8786697477504877,5.718360679303137,-0.7053167064548744,-2.7635329768259926,0.7291763811538473,0.8266848696804314,0.5798667011972682,-0.9338284290822336,-0.16015212534230971
35,1.3245218928363414,0.2717206983885509,1.2939198187421896,6.043063994081399,2.0712137481441024,1.7171234980457597,5.593004025896333,-0.8526583532274372,-2.5283405654516695,0.5304029837370691,1.21927405782268,1.6788667011972682,0.16517157091776635,-1.2591521253423097
36,1.7255933932929777,0.21601389318308445,1.7084463032918764,6.124965843606608,1.91378181519679,1.878669738959481,5.7183606379340715,-0.7053166884048206,-2.763532973686531,0.7291764216476553,0.8266848184241316,0.5798667011972682,-0.9338284290822336,-0.1601521253423095
37,1.3245218970767565,0.27172069496342194,1.2939198239147123,6.043063995785533,2.0712137450821837,1.7171234900737478,5.593004027142197,-0.8526583442024103,-2.5283405734828666,0.5304030075204247,1.219274035217377,1.6788667011972682,0.16517157091776635,-1.2591521253423095
38,1.725593391214022,0.21601388859033752,1.7084463018521043,6.124965855024903,1.913781814565449,1.878669742197376,5.71836065315798,-0.705316695109599,-2.7635329748353437,0.7291764065661369,0.8266848375644151,0.5798667011972682,-0.9338284290822336,-0.16015212534230927
39,1.3245218954641322,0.2717206961871032,1.2939198219665644,6.043063995172345,2.071213746167139,1.717123492993295,5.593004026620465,-0.8526583475547995,-2.5283405704578428,0.5304029988293122,1.219274043465538,1.6788667011972682,0.16517157091776635,-1.2591521253423092
40,1.7255933920094786,0.21601389031556686,1.708446302407136,6.124965850792101,1.913781814813446,1.8786697410255122,5.718360647511983,-0.7053166926315602,-2.7635329744029753,0.7291764121102497,0.8266848305051178,0.5798667011972682,-0.9338284291126333,-0.16015212534230905
41,1.3245218960511758,0.2717206957153868,1.293919822681588,6.043063995404154,2.0712137457405784,1.7171234919189335,5.593004026845932,-0.8526583463157801,-2.5283405716203964,0.530403002058051,1.2192740403789704,1.6788667011972682,0.16517157088207557,-1.259152125342309
42,1.7255933917416049,0.2160138896590857,1.7084463022311605,6.124965852371988,1.913781814720319,1.878669741446896,5.718360649661837,-0.7053166935139792,-2.7635329746148716,0.7291764101188843,0.8266848330413828,0.5798667011972682,-0.9338284291179244,-0.16015212534230883
43,1.3245218958582525,0.27172069591872605,1.2939198224354098,6.043063995309517,2.0712137459344704,1.7171234923143368,5.593004026804437,-0.8526583467569896,-2.528340571227404,0.5304030008094902,1.2192740416110315,1.6788667011972682,0.16517157088207557,-1.2591521253423088
44,1.725593391829127,0.21601388988532239,1.7084463022870913,6.124965851814493,1.9137818147506178,1.8786697412913818,5.7183606489186385,-0.7053166932126381,-2.76353297455052,0.7291764107976453,0.8266848321935656,0.5798667011972682,-0.9338284291179244,-0.1601521253423086
45,1.3245218959137772,0.27172069584107666,1.2939198225109427,6.043063995350102,2.0712137458658844,1.7171234921721985,5.59300402681022,-0.8526583466063191,-2.528340571346654,0.5304030012517111,1.219274041178761,1.6788667011972682,0.16517157088207557,-1.2591521253423086
46,1.7255933918021702,0.2160138898069648,1.708446302271099,6.124965852006729,1.9137818147424608,1.8786697413444706,5.718360649191637,-0.7053166933112018,-2.7635329745875015,0.7291764105635485,0.8266848324867273,0.5798667011972682,-0.9338284291179244,-0.16015212534230838
47,1.3245218959002962,0.2717206958787349,1.2939198224882387,6.043063995328459,2.0712137458975635,1.7171234922190115,5.593004026813431,-0.8526583466556009,-2.528340571314476,0.5304030010853235,1.219274041354152,1.6788667011972682,0.16517157087678447,-1.2591521253423084
48,1.725593391845922,0.21601388986085163,1.7084463023072385,6.124965851891366,1.9137818147455772,1.8786697413214584,5.718360649040639,-0.7053166932270033,-2.7635329745851105,0.729176410759942,0.8266848322112769,0.5798667011972682,-0.9338284291232155,-0.16015212534230816
49,1.3245218959359886,0.27172069588066217,1.2939198225242896,6.043063995319908,2.071213745890681,1.7171234921926481,5.593004026834555,-0.8526583466135016,-2.528340571378363,0.5304030011622674,1.2192740412818055,1.6788667011972682,0.16517157087149337,-1.2591521253423081
50,1.7255933918426085,0.2160138898254939,1.7084463023091112,6.124965851954952,1.9137818147387136,1.8786697413271192,5.718360649119283,-0.7053166932437479,-2.763532974594729,0.7291764107315231,0.8266848322483858,0.5798667011972682,-0.9338284291285066,-0.16015212534230794
51,1.3245218959349643,0.27172069588591363,1.293919822522037,6.0430639953292635,2.0712137459109674,1.7171234922086158,5.593004026858859,-0.852658346621874,-2.528340571373154,0.5304030011012503,1.219274041348601,1.6788667011972682,0.16517157087149337,-1.259152125342308
52,1.7255933918079251,0.21601388984496356,1.708446302271295,6.124965851921942,1.9137818147307601,1.8786697413260705,5.718360649146231,-0.7053166933209416,-2.7635329746214867,0.7291764105497757,0.8266848325347669,0.5798667011972682,-0.9338284291285066,-0.16015212534230772
53,1.324521895885969,0.27172069585802094,1.2939198224786923,6.043063995332114,2.071213745869719,1.7171234921833913,5.593004026791883,-0.8526583466604708,-2.5283405713052134,0.5304030011525416,1.2192740413152763,1.6788667011972682,0.16517157086620227,-1.2591521253423077
54,1.725593391859432,0.21601388986958042,1.7084463023193417,6.124965851897605,1.9137818147433672,1.8786697413376716,5.718360649090253,-0.7053166932707394,-2.763532974610672,0.7291764106472985,0.8266848323686482,0.5798667011972682,-0.9338284291641974,-0.1601521253423075
55,1.3245218959082032,0.27172069585370023,1.2939198225020494,6.0430639953342755,2.0712137458651103,1.7171234921902327,5.593004026863236,-0.8526583466353697,-2.52834057139429,0.5304030011546983,1.2192740412961076,1.6788667011972682,0.16517157083051148,-1.2591521253423075
56,1.7255933918317092,0.21601388980171532,1.7084463023016823,6.124965852002928,1.9137818147416246,1.8786697413347693,5.718360649252975,-0.7053166933121814,-2.763532974645433,0.7291764105331422,0.8266848325520755,0.5798667011972682,-0.9338284291694885,-0.16015212534230727
57,1.3245218958975495,0.27172069587595393,1.2939198224862256,6.043063995334529,2.071213745901379,1.7171234922096592,5.593004026864755,-0.8526583466560906,-2.5283405713556557,0.5304030010553574,1.219274041418088,1.6788667011972682,0.16517157083580258,-1.2591521253423072
58,1.7255933918968984,0.21601388985757103,1.7084463023589629,6.12496585190969,1.9137818147570724,1.8786697413313778,5.718360649093871,-0.7053166932143804,-2.763532974620179,0.729176410745541,0.8266848322258579,0.5798667011972682,-0.9338284291945971,-0.16015212534230705
59,1.324521895939424,0.27172069587629627,1.2939198225285835,6.043063995327194,2.0712137458926128,1.7171234922024232,5.593004026931383,-0.8526583466071902,-2.5283405714692506,0.5304030011081338,1.2192740413454732,1.6788667011972682,0.1651715708054029,-1.259152125342307
60,1.7255933918398783,0.2160138898043103,1.7084463023096046,6.124965851981322,1.913781814733773,1.878669741321215,5.718360649277124,-0.7053166933249502,-2.7635329746836272,0.7291764105008595,0.8266848326235741,0.5798667011972682,-0.9338284291945971,-0.16015212534230683
61,1.3245218958843892,0.27172069586341563,1.2939198224759008,6.0430639953430605,2.071213745892674,1.717123492191922,5.59300402688697,-0.8526583466624751,-2.5283405713702285,0.5304030010576128,1.2192740414473329,1.6788667011972682,0.1651715708054029,-1.2591521253423068
62,1.7255933918593998,0.21601388982657213,1.7084463023257859,6.124965851968786,1.9137818147513657,1.878669741338992,5.718360649247057,-0.7053166932959134,-2.7635329746729216,0.7291764105354219,0.8266848325446695,0.5798667011972682,-0.9338284291945971,-0.1601521253423066
63,1.3245218959016378,0.2717206958734222,1.2939198224909805,6.0430639953313126,2.071213745893407,1.7171234921996525,5.593004026888741,-0.8526583466479567,-2.528340571393523,0.5304030010687472,1.2192740414145922,1.6788667011972682,0.165171570810694,-1.2591521253423066
64,1.7255933918500534,0.21601388982799266,1.7084463023161773,6.124965851954978,1.9137818147367134,1.8786697413304152,5.718360649245487,-0.7053166933146764,-2.763532974681226,0.729176410520621,0.8266848325793701,0.5798667011972682,-0.933828429189306,-0.16015212534230638
65,1.324521895893597,0.2717206958654791,1.2939198224847228,6.043063995333233,2.0712137458833197,1.7171234921880527,5.593004026876321,-0.8526583466573382,-2.5283405713797107,0.5304030010837497,1.2192740414132288,1.6788667011972682,0.165171570810694,-1.2591521253423064
66,1.7255933918286814,0.21601388982225528,1.7084463022956107,6.124965851950737,1.913781814730462,1.8786697413199585,5.718360649235331,-0.7053166933144716,-2.763532974675943,0.7291764105382775,0.8266848325637621,0.5798667011972682,-0.9338284291589063,-0.16015212534230572
67,1.324521895897643,0.2717206958759189,1.2939198224866097,6.04306399532723,2.071213745892855,1.717123492184254,5.593004026838302,-0.8526583466572357,-2.5283405713418463,0.5304030010925317,1.2192740414084962,1.6788667011972682,0.16517157084109368,-1.2591521253423057
68,1.7255933918988957,0.21601388984943487,1.70844630236212,6.124965851928566,1.91378181476377,1.8786697413357227,5.718360649108616,-0.705316693173075,-2.763532974625145,0.7291764108276256,0.8266848320882328,0.5798667011972682,-0.9338284291589063,-0.1601521253423055
69,1.3245218959667584,0.271720695910822,1.2939198225486768,6.043063995313988,2.071213745931998,1.717123492209836,5.593004026928356,-0.8526583465865375,-2.528340571466839,0.5304030010749146,1.2192740413859509,1.6788667011972682,0.16517157083051126,-1.2591521253423055
70,1.7255933918542028,0.21601388984194336,1.7084463023184135,6.124965851906916,1.9137818147269532,1.8786697413104083,5.718360649142422,-0.7053166932740286,-2.763532974650742,0.729176410656929,0.8266848323918947,0.5798667011972682,-0.9338284291694887,-0.16015212534230527
71,1.324521895913669,0.2717206958742115,1.2939198225032469,6.0430639953237195,2.0712137458856663,1.7171234921785297,5.59300402685904,-0.8526583466370143,-2.528340571385047,0.5304030011248873,1.2192740413670193,1.6788667011972682,0.16517157083051126,-1.2591521253423053
72,1.7255933918758561,0.21601388983819708,1.7084463023406151,6.124965851938193,1.9137818147449912,1.8786697413297733,5.718360649164695,-0.7053166932378587,-2.763532974649256,0.7291764107032368,0.8266848322923689,0.5798667011972682,-0.9338284291694887,-0.16015212534230505
73,1.3245218959418055,0.2717206958946808,1.2939198225270345,6.043063995317233,2.071213745910085,1.7171234921984644,5.593004026898906,-0.8526583466189294,-2.528340571426853,0.5304030010811172,1.2192740413982919,1.6788667011972682,0.16517157083051126,-1.259152125342305
74,1.725593391832484,0.21601388981086442,1.7084463023010834,6.124965851975744,1.9137818147266912,1.8786697413254425,5.718360649245984,-0.7053166933222994,-2.763532974663658,0.7291764105349677,0.8266848325621841,0.5798667011972682,-0.9338284291694887,-0.16015212534230483
75,1.324521895895007,0.27172069588102366,1.2939198224826027,6.043063995321082,2.0712137458927797,1.7171234921936254,5.593004026844457,-0.8526583466611497,-2.5283405713511806,0.5304030010729546,1.2192740414209164,1.6788667011972682,0.16517157083051126,-1.2591521253423048
76,1.7255933918935027,0.21601388987514275,1.7084463023528143,6.124965851878649,1.9137818147474672,1.878669741329536,5.71836064909099,-0.7053166932133331,-2.7635329746448005,0.7291764107590288,0.826684832205234,0.5798667011972682,-0.9338284291694887,-0.1601521253423046
