iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3
0,8.232194202166005,6.034481554142275,2.773492570853709,0.47255,3.7499999999986655,2.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.060037222926296,5.0414378815750105,1.9081584965725122,2.5803621177152443,5.477648694144164,2.1856101422912735,1.8525870235215103,0.8191657667722334,-0.27295760269684477,0.8026092433249864,0.30070637801808087,-0.1663409839122801,-0.40095225375642357,-0.26230625349070996
2,4.152716547467032,3.738387081546608,1.2572695520135464,4.493222022607513,5.299000462376767,1.7661855580230494,3.1691829388568094,1.0,-0.9022659416315028,1.0808653087784963,0.4375099138702486,-0.05402690329071498,-0.33985597310068427,-0.4154480299059833
3,2.8512438798482616,2.6390699348274165,0.86960865635087,5.4600687936088494,4.475891250495454,1.344806356851177,3.9733657014191994,0.6065666377166568,-1.2778315556139326,1.3721526823565684,0.5431415648410137,-0.03791616712590197,-0.5170211121554814,-0.6118594634507543
4,1.9389178509558411,1.8217382220103484,0.5910878883303415,5.89863746746529,3.692796880039745,1.1996267430137975,4.450521069999743,0.2257821718668297,-1.6028594282949917,1.4941975675879557,0.5545757741067068,-0.021048419855285577,-0.731102580979044,-0.6928300375624427
5,1.290109943902904,1.2236171673453204,0.3865170950720242,6.080944596428565,3.0906493825236865,1.2262025704683264,4.712405194568243,-0.11242325443908852,-1.8301881986899424,1.4928471808402222,0.5272698799811347,0.012217683354838076,-0.8959834239073708,-0.7040877678773672
6,0.8479436860188504,0.8082270546173377,0.25004384867772045,6.141507377514833,2.6805019403768693,1.3161903028673296,4.840702812930071,-0.36769164127684895,-1.969546890668758,1.435178677423397,0.5005449079749189,0.06603292219265289,-0.9974025753213784,-0.7024875653175108
7,0.5550400950621716,0.5304040105262084,0.16171898298956944,6.155171493155745,2.4160073336715078,1.4073989689949735,4.907251787233103,-0.5425959650265648,-2.0544293135910463,1.371881727461719,0.4802548022606077,0.11916340323892685,-1.05757786880495,-0.700667563553009
8,0.36267018333090556,0.3470692048023095,0.1047228641882757,6.153911160490888,2.2471057808538033,1.4801977725907265,4.945539622357166,-0.6598277841504915,-2.1069551405129268,1.3202263223909598,0.46559556499334803,0.16199934986268685,-1.0937407876673149,-0.6995338819719736
9,0.23667999099288978,0.22669311544335877,0.06788721083894807,6.149089093256855,2.138912404713997,1.5331015783036517,4.969057609164827,-0.7379605240361052,-2.1399341561562557,1.2822951549652326,0.4553213123478916,0.193567165089768,-1.1159094129565363,-0.6988371317068445
10,0.1543045913355144,0.14787451693149048,0.04404127895304321,6.144341881484665,2.0692892096779234,1.569830181184136,4.983970173793828,-0.7897918193287445,-2.1608653849708466,1.255787994455912,0.44828567546834097,0.21576008253726764,-1.1297380267926598,-0.6983914398994877
11,0.10052160793703979,0.09636830036089097,0.028585589383470725,6.140596124314615,2.0243259038204187,1.5946961186322164,4.9935620411617725,-0.8240116014874636,-2.174251967581821,1.237759833346347,0.44354846696051714,0.2309356465133703,-1.1384788162719701,-0.6980993569999784
12,0.0654472300952705,0.06275956606949327,0.018559849393723963,6.137888848485279,1.9952174270422243,1.6112828390292218,4.999770345016084,-0.8465094820788548,-2.1828587546586853,1.2256950653840644,0.44039623894977953,0.24113465288034724,-1.1440557332144228,-0.6979066508817674
13,0.04259384991913609,0.04085270647716437,0.012052924399937827,6.136016155162234,1.9763431413313384,1.622246484910431,5.0037996336267145,-0.8612522858626701,-2.1884123960851514,1.2177019527630095,0.43831549937804587,0.2479134315163768,-1.1476369504115131,-0.6977797569964955
14,0.02771285455308681,0.026584132660817644,0.007828328461225536,6.13475207749595,1.9640923024262789,1.6294518902264197,5.00641781549618,-0.8708900683420424,-2.1920046626754774,1.212440163899913,0.43694943895895794,0.2523866818302987,-1.1499465901202024,-0.6976965848200468
